மற்றும்	at
பிரத்யேக	eksklusibo
பிரத்யேக	eksklusibong
பலா	langka
சூழ்ந்து	enveloped
எட்டி	eddie
ஆயுதங்களை	sandata
ஆயுதங்களை	armas
நீரிணை	kipot
தாஜ்	taj
தற்காப்பு	ipagtanggol
தற்காப்பு	defensive
தற்காப்பு	tinatanggihan
கொக்கு	crane
கிளாஸ்	baso
கிளாஸ்	salamin
கிளாஸ்	pampalaki
கவுலூன்	kowloon
கயா	gaya
நாகாலாந்து	nagaland
புரோமின்	bromina
தேனீ	bubuyog
தேனீ	bee
பள்ளிக்கு	paaralan
அடிமைகள்	alipin
அடிமைகள்	alipin
அடிமைகள்	adik
அடிமைகள்	addict
கெட்ட	bad
கெட்ட	masamang
கெட்ட	masama
டார்வின்	darwin
வெளியேற்றம்	paglisan
அணில்	iskwirel
தாள	instrumentong
மார்கரெட்	margaret
ஆக்சிசனேற்றம்	oxidation
காஸ்	cass
ஆலிவர்	oliver
தடுக்கிறது	pinipigilan
தடுக்கிறது	humarang
தடுக்கிறது	pagharang
தடுக்கிறது	blocking
டிக்	dick
டிக்	titi
ஒன்றோடொன்று	seas
ஒன்றோடொன்று	kabilang
பார்த்தேன்	saw
பார்த்தேன்	nakita
யாரேனும்	sinuman
சாபம்	sumpa
தந்தையை	ama
தந்தையை	tatay
தந்தையை	father
பாதம்	talampakan
பாதம்	paa
தீர்மானிக்க	matukoy
இறக்கை	wing
இறக்கை	pakpak
துண்டுகள்	putol
கலி	cali
அனுப்பப்பட்டது	naipadala
அனுப்பப்பட்டது	ipinadala
அனுப்பப்பட்டது	nagpadala
அன்னம்	swan
வசந்தம்	spring
வசந்தம்	tagsibol
தையல்	tusok
தையல்	stitch
பைட்	byte
பாத்திமா	fatima
பாத்திமா	fatimah
ரசாக்	razak
ஜெய்ப்பூர்	jaipur
சுற்றுலாத்துறை	tourism
சுற்றுலாத்துறை	turismo
ஆல்பத்தை	album
மறுசீரமைப்பு	pagpapanumbalik
எப்போதாவது	madalas
எப்போதாவது	kadalasan
எப்போதாவது	bihira
திதி	didi
புழுக்கள்	bulate
உமா	uma
நாடோடி	nomad
சதுரம்	parisukat
விஷயம்	bagay
விஷயம்	mercia
ஒலிப்பதிவு	soundtrack
பாய்ஸ்	boys
வருத்தம்	naiinis
புள்ளிவிவரங்கள்	istatistika
புள்ளிவிவரங்கள்	stats
நாதன்	nathan
ஈட்டி	spear
தசைகள்	muscles
ஹே	oy
காங்	kang
நாகம்	cobra
நிற்கிறது	stands
வால்ட்	walt
தூதர்	ambassador
காதலை	nagmahal
காதலை	love
காதலை	nagmamahal
மோரிசன்	morrison
ஜவஹர்லால்	jawaharlal
தொகுக்க	edit
டைசன்	tyson
துப்பாக்கிகள்	baril
கயானா	guyana
ஆய்லர்	euler
மில்	mill
மில்	mil
புபொப	ngc
சாட்சி	testigo
சாட்சி	witness
மதராஸ்	madras
வருடாந்த	taunang
விளாடிமிர்	vladimir
கிங்ஸ்	kings
கிங்ஸ்	hari
கலிங்க	kalinga
ரோஜர்	roger
எடுத்தது	taken
சுண்ணாம்பு	lime
சிவில்	civil
சிவில்	sibil
சோசலிச	soviet
ஆலோசகர்	consultant
ஆலோசகர்	tagapayo
துடிப்பு	matalo
ஆஸ்டின்	austin
பேர்கன்	bergen
அற்புதமான	dun
அற்புதமான	amazing
சரித்திர	makasaysayang
பேரழிவு	sakuna
பேரழிவு	kalamidad
திருட்டு	pagnanakaw
வெயில்	maaraw
வெயில்	sunny
சிறியது	liit
சிறியது	maliit
நாக்கு	dila
லாங்	mahaba
லாங்	matagal
லாங்	haba
பந்தய	racing
பந்தய	karera
தாகம்	uhaw
தாகம்	uhaw
குளங்கள்	pool
டைகர்	tiger
டைகர்	tigre
கீழ	ibaba
கீழ	ilalim
ஆர்வலர்	activist
கூர்மையான	matalim
கூர்மையான	pagkagising
பனிக்கட்டி	yelo
பனிக்கட்டி	ice
பெறுகிறார்	gets
பெறுகிறார்	pagtanggap
பெறுகிறார்	pagkuha
கராச்சி	karachi
ஒளிரும்	kumikinang
யாஹூ	yahoo
அழைக்கப்பட்டனர்	naimbitahan
அழைக்கப்பட்டனர்	inimbitahan
அழைக்கப்பட்டனர்	inanyayahan
பீர்	serbesa
பீர்	beer
இயற்கையாகவே	natural
இயற்கையாகவே	naturally
துளைகள்	medyas
ஐஸ்	yelo
ஐஸ்	ice
படைத்து	ginawa
படைத்து	nilikha
தண்ணீரை	tubig
கிராமப்புறங்களில்	kabukiran
நுட்பமான	panloob
நேரங்கள்	times
நேரங்கள்	beses
மில்லர்	miller
நாட்	nat
இயலாமை	kapansanan
மதிய	tanghali
மதிய	hapon
தன்னார்வ	volunteers
தன்னார்வ	boluntaryo
தன்னார்வ	volunteer
சல்பேட்டு	sulfato
தரநிலைகள்	pamantayan
பேகம்	begum
பந்தயம்	pustahan
பந்தயம்	lahi
பந்தயம்	taya
எதிர்கொள்ளும்	nakaharap
காப்பி	kape
காப்பி	coffee
செயலில்	active
செயலில்	aktibong
செயலில்	aktibo
ஒட்டுமொத்தமாக	pangkalahatan
ஓவர்	mahigit
கனேடிய	canadian
விருந்தினர்	bisita
விருந்தினர்	panauhin
விருந்தினர்	guest
விருந்தினர்	panauhin
பதினேழு	seventeen
ரோபோ	robot
சுற்றளவு	perimeter
சுற்றளவு	sirkumperensiya
சுற்றளவு	radius
வாத்து	bibi
ராயன்	raya
முடிவடைகிறது	matatapos
சரத்	sarath
காசுகள்	barya
இணைப்பில்	online
ஆடம்ஸ்	adams
உண்மைகள்	katotohanan
வாய்ப்புக்கள்	pagkakataon
பொறியாளர்கள்	inhinyero
ஸ்காட்லாந்து	scotland
பயிற்சியாளர்	trainer
பயிற்சியாளர்	coach
பயிற்சியாளர்	trainee
பட்டயம்	charter
பட்டயம்	diploma
யூதர்	jewish
பஞ்சாங்கம்	almanac
தடுத்தல்	humarang
தடுத்தல்	pagharang
தடுத்தல்	blocking
நருடோ	naruto
மாரத்தான்	marathon
யோசனை	idea
யோசனை	ideya
திடமான	solid
திடமான	silicon
திடமான	solusyon
சில்வர்	pilak
சில்வர்	silver
தேசியவாத	nationalist
ஆவணப்படம்	documentary
ஃபிஃபா	fifa
நீட்சி	kahabaan
காபி	kape
காபி	coffee
டாக்கா	dhaka
ஆர்வலர்கள்	aktibista
ஆர்வலர்கள்	panatiko
பதிவேற்றம்	upload
புறப்படும்	alis
ஆத்மா	kaluluwa
ஆத்மா	soul
எதிர்காலம்	kinabukasan
எதிர்காலம்	hinaharap
பூர்வீக	katutubo
பூர்வீக	katutubong
பார்சிலோனா	barcelona
புழு	uod
பொருத்தப்பட்ட	mayron
இலகு	lak
நிரப்பி	filler
திடீரென்று	biglang
திடீரென்று	bigla
மீனவர்கள்	mangingisda
இயற்றி	tagabuo
இயற்றி	generator
மங்கோலியா	mongolia
செலுத்து	pay
செலுத்து	bayaran
செலுத்து	magbayad
காமிக்	comic
குற்றவாளிகள்	guilty
குற்றவாளிகள்	makasalanan
பத்தி	talata
முயல்	kuneho
முயல்	rabbit
மாட்ரிட்	madrid
பொம்மைகள்	dolls
பொம்மைகள்	laruan
பாண்டவர்கள்	pandava
பெருக்கி	amplifier
வெறுப்பு	hate
இடமாற்றம்	paglilipat
இடமாற்றம்	ilipat
இடமாற்றம்	transfer
இடமாற்றம்	kapalit
நரம்புகள்	nerbiyos
பராக்	barack
பராக்	barak
படிவம்	anyo
வாசனை	aroma
வாசனை	amoy
வாசனை	pabango
ஜோலி	jolie
உடைந்த	broken
உடைந்த	panganay
உடைந்த	sira
உடைந்த	nasira
போட்டியாளர்	player
போட்டியாளர்	manlalaro
பெட்ரோல்	petrol
பெட்ரோல்	pump
பெட்ரோல்	gasolina
மூட்டு	dugtong
மூட்டு	pinagsamang
மூட்டு	arthritis
உங்களின்	iyong
உங்களின்	your
உபுண்டு	ubuntu
இருள்	madilim
இருள்	maitim
இருள்	dilim
இருள்	kadiliman
கேன்	kane
பிரதிபலிக்கும்	ipakita
பிரதிபலிக்கும்	reflecting
மீத்தேன்	methane
கொல்லும்	kills
கொல்லும்	pagpatay
குப்பை	basura
குப்பை	basura
வயிற்று	tiyan
வயிற்று	sikmura
டெக்கான்	deccan
கண்டுபிடிப்பாளர்	imbentor
ஜெர்சி	jersey
பிங்க்	pink
பிங்க்	rosas
