और	そして
इनलाइन	インライン
जड़त्व	慣性
लौरा	ローラ
बेथ	ベス
बेथ	ベツレヘム
ओसेतिया	オセチア
काफूर	蒸発
रेस्ट	安静
रेस्ट	休む
मस्से	イボ
मस्से	いぼ
गेरी	ゲーリー
गेरी	ギャリー
गेरी	ゲイリー
भेस	変装
डेसमंड	デズモンド
पहरेदार	ウォッチャー
पोस्टकार्ड	はがき
पोस्टकार्ड	ハガキ
पोस्टकार्ड	はがき
प्रीस्कूल	幼稚園
स्मारिका	土産物
स्मारिका	土産
अंतरात्मा	良心
इंटरचेंज	インターチェンジ
एएमसी	amc
जंजीरों	チェイン
टिड्डी	バッタ
निकालें	エキス
निकालें	削除
निकालें	取り除く
बढ़ेगी	増加
बढ़ेगी	増額
बढ़ेगी	増やす
दौड़ना	走る
दौड़ना	ランニング
पार्लर	パーラー
पार्लर	パーラー
डायरीज़	日記
निदा	nida
इट्रियम	イットリウム
एलियंस	エイリアン
कारी	カリ
चरने	放牧
रेनी	レネー
ग्रैजुएट	卒業
कातिल	キラー
वचनबद्ध	コミット
वेल्ड	ウェルド
आईटीसी	itc
डिलन	ディロン
डिलन	ディラン
विजार्ड	魔法使い
विजार्ड	ウィザード
पेटा	ペタ
सहेजें	セーブ
सहेजें	保存
क्रिप्टोग्राफी	暗号
नन्हा	タイニー
नन्हा	ちっちゃい
नन्हा	ちび
नन्हा	小さい
अजीबोगरीब	ビザール
फीडर	フィーダー
कॉन्फ़िगर	configure
कॉन्फ़िगर	設定
केटी	ケイティ
आर्ची	アーチー
विज़	ウィズ
कॉम्पटन	コンプトン
पिस्सू	ノミ
करानी	カラチ
कड़वी	苦い
कड़वी	ビター
टोबी	トビー
विलेन	悪役
ट्रफ़ैलगर	トラファルガー
एनक्रिप्शन	暗号
शोभायात्रा	行進
सेक	sec
देब	deb
स्क्रॉल	巻物
स्क्रॉल	スクロール
दालान	廊下
जेनरिक	ジェネリック
वालरस	セイウチ
रीयूनियन	同窓会
रीयूनियन	再会
दहशत	パニック
व्हीलचेयर	車椅子
व्हीलचेयर	車いす
संयुग्मन	共役
ज़िप	zip
समन्वयक	コーディネーター
जीडीएम	gdm
याना	ヤナ
आज्ञाकारी	従順
रोनी	ロニー
आज्ञाकारिता	服従
स्ट्रासबर्ग	ストラスブール
रमजान	ラマダーン
यांग्त्से	長江
टंगस्टन	タングステン
फिक्स	フィックス
फिक्स	修正
आल्टो	アルト
केर	カー
पुखराज	トパーズ
ट्वीट	ツイート
रवा	rwa
भद्दा	醜い
भद्दा	みにくい
गोरान	ゴラン
बोगोटा	ボゴタ
कुस्तुंतुनिया	コンスタンティノープル
सामन	サケ
सामन	サーモン
डेज़ी	デイジー
फासीवाद	ファシズム
ब्राउज़िंग	閲覧
ब्राउज़िंग	ブラウズ
फैक्स	ファックス
फैक्स	ファクシミリ
फैक्स	ファクス
फैक्स	fax
आस्त्राख़ान	アストラハン
इगोर	イーゴリ
अटलांटिस	アトランティス
चार्जर	充電器
चार्जर	チャージャー
देशद्रोही	裏切り者
आशाओं	希望
शिपमेंट	出荷
भून	フライ
विडम्बना	皮肉
सब्र	我慢
सब्र	忍耐
सब्र	根気
ज़ीटा	ゼータ
अनुक्रमणिका	索引
अनुक्रमणिका	インデックス
डीबगिंग	デバッグ
शर	緯度
एस्किमो	エスキモー
नेस	ネス
खामोश	サイレント
खामोश	無音
सीवेज	下水
एस्प्रेसो	エスプレッソ
फ्लोटिंग	フローティング
फ्लोटिंग	浮動
सम्बद्धता	組合
सम्बद्धता	社団
सम्बद्धता	協会
सम्बद्धता	アソシエーション
ट्रस	トラス
फूको	フーコー
रीजेंसी	摂政
थैलियम	タリウム
तलवारों	刀剣
बग्स	バグ
बग्स	不具合
पलकें	まつげ
वल	val
वल	ヴァル
सिंडिकेट	シンジケート
फ़ोरम	フォーラム
कड़वाहट	苦味
बुद्धत्व	仏陀
सीवर	下水道
आंटी	おばさん
ओवरहेड	頭上
उत्कीर्णन	彫刻
उत्कीर्णन	切り分け
इंटरेक्टिव	インタラクティブ
मॉसफेट	mosfet
रिपोर्ट्स	レポート
रिपोर्ट्स	報告
व्हिटनी	ホイットニー
लैम्बर्ट	ランバート
बल्क	バルク
मैसेज	msg
क्रेजी	クレイジー
लक्ष्यीकरण	ターゲット
पाएँ	ゲット
पाएँ	get
लाइटर	ライター
लाइटर	ライター
मारिजुआना	マリファナ
मेपल	メープル
मेपल	カエデ
सर्वेयर	サーベイヤー
हैकर्स	ハッカー
पोर्क	豚肉
पोर्क	ポーク
कुंडलिनी	クンダリニー
हस्तरेखा	手相
कौआ	カラス
कौआ	クロウ
जैकलिन	ジャクリーヌ
क्रिप्ट	クリプト
सोई	ソイ
कैंटीन	カフェテリア
बारकोड	バーコード
ट्रेंड	トレンド
ट्रेंड	流行
डाइजेस्ट	消化器
डाइजेस्ट	ダイジェスト
शर्ली	シャーリー
कैविटी	虫歯
ट्वीटर	twitter
ट्वीटर	ツイッター
तेनरीफ़	テネリフェ
क्लाएंट	クライアント
टाइमिंग	タイミング
प्रमोशन	プロモーション
प्रमोशन	宣伝
साबूदाना	サゴ
अभिमानी	傲慢
हेक्स	ヘックス
नाइजीरियाई	ナイジェリア
आनंदित	至福
स्टीन	シュタイン
मोच	捻挫
झपकी	昼寝
झपकी	シエスタ
शाओलिन	少林寺
हंगेरियाई	ハンガリー
कोपरनिकस	コペルニクス
स्टेशनरी	文房具
गूँज	反響
गूँज	エコー
दूरियां	距離
खंजन	セキレイ
ऑरलियन्स	オルレアン
थेल्स	タレス
गुस्तावो	グスタボ
सॉकेट	ソケット
चलेगी	run
चलेगी	ラン
चलेगी	走り
चलेगी	走る
शोरूम	ショールーム
आईटीवी	itv
बाँदा	バンダ
बदबू	悪臭
कोसा	保守
रिचार्ज	充電
प्रीपेड	プリペイド
अलर्ट	アラート
अलर्ट	アラート
पेस्ट्री	洋菓子
चपलता	アジリティ
देवो	ディーヴォ
कुम	くま
प्रविष्टियाँ	エントリー
प्रविष्टियाँ	項目
प्रविष्टियाँ	エントリ
कुंठित	イライラ
छज्जे	バルコニー
फीकी	鈍い
डिस्काउंट	割引
डिस्काउंट	ディスカウント
अला	アラ
हैमलेट	ハムレット
बैक्ट्रिया	バクトリア
टोरी	トリ
विंस	ビンス
विंस	ヴィンス
गीजर	間欠泉
मोटोरोला	motorola
डीएनएस	dns
मखमल	ベルベット
लोनली	孤独
लोनली	寂しい
बोतलें	ボトル
गैरेज	ガレージ
गैरेज	車庫
मोटरस्पोर्ट	モータースポーツ
मोटरस्पोर्ट	モータースポーツ
मोटो	モト
प्लेटलेट्स	血小板
छज्जा	バイザー
कारवां	キャラバン
खतम	終了
खतम	フィニッシュ
नच	nach
बॉक्साइट	ボーキサイト
