від	จาก
оцінок	คะแนน
оцінок	คะแนน
завантажити	โหลด
вечори	ค่ำ
вечори	เย็น
словників	พจนานุกรม
спасіння	ไถ่บาป
терміново	ด่วน
обсє	osce
прибутки	กำไร
хворі	ป่วย
саудівська	ซาอุดิอาระเบีย
настрій	อารมณ์
традиційними	ดั้งเดิม
гостра	เฉียบพลัน
водорості	สาหร่าย
діагноз	วินิจฉัย
досвідчений	ประสบ
кадр	กรอบ
кадр	เฟรม
джулія	julia
просвіти	ตรัสรู้
мол	mol
відмінні	ต่าง
гватемали	กัวเตมาลา
твердий	ทึบ
твердий	ของแข็ง
твердий	มั่นคง
твердий	solid
твердий	แข็ง
картку	ไพ่
картку	การ์ด
картку	บัตร
чути	ได้ยิน
чути	ยิน
статусі	สถานะ
статусі	สถานภาพ
хорватська	โครเอเชีย
вандея	vendée
терапія	บำบัด
роб	ปล้น
плечі	บ่า
плечі	ไหล่
россі	รอสซี่
розширений	ก้าวหน้า
героїні	นางเอก
сумнівна	dubia
граматика	ไวยากรณ์
граматика	grammar
міни	เหมือง
кава	กาแฟ
механічна	เชิงกล
сонячне	สุริยะ
сонячне	สุ
атлантична	แอตแลนติก
повідомити	รายงาน
повідомити	แจ้ง
вир	vir
підтверджена	ยืนยัน
біч	ชายหาด
біч	หาด
добуток	สินค้า
добуток	ผลิตภัณฑ์
компонування	แผนผัง
компонування	layout
дика	รกร้าง
климент	kliment
гарантії	รับรอง
немов	สนิม
таємний	secret
таємний	ลับ
таємний	ลับๆ
гондурасу	ฮอนดูรัส
швидкостей	อัตรา
дружбу	มิตรภาพ
шерсть	ขน
шерсть	เส้นผม
шерсть	ฝอย
тюрми	คุก
автомобілем	รถยนต์
автомобілем	รถ
орієнтація	ปฐมนิเทศ
зовнішнє	ภายนอก
лапи	อุ้งเท้า
лапи	อุ้งมือ
відходи	เปลือง
перекладати	แปล
енріке	henrique
четвер	พฤหัส
четвер	พฤหัสฯ
четвер	พฤหัสบดี
копальні	เหมือง
мандат	อาณัติ
гілл	เนิน
лібрето	libretto
рено	renaud
рено	โนรี
привілей	เอกสิทธิ์
привілей	อภิสิทธิ์
готувати	ปรุง
готувати	ครัว
готувати	หุง
охоронець	bodyguard
гумор	ขัน
декоративна	ตกแต่ง
басейни	สระ
чудова	เลิศ
чжоу	โจว
квиток	ตั๋ว
квиток	ใบสั่ง
квиток	บัตร
дан	dan
дан	แดน
тютюн	ยาสูบ
заохочення	โปรโมท
заохочення	โปรโมชัน
пікселів	พิกเซล
пікселів	พิกเซล
пес	หมา
пес	หมาก
пес	สุนัข
принести	นำ
зростати	เติบโต
тура	tura
розглянути	พิจารณา
адаптація	ดัดแปลง
електрон	อิเล็กตรอน
частоту	ความถี่
клин	สลิ่ม
клин	ลิ่ม
маршалл	มาร์แชล
павук	แมงมุม
лез	lez
лез	les
лез	เลส
лез	เล
бджіл	ผึ้ง
австралійська	ออสเตรเลีย
адріано	adriano
мапи	maps
мапи	แผนที่
берегова	ชายฝั่ง
нігерія	ไนจีเรีย
дружин	ภริยา
болгарська	บัลแกเรีย
комерційні	พาณิชย์
комерційні	พาณิชย์
комерційні	โฆษณา
португальська	โปรตุเกส
парагвай	ปารากวัย
звичайне	ปรกติ
