que	że
únicos	unikatowe
únicos	unikalny
únicos	wyjątkowy
únicos	niepowtarzalny
elevada	wysoka
elevada	wysokie
elevada	high
elevada	wysoki
elevada	wysoko
elevada	podwyższone
elevada	podniesiony
nieve	śnieg
nieve	śnieżka
nieve	śniegu
pares	peer
pares	par
pares	parami
pares	pary
pares	rówieśników
comunistas	komunistów
comunistas	komuniści
comunistas	komunistycznej
comunistas	komunistą
comunistas	komunistyczna
comunistas	komuniści
colina	wzgórza
colina	wzgórze
colina	hill
cuerda	lina
cuerda	liny
cuerda	sznur
cuerda	sznur
cuerda	łańcuch
cuerda	strun
cuerda	sznurek
espectáculos	okulary
espectáculos	rozrywkę
espectáculos	rozrywka
espectáculos	entertainment
espectáculos	rozrywki
espectáculos	pokazy
espectáculos	pokazuje
señores	panowie
señores	władcy
aplica	wdraża
aplica	zastosować
aplica	stosować
promocional	promocyjne
chicas	dziewczyny
chicas	dziewczynki
chicas	girls
chicas	dziewczęta
vizcaya	vizcaya
jane	jane
jane	katarzyna
sentimientos	uczuć
sentimientos	odczucia
sentimientos	uczucia
relacionada	powiązany
relacionada	powiązanych
relacionada	powiązane
relacionada	pokrewne
aparato	aparatura
aparato	przyrząd
variables	zmienna
variables	zmiennej
variables	zmienne
variables	zmienny
variables	zmiennych
variables	zmienne
project	projekt
project	project
poderoso	potężny
poderoso	potężne
poderoso	potężna
poderoso	potężny
poderoso	mocne
antiguamente	dawniej
nacionalista	narodowców
combates	zwalczanie
combates	walce
combates	zwalczania
combates	walki
combates	walka
combates	walki
alcanzando	dotarcie
provisional	okresowego
provisional	tymczasowe
provisional	tymczasowy
provisional	tymczasowego
provisional	tymczasowa
provisional	tymczasowe
provisional	tymczasowy
funda	założone
funda	założony
funda	założona
jeff	jeff
barón	baronie
barón	baron
barón	barona
salinas	salinas
venganza	zemsta
venganza	zemsty
venganza	zemsta
venganza	zemsty
venganza	zemsta
sajonia	saksonii
sajonia	saksonia
official	oficjalne
official	oficjalna
official	urzędnik
official	urzędowym
official	oficjalnie
official	oficjalny
exitosa	udanych
exitosa	udane
exitosa	udany
exitosa	udana
clínica	klinika
clínica	kliniki
clínica	klinice
clínica	kliniczne
clínica	kliniczna
clínica	klinicznych
harvard	harvardu
harvard	harvard
harvard	harvardzie
observación	obserwacji
observación	obserwację
observación	obserwacja
observación	obserwacje
observación	obserwuję
observación	obserwuje
observación	obserwowanie
bajista	basista
explosión	wybuch
explosión	wybuch
explosión	eksplozja
bruno	bruce
bruno	bruno
armado	uzbrojone
armado	uzbrojona
armado	uzbrojeni
armado	uzbrojony
aux	aux
acusado	oskarżony
acusado	oskarżonych
acusado	oskarżeni
acusado	oskarżona
acusado	oskarżony
acusado	oskarżona
acusado	pozwany
mínima	minimalna
mínima	minimum
mínima	minimalny
mínima	minimalna
mínima	minimalne
mínima	minimum
mínima	minimalny
renovación	remont
renovación	renowacji
renovación	odnowienia
renovación	przedłużenie
renovación	odnowienie
diosa	bogini
acepta	akceptuje
acepta	przyjmuje
acepta	zaakceptować
acepta	akceptuje
acepta	akceptuję
acepta	przyjmij
metropolitano	metropolitan
ventana	windows
ventana	okna
ventana	okien
ventana	okna
ventana	window
ventana	okienko
ventana	okno
rusos	rosyjski
rusos	rosyjska
rusos	rosyjskie
rusos	rosjanin
rusos	rosjanie
reservas	zastrzeżenia
reservas	rezerwacji
reservas	rezerwy
reservas	rezerw
reservas	rezerwacja
reservas	rezerwacji
reservas	zastrzeżenie
reservas	rezerwacja
reservas	rezerwacji
variaciones	warianty
lluvias	rains
lluvias	deszcze
lluvias	opady
lluvias	deszcz
lluvias	rain
ventanas	windows
ventanas	okna
ventanas	okien
sat	siedział
sat	usiadł
sat	sat
rojos	czerwoni
rojos	czerwonych
beneficio	profit
beneficio	zysku
beneficio	zysk
beneficio	zyski
beneficio	korzyść
beneficio	świadczenie
beneficio	korzyści
descarga	pobieranie
descarga	pobrać
descarga	pobierz
visitar	odwiedziny
visitar	wizyta
visitar	wizyty
visitar	zwiedzanie
visitar	odwiedziny
visitar	odwiedza
herencia	dziedzictwo
herencia	dziedzictwa
herencia	dziedzictwo
herencia	odziedziczyć
herencia	dziedzictwo
herencia	spadek
gijón	gijón
vueltas	okrążenia
vueltas	okrążeń
juntas	razem
juntas	wspólnie
juntas	uszczelki
aeronaves	samolot
aeronaves	samoloty
madagascar	madagaskar
extremos	kończy
extremos	końce
extremos	skrajności
extremos	ekstremalnie
extremos	ekstremalne
plato	danie
plato	płytka
plato	talerz
plato	płyta
plato	platon
eugenio	eugen
eugenio	eugenio
eugenio	eugène
eugenio	eugene
claude	klaudia
claude	claude
dir	dir
añade	dodać
añade	dodawać
añade	dodaj
añade	doda
añade	dodaje
instrumental	instrumentalny
gravedad	grawitacja
gravedad	grawitację
gravedad	nasilenie
competir	konkurować
competir	rywalizować
competir	konkurencyjnych
competir	konkurencyjne
ferrocarriles	kolei
ferrocarriles	koleje
ferrocarriles	koleje
ferrocarriles	kolej
ferrocarriles	kolejowe
planos	plany
planos	planów
planos	planuje
planos	plany
planos	samolotów
planos	płaszczyzny
planos	samoloty
líquido	ciecz
líquido	płyny
líquido	płyn
líquido	płynny
líquido	ciecz
líquido	płynne
líquido	płyn
pozo	pit
pozo	cóż
pozo	pozo
plataformas	platform
plataformas	platformy
plataformas	peron
plataformas	platformie
plataformas	platforma
plataformas	platformy
plataformas	platform
jonathan	jonathan
pecho	skrzynia
pecho	piersi
pecho	biust
pecho	pierś
pecho	piersi
constelación	konstelacji
explicación	wyjaśnienie
explicación	wyjaśnienia
explicación	wytłumaczenia
explicación	wyjaśnienia
explicación	wyjaśnień
conclusión	zakończenia
conclusión	wypełnianie
conclusión	zakończenie
conclusión	wypełnienie
conclusión	ukończenie
conclusión	wniosek
conclusión	zawarcie
conclusión	wnioski
prestigio	prestiżowej
prestigio	prestiż
campesinos	chłop
campesinos	wieśniak
campesinos	rolników
campesinos	farmerzy
campesinos	rolnicy
campesinos	wieśniacy
campesinos	chłopów
kelly	kelly
story	historia
story	story
story	opowieść
story	zdarzenie
story	opowiadanie
aumenta	zwiększenie
aumenta	wzrost
aumenta	zwiększa
aumenta	podwyżki
biblia	biblia
biblia	biblię
biblia	biblii
seria	poważna
seria	poważne
seria	poważny
antología	anthology
inspiración	inspiracja
inspiración	inspiracji
inspiración	inspirację
negativa	odmowy
negativa	odmowa
negativa	negatywne
negativa	negatywny
impresión	druk
impresión	odcisk
impresión	drukowanie
impresión	nadrukiem
impresión	druk
impresión	druku
impresión	drukowanie
impresión	wrażenie
impresión	wrażenia
impresión	wyświetlenie
fría	zimno
fría	chłód
fría	zimne
fría	zimny
fría	zimna
diseños	wzory
diseños	projekty
teléfono	telefony
teléfono	telefonicznie
teléfono	telefon
teléfono	telefon
pío	tweet
pío	pius
ideología	ideologii
ideología	ideologicznych
costumbre	zwyczaj
costumbre	niestandardowych
costumbre	niestandardowe
costumbre	własny
básicos	podstawy
básicos	podstawowe
básicos	podstawowe
básicos	podstawowego
básicos	podstawowy
básicos	podstawowa
patricia	patrycja
patricia	patricia
georges	georges
cómic	komiks
cómic	komiksów
cómic	komiksy
cómic	komiks
cómic	comic
huelva	huelva
ball	piłkę
ball	ball
ball	piłka
ball	kula
logros	osiągnięcia
logros	osiągnięć
logros	osiągnięcie
logros	osiągnięcia
logros	osiąganie
comprar	zakup
comprar	zakupu
comprar	kupno
comprar	kupić
comprar	kup
comprar	kupowanie
comprar	kupno
comprar	kupuje
enterrado	zakopane
enterrado	pogrzebany
enterrado	pochowany
enterrado	zakopany
herido	ranni
herido	ranny
herido	ranna
herido	ranna
herido	ranny
herido	zraniony
herido	ranni
herido	zraniony
herido	skrzywdzić
formados	utworzony
formados	utworzona
formados	utworzone
cubierto	objętych
cubierto	kryty
cubierto	pokryta
cubierto	pokryte
mental	psychiczna
mental	psychiczne
mental	umysłowe
mental	psychiczny
mental	psychicznego
mental	psychicznie
mental	umysłowo
franz	franz
polémica	kontrowersyjne
polémica	kontrowersji
crónicas	przewlekłe
crónicas	przewlekłą
crónicas	kroniki
crónicas	chronicles
principado	księstwo
principado	księstwa
alegre	wesoła
alegre	wesoły
alegre	radośnie
alegre	radosna
alegre	radosny
alegre	radosna
alegre	radośnie
alegre	radosne
alegre	radosny
alegre	wesołych
alegre	merry
alegre	wesoły
relativa	względne
relativa	krewni
relativa	krewny
relativa	względna
suelos	gleby
suelos	gleb
suelos	podłóg
suelos	piętra
suelos	podłogi
suelos	podłogi
suelos	glebie
suelos	gleba
suelos	gleby
suelos	ziemia
destacando	podkreślając
oaxaca	oaxaca
unida	zjednoczone
unida	united
unida	zjednoczona
unida	zjednoczeni
unida	zjednoczonych
recurso	zasoby
recurso	zasobów
recurso	zasób
rubio	blondynka
rubio	blond
rubio	blondynka
rubio	blond
rubio	rubio
financiera	finansowe
financiera	financial
financiera	finansowy
financiera	finansowych
financiera	finansowa
méndez	méndez
méndez	mendez
vela	świeca
vela	świecę
vela	świece
vela	żagiel
vela	żagle
vela	vela
vela	żeglarstwo
creek	creek
chávez	chávez
chávez	chavez
voleibol	siatkówka
voleibol	siatkówki
conjuntos	komplety
conjuntos	zestawy
conjuntos	komplety
rolling	rolling
competencias	kompetencje
competencias	umiejętności
competencias	kompetencji
competencias	kompetencje
competencias	konkursów
competencias	konkursy
competencias	kompetencji
competencias	kompetencje
talla	wielkość
talla	rozmiary
talla	rozmiar
vistas	widok
vistas	zobacz
vistas	poglądy
vistas	wyświetlenia
vistas	widoki
bafta	bafta
personalidades	osobistości
personalidades	osobowości
experiencias	doświadczenia
experiencias	przeżycia
experiencias	doświadczeń
experiencias	doznania
experiencias	doświadczenia
experiencias	doświadczenie
austin	austin
giras	tury
giras	wycieczki
giras	touring
sesenta	sixty
sesenta	sześćdziesiąt
cannes	cannes
litoral	brzegowej
litoral	wybrzeże
litoral	przybrzeżnych
litoral	przybrzeżne
litoral	wybrzeże
litoral	wybrzeżu
fases	faz
fases	fazy
fases	etapy
fases	etapach
orgánica	organicznych
orgánica	organiczne
orgánica	ekologiczna
orgánica	organiczny
orgánica	ekologiczne
franja	pasek
franja	strip
fundamentales	fundamentalne
fundamentales	podstawowych
fundamentales	zasadnicza
fundamentales	fundamenty
fundamentales	podstawy
piensa	pomyśl
piensa	myśl
piensa	mysli
carbón	węgla
carbón	węgiel
carbón	węgla
carbón	węgiel
carbón	węgiel
mozart	mozarta
mozart	mozart
set	ustaw
set	set
set	zestaw
set	komplet
sufre	cierpieć
sufre	cierpi
vocales	wokal
vocales	samogłoski
vocales	vocal
perdidos	zagubiona
perdidos	zagubiony
perdidos	stracił
perdidos	stracone
perdidos	utracone
pesado	heavy
pesado	ciężkie
pesado	ciężki
pesado	ciężka
sorpresa	zaskoczenie
sorpresa	niespodzianka
cruce	przekraczania
cruce	skrzyżowania
cruce	skrzyżowaniu
cruce	skrzyżowanie
cruce	skrzyżowania
cruce	skrzyżowaniu
cruce	krzyż
cruce	krzyżyk
cruce	krzyża
cruce	cross
descendencia	zejście
descendencia	potomkowie
descendencia	potomków
descendencia	potomstwo
descendencia	potomstwa
descendencia	potomek
descendencia	potomstwo
infantiles	dziecinny
infantiles	dziecinny
infantiles	dziecinne
yacimientos	depozytów
yacimientos	depozyty
badajoz	badajoz
bárbara	barbary
bárbara	barbara
bárbara	barbaro
romance	romans
romance	romanse
romance	romansu
escuadrón	eskadra
escuadrón	oddział
brasileña	brazylii
oxígeno	tlenu
oxígeno	tlen
distinto	inna
distinto	różne
distinto	inny
distinto	różnych
jueves	czwartek
cráter	krater
distinción	rozróżnienie
distinción	wyróżnienie
distinción	rozróżnienie
abandonado	opuszczony
abandonado	porzucona
abandonado	porzucony
abandonado	porzucone
abandonado	opuszczona
nominación	nominacji
nominación	mianowanie
nominación	nominację
instancia	instancji
reuniones	zebrania
reuniones	spotkania
reuniones	spotkań
reuniones	posiedzenia
reuniones	spotkania
reuniones	posiedzenie
reuniones	zebranie
reuniones	spotkanie
mármol	marble
mármol	marmuru
instrucciones	kierunki
instrucciones	instrukcje
instrucciones	instrukcji
instrucciones	instrukcja
tengan	posiadać
tengan	mają
tengan	mieć
pascual	pascual
jalisco	jalisco
matemática	matematyczne
matemática	matematyka
matemática	matematykę
matemática	matematyki
matemática	matematyka
matemática	matematyki
matemática	matematyka
muralla	ściany
muralla	ściana
muralla	mur
muralla	mury
muralla	ścianie
muralla	tablica
edition	wydanie
edition	wyd
edition	edycja
cura	ksiądz
cura	księdza
cura	kapłan
cura	księża
cura	kuracja
cura	wyleczyć
cura	lekarstwo
cura	leczy
disolución	rozpuszczenie
disolución	zerwanie
disolución	rozstanie
disolución	zerwania
disolución	rozwiązanie
disolución	rozpad
disolución	rozwiązanie
disolución	roztwór
disolución	rozwiązania
vivía	mieszkał
vivía	żyła
vivía	żył
vivía	żyłem
hispano	hiszpanie
hispano	hispano
interpretando	interpretacji
interpretando	interpretacja
milenio	millenium
milenio	milenijnych
milenio	millennium
milenio	tysiąclecia
ligero	light
ligero	światło
ligero	światła
ligero	lekka
ligero	lekki
ligero	nieznaczne
ligero	lekkie
ligero	lekki
sagrado	świętość
sagrado	święty
sagrado	święte
empresarios	przedsiębiorcy
empresarios	przedsiębiorcom
empresarios	przedsiębiorców
empresarios	pracodawcy
empresarios	pracodawców
empresarios	pracodawca
empresarios	biznesmenów
húngaro	węgierskiej
húngaro	węgierskie
húngaro	węgierski
húngaro	węgier
húngaro	węgierska
matriz	tablicy
matriz	macierz
matriz	matrix
matriz	matrycy
sara	sarah
sara	sara
sara	saro
sara	sara
sara	saro
marshall	marshall
marshall	marszałek
marshall	marshalla
sebastian	sebastian
sebastian	sebastiana
pase	podanie
pase	pass
pase	przepustka
pase	przełęcz
pase	podaj
wilhelm	wilhelm
coordinación	koordynacji
coordinación	koordynacja
coordinación	koordynowanie
coordinación	koordynacji
coordinación	koordynacja
sarmiento	sarmiento
perteneció	należał
condenado	skazany
condenado	skazana
condenado	skazani
condenado	skazany
condenado	skazana
condenado	skazani
condenado	skazany
condenado	skazani
condenado	skazana
caliente	gorąco
caliente	hot
caliente	gorące
caliente	gorąca
caliente	gorący
caliente	ciepła
caliente	ciepło
caliente	ciepły
represión	represji
represión	represje
represión	tłumienia
deciden	zdecydować
hembras	samice
hembras	samica
hembras	kobieta
hembras	damskie
hembras	kobiety
hembras	suczka
demográfica	demograficznych
demográfica	demograficzne
corredor	runner
corredor	goniec
corredor	broker
corredor	pośrednik
corredor	korytarz
corredor	korytarza
radiación	promieniowanie
radiación	promieniowania
rostro	twarz
rostro	face
baker	baker
bad	źle
bad	bad
bad	zła
bad	złe
bad	zły
mexico	meksyk
tito	tito
tito	titus
point	punkt
point	pkt
point	point
corporation	corporation
corporation	korporacji
corporation	korporacja
ine	ine
estética	estetyka
estética	kosmetycznych
estética	kosmetyczne
estética	estetycznej
visitas	odwiedziny
visitas	gości
visitas	odwiedzający
visitas	goście
visitas	odwiedzających
visitas	odwiedziny
visitas	wizyty
visitas	odwiedzin
visitas	wizyt
visitas	zwiedzanie
visitas	odwiedziny
visitas	odwiedza
otto	otto
condes	earls
condes	liczy
colonos	osadnika
colonos	kolonistów
colonos	osadników
configuración	ustawienia
configuración	ustawienie
configuración	konfiguracja
configuración	konfiguracji
configuración	konfiguracja
boda	ślub
boda	wesele
boda	weselny
gobernadores	gubernatorów
gobernadores	prezesów
ganados	zarobił
ganados	wygrane
ganados	won
ganados	wygrał
mecanismos	mechanizmy
mecanismos	mechanizmów
entrantes	przychodzące
renunció	zrezygnował
trasladado	przeniesiony
trasladado	przeniesiona
trasladado	przeniesione
trasladado	przeniesiono
trasladado	przeniesiony
trasladado	przeniesiona
trasladado	przeniesione
trasladado	przeniesiono
construidos	zbudowany
construidos	wybudowany
construidos	zbudowane
construidos	zbudowano
construidos	zbudowana
construidos	zbudowany
construidos	skonstruowane
construidos	zbudowane
gen	genu
gen	gene
gen	gen
gen	geny
gen	gen
lleno	tłok
lleno	pełna
lleno	full
lleno	pełen
lleno	pełne
lleno	pełny
lleno	pakowane
lleno	wypełniony
lleno	wypełnione
colaborador	współautora
sentencia	orzeczenie
sentencia	osąd
sentencia	wyrok
sentencia	orzeczenie
sentencia	osąd
sentencia	wyrok
sentencia	zdanie
sentencia	zdania
varones	samców
varones	mężczyzn
varones	samce
varones	mężczyźni
congregación	zgromadzenie
congregación	kongregacji
congregación	zgromadzenia
abandono	porzucić
abandono	opuścić
abandono	porzucenie
abandono	zaniedbania
abandono	zaniedbanie
clasificados	sklasyfikowane
clasificados	tajne
clasificados	tajna
clasificados	tajny
clasificados	ogłoszenia
trazado	układ
trazado	rozmieszczenie
kennedy	kennedy
subsp	subsp
defensores	obrońcy
defensores	obrońców
financiero	finansowe
financiero	financial
financiero	finansowy
financiero	finansowych
financiero	finansowa
financiero	finansista
comentó	skomentował
comentó	skomentowała
gay	gej
gay	gejowskie
gay	gay
gay	gejem
bóveda	skarbiec
bóveda	skarbca
bóveda	skarbcu
check	sprawdź
check	zaznacz
check	sprawdzanie
sueños	snów
sueños	marzeń
sueños	marzenia
sueños	sny
anualmente	rocznie
anualmente	roczne
anualmente	roczna
anualmente	rocznie
anualmente	corocznie
anualmente	coroczne
anualmente	roczny
anualmente	roczne
anualmente	rocznie
anualmente	roczna
asentamientos	osiedla
asentamientos	osady
asentamientos	ugody
lector	reader
básicamente	zasadniczo
básicamente	zasadniczo
puntuación	punktacji
puntuación	interpunkcja
puntuación	wynik
puntuación	wyniki
conducta	zachowanie
conducta	zachowania
conducta	zachowanie
conducta	zachowania
conducta	postępowanie
