категория	kategooria
пораснал	kasvanud
пораснал	kasvatatud
оскарите	oscarit
джозефин	josephine
малтретиране	väärkohtlemise
малтретиране	kuritarvitamine
малтретиране	kuritarvitamise
мадокс	maddox
безпрецедентна	enneolematu
йоркър	yorker
неоснователни	alusetu
неоснователни	põhjendamatu
уикендите	nädalavahetustel
замразена	külmutatud
замразена	külmunud
кадилак	cadillac
ностра	nostra
откат	tagasilöök
сулу	sulu
нерешени	lahendamata
нерешени	lahendamata
домакинята	perenaine
домакинята	võõrustaja
пелагия	pelagia
килограми	kilogrammides
килограми	kilogrammi
лимонада	limonaadi
капките	tilka
стоукс	stokes
предупредени	hoiatas
предупредени	hoiatati
предупредени	hoiatatud
бълхи	kirbud
обети	tõotused
танцуващи	tantsimine
дилър	diiler
дилър	edasimüüja
младоженци	noorpaar
закъснението	hilinemine
покои	chambers
тетанус	teetanuse
дорси	dorsey
заседнал	kinni
локва	loik
сирано	cyrano
присъстваха	osales
арениус	arrheniuse
макенроу	mcenroe
убийствен	tapja
убийствен	killer
убийствен	mõrvar
миниатюрен	miniatuurne
лулу	lulu
инспекции	ülevaatus
инспекции	kontrollimine
главоболия	peavalud
джакопо	jacopo
павлодар	pavlodar
осведоменост	teadlikkus
осведоменост	teadlikkust
кристофер	christoffer
суонсън	swanson
буч	butch
екстремизъм	ekstremismi
гленда	glenda
кенджи	kenji
осиновяването	vastuvõtmine
боядисана	värvitud
боядисана	maalitud
боядисана	värvitud
зимър	zimmer
обещано	lubas
ужасяващ	hirmuäratav
барлета	barletta
марита	marita
босове	ülemused
октав	oktaav
хани	hani
торти	kooki
торти	kook
торти	tort
дент	dent
компетентна	pädev
изразходвани	kulutatud
канг	kang
виле	ville
пролетариат	proletariaat
хармън	harmon
гатт	gatt
гатт	gatti
нападна	rünnatud
лиа	leah
лиа	lia
шпигел	spiegel
пудра	pulber
фашист	fašistlik
екотуризъм	ökoturismi
фелисити	felicity
алкени	alkeenide
рецептите	retsepte
рецептите	retseptid
пьолтен	pölten
конфитюр	moos
конфитюр	moosi
гравиране	söövitus
срамно	häbiväärne
мислено	vaimselt
полярност	polaarsus
баронет	baronet
меркатор	mercator
панталон	püksid
панталон	püksid
кайен	cayenne
досадно	tüütu
досадно	tüütu
нуи	nui
плъмър	plummer
тръгване	lahkumine
тръгване	väljumine
телма	thelma
джес	jess
доун	dawn
доун	koidik
доун	koidu
перце	sulg
уинона	winona
ужасена	kohkunud
ужасена	hirmunud
стръв	sööt
чет	chet
латур	latour
лони	lonnie
готвенето	süüa
гибънс	gibbons
толерантни	salliv
лопе	lope
рождени	sünnipäevad
необясними	seletamatu
необясними	seletamatu
необясними	seletamatu
евнуси	eunuhhid
джорджина	georgina
уийвър	weaver
хирохито	hirohito
безплодна	viljatu
джинджифил	ingver
джинджифил	ginger
фиби	phoebe
столът	tool
столът	tooli
вибрация	vibreerima
вибрация	vibratsiooni
вибрация	vibratsioon
прозорецът	aken
прозорецът	akna
обезпечени	tagatud
обезпечени	turvatud
морж	merihobu
подкопае	õõnestada
карантина	karantiini
карантина	karantiin
брава	brava
тензин	tenzin
соис	wipo
остеопороза	osteoporoosi
взаимен	vastastikused
взаимен	vastastikune
взаимен	vastastikuse
световъртеж	peapööritus
световъртеж	pearinglus
световъртеж	peapööritus
световъртеж	vertigo
вдъхнови	inspireeritud
вдъхнови	inspire
непредвидими	ettearvamatu
опаковане	pakend
опаковане	pakendamine
опаковане	pakkimine
ривалдо	rivaldo
полимераза	polümeraasi
суеверие	ebausk
хърб	herb
учим	õppimine
сузане	susanne
нетърпелив	innukas
стюардеса	stjuardess
стерилни	steriilne
запалка	kergem
камината	kamin
ороско	orozco
уитли	whitley
клиъруотър	clearwater
лиан	lian
лиан	leann
овулацията	ovulatsiooni
джоджо	jojo
джилиън	gillian
джилиън	jillian
пристрастяването	sõltuvus
връзване	sidumine
окада	okada
махди	mahdi
епицентъра	epitsenter
епицентъра	epitsenter
файет	fayette
изкривена	moonutatud
музата	muusa
евростат	eurostat
пате	pardipoeg
пате	part
половинка	mate
надарена	andekas
ролкови	roller
ролкови	rull
тромбоцитите	trombotsüütide
облог	kihlvedu
облог	panus
облог	kihla
облог	kihlvedu
донъли	donnelly
корумпирани	korrumpeerunud
цитозин	tsütosiin
циклоп	kükloop
вилица	kahvel
мълчалив	vaikne
плесени	hallitusseente
палети	alused
кабила	kabila
разтопена	sulatatud
разтопена	sulanud
икономка	majapidajanna
реквизит	rekvisiidid
порфирио	porfirio
идвам	tulekul
идвам	tulemas
идвам	tuleb
бремерхафен	bremerhaven
одитор	audiitor
сокоро	socorro
модератор	moderaator
тейшейра	teixeira
санга	sangha
уилтън	wilton
козак	kozak
хладилни	jahutatud
опрощаване	andestust
рамирез	ramirez
уаят	wyatt
танг	tang
танг	tangi
присила	priscilla
хашек	hašek
анализаторите	analüütikud
хангар	angaar
хангар	angaari
програмиран	programmeeritud
сапфир	safiir
мързелив	laisk
еластичен	elastne
чанинг	channing
горещина	kuumus
горещина	soojus
горещина	soojuse
следобяд	pärastlõuna
следобяд	pärastlõunal
унции	untsi
трезор	seif
флуоресценция	fluorestsentsi
джефрис	jeffries
проспер	õitseda
естела	estella
карай	sõida
гейша	geiša
закопане	zakopane
кандия	candia
фенотип	fenotüüp
бележник	märkmik
патоген	patogeeni
тъл	tulli
посланник	saadik
посланник	suursaadik
гълъбите	tuvid
зауер	sauer
искрени	siiras
залепени	asetatud
залепени	liimitud
залепени	kleebitud
накланяне	kallutades
езекил	ezequiel
езекил	ezekiel
безупречна	veatu
ляо	liao
мръсотия	pori
мръсотия	muld
гретхен	gretchen
препоръча	soovita
препоръча	soovitan
кръщене	ristimine
кръщене	ristimine
куейд	quaid
шие	õmmelda
бекър	becker
гинко	ginkgo
койоти	koiotid
койоти	koiott
невалидна	vigane
глаукома	glaukoomi
бижутер	juveliir
разследващи	uurijad
новодошъл	uustulnuk
напалм	napalm
тешен	tescheni
превръзки	sidemeid
превръзки	sidemed
превръзки	sidemeid
киркоров	kirkorov
неидентифициран	tuvastamata
бао	bao
холоуей	holloway
фънки	funky
бъкли	buckley
прислужници	teenijad
прислужници	teenistujate
прислужници	teenijad
прислужници	teenistujad
прислужници	teenrid
вело	velo
каруцата	vanker
каруцата	vagun
контрабандист	salakaubavedaja
издирван	tahtis
издирван	tagaotsitav
издирван	tahtsin
радостен	rõõmsameelne
кодирана	kodeeritud
пълзи	roomata
пълзи	roomates
феята	haldjas
херпес	herpes
физиотерапия	füsioteraapia
ангина	stenokardia
вицове	naljad
столовете	toolid
психиатъра	psühhiaater
избухлив	lenduvate
гласуваха	hääletati
гласуваха	hääletasid
гласуваха	hääletanud
гласуваха	hääletas
