年	tahun
權杖	tongkat
閥門	valve
閥門	injap
閥門	injap
地堡	bunker
洞察力	wawasan
洞察力	insight
節儉	penjimat
魯莽	cuai
魯莽	gelojoh
魯莽	recklessness
沸騰	mendidih
沸騰	menggelegak
沸騰	didih
方框	box
方框	kotak
方框	kotak
墨鏡	shades
墨鏡	sunglasses
比例尺	skala
書架	rak
書架	rak
拋物線	parabolic
拋物線	parabola
血友病	hemofilia
圍巾	selendang
圍巾	scarf
圍巾	skaf
拉巴特	rabat
味精	msg
橋牌	jambatan
勸導	pujukan
禿頭	botak
豪豬	landak
鐘擺	bandul
麥芽	malt
插頭	plug
插頭	plag
插頭	palam
豐滿	montok
批評家	kritikan
批評家	pengkritik
雜草	rumpai
雜草	ganja
拘留所	penahanan
野火	wildan
水桶	baldi
共謀	konspirasi
靜音	senyap
靜音	bisu
納賽爾	nasser
寢室	asrama
藥理學	farmakologi
抑鬱症	kemurungan
抑鬱症	depression
草圖	lakaran
草圖	sketsa
草圖	sket
草圖	sketsa
草圖	melakar
受益人	waris
人力車	becak
蛆	maggots
心包	perikardium
水泡	lepuh
水泡	melecur
渦輪機	turbin
渦輪機	turbin
靈活性	anjal
靈活性	fleksibel
靈活性	fleksibiliti
沙丁魚	sardin
沙丁魚	sardin
靈媒	psikik
靈媒	psikik
雀斑	berbintik
孕期	kehamilan
領帶	tie
領帶	ikat
泡泡糖	bubblegum
馬甲	vest
鋒利	sharp
鋒利	tajam
聲學	akustik
聲學	akustik
大腳	bigfoot
避難所	berteduh
避難所	sanctuary
避難所	perlindungan
人參	ginseng
雄偉	majestic
剝離	berbogel
鞭炮	mercun
鞭炮	mercun
抗辯	defences
鮑魚	abalon
哀愁	kesedihan
堤道	causeway
售貨員	jurujual
茶壺	teko
頭獎	jackpot
疤	parut
傳染性	berjangkit
傳染性	menular
傳染性	berjangkit
雛菊	aster
白蘭地	brandy
洛美	lomé
軼事	anecdotes
亞麻	linen
日暮	higurashi
朦朧	hazy
適應性	suai
適應性	adaptasi
棍子	tongkat
棍子	stick
棍子	sticks
棍子	tongkat
撞車	tergendala
撞車	kerosakan
撞車	ranap
救星	penyelamat
耳環	anting
耳環	subang
洗滌	cuci
洗滌	basuh
洗滌	mencuci
洗滌	washing
變節	pembelotan
呻吟	mengerang
賢人	kento
難產	bersalin
難產	persalinan
細則	rules
細則	peraturan
細則	peraturan
細則	rule
無花果	figs
無花果	fig
純淨	ketulenan
純淨	kesucian
櫃台	kaunter
裝飾品	hiasan
勘測	surveying
地籍	cadastral
高山族	highlander
買主	buyer
買主	pembeli
極權主義	totalitarianisme
窘迫	mengaibkan
搖籃曲	lullaby
巫婆	penyihir
巫婆	witch
隱身	halimunan
隱身	halimunan
隱身	halimunan
湯匙	sudu
肩胛骨	scapula
育兒	mengasuh
育兒	parenting
逃學	ponteng
常備	berdiri
機油	minyak
藥草	jamu
藥草	ramuan
藥草	herba
藥草	herba
澆	deras
澆	lebat
孔隙	pori
玷污	sully
移民局	imigresen
喪葬	pengebumiannya
喪葬	pengebumian
喪葬	pengebumian
喪葬	funeral
護身符	azimat
護身符	jimat
陪審員	juri
味覺	citarasa
味覺	rasa
味覺	taste
味覺	merasai
味覺	selera
味覺	lelangit
浩瀚	keluasan
壞死	nekrosis
瑪瑙	akik
瑪瑙	onyx
紅木	rosewood
紅木	redwood
沖積	alluvial
懶惰	malas
懶惰	kemalasan
氫化	hidrida
穩步	steady
穩步	mantap
檻	sills
火種	spark
火種	mka
穀倉	bangsal
泥濘	berlumpur
興奮劑	doping
興奮劑	perangsang
才幹	bakat
才幹	talent
泛舟	berakit
散熱器	radiator
堤壩	empangan
褻瀆	kekufuran
褻瀆	merosakan
稅金	cukai
老了	tua
老了	old
保證金	ikatan
保證金	deposit
保證金	ikatan
保證金	bond
切口	sayatan
單軌鐵路	monorel
癢	gatal
癢	gatal
盆景	bonsai
硝石	saltpeter
奎寧	kina
尿布	lampin
尿布	lampin
曝露	dedahan
藍莓	blueberry
藍莓	blueberry
截獲	memintas
截獲	memintas
截獲	dipintas
鰻魚	belut
狹隘	sempit
狹隘	merapatkan
限額	hadkan
限額	had
限額	limit
限額	kuota
限額	kouta
限額	batas
限額	hadkan
限額	had
扼殺	mencekik
甜瓜	melon
產生器	penjana
火爐	relau
火爐	tungku
火爐	pendiang
西宮市	nishinomiya
措辭	wording
公雞	cock
公雞	kec
公雞	zakar
請願書	petisyen
請願書	petisyen
噴灑	menyembur
傭人	servant
傭人	hamba
傭人	pembantu
理髮師	barber
理髮師	cukur
崖壁	tebing
肚皮	perut
安樂死	eutanasia
失竊	kecurian
失竊	mencuri
跳動	berdegup
跳動	berdebar
跳動	berdenyut
亂倫	incest
序數	ordinal
方位角	azimut
聚氯乙烯	pvc
毛毯	selimut
毛毯	selimut
上癮	addicted
上癮	ketagihan
上癮	ketagihan
上癮	ketagih
痛風	gout
克里姆林宮	kremlin
床單	helaian
翱翔	melonjak
翱翔	melambung
牡蠣	tiram
牡蠣	tiram
牡蠣	oyster
噩夢	nightmare
細胞質	sitoplasma
牧草	berihat
伯爾尼	bern
寶塔	pagoda
手提箱	beg
污辱	penghinaan
膠質	gelatin
氣象學	meteorologi
巴貝多	barbados
達喀爾	dakar
拳手	boxer
拳手	fighter
瘋了	crazy
瘋了	gila
純純	tulen
純純	murni
純純	pure
刺繡	sulaman
刺繡	embroidery
退款	pengembalian
退款	rebat
外傷	trauma
排卵	ovulasi
剽竊	plagiat
力爭	berjihad
藥水	ramuan
藥水	mujarab
獨眼龍	cyclops
膿	nanah
權威性	berwibawa
否決權	veto
接住	catch
接住	tangkap
鏽	karat
墓誌銘	epitaph
仇視	kebencian
仇視	benci
結核病	tbc
溫度計	thermometer
蜂鳥	hummingbird
釤	samarium
胳膊	lengan
悍馬	hummer
爆米花	popcorn
瀋陽市	shenyang
壯舉	feat
騎樓	beranda
送貨	delivery
送貨	penghantaran
下陷	ambelasan
番紅花	kunyit
辮子	jalin
辮子	kepang
感恩節	kesyukuran
感恩節	syukur
膠帶	pita
膠帶	tape
手肘	siku
手肘	siku
民團	vigilante
滑輪	kerek
登革熱	dengue
胎盤	placenta
陰離子	anion
果凍	jeli
果凍	jelly
自助餐	buffet
面談	interview
面談	otai
面談	temuduga
面談	temuduga
油門	throttle
鄰里	kejiranan
鄰里	kejiranan
袖子	lengan
袖子	sleeve
無神論者	atheists
無神論者	ateis
銪	europium
撬	menyibuk
地心引力	graviti
沖洗	douche
沖洗	bilas
沖洗	simbah
沖洗	siram
沖洗	flush
主力艦	battleships
織物	kain
織物	fabrics
附表	jadual
無名氏	anonymous
無名氏	awanama
魔羯座	capricorn
罪孽	yaasin
罪孽	dosa
罪孽	dosa
壹岐	iki
拐杖	tebu
拐杖	cane
轉盤	turntable
口紅	lipstick
各層	lapisan
摩加迪沙	mogadishu
犀鳥	enggang
拖拉機	traktor
拖拉機	traktor
腳跟	tumit
腳跟	heels
腳跟	tumit
海產	seafood
彎刀	scimitar
鼬鼠	musang
沼澤地	rawa
沼澤地	paya
夾克	jacket
夾克	jaket
夾克	jaket
近視	miopia
證言	testimonial
證言	testimoni
巴豆	croton
押金	deposit
繃帶	balutan
繃帶	membalut
人猿	beruk
人猿	kera
人猿	beruk
意志力	tekad
意志力	keazaman
誘騙	entrapment
誘騙	terpikat
鑽探	pelantar
裝束	attire
隔間	compartment
焦油	tar
腫脹	bengkak
腫脹	bengkak
旗子	bendera
旗子	flag
旗子	bendera
電子計算機	komputer
沈默	senyap
沈默	silent
沈默	senyap
空閒	melahu
清道夫	pebangkai
鏈球菌	streptococcus
掩體	bunker
腎上腺	adrenal
貯存	storan
弘樹	hiro
講課	ceramah
講課	ceramah
講課	lecture
講課	syarahan
房地	premis
包租	piagam
包租	bertauliah
包租	charters
蓋世太保	gestapo
釘子	paku
釘子	kuku
釘子	paku
釘子	kuku
手續費	yuran
手續費	yuran
乳製品	dairy
洋娃娃	boneka
洋娃娃	doll
洋娃娃	dolls
劉海	bangs
飛盤	frisbee
互助會	persaudaraan
睡蓮	lilies
紅利	bonus
紅利	dividen
紅利	bonus
紅利	dividen
電導	conductivity
枕木	kahfi
時髦	funky
時髦	sassy
離合器	clutch
離合器	klac
鍀	teknetium
敵手	musuh
雲母	mica
雲母	mika
籃子	keranjang
籃子	bakul
雙唇	bibir
溶化	meleleh
溶化	melt
溶化	luluh
銻	antimoni
迷你裙	miniskirt
馴鹿	karibu
創造性	kreativiti
創造性	kreatif
親和	afiniti
親和	pertalian
斷線	terputus
錇	berkelium
皮包	purse
偽科學	pseudosains
親密關係	keintiman
親密關係	closeness
謙卑	humble
謙卑	khusyuk
耳塞	penyumbat
叛國罪	pengkhianatan
叛國罪	khianat
叛國罪	derhaka
皮帶	tali
皮帶	belt
點綴	dihiasi
小指	pinky
謙虛	modesty
謙虛	humble
謙虛	khusyuk
謙虛	bersederhana
信譽	kredibiliti
信譽	reputasi
纖維素	selulosa
煎餅	lempeng
煎餅	pancake
煎餅	lempeng
磧	morain
台階	step
台階	langkah
鈇	flerovium
嘶	hiss
菠菜	bayam
煮沸	mendidih
煮沸	menggelegak
煮沸	didih
煮沸	rebus
地契	akta
豆類	kacang
毒癮	ketagihan
結腸	kolon
結腸	usus
囊腫	sista
雷管	peletup
雷管	peledak
薯條	chip
薯條	cip
臭鼬	skunk
漿果	berries
漿果	buah
漿果	berry
糖原	glikogen
手淫	masturbation
睪丸	testis
睪丸	pelir
解藥	penawar
解藥	penawarnya
碳氫化合物	hidrokarbon
囤積	menimbun
申請書	aturcara
申請書	aplikasi
申請書	aplikasi
逝者	almarhum
逝者	mendiang
逝者	allahyarham
潛水員	diver
潛水員	penyelam
內分泌	endokrin
聚苯乙烯	polistirena
宣洩	catharsis
救生員	lifeguard
框框	bingkai
框框	frame
楊柳	willows
累了	letih
累了	penat
科倫坡	colombo
責怪	blame
責怪	menyalahkan
責怪	disalahkan
責怪	salahkan
手藝	kraf
手藝	craft
最壞	teruk
閹黨	clique
兒科	pediatrik
兒科	pediatrik
平易近人	didekati
保費	premium
髮夾	hairpin
粗魯	biadap
嘟	bip
切線	tangen
牽引力	traction
牽引力	cengkaman
聖詩	psalm
純化	pemurnian
面紗	cadar
面紗	kudung
保皇黨	royalist
跛	lemas
跛	lame
便秘	sembelit
撫慰	keselesaan
撫慰	menenangkan
自給	rezeki
誓詞	sumpah
木筏	rakit
木筏	rakit
胸膛	dada
小菜	hidangan
小菜	dish
彎彎	dibengkokkan
米妮	minnie
敗血症	sepsis
枷鎖	yoke
枷鎖	kuk
白樺	birch
潤滑劑	pelincir
潤滑劑	lube
潤滑劑	pelincir
潤滑劑	pelincir
潤滑油	pelincir
潤滑油	lube
潤滑油	pelincir
收據	resit
收據	resit
腓骨	fibula
釙	polonium
謎語	riddle
詩意	poetic
碳化物	karbida
產婦	keibuan
產婦	bersalin
逗號	koma
逗號	koma
簧片	reed
鸝	oriole
沈沒	tenggelamnya
沈沒	sunken
流離失所	sesaran
挑逗	perli
挑逗	usik
算盤	sempoa
疏漏	khilaf
奈緒子	naoko
蘆薈	aloe
判斷力	penghakiman
鼓聲	dram
鼓聲	gendang
偏執	paranoid
猿猴	beruk
百靈	lark
藥理	farmakologi
貓王	elvis
勺子	sudu
胡蘿蔔	carrot
蛤蜊	kerang
打賭	bet
電解質	elektrolit
營房	berek
營房	barak
痴迷	kemaruk
痴迷	taksub
週數	minggu
朱麗葉	juliet
喜鵲	murai
草叢	rumput
掃描器	pengimbas
掃描器	pengimbas
瀰漫	berselerak
瀰漫	diffuse
瀰漫	sebar
鑽孔	pelantar
鑽孔	gerudi
巨集	makro
頭皮	scalp
船艙	cabin
船艙	pondok
船艙	kabin
獎杯	piala
獎杯	trofi
獎杯	trofi
哈密瓜	tembikai
樹冠	kanopi
樹冠	canopy
哎呀	alamak
哎呀	oops
蔑視	penghinaan
露水	embun
露水	dew
增值稅	vat
咕嚕	gollum
壓縮機	pemampat
酒鬼	pemabuk
聚合酶	polymerase
警徽	lencana
污點	noda
污點	dicemari
污點	tercemar
手風琴	accordion
鈀	palladium
押韻	sajak
押韻	sajak
尺碼	saiz
凝集	aglutinasi
報應	karma
貧瘠	mandul
強制執行	penguatkuasaan
受孕	conception
靈巧	ketangkasan
嗓子	tekak
嗓子	kerongkong
嗓子	suara
嗓子	voice
悔恨	penyesalan
悔恨	sesal
育種	pembiakan
育種	breeding
育種	membiak
食慾	selera
碧瑤	baguio
孔徑	bukaan
慢跑	jogging
嗎啡	morfin
毛衣	sweater
女同志	lesbian
回扣	rebat
皮疹	ruam
皮疹	rash
邊框	sempadan
邊框	sempadan
安眠藥	hypnotic
必需品	hakiki
新陳代謝	metabolisme
扭傷	terseliuh
傢具	perabut
傢具	perabot
傢具	furniture
聖歌	bertasbih
聖歌	chant
齋戒	puasa
站著	stand
站著	berdiri
汽油彈	napalm
脫衣舞	strip
惡霸	pembuli
惡霸	bully
閒暇	riadah
可敬	bermaruah
可敬	terhormat
魚種	spesis
魚種	spesies
魚種	species
尼科西亞	nicosia
幫會	club
幫會	kelab
損害賠償	kerosakan
絲襪	stoking
剛毅	ketabahan
採礦業	perlombongan
串列	bersiri
鼻涕	hingus
鞦韆	ayunan
鞦韆	ayunan
鞦韆	swing
鷚	pipit
斷頭台	gilotin
硫酸鹽	sulfat
賴索托	lesotho
兩院制	bicameral
托運	penghantaran
認領	dituntut
認領	mengaku
認領	claim
認領	tuntutan
辛迪加	syndicated
辛迪加	sindiket
城關	chengguan
曆書	efemeris
鼻炎	rhinitis
拂曉	subuh
拂曉	fajar
掃帚	penyapu
掃帚	sapu
掃帚	penyapu
掃帚	penyapu
洗浴	bathing
洗浴	mandi
偷看	peek
蒙古包	yurt
錄音機	perakam
反手	backhand
靈敏度	kepekaan
靈敏度	sensitiviti
雜項	category
寄養	foster
脈搏	denyutan
脈搏	nadi
脈搏	denyut
隱士	umang
鋨	osmium
喜慶	meriah
藍芽	bluetooth
時辰	jam
紫羅蘭	violet
拋光	digilap
水電站	dam
水電站	empangan
東山再起	comeback
卡其	khaki
腦膜炎	meningitis
隨時隨地	anytime
鋯	zirkonium
韌性	kegigihan
韌性	toughness
韌性	ketahanan
衣櫃	almari
衣櫃	almari
赤足	barefoot
胃口	selera
太陽眼鏡	sunglasses
伯利恆	bethlehem
分紅	dividen
豬仔	piggy
兵卒	bidak
兵卒	gadai
相爭	bersaing
相爭	bertanding
有機體	organisma
產科	obstetrics
搖頭	smh
傷疤	parut
傷疤	parut
間歇性	intermittent
大霧	kabut
大霧	condition
大霧	kabus
氣化	pengegasan
獨裁政權	diktator
魚兒	ikan
氣喘	asma
氣喘	asthma
紙漿	ampas
馴服	taming
馴服	dijinakkan
馴服	jinak
酸味	sour
酸味	masam
恍惚	trans
峰峰	puncak
痴呆	demensia
輕蔑	penghinaan
決算	akaun
跨國公司	tnc
成百上千	beratus
成百上千	ratusan
臭蟲	pepijat
臭蟲	bug
臭蟲	pepijat
鉍	bismut
無價	ternilai
校准	penentukuran
鯰魚	patin
汗水	peluh
汗水	berpeluh
汗水	keringat
汗水	sweat
關機	matikan
關機	shutdown
臟	kotor
腦炎	ensefalitis
訂戶	pelanggan
訂戶	pelanggan
罪過	yaasin
罪過	dosa
泥巴	lumpur
更年期	menopausal
滿文	mnc
滿文	manchu
手心	kurma
多雲	berawan
多雲	mendung
防腐劑	pengawet
防腐劑	pengawet
皺紋	kerut
皺紋	kedut
肚臍	pusar
忙著	busy
忙著	sibuk
宗法	patriarchal
七月份	julai
蠱惑	paksaan
上訪	petisyen
白日夢	berangan
白日夢	lamunan
輸家	loser
傳票	sepina
傳票	sepina
傳票	saman
包容性	penyertaan
包容性	termasuk
包容性	inclusive
發病率	prevalence
越野賽	bmx
鐵鍊	rantai
鐵鍊	rantaian
搖動	goyang
搖動	goncang
搖動	shake
搖動	goyang
拜拜	bye
探照燈	searchlight
晴明	seimei
許諾	janji
許諾	janji
膚淺	dangkal
膚淺	cetek
膚淺	dangkal
懊悔	penyesalan
懊悔	sesal
剝皮	mengupas
薄餅	lempeng
薄餅	pancake
做夢	mimpi
做夢	dream
做夢	bermimpi
十誡	decalogue
放大鏡	pembesar
試點	juruterbang
試點	pilot
手鐲	gelang
手鐲	gelang
手鐲	gelang
注射器	suntik
汽化	vaporization
穩住	steady
穩住	mantap
神韻	verve
度假勝地	resort
度假勝地	istirehat
度假勝地	resorts
度假勝地	resort
鏷	protaktinium
誦經	chant
誦經	berdikir
誦經	nyanyian
阿武	takeshi
長袍	jubah
公訴	dakwaan
吃醋	jealous
吃醋	cemburu
義氣	persaudaraan
義氣	brotherhood
感傷	sentimental
硝酸鹽	nitrat
億萬富翁	billionaire
億萬富翁	jutawan
打火機	ringan
桂皮	cinnamon
菜花	cauliflower
烤箱	oven
預付	prabayar
預付	prepaid
塵土	dust
塵土	debu
嚇人	menakutkan
判罪	convictions
鼴鼠	mole
鼴鼠	mol
入世	accession
多才多藝	versatility
多才多藝	serbaguna
強迫性	coercive
強迫性	paksaan
核可	approval
核可	kelulusan
核可	persetujuan
勢頭	momentum
汽車旅館	motel
充電器	charger
充電器	pengecas
充電器	chargers
鬥牛士	matador
美洲獅	cougar
美洲獅	puma
癱	kelumpuhan
癱	lumpuh
癱	lumpuh
雲杉	cemara
血紅蛋白	haemoglobin
千卡	kcal
幻燈片	slaid
幻燈片	slaid
隨身聽	walkman
貧民區	setinggan
壁爐	pendiang
船夫	pemergiannya
十進位	perpuluhan
炮製	mengarang
壓碎	menghancurkan
壓碎	hancur
開心果	pistachio
翠鳥	pekaka
姨媽	auntie
姨媽	makcik
姨媽	makcik
編目	katalog
編目	mengkatalog
不倒翁	roly
動蕩	pergolakan
動蕩	gelora
天鵝絨	velvet
刀柄	gagang
勞頓	lawton
批發商	pemborong
筆觸	flicks
糧倉	lumbung
被綁	terikat
被綁	diikat
臉紅	blush
戲服	kostum
戲服	kostum
戲服	costume
箭號	arrow
箭號	panah
偏轉	deflection
脫軌	tergelincir
脫軌	tergelincir
切碎	kisar
旅費	melancong
旅費	travel
旅費	pelancongan
旅費	kembara
護膚	skincare
長生不老	keabadian
電鍍	plating
越野車	suv
鞋匠	shoemaker
冒號	kolon
冒號	usus
定居點	penyelesaian
女權主義	feminisme
女權主義	feminist
薩那	sana
微波爐	microwave
膽汁	bile
巴馬科	bamako
手工藝品	artifak
手工藝品	kraftangan
手工藝品	kraf
酸酸	sour
酸酸	masam
針織	mengait
核反應堆	reaktor
刺痛	geli
鞋類	kasut
木琴	xilofon
最糟	teruk
連貫性	coherence
連貫性	ketekalan
先決條件	prasyarat
先決條件	precondition
點字	braille
濟南市	jinan
排他性	ekslusif
排他性	exclusive
排他性	eksklusif
多汁	juicy
多汁	berair
藥典	pharmacopoeia
篤志	atsushi
仿生	bionic
施肥	baja
施肥	pupuk
手提包	purse
勞軍	uso
絕育	sterilization
縮影	epitome
公設	postulate
秒數	seconds
秒數	detik
秒數	saat
公證	notari
公證	diperakui
武庫	arsenal
乳液	lotion
毛蟲	ulat
止痛藥	painkiller
稿子	manuskrip
稿子	naskhah
撥號	dail
品嘗	tasting
品嘗	cubaan
陳設	pelamin
謬論	fallacies
謬論	mantik
溢價	premium
風雅	fuga
血跡	blood
血跡	darah
多氯聯苯	pcb
多氯聯苯	pcbs
鴻溝	bahagikan
寒戰	menggigil
離棄	ditinggalkan
飛行船	airship
籠子	sangkar
籠子	cage
籠子	kandang
籠子	sangkar
胡蘿蔔素	karotena
被子	selimut
鋼絲	wayar
鐵餅	discus
晚飯	dinner
懦夫	pengecut
懦夫	penakut
直腸	rektum
直腸	dubur
直腸	rectal
遘	gou
沙沙	sasha
顫抖	menggeletar
顫抖	menggeletar
門禁	gated
遞送	delivery
遞送	penghantaran
焦急	cemas
焦急	resah
示警	amaran
屈指可數	segelintir
屈指可數	segenggam
皮層	korteks
蚱蜢	belalang
蚱蜢	belalang
創業者	usahawan
創業者	usahawan
陰天	mendung
陰天	berawan
陰天	mendung
皮炎	seborea
來世	baka
唇膏	lipstick
護膚品	skincare
馬虎	cuai
馬虎	ceroboh
長處	kelebihan
雞姦	liwat
鴨嘴獸	platipus
毛額	jijik
毛額	kasar
頹廢	kemerosotan
把戲	helah
帳單	bil
帳單	pengebilan
帳單	bil
萵苣	lettuce
鏑	disprosium
蟲子	pepijat
髖	hip
髖	pinggul
數數	kiraan
匯編	kompilasi
項圈	kerah
項圈	collar
項圈	kolar
燒酒	soju
伯母	auntie
伯母	makcik
脾臟	limpa
沾染	pencemaran
凝視	tenung
凝視	terpaku
凝視	gazing
預兆	petanda
預兆	petanda
閒話	gossip
閒話	gosip
鋼筆	pen
雙關語	pun
出汗	berpeluh
出汗	peluh
出汗	berpeluh
出汗	keringat
出汗	sweat
出汗	berpeluh
阪本	sakamoto
杏樹	aprikot
玩世不恭	sinis
索賠	claim
索賠	tuntutan
口譯	pentafsir
口譯	pentafsir
口譯	takbir
口譯	pentafsiran
口譯	pentafsir
酒窩	dimple
酒窩	lesung
桑給巴爾	zanzibar
人工授精	beradas
營養素	nutrien
營養素	nutrisi
日光浴	berjemur
耳語	berbisik
耳語	bisikan
耳語	berbisik
耳語	bisikan
耳語	bisik
禍害	momok
山雞	ayam
失水	dehidrasi
鬧鬼	berhantu
鬧鬼	puaka
漣漪	riak
間歇	sela
間歇	intermittent
吉普賽	gipsi
吉普賽	gipsi
子宮頸	serviks
㹴	terier
銦	indium
寡頭	oligarki
奴才	pengikutnya
載荷	muatan
天文館	planetarium
血紅素	heme
驢子	keldai
凳子	bangku
凳子	bangku
皰疹	herpes
登記處	pendaftaran
登記處	registry
推土機	bulldozer
點頭	nod
點頭	mengangguk
肥胖症	obesiti
輪換	putaran
措詞	wording
水蛭	lintah
水蛭	lintah
收件人	penerima
收件人	penerima
蓖麻	castor
模稜兩可	kabur
煎蛋	omelette
超聲波	ultrasound
海帶	seaweed
金剛經	sutra
笑臉	smiley
橡皮擦	penghapus
橡皮擦	pemadam
無縫	selanjar
透徹	menyeluruh
誹謗罪	defamation
誹謗罪	fitnah
誹謗罪	fitnah
板牙	mater
借款人	peminjam
借款人	peminjam
穀類	cereals
穀類	bijirin
權衡	menimbang
權衡	beratnya
臥鋪	sleeper
辰雄	tatsuo
吸管	straw
袖口	gari
明細	breakdown
明細	pecahan
滲漏	merembes
滲漏	meresap
滲漏	menitis
滲漏	bocor
滲漏	kebocoran
祝願	wish
祝願	hajat
祝願	keinginan
祝願	wishes
腮腺炎	beguk
沙文主義	cauvinisme
捲舌	gelungan
走失	sesat
四月份	april
轉帳	pemindahan
出納	juruwang
端莊	modesty
保險費	premium
保險費	insurans
保險費	insurance
保險費	insuran
貞操	kesucian
大動脈	aorta
外僑	alien
諧波	harmonik
燕麥	oat
燕麥	oat
燕麥	oats
鰐	buaya
眨	berkelip
眨	kelip
眨	blink
鎶	kopernisium
縮水	mengecil
鬆動	longgar
理髮	haircut
理髮	barber
理髮	cukur
復蘇	pemulihan
復蘇	recovery
復蘇	kebangkitan
圖紙	lukisan
青光眼	glaukoma
瓷磚	jubin
瓷磚	jubin
釹	neodimium
光電效應	photovoltaic
僵屍	zombie
僵屍	zombi
僵屍	zombie
僵屍	zombi
老練	kecanggihan
老練	perap
老練	canggih
運費	freight
運費	penghantaran
矮胖	ketulan
投胎	reincarnation
糾察	berpiket
買東西	belanja
買東西	shopping
彈弓	lastik
咄咄逼人	agresif
棒棒糖	lolipop
棒棒糖	lollipop
