les	az
occupée	elfoglalt
occupée	megszállt
occupée	foglalt
occupée	elfoglalt
confusion	zavart
confusion	zavartság
confusion	zűrzavar
confusion	zavaros
clergé	papság
spécialement	konkrétan
spécialement	kifejezetten
spécialement	kimondottan
spécialement	speciálisan
spécialement	különösen
spécialement	főleg
mosquée	mecset
personnellement	személyesen
étrange	különös
étrange	furcsa
étrange	fura
étrange	furcsa
étrange	páratlan
étrange	furcsa
étrange	bizarr
crimes	bűncselekmények
crimes	bűnök
éteint	kihaltak
éteint	kihalt
autrichienne	osztrák
autrichienne	ausztria
nobles	nemes
nobles	noble
nobles	nemesek
exprimer	express
exprimer	expressz
exprimer	kifejezni
vendre	eladás
vendre	eladási
vendre	eladás
vendre	eladni
maintenance	karbantartási
maintenance	karbantartó
maintenance	karbantartás
vicomte	vikomt
session	ülés
marshall	marshall
sorbonne	sorbonne
lang	lang
vallées	völgyek
indienne	indián
indienne	indiai
inc	inc
just	csak
suites	suites
suites	lakosztály
alentours	környezet
alentours	környék
contrôler	kontroll
contrôler	irányítás
contrôler	vezérlő
contrôler	ellenőrzési
contrôler	ellenőrzés
contrôler	irányítja
pietro	pietro
chœurs	kórus
chœurs	kórus
colons	telepesek
colons	telepesek
ferrand	ferrand
brésilienne	brazil
brésilienne	brazília
arsenal	arsenal
adrien	adrien
adrien	adrian
larry	larry
majoritairement	túlnyomórészt
spéciales	különlegesség
spéciales	akciók
spéciales	különleges
spéciales	speciális
récentes	nemrég
récentes	legutóbbi
policiers	rendőrök
policiers	rendőrség
policiers	rendőr
armement	fegyverzet
armement	fegyverkezés
armement	fegyver
armement	fegyverek
armement	fegyverzet
exprime	kifejezi
ailier	szárnysegéd
ailier	szárnyat
ailier	szárnya
ailier	wing
ailier	szárny
ailier	winger
off	le
off	kikapcsolva
off	off
mayenne	mayenne
marion	marion
robe	ruha
golf	golf
baker	baker
baker	pék
normalement	általában
jay	jay
mystère	titokzatos
mystère	rejtély
mystère	rejtélyes
stewart	stewart
phénomènes	jelenségek
phénomènes	jelenség
sint	sint
similaires	hasonló
similaires	hasonlóak
similaires	hasonlók
sage	bölcsek
sage	bölcs
sage	sage
vaisseaux	hajók
vaisseaux	hajók
béton	beton
béton	konkrét
lions	oroszlán
lions	oroszlánok
idéal	ideális
lionel	lionel
particules	részecskék
particules	részecske
particules	részecskék
particules	részecske
écurie	stabil
écurie	istálló
baby	baba
baby	bébi
soprano	soprano
kennedy	kennedy
harris	harris
shakespeare	shakespeare
masters	masters
masters	mesterek
refusé	megtagadva
refusé	elutasítva
refusé	elutasított
refusé	elutasítva
refusé	elutasította
refusé	elutasított
refusé	elutasítva
refusé	elutasított
coureurs	versenyzők
coureurs	lovasok
coureurs	futók
extraits	kivonatok
extraits	kivonat
extraits	kivonat
rencontré	találkozott
rencontré	met
rencontré	találkoztunk
rencontré	találkoztam
cadet	kadét
tribune	tribune
reconnaît	felismeri
reconnaît	elismeri
reconnaît	felismeri
reconnaît	elismeri
hip	hip
hip	csípő
down	lefelé
down	le
pau	pau
mineurs	fiatalkorúak
mineurs	kiskorúak
mineurs	kiskorú
mineurs	bányászok
dei	dei
commis	eladók
commis	hivatalnokok
commis	hivatalnok
commis	lekötött
commis	elkövetett
commis	elkötelezett
faciliter	megkönnyítése
faciliter	megkönnyítése
physicien	orvos
physicien	fizikus
immense	hatalmas
immense	óriási
bobby	bobby
opposant	ellenfél
opposant	ellenfele
dangereux	veszélyes
dangereux	veszélyes
modes	módok
utilité	hasznosságát
utilité	közüzemi
adoption	elfogadása
adoption	örökbefogadás
adoption	elfogadás
lignée	származását
lignée	származás
lignée	vérvonal
robinson	robinson
usines	üzemek
usines	gyárak
panneau	panel
pomme	almás
pomme	alma
pomme	apple
messieurs	uraim
nil	nílus
rosa	rosa
bologne	bolognai
seed	vetőmag
seed	mag
justification	indokolás
saga	saga
salvador	salvador
reconnaître	felismeri
reconnaître	felismerni
reconnaître	felismerés
reconnaître	felismerve
reconnaître	felismerése
reconnaître	elismerik
reconnaître	felismerni
principauté	hercegség
volant	repül
volant	repülés
volant	repülő
dents	fogat
dents	fogak
dents	fogat
dents	fog
dents	foga
australienne	ausztrál
australienne	ausztrál
australienne	ausztrália
may	may
may	május
may	májusi
may	májusban
algérien	algéria
algérien	algériai
tommy	tommy
richesse	gazdagság
richesse	gazdagság
richesse	jólét
richesse	vagyon
richesse	gazdagságát
ports	kikötők
indes	india
terry	terry
mardi	kedd
mardi	kedden
sprint	sprint
infrastructures	infrastruktúra
exploration	felfedezés
travaillant	dolgozó
travaillant	dolgozik
travaillant	dolgozom
travaillant	dolgozok
matthew	matthew
matthew	máté
cerveau	agya
cerveau	agyat
cerveau	agyam
cerveau	agy
cerveau	agy
fabrique	gyár
fabrique	gyári
fabrique	üzem
fabrique	gyárban
fabrique	gyárt
arte	arte
voter	szavazz
voter	szavazás
voter	szavazat
voter	szavazzatok
voter	szavazás
voter	szavazati
voter	szavazó
décède	meghal
diplomate	diplomata
diplomate	diplomáciai
diplomate	diplomata
maternelle	anyai
maternelle	óvodás
maternelle	óvoda
maternelle	óvodában
maternelle	óvoda
relatif	relatív
relatif	viszonylagos
relatif	rokon
journées	napok
journées	napokban
journées	napokat
journées	napokon
sommets	csúcsok
dramaturge	dramaturg
dramaturge	drámaíró
urbaines	városi
écologique	ökológiai
joan	joan
joan	jeanne
collaborateur	kollaboráns
collaborateur	hozzájáruló
collaborateur	közreműködő
profondément	mélységesen
profondément	mélyen
sentiment	érzés
sentiment	érzem
sentiment	érezni
sentiment	érzéssel
théodore	theodore
théodore	théodore
architectes	építész
architectes	építészek
transformer	átalakul
transformer	átalakítás
médical	orvosi
publiées	közzétette
publiées	publikált
publiées	közzétett
habitude	szokás
modeste	alázatos
modeste	szerény
modeste	szerény
interface	interfész
fantôme	ghost
fantôme	szellem
fantôme	fantom
animé	anime
animé	élénk
animé	eleven
ludwig	ludwig
marchands	kereskedők
dérivé	származékos
dérivé	származtatott
marcus	marcus
ottoman	oszmán
universal	univerzális
universal	egyetemes
imaginaire	fantasy
imaginaire	fantázia
imaginaire	képzeletbeli
imaginaire	elképzelt
imaginaire	képzelt
microsoft	microsoft
lens	objektív
lens	lencse
bucarest	bukarest
passée	elmúlt
passée	múlt
passée	múltbeli
interventions	beszédek
interventions	beavatkozások
collectivités	közösségek
témoignage	vallomása
témoignage	vallomás
nage	úszik
nage	úszás
nage	úszni
arizona	arizona
arizona	arizonai
arizona	arizonában
nuls	null
décrite	leírt
satellites	műholdak
mâles	hímek
wrestling	birkózás
wrestling	birkózó
commerciales	reklám
commerciales	kereskedelmi
circonstances	körülmények
circonstances	körülmény
circonstances	körülmények
circonstances	körülmény
chancelier	kancellár
gratte	felhőkarcoló
désignation	megjelölés
désignation	megnevezés
désignation	kijelölés
heart	szívem
heart	szívvel
heart	szív
déclin	csökkenés
déclin	visszaesés
déclin	csökkenő
thermique	termikus
thermique	hőség
thermique	hő
thermique	fűtés
énorme	hatalmas
énorme	óriási
réformes	reformok
réformes	reform
réformes	reformokat
réformes	reformok
pôles	lengyelek
partenaires	társak
partenaires	partnerek
partenaires	társ
partenaires	partner
partenaires	társa
partenaires	társam
tombeau	sír
bruit	zaj
tchécoslovaquie	csehszlovákia
devise	pénznem
devise	valuta
devise	fizetőeszköz
devise	mottója
universel	univerzális
universel	egyetemes
finir	befejezés
annie	annie
mercredi	szerdán
mercredi	szerda
limiter	korlátozzák
limiter	határ
limiter	korlátozás
limiter	határérték
limiter	limit
limiter	korlát
limiter	korlátozva
limiter	korlátozó
sons	hangok
sons	hangzik
sons	fiaim
sons	fiai
circuits	áramkörök
circuits	áramkör
circuits	tours
mono	mono
clinique	klinikán
clinique	klinika
clinique	klinikai
pennsylvanie	pennsylvania
équation	egyenlet
tenté	próbálta
tenté	próbáltam
gouvernements	kormány
gouvernements	kormányzat
gouvernements	kormányok
cirque	cirque
cirque	cirkusz
cirque	cirkuszban
eddie	eddie
progression	előrehaladás
progression	előrelépés
progression	fejlődés
progression	haladás
progression	progresszió
cooper	cooper
intégrée	integrált
intégrée	beágyazott
vichy	vichy
tendances	tendenciák
dick	fasz
dick	dick
dick	farok
remplaçant	helyettesítő
remplaçant	pótlék
remplaçant	csere
remplaçant	cseréje
électeurs	választók
électeurs	szavazó
électeurs	szavazók
électeurs	szavazó
simone	simone
thompson	thompson
variantes	változatok
aéronautique	repüléstechnikai
aéronautique	légiforgalmi
aéronautique	aerospace
aéronautique	repülés
aéronautique	légiközlekedés
aéronautique	légiközlekedési
rochelle	rochelle
aigle	sas
aigle	eagle
salariés	alkalmazottak
salariés	munkavállalók
salariés	foglalkoztatottak
salariés	munkatársak
namur	namur
suspension	felfüggesztése
suspension	szuszpenzió
suspension	felfüggesztés
pen	pen
pen	tollat
pen	toll
gravure	rézkarc
gravure	égető
gravure	égő
corriger	korrekció
corriger	korrekciós
corriger	kiigazítás
corriger	helyesbítés
corriger	javítás
corriger	helyes
corriger	korrekt
rangs	ranglétrán
rangs	sorok
comprends	értem
flag	zászló
flag	megjelölés
flag	lobogó
prière	ima
prière	imádság
dallas	dallasban
dallas	dallasi
dallas	dallas
xvie	xvi
nationalités	állampolgársága
nationalités	állampolgárság
colonisation	kolonizáció
pablo	pablo
appeler	hívás
appeler	hívd
appeler	hívás
appeler	hív
fameux	híres
fameux	híresség
religions	vallások
officielles	hivatalos
officielles	tisztviselő
volontaire	önkéntes
volontaire	önként
volontaire	önkéntesen
volontaire	önkéntes
lloyd	lloyd
chaud	forró
chaud	hot
chaud	meleg
chaud	dögös
chaud	meleg
chaud	melegen
fans	rajongók
fans	rajongói
fans	szurkolók
aus	aus
adjectifs	mellékneveket
attraction	vonzalom
poètes	költők
poètes	költő
tri	tri
tri	rendezés
tri	rendezés
tri	válogatás
abandonner	elhagyni
abandonner	megszakítás
colère	düh
colère	harag
colère	dühöt
colère	haragot
colère	dühös
colère	mérges
colère	harag
colère	düh
colère	harag
cruz	cruz
dépasse	meghaladja
réactions	reakciók
symbolique	szimbolizmus
symbolique	szimbolikus
symbolique	jelképes
attendant	vár
attendant	várakozás
attendant	várunk
attendant	várok
louvain	leuven
louvain	louvain
transforme	átalakítás
transforme	átalakul
patricia	patricia
races	fajták
renaud	reginald
león	león
león	leon
armé	felfegyverkezve
armé	fegyveres
graham	graham
digital	digitális
sensible	érzékeny
sensible	érzékenyek
sensible	kényes
walker	walker
vertu	erény
rhénanie	rajna
planches	deszka
planches	tanácsok
planches	táblák
planches	deszka
divisée	osztva
divisée	megosztott
divisée	megosztva
rassemblement	összegyűlt
rassemblement	gyülekező
rassemblement	összejövetel
rassemblement	rally
rassemblement	gyülekező
rassemblement	gyűlés
messe	messe
messe	tömeges
messe	tömege
messe	mise
messe	tömeg
jugé	ítélt
jennifer	jennifer
con	átverés
con	con
obligation	kötelezettség
abri	menedéket
abri	menedék
franklin	franklin
palestine	palesztin
chiens	kutyák
chiens	kutyáknak
chiens	kutya
chiens	kutyus
chiens	kutya
collabore	együttműködni
foule	maffia
foule	csőcselék
foule	tömegek
foule	tömeg
suppose	feltételezi
bryan	bryan
impliquant	bevonása
registre	nyilvántartás
registre	regisztrálj
registre	regisztráció
berry	bogyó
berry	berry
froide	hidegen
froide	hideg
kurt	kurt
eva	eva
eva	éva
préciser	meghatározza
mécanisme	mechanizmus
angoulême	angoulême
ensembles	díszlet
ensembles	készletek
ensembles	készlet
mentionne	említ
séville	sevilla
séville	seville
geneviève	genevieve
bulgare	bolgár
ordonnance	rendelet
ordonnance	receptre
ordonnance	recept
ordonnance	receptet
morbihan	morbihan
soul	lélek
soul	soul
soul	lelkem
soul	lelked
avancée	előleg
avancée	előre
avancée	fejlett
avancée	haladó
avancée	előrehaladott
alpha	alpha
alpha	alfa
abus	visszaélés
abus	bántalmazás
abus	visszaélés
abus	visszaélések
abus	visszaélések
tube	tubus
tube	cső
miroir	tükör
acheter	beszerzés
acheter	vásárlás
acheter	vétel
acheter	vegyél
acheter	venni
acheter	vásárol
acheter	megvásárolni
lumières	lámpák
lumières	fények
lumières	világítás
alberta	alberta
observer	megfigyelni
observer	megfigyelési
observer	megfigyelés
observer	megfigyelni
rick	rick
primaires	elsődleges
primaires	primer
hongroise	magyarul
hongroise	magyarok
hongroise	magyar
hongroise	hungarian
descendant	leszármazottja
descendant	csökkenő
descendant	leszármazottja
magie	varázs
magie	magic
magie	varázslat
magie	mágia
fromage	sajtos
fromage	sajtok
fromage	sajt
exécuté	kivégezték
indiana	indiana
estimé	becsült
conjoint	házastársa
conjoint	házastárs
turque	törökök
turque	török
lie	kötődik
aussitôt	azonnal
chaire	szószék
trinité	trinity
trinité	trinidad
traduire	fordít
traduire	fordítás
traduire	lefordítani
identifier	azonosítani
identifier	azonosítható
éditeurs	kiadók
nov	nov
protocole	protokoll
protocole	jegyzőkönyv
tirage	rajzolni
tirage	sorsolás
tirage	rajzol
tirage	döntetlen
tirage	rajza
tirage	rajz
tirage	rajzol
éthiopie	etiópia
éthiopie	etióp
galaxie	galaxis
galaxie	galaxy
blessures	sérülés
blessures	károkozás
blessures	kár
blessures	sérülés
blessures	sérültek
blessures	sérülések
blessures	sebek
jacqueline	jacqueline
batteur	dobos
batteur	ütő
roues	volán
roues	kereket
roues	kerék
roues	kerekek
roues	kerekes
roues	kerék
stefan	stefan
allan	allan
harold	harold
vidéos	videó
vidéos	video
vidéos	videót
vidéos	videók
pauvre	szegény
pauvre	szegények
confirmé	megerősített
confirmé	megerősítve
confirmé	megerősítette
confirmé	igazolt
enseignants	tanárok
émis	kibocsátott
émis	kiadott
émis	kiadva
émis	kibocsátott
copenhague	koppenhága
copenhague	koppenhágai
rayonnement	sugárzás
ordinaire	rendszeresen
ordinaire	rendszeres
ordinaire	normál
ordinaire	közönséges
ordinaire	hétköznapi
marines	tengerészgyalogság
marines	tengerészgyalogosok
gênes	genoa
alto	alto
alto	ibolya
alto	viola
sky	égbolt
sky	sky
sky	ég
sergent	őrmester
sergent	őrmester
yyy	yyy
retard	későn
retard	késő
retard	késve
retard	késedelem
retard	késés
retard	késedelmes
retard	késik
retard	késleltetett
retard	késedelem
retard	késlekedés
retard	késés
maxime	max
maxime	maxine
maxime	maxime
maxime	maxim
cleveland	cleveland
suédoise	svéd
suédoise	svédország
rebelles	felkelők
rebelles	lázadók
rebelles	felkelő
rebelles	lázadók
rebelles	lázadó
biologique	biológiai
biologique	organikus
biologique	szerves
inventeur	feltaláló
chars	lebeg
chars	tankok
chars	tartályok
chars	szekerek
hérault	hérault
couches	réteg
couches	rétegek
manches	ujját
profonde	mély
profonde	mélyreható
brabant	brabant
bach	bach
coin	sarkon
coin	kanyar
coin	sarok
conventions	egyezmények
rénovation	felújítás
rénovation	felújítás
débutant	kezdők
débutant	kezdők
débutant	kezdő
identification	azonosítás
identification	azonosító
trouble	gond
trouble	baj
trouble	zavar
trouble	rendellenesség
trouble	zavar
typique	jellemző
typique	tipikus
typique	jellegzetes
kate	kate
collines	dombok
collines	hills
élaboration	kidolgozása
arcade	játékterem
arcade	arcade
delta	delta
rafael	rafael
collective	kollektív
pakistan	pakisztán
pakistan	pakisztáni
bloquer	blokkoló
bloquer	blokk
sant	sant
socialistes	szocialisták
socialistes	szocialista
socialistes	szocialisták
kosovo	koszovó
kosovo	koszovói
nordique	skandináv
nordique	északi
nordique	észak
nordique	északi
preuves	bizonyíték
preuves	bizonyítás
preuves	bizonyíték
preuves	bizonyítékok
afghanistan	afganisztán
afghanistan	afganisztáni
ncaa	ncaa
helen	helen
arrêts	megáll
arrêts	ítéletek
arrêts	határozatok
aimé	szerette
aimé	szerettek
aimé	imádott
aimé	szeretett
aimé	kedvelt
aimé	kedvelte
aimé	kedvel
aimé	tetszett
projection	szűrés
projection	vetítés
arbitres	bíró
popularité	népszerűség
rives	shores
han	han
organisées	szervezett
