और	và
वर्ड	từ
प्रभार	sạc
म्यांमार	myanmar
मार्गरेट	margaret
जुलूस	rước
बांसुरी	sáo
तुगलक	tughlaq
सत्तर	sattar
हॉस्पिटल	viện
हॉस्पिटल	xá
हिंदुस्तानी	hindustani
फास्फेट	phosphate
नीलम	hylocharis
नीलम	sapphire
जलसन्धि	vịnh
उठी	vung
स्विंग	vung
स्विंग	đu
स्विंग	swing
मर्फी	murphy
जेड	ngọc
हार्बर	cảng
टिप्पणियाँ	comments
प्रिंटर	viết
सिनसिनाटी	cincinnati
गिरी	rớt
गिरी	rơi
गिरी	té
गिरी	ngã
फुल	say
फुल	full
फुल	đầy
फैजाबाद	faizabad
जागरूक	aware
अस्सी	assi
आंद्रे	andre
आंद्रे	andré
अनोखी	bizarre
पापुआ	pa
सीआईडी	cid
वंदना	vandana
विषयवस्तु	dung
विषयवस्तु	dung
सूरीनाम	suriname
गिरि	giri
आज़मी	azmi
फोर्ब्स	forbes
प्रेमियों	lovers
आनुवंशिकी	genetics
हथेली	palm
हथेली	sên
हथेली	cọ
दाग	stains
अज़ाब	scourge
अज़ाब	doom
प्रियंका	priyanka
खिलजी	khilji
रिक	rick
रिक	rik
बर्मिंघम	birmingham
गुस्से	pda
मिर्जापुर	mirzapur
आर्यन	aryan
ढलान	dốc
दीर्घकालीन	relapse
लगन	dedication
लगन	lagan
चाकू	đao
चाकू	dao
परिवर्तनीय	biến
मज्जा	tủy
निर्दोष	impeccable
निर्दोष	tội
लीबिया	libya
सिकंदराबाद	secunderabad
पिछला	trước
पिछला	cuối
पिछला	trước
प्रसाधन	toilet
ईमानदार	túc
ईमानदार	conscientious
जोस	jose
जोस	jose
जोस	josé
मल्टी	đa
मल्टी	multi
चंदन	sandalwood
चंदन	sandal
लड़ी	chuỗi
लड़ी	thread
कानों	tai
चक्रीय	cyclic
किपलिंग	kipling
तैमूर	timur
योद्धाओं	warriors
कलाकृति	phẩm
नाइजीरिया	nigeria
मिसिसिपी	mississippi
थ्रिलर	thriller
अंतरजाल	internet
रहो	stay
अब्बास	abbas
गिद्ध	vulture
पोस्टर	poster
पोस्टर	poster
छात्रावास	dorm
रंजक	pigment
उंगलियों	ngón
चॉकलेट	sôcôla
चॉकलेट	sôcôla
चॉकलेट	chocolate
मेक	pha
बल्ले	bat
बल्ले	dơi
उछाल	nảy
उछाल	bounce
अंतरिम	interim
जबड़े	jaws
जबड़े	hàm
नंदा	nanda
शेल	vảy
शेल	shell
सू	sue
सू	kiện
सू	sioux
सू	tô
सू	soo
रसोई	bếp
चिकित्सालय	viện
चिकित्सालय	xá
फंस	lửng
फंस	kẹt
चट्टानें	đá
तीतर	partridge
चतुर	cãi
खानपान	catering
अस्वीकृत	huỷ
परिवर्तक	changer
परिवर्तक	converter
कसम	kasam
कसम	thề
किराया	thuê
महीना	tháng
नैनो	nano
नमकीन	mặn
महेंद्र	mahendra
पंद्रहवीं	fifteenth
चटनी	chutney
चना	chickpea
नबी	tri
नबी	nabi
हेल	hel
परी	fairy
परी	fee
परी	tiên
परी	pari
परी	angel
कीचड़	bùn
न्यूर्क	newark
स्नायु	chằng
छुपा	phone
छुपा	ẩn
छुपा	giấu
छुपा	trốn
छुपा	ẩn
ड्राफ्ट	nháp
राइस	gạo
राइस	cơm
साहसी	courageous
ताज़ा	tươi
ज़िंदगी	đời
श्वार्ज़नेगर	schwarzenegger
धूमकेतु	comet
कॉनकॉर्ड	concorde
आइटम	mục
आइटम	tố
वेदना	sầu
दुर्गम	sôi
जीमेल	gmail
फॉर्मेट	format
फेस	face
फेस	mặt
पांव	feet
पांव	chân
पांव	mét
झगड़ा	cãi
छड़	gậy
बांग्लादेशी	bangladesh
डिज़ाइनर	designer
भतीजे	cháu
कुंभ	aquarius
अपर	upper
मेरिल	merrill
संकेतक	pointer
ठाकरे	thackeray
स्पष्टता	clarity
बेंज	benz
तंजानिया	tanzania
गोल्डबर्ग	goldberg
केदार	kedar
एडी	eddie
एडी	addy
गांगुली	ganguly
मिज़ोरम	mizoram
विभेदन	vụn
विभेदन	giải
वेल्लोर	vellore
रणजीत	ranjit
गुफाएं	hang
उज़्बेकिस्तान	uzbekistan
सीरियल	nigeria
सीरियल	serial
सीरियल	algeria
सीरियल	algérie
रिवर्स	ngược
कलिंग	kalinga
कास्ट	cast
झटका	sốc
झटका	shock
झटका	ngố
परमहंस	paramahamsa
परमहंस	paramahansa
साओ	tào
साओ	sò
विंडो	sổ
खोने	losing
खोने	thua
कैश	cache
लिप्यन्तरण	transliteration
केंट	kent
लोधी	lodhi
लोधी	lodi
इराकी	iraq
इराकी	iraq
अराजकता	hỗn
अराजकता	chaos
पेले	pelle
मेटा	meta
सिग्मा	sigma
पाला	pala
आजीविका	nghiệp
आजीविका	livelihood
फायदे	pros
फायदे	lợi
गिरवी	pawn
बार्कलेज	barclays
ग्लेशियर	glacier
मैराथन	marathon
पोटेशियम	kali
लारा	lara
थर्मल	nhiệt
झाड़ी	shrub
डेविल	devil
डेविल	quỷ
कक्षीय	orbital
स्क्रीनिंग	screening
सर्वसम्मति	consensus
टर्बाइन	turbine
हरीश	harish
हाजीपुर	hajipur
कार्यशील	chạy
खालसा	khalsa
किंवदंती	legend
छलांग	leap
लाओस	lào
मीनाक्षी	meenakshi
साइप्रस	síp
गाढ़ा	đậm
गाढ़ा	bold
एंथोनी	anthony
बाग़	orchard
चंपारण	champaran
बीयर	beer
बीयर	bia
वेनेजुएला	venezuela
जीनों	gien
बोनस	bonus
बोनस	thưởng
जलाकर	lit
जलाकर	quẹt
ज्या	sin
थाना	thana
थाना	giam
थाना	tù
झूठे	liars
तक्षशिला	taxila
अस्थियों	xương
पिक्सेल	pixel
पिक्सेल	pixel
लॉयड	lloyd
एनर्जी	enron
ब्रेट	gấp
ब्रेट	brett
हीट	nhiệt
क्राय	krai
सुनहरा	vầng
सुनहरा	golden
सुनहरा	đỏi
सुनहरा	vàng
सुनहरा	gold
अंपायर	umpires
नमाज़	salah
नमाज़	nguyện
यक्ष	yaksha
शौचालय	toilet
मॉनमाउथशायर	monmouthshire
पहिया	wheel
पहिया	lốp
मेगाडेथ	megadeth
पुनरुद्धार	revival
डेयरी	dairy
प्रतिरूपण	cloning
बाय	bye
जावास्क्रिप्ट	javascript
गेल	gela
गेल	gail
गेल	gayle
छू	touch
छू	ống
छू	sờ
छू	chạm
पंक्तियाँ	hàng
पंक्तियाँ	lines
पंक्तियाँ	dòng
हाइकु	haiku
पाण्डव	pandava
ट्रेक	trek
जेफ	jeff
मददगार	helper
मद	mục
मद	tố
बियोवुल्फ़	beowulf
पिताजी	bố
पिताजी	bố
मोल	molly
गोकुल	gokul
वू	woo
पर्यायवाची	synonym
रनर	runner
जेसन	phúc
जेसन	jason
जेसन	jayson
क्रोएशिया	croatia
आरा	ara
टीपू	tippu
नीरो	nero
उस्मानी	ottoman
ग्लासगो	glasgow
आंखें	mắt
ईश्वरीय	sùng
ताश	bài
ताश	thẻ
प्रेषण	dispatch
सारनाथ	sarnath
एमिली	emily
लिथियम	lithium
लिथियम	liti
बॉयल	boyle
पालक	spinach
फैमिली	đình
बॉक्सिंग	giải
बॉक्सिंग	boxing
बॉक्सिंग	bốc
हिरन	hươu
धारकों	holders
चैपल	chapel
होंडा	honda
अभिभावक	song
फ्लैट	phẳng
टेन	tan
टेन	tân
टेन	mười
शील्ड	shield
शील्ड	khiên
चीड़	thông
चीड़	pine
आइवी	ivy
गार्डनर	gardener
गार्डनर	gardner
तोड़कर	phá
तोड़कर	breaking
चुंबक	magnet
मॉन्ट्रियल	montréal
मॉन्ट्रियल	montreal
अठारहवीं	eighteenth
हेलो	alo
हेलो	hello
हेलो	quầng
हेलो	halo
कविताएं	thơ
सुरेन्द्र	surendra
कोका	cocaine
कोका	buôn
कोका	cocain
कोका	coca
रॉड	rod
निरस्त	thôi
निरस्त	hủy
बुद्धिमत्ता	pet
बुद्धिमत्ता	wisdom
एसिटिक	acetic
उठती	rising
मुड़	oằn
मुड़	xoắn
मुड़	twisted
ब्रोमाइड	bromua
अहमदनगर	ahmadnagar
हड़प्पा	harappa
पकड़कर	lay
जया	jaya
नार्वे	nauy
धैर्य	kiên
फट	mỡ
फट	burst
त्रिनिदाद	trinidad
कोल्ड	lạnh
ज़ांज़ीबार	zanzibar
खड़गपुर	kharagpur
नागालैण्ड	nagaland
कै	kai
बिजनौर	bijnor
प्रकार्य	hàm
धीमे	chậm
धीमे	phím
दानों	rash
समोआ	samoa
लोदी	lodi
अनमोल	precious
अनमोल	quý
कैस्पियन	caspian
कक्षों	chambers
कक्षों	vẹn
स्पार्टा	sparta
व्यापकता	prevalence
खुशबू	aroma
त्रिशूल	trident
इनाम	premier
जिन्दगी	đời
गरमी	nhiệt
नोड	node
नोड	nút
जीरा	cumin
पूर्वाग्रह	bias
पूर्वाग्रह	prejudice
जैकेट	jacket
आयतें	răn
अफवाह	rumor
उत्सुक	curious
उत्सुक	mò
परीक्षक	checker
प्रिंटिंग	in
टैबलेट	tablet
भीमसेन	bhimsen
देसी	desi
शिविरों	trại
तुला	libra
टैंगो	tango
न्यूकैसल	newcastle
केट	kate
केट	cate
पांचवां	fifth
रोनाल्ड	ronald
भोजपुर	bhojpur
तस्करी	buôn
कटु	đắng
ब्रेकिंग	phá
ब्रेकिंग	breaking
मोनिका	monica
मोनिका	monika
