година	jaar
орките	orcs
херис	harris
маракаибо	maracaibo
лукенвалде	luckenwalde
годишнини	herdenkings
јукио	yukio
камелот	camelot
зорба	zorba
рации	gestroop
устинов	ustinov
гггг	jjjj
мидгард	midgard
лики	leakey
коди	cody
брум	broome
петру	petru
минотаурот	minotourus
авис	avis
голдинг	golding
хејмен	heyman
либи	libby
кејзер	keizer
зрнци	solanaceae
готхард	gotthard
аурелио	aurelio
дупликати	duplikate
дупликати	duplikaat
дупликати	dupliseer
корвинус	corvinus
геласиј	gelasius
венов	venn
срамен	onsmaaklik
риналдо	rinaldo
деветмина	nege
арс	ars
педа	duim
фраунхофер	fraunhofer
бренан	brennan
етон	eton
меккеј	mckay
бесмртни	immortal
детмолд	detmold
антверп	antwerpen
тренираше	opgeleide
аустерлиц	austerlitz
ситард	sittard
форст	forst
бено	benno
еукалиптус	eucalyptus
водафон	vodafone
незаштитена	unprotected
тилбург	tilburg
читлива	leesbare
читлива	leesbaar
паневежис	panevėžys
заборавив	vergeet
снејдер	sneijder
чоек	man
атман	atman
инвернес	inverness
стрејсенд	streisand
пелети	klomp
ртл	rtl
дивјак	savage
незавршена	onvoltooide
бојси	boise
ибупрофен	ibuprofen
баренцово	barents
гигабајт	gigagreep
беира	beira
клермонт	clermont
гедел	gödel
пергамон	pergamon
гластонбери	glastonbury
запалка	ligter
гулдени	guilders
хајат	hyatt
биофизика	biofisika
милитум	militum
сениори	seniors
препорачувам	aanbeveel
интелегентен	intelligente
мекејн	mccain
запечати	seal
запечати	seël
гудвин	goodwin
епс	eps
рив	reeve
блор	blore
ваутер	wouter
билд	bild
руи	rui
купидон	cupid
назначувања	afsprake
корбин	corbin
медлин	madeleine
тиренско	tirreense
бесцелно	sinneloos
бесцелно	sinnelose
уругвајскиот	uruguaanse
атеистите	ateïste
ворвик	warwick
опидум	oppidum
песот	hound
ноксвил	knoxville
бурбенк	burbank
мацини	mazzini
русокоса	blonde
хадид	hadid
дорадо	dorado
глодар	knaagdier
милостина	liefdadigheid
мордовија	mordowië
монополите	monopolies
љубоморни	jaloers
тревникот	lawn
тревникот	grasperk
климакс	climax
пукет	phuket
шпаргловидни	asparagales
буков	lelie
биотоп	biotope
фердинандо	ferdinando
бактериологија	bakteriologie
погласно	harder
бам	bam
триер	trier
вигилиј	vigilius
зјуганов	zioeganof
рафаеле	raffaele
нервозно	nervous
куферот	tas
алдебаран	aldebaran
киоск	kiosk
пенџапски	punjabi
кирби	kirby
пишувај	skryf
пател	patel
попо	popo
плука	spits
гласајте	stem
побезбедни	veiliger
багинс	baggins
петрус	petrus
роаминг	swerf
банкомат	otm
нортроп	northrop
ашур	ashur
саргон	sargon
вознемирувачко	ontstellend
вознемирувачко	verwar
плачи	huil
плачи	cry
харбин	harbin
качулка	hood
муабети	gossip
целибат	selibaat
остија	ostia
геометар	inspekteur
ронан	ronan
незаборавен	unforgettable
катерин	katharina
катерин	catharina
катерин	catherine
нансен	nansen
орвил	orville
слетувања	landings
лангр	langres
доковите	docks
курдско	koerdies
игнацио	ignacio
дили	dili
научено	learned
научено	geleer
дејна	dana
ханес	hansie
ханес	hannes
виланова	villanova
глизе	gliese
мерл	merle
муфтија	mufti
тезга	stalletjie
акациј	acacius
пангасинан	pag
прерија	prairie
сабјарка	swaardvis
латиф	latif
искја	ischia
обеликс	obelix
џос	joss
десетмина	tien
душичка	baba
наварино	navarino
черкаска	tsjerkasi
хауел	howell
лаптопи	skootrekenaars
реформираната	gereformeerde
реформираната	hervormde
надин	nadine
фарго	fargo
робињо	robinho
хлороформ	chloroform
оплан	oppland
згодна	hot
згодна	warm
транзитна	transit
агостињо	agostinho
исушување	byewas
хилеред	hillerød
серано	serrano
ојратски	oirat
мегабајт	megagreep
затворајќи	afsluiting
благодет	grace
благодет	boon
искупување	redemption
фреја	freya
довршување	voltooiïng
ентре	entre
смртоносниот	deadly
албин	albin
одвратно	walglik
одвратно	bruto
ејмс	ames
благословени	geseënd
допри	touch
допри	aanraking
инграм	ingram
должам	skuld
бао	bao
мијаги	miyagi
неименувана	onbeperk
неименувана	naamlose
форте	forte
сонувам	droom
јуки	yuki
џаред	jared
апсурдна	absurd
поверувале	glo
суздал	soezdal
шишенце	bottel
дуранго	durango
маџар	magyar
тавче	sack
инертна	inert
рецепција	ontvangs
барата	dammetjie
нипур	nippur
беверен	beveren
хлорамфеникол	chlooramfenikol
балто	balto
конорс	connors
долан	dolan
папете	papeete
питерсон	peterson
питерсон	petersen
бенинг	benning
јелоустоун	yellowstone
сторител	doer
њусвик	newsweek
полукс	pollux
горили	gorillas
прескокна	oorgeslaan
прескокна	gevlug
клукс	klux
дарел	darrell
реципрочни	wedersyds
мејфер	mayfair
болдер	boulder
холоцен	holoseen
гостилници	inns
манас	manas
ливадарче	bontrokkie
нала	nala
ферис	ferris
застани	ophou
шокирани	geskok
регина	regina
ренд	rand
ренд	randse
џаспер	jasper
сендлер	sandler
визуализација	uitbeeldings
дорси	dorsey
блогерот	blogger
тјуменска	tjoemen
мазовско	woiwodskap
потраги	navrae
поштар	postman
веселиот	spelerige
веселиот	speels
ремарк	remarque
нестрплив	angstig
нестрплив	ongeduldig
дуе	douai
германик	germanicus
потфрли	vaal
инана	inanna
финч	finch
грешници	sinners
галиен	gallienus
момзен	mommsen
брикс	brics
салк	salk
полак	pollack
џекил	jekyll
лудите	mal
делче	stuk
делче	stukkie
делче	fraksie
делче	breuk
луц	lutz
хидросфера	hidrosfeer
ненамерна	onbedoelde
притиснете	pers
притиснете	druk
крема	room
крема	cream
багдат	bagdad
пицерија	pizzeria
кортез	cortez
десетка	tien
ксанти	xanthi
елам	elam
кучевидни	caniformia
кипчачки	kipchak
постелнина	beddegoed
постелнина	lakens
постелнина	velle
јустус	justus
родителство	ouerskap
сочни	sappige
лојалисти	loyalists
налепница	plakker
насо	nassau
спокој	vrede
камбриум	kambrium
мејо	mayo
шепот	fluister
калахан	callaghan
калахан	callahan
анаграм	anagram
бартелми	barthélemy
трип	uitstappie
украдено	gesteel
украдено	gesteelde
кастиљо	castillo
побезбедна	veiliger
таганрог	taganrog
левинсон	levinson
каравела	karveel
паркинсон	parkinson
локи	loki
сеат	saai
дилма	dilma
нерва	nerva
гринфилд	greenfield
поаѓање	vertrek
мапуто	maputo
пиа	pia
кламидија	chlamydia
милос	melas
гоблини	kabouter
булдог	bulldog
гулаг	goelag
матерхорн	matterhorn
растопи	saamgesmelt
сонар	sonar
палеонтологијата	paleontologie
федерализмот	federalisme
уме	ume
двојазичност	bilingual
најлон	nylon
наби	nabi
ајзенштајнов	eisenstein
тост	toast
тост	roosterbrood
фродо	frodo
прегратки	drukkies
аеродинамиката	aërodinamika
првокласен	sterling
ичиро	ichiro
бурбоните	bourbons
бугати	bugatti
избирачко	stemmery
