மற்றும்	och
மொட்டுக்கள்	blommar
ஃப்ராங்க்ளின்	franklin
வாசர்	vassar
லாக்கர்	skåp
கிலென்ஹால்	gyllenhaal
மாறாதது	oförändrade
மாறாதது	oförändrad
மாறாதது	oförändrat
பர்போசா	barbosa
அப்பாவிகள்	oskyldiga
கிரீன்பீஸ்	greenpeace
பர்ரோசு	burroughs
கும்ரான்	qumran
மார்கோஸ்	marcos
ஃபெரேரா	ferreira
பார்னெட்	barnett
அரூப்	arup
கேட்பவர்கள்	lyssnare
கேட்பவர்கள்	åhörare
லீற்றர்	kull
லீற்றர்	kullen
லீற்றர்	strö
குட்மேன்	goodman
முடிச்சுகளை	noder
முடிச்சுகளை	knutpunkter
ஆன்டிகுவா	antigua
வேகன்	vagn
ஜெப்ராய்	geoffroy
ஸ்டெர்ன்ஸ்	stearns
ஈஸ்டன்	easton
சூபிக்	subic
ஹெலெனா	helena
ஹிடேகி	hideki
கார்ட்டியர்	cartier
கணக்கிடு	uppskattning
கணக்கிடு	skattning
மார்லின்	marlin
நொயெல்	noelle
மெய்க்காப்பாளர்	livvakt
அமிழ்தல்	nedsänkning
முத்தமிட்டு	puss
முத்தமிட்டு	kiss
முத்தமிட்டு	kyss
உலாவியும்	alltmer
டோபியாஸ்	tobias
சியென்னா	sienna
பிரசல்ஸ்	bryssel
கில்கிட்	gilgit
ஆல்சொப்	allsopp
ஃபிர்த்	firth
கிரீர்	greer
ஹாலம்	hallam
பிரபஞ்சவியல்	kosmologiska
தையல்சிட்டு	skräddarfågel
பதிவிறக்கங்கள்	nedladdningar
சுஷி	sushi
மூழ்கடித்தன	coronel
துவக்கங்கள்	initialer
துவக்கங்கள்	initialerna
தவிக்க	promenerade
தவிக்க	gick
தவிக்க	vandrat
ஹைட்ரா	hydra
லெனினிசம்	leninismen
டுஷான்பே	dusjanbe
இருக்குது	involvera
இருக்குது	involverar
அட்டூழியம்	illdåd
கில்லர்மோ	guillermo
படுவா	padua
வெளித்தோற்றத்தில்	synes
அகாப்பெட்டஸ்	agapetus
பகிர்	dela
காதிரைச்சல்	tinnitus
கூன்டர்	günter
ஸ்கூப்	scoop
வடித்திறக்கல்	destillation
வடித்திறக்கல்	destillering
க்ளோ	glo
அநியாயம்	orättvisa
அநியாயம்	orättvist
அநியாயம்	kränkt
கோஃபி	kofi
சாண்டோஸ்	santos
லைசென்ஸ்	licens
என்றென்றைக்கும்	forever
கண்ணியத்தை	värdighet
அவெஞ்சர்ஸ்	avengers
ஆயிரங்கள்	tusental
ஆயிரங்கள்	tusentals
நினைக்கிறது	tror
நினைக்கிறது	tycker
சர்லீஃப்	sirleaf
தீவினர்	öbor
தொம்மாசோ	tommaso
காரெத்	gareth
யாக்கோபுசன்	jakobson
பிரிட்ஜர்	bridger
லோதியன்	lothian
லூகர்	luger
ஓட்டப்போட்டி	häck
மென்மி	lepton
ஊழியர்களிடம்	skröt
ரோஷ்	rosh
கரேனினா	karenina
குசாக்	cusack
பேக்கரி	bageriet
பேக்கரி	bageri
பதிலைப்	svar
பதிலைப்	besvara
பதிலைப்	svara
ஹேமன்	hayman
அர்சென்	arsène
முர்சி	mursi
ழவாகிரி	zawahiri
புல்டாக்	bulldog
வோல்வோ	volvo
ஹெரான்	heron
மேக்புக்	macbook
நியாயமாக	mässa
நியாயமாக	rättvist
நியாயமாக	rättvis
ஸ்திராஸ்பூர்க்	strasbourg
டாட்ஸ்	dodds
ஸ்டேசி	stacey
ஸ்டேசி	stacey
ஸ்டேசி	stacy
ஜோஹான்சன்	johansson
ஆச்சரியமாக	överraskande
ஆச்சரியமாக	förvånansvärt
ஆச்சரியமாக	överraskad
ஆச்சரியமாக	förvånad
ஆச்சரியமாக	överraskade
அராஸ்	arras
வேலையற்ற	arbetslös
வேலையற்ற	arbetslösa
மலிவுச்	uppfattningarna
மலிவுச்	uppfattningar
பரிந்துரைக்கவும்	rekommendera
பரிந்துரைக்கவும்	rekommenderas
பரிந்துரைக்கவும்	rekommenderar
நூன்	nunna
ஓசுனி	hosni
பிளாப்	klump
ப்ராடி	brady
கில்லட்டின்	giljotin
சத்தோசி	satoshi
மூசி	mousse
யோசி	tror
யோசி	tycker
யோசி	tänk
யோசி	tänka
செல்சியா	chelsea
நாப்	nob
ரோமெல்	rommel
கில்டர்	gulden
ஹாப்சன்	hobson
துரியன்	durian
லம்பார்ட்	lombard
கரகா	caraga
உணர்வுபூர்வமாக	emotionellt
உணர்வுபூர்வமாக	känslomässigt
நசுகா	nazca
சிற்றன்னை	styvmor
உரோமாஞ்சு	rätoromanska
பலமாகக்	rymlig
மானபங்கம்	medvetslös
மானபங்கம்	medvetslösa
மானபங்கம்	omedvetna
சைரன்	siren
அலாரம்	alarm
அலாரம்	larm
ஷர்மான்	sharman
பிரிஸ்டினா	pristina
பிசிஐ	pci
ரொட்டுமா	rotuma
செயலாக்கு	tillämpa
செயலாக்கு	applicera
ட்ரெஸ்	tres
பேயை	bae
ஹிக்	hic
சப்பை	pug
சந்தேகங்களும்	andliga
சந்தேகங்களும்	själslig
சந்தேகங்களும்	andlig
சந்தேகங்களும்	andligt
உருவாக்குவோர்	utvecklare
உருவாக்குவோர்	utvecklarna
பயிற்றுவிப்பாளர்	instruktör
டேரில்	daryl
வர்ணனையாளர்கள்	kommentatorer
யுஜினி	eugenie
பரலோக	himmelska
பரலோக	himmelsk
வாட்டர்கேட்	watergate
பரு	solid
பரு	solitt
பரு	finne
தொப்பை	magen
தொப்பை	mage
லிலியன்	lilian
கிளாடியா	claudia
அழை	ring
அழை	call
அழை	samtal
அழை	ringa
பிங்கம்	bingham
கிங்ஸ்கோட்	kingscote
நெக்	nek
நானாக	själv
கலத்ராவா	calatrava
காணக்கூடியது	synlig
காணக்கூடியது	synligt
காணக்கூடியது	synliga
ஹாம்ப்டன்	hampton
சாண்டோரோ	santoro
பேட்கேர்ள்	batgirl
டின்டால்	tyndall
நெகிழ்திறன்	motståndskraftig
லென்னி	lenny
பெசிமர்	bessemer
சிங்க்கோ	cinco
ஜாஸ்பர்	jasper
பெரேஸ்	perez
தாவல்கள்	flikarna
தாவல்கள்	flikar
தாவல்கள்	hoppar
குவைன்	qaywayn
வேலண்டைன்	valentin
வேலண்டைன்	valentine
தனிப்பட்டதாக	privat
தனிப்பட்டதாக	basse
தனிப்பட்டதாக	privata
பவர்புக்	powerbook
பெரல்மான்	perelman
சார்ஜர்	laddare
மெட்டாலிக்கா	metallica
கலீலி	khalili
ருடோல்ப்	rudolf
சாலியரி	salieri
பஃப்	puff
கீரா	keira
இரஃப்லேசியா	rafflesia
யாமானாக்கா	yamanaka
பெர்டி	bertie
பந்தத்தில்	stabil
பந்தத்தில்	stabila
பந்தத்தில்	stall
பந்தத்தில்	stallet
பந்தத்தில்	stabilt
அயேந்தே	allende
கிளாடியேட்டர்	gladiator
ஸ்பாட்லைட்	rampljuset
ஃபெல்டன்	felton
மல்க	malka
கிரெட்ச்மன்	kretschmann
நூலடைவு	bibliografi
உதவியாளர்களாக	hjälpare
உதவியாளர்களாக	medhjälpare
வரைகிறது	ritar
வரைகிறது	tecknar
வரைகிறது	drar
#அன்பு	#love
லவுடோக்கா	lautoka
யுகாவா	yukawa
ஜெர்விஸ்	jervis
ஹ்வா	hwa
தள்ளுபடிகள்	rabatter
தள்ளுபடிகள்	rabatt
கப்பா	kopp
பாடுங்கள்	sjunga
பாடுங்கள்	sing
பாடுங்கள்	sjung
சினாவத்ரா	shinawatra
பெட்டுனியா	petunia
ஈகோ	ego
ராண்டல்	randall
எசன்	essen
ஆக்டோபஸ்	bläckfisk
ஆக்டோபஸ்	octopus
உயிர்ப்பித்து	återuppliva
வெண்டர்	venter
பேடர்	bader
புரோட்டன்	broughton
மூட்	humöret
மூட்	stämning
மூட்	humör
பிரமாண்டம்	grand
ஹிப்பி	hippie
சூல்ட்சு	schulze
கொண்டாடு	fira
ஃபைப்ரோஸிஸ்	fibros
குறிஞ்சா	sylvestre
செரிப்	serif
உறைகிறது	fryser
உறைகிறது	frysning
உறைகிறது	iskallt
உறைகிறது	frysa
உயிரிவளி	biogas
சிஏ	undertecknar
சிஏ	signering
சிஏ	undertecknande
ஹெம்ஸ்வர்த்	hemsworth
டிஸ்டில்லரி	destilleri
பிரதிவாதி	svarande
ஹேரிங்	haring
செரிமானத்தை	matsmältning
நடக்கிறார்	walking
நடக்கிறார்	gående
நடக்கிறார்	vandrande
