категорија	kategorya
симплекс	simplex
и}}	at}}
малтретираат	inaapi
хаким	hakim
потврдувајќи	kinukumpirma
потврдувајќи	pinapatibayan
мајли	miley
лулка	duyan
пубертет	puberty
колаж	collage
јакна	jacket
магарето	asno
магарето	donkey
розово	pink
розово	rosas
рез	section
рез	seksyon
рез	seksiyon
рез	hiwa
рез	cut
посакуваат	naisin
посакуваат	wish
посакуваат	batiin
посакуваат	nais
публикацијата	publikasyon
публикацијата	publication
револверот	revolver
јансен	janssen
анкетите	botohan
залез	sunset
новороденче	panganak
научив	natutunan
научив	natuto
ресична	uvular
доверливо	inuri
доверливо	confidential
легитимна	lehitimong
каи	kai
смоленск	smolensk
ѓул	gul
арлингтон	arlington
искрена	taos
гласна	malakas
дувал	duvall
дувал	duval
ценета	appreciated
мурад	murad
илегална	illegal
илегална	iligal
илегална	ilegal
потсмев	tiniis
муза	muse
илај	eli
блокирана	hinarangan
превземено	nagtangka
холокауст	holocaust
ветераните	beterano
ветераните	veterans
саати	oras
хелиополис	heliopolis
љубезен	mabait
љубезен	magalang
пума	puma
пума	puma
координирани	coordinated
цреша	cherry
цреша	seresa
тутор	tutor
изолираат	isolate
змиски	serpent
ирачка	iraqi
даница	danica
инфериорни	inferior
компактна	compact
палец	hinlalaki
излет	picnic
свршена	ikakasal
иновативен	makabago
галиум	gallium
клонирање	cloning
очајна	desperado
очајна	desperate
осомничениот	suspek
осомничениот	suspect
познаник	kakilala
ламби	lamp
ламби	lampara
блоговите	blogs
кампуси	campuses
хајден	hayden
спомна	nabanggit
спомна	binanggit
кортни	courtney
опколено	kinubkob
воведните	basic
солза	tear
изнесување	export
изнесување	naglilipat
пингвин	penguin
флин	flynn
тарагона	tarragona
штитеник	protégé
пелин	wormwood
ига	iga
валидност	patunayan
лајонел	lionel
арчибалд	archibald
проектил	missile
гпс	gps
кристенсен	christensen
твид	tweed
забуни	pagkalito
бирање	dialing
следено	sinusubaybayan
јакуза	yakuza
филантроп	philanthropist
конери	connery
тетида	tethys
амалија	amalia
капоне	capone
изуми	izumi
кларис	clarice
лантаноиди	lantanido
очајно	desperado
очајно	desperate
укина	abolished
заложничка	hostage
уморен	pagod
уморен	napagod
ембрион	bilig
кано	kano
трезор	volt
трезор	treasury
хангул	hangul
припитомување	domestikasyon
камингс	cummings
хедер	heather
ивановска	ivanovo
брилијантна	brilliant
брилијантна	shining
бинг	bing
дрекслер	drexler
персел	purcell
сегрегација	paghihiwalay
лафајет	lafayette
земјо	daigdig
земјо	lupa
украден	ninakaw
пастор	pastor
вавилонска	kalendaryong
спакувани	packed
лишени	binawian
гинис	guinness
гинис	gines
исцрпени	pagod
жером	jérôme
парцела	balangkas
брик	brick
торти	kakanin
вајолет	violet
џордано	giordano
калипсо	calypso
виткање	rolling
бутик	boutique
хоакин	joaquin
хелас	hellas
видообразба	speciation
дениз	denise
феникија	phoenicia
ирис	iris
стејси	stacy
кингсли	kingsley
вербална	pandiwang
волшебници	wizards
гледај	watch
гледај	panoorin
гледај	relo
гледај	tumingin
гледај	look
лизгачки	skater
англиканска	anglican
дезмонд	desmond
спонзорот	sponsor
бјанки	bianchi
перфектно	perfect
перфектно	perpekto
хемфри	humphrey
заир	zaire
адекватни	husto
адекватни	sapat
смелост	katapangan
смелост	tapang
марионета	puppet
буден	gising
леа	leah
присилена	pinilit
присилена	sapilitang
агилера	magician
гарфилд	garfield
камчатка	kamchatka
саксонци	sakson
етил	ethyl
салман	salman
изненадно	biglaang
изненадно	sudden
доследни	nagbabago
доследни	consistent
натприродно	supernatural
владееше	ruled
ивон	yvonne
ери	erie
кастинг	casting
лавина	avalanche
лавина	pagguho
горда	pinagmamalaki
горда	proud
горда	ipinagmamalaki
горда	maipagmamalaki
бразавил	brazzaville
тревога	alerto
тревога	alert
атал	attalus
поклон	gift
поклон	regalo
поклон	kasalukuyan
нинџи	ninjas
врани	uwak
перница	unan
нана	nana
осомничените	suspect
врвка	string
влакнести	hairy
разведен	diborsiyado
пренослива	transmitted
тоне	paglubog
кршејќи	mapanira
епа	well
епа	mabuti
епа	balon
мотел	motel
опседната	makamtan
опседната	haunted
мосул	mosul
чуство	feeling
чуство	pakiramdam
чуство	nararamdaman
хантингтон	huntington
пинто	pinto
баб	bab
порнографски	pornograpiya
шартр	chartres
улм	ulm
квинси	quincy
возбудена	excited
збунети	nalilito
менелај	menelaus
гордо	pinagmamalaki
гордо	proud
гордо	ipinagmamalaki
гордо	maipagmamalaki
публиј	publius
исплашен	natatakot
божествено	divine
темница	madilim
темница	maitim
темница	dilim
темница	kadiliman
тригонометриски	trigonometrikong
поднесена	isinumite
поднесена	file
тибинген	tübingen
веспазијан	vespasian
шатлот	shuttle
роберта	roberta
амр	amr
свиткан	pinaikot
отровна	poisonous
емират	emirado
лиам	liam
промотор	tagataguyod
колон	colon
охрабрени	hinihikayat
герет	garrett
герет	garret
смут	smoot
помошничка	assistant
помошничка	katulong
помошничка	helper
дупло	dobleng
дупло	double
дупло	doble
натаниел	nathaniel
мола	mola
слогани	slogan
туш	shower
туш	paliguan
здивот	hinga
здивот	hininga
чукотско	chukchi
возбудени	excited
концесија	konsesyon
изомерија	isomer
лебдење	lumulutang
лебдење	nakalutang
лебдење	lutang
лебдење	hover
лебдење	pagdaan
новост	novelty
бурно	stormy
валидна	valid
валидна	bisang
пудинг	pudding
пастир	pastol
донираше	donate
донираше	naibigay
дадов	nagbigay
доницети	donizetti
родителска	magulang
родителска	parental
пријателства	pakikipagkaibigan
кагава	kagawa
сиким	sikkim
анархистичка	anarchist
станување	nagiging
сијамски	siamese
анан	annan
киргиски	kyrgyz
потпетици	heels
потпетици	takong
простување	kapatawaran
елитна	pili
елитна	elite
прелиминарните	preliminary
смарт	matalino
смарт	smart
гловер	glover
антигона	antigone
феро	ferro
бакр	bakr
одлучно	tinutukoy
стемфорд	stamford
хилда	hilda
лсд	lsd
арго	argo
дарби	darby
учебниците	textbook
рејес	reyes
магична	magical
скратеници	daglat
чекам	naghihintay
