категорія	kategória
брюс	bruce
соціалістична	szocialista
соціалістична	szocialisták
вирок	ítélet
вирок	mondat
гітлер	hitlert
гітлер	hitler
інспектор	felügyelő
інспектор	ellenőr
інспектор	felügyelő
друзями	barátokkal
друзями	barátok
друзями	barátaim
друзями	ismerősök
друзями	haverok
підтримали	támogatott
довкола	körül
довкола	körbe
унікальний	egyedülálló
унікальний	páratlan
унікальний	egyedi
всесвіт	univerzum
всесвіт	világegyetem
довга	hosszú
алжир	algír
алжир	algéria
маріо	mario
експеримент	kísérlet
реакцій	reakciók
їде	lovagol
водій	sofőr
водій	vezető
водій	meghajtó
водій	kocsis
водій	járművezető
націонал	nemzeti
націонал	országos
націонал	national
обрав	választott
обрав	választotta
малайзії	malajzia
малайзії	malajziai
запрошений	kezdeményező
рядків	sorok
рядків	vonalak
рядків	sorok
рядків	szálat
певна	bizonyos
тарн	tarn
чисто	világos
чисто	tiszta
запровадження	felújított
податки	adó
податки	adózás
податки	adók
податки	adók
податки	adó
театрів	színházak
експлуатація	hasznosítás
експлуатація	kizsákmányolás
традиційний	hagyományos
традиційний	tradicionális
людвіг	ludvig
людвіг	ludwig
нападів	támadók
спостерігати	megfigyelni
спостерігати	óra
спостерігати	vigyázz
спостерігати	monitoron
спостерігати	monitor
принципово	lényegében
принципово	alapvetően
принципово	alapvetően
принципово	alapjaiban
відмову	elutasítás
пенсію	nyugdíjba
тримає	tartja
тримає	tartja
заперечення	tagadás
заперечення	elutasítás
експертів	szakértők
блоки	tégla
блоки	keret
блоки	keretek
блоки	kereteket
блоки	dobozok
блоки	dobozokat
блоки	ládák
блоки	tömb
майстерність	szakértelem
майстерність	képesség
майстерність	készség
майстерність	kiválóság
кеннеді	kennedy
мед	méz
мед	med
переконання	hit
рига	riga
статтями	árucikkek
статтями	cikkek
хворобу	betegségek
хворобу	betegség
середнє	átlagos
середнє	átlagosan
середнє	átlag
середнє	aljas
синагога	zsinagóga
містити	tartalmaznak
біт	legyőzni
біт	bites
біт	kicsit
годинник	óra
процесор	feldolgozó
процесор	cpu
люк	luke
люк	lukács
люк	luc
шарант	charente
прогрес	előrehaladás
прогрес	előrelépés
прогрес	fejlődés
прогрес	haladás
складно	komplikált
складно	bonyolult
складно	nehéz
складно	bonyolult
цивілізація	civilizációt
цивілізація	civilizáció
цивілізація	civilizáció
монпельє	montpellier
табори	táborok
дордонь	dordogne
казахстані	kazah
казахстані	kazahsztán
рядки	sorok
рядки	vonalak
рядки	sorok
рядки	szálat
інвестицій	beruházás
інвестицій	befektetés
інвестицій	befektetések
інвестицій	beruházások
взято	foglalt
бузеу	buzău
личинки	lárvák
документа	okmány
документа	okirat
документа	dokumentum
професії	szakmák
морів	tengerek
довкілля	környezetvédelmi
довкілля	környezet
довкілля	környezeti
компонент	alkatrész
компонент	összetevő
компонент	komponens
компонент	alkotóelem
єврейський	zsidó
єврейський	zsidók
печінки	máj
напади	támadások
напади	támad
напади	támadásokat
напади	roham
напади	rohamok
напади	görcsök
кларк	clarke
кларк	clark
квартал	negyedév
квартал	negyed
математичний	matek
математичний	matematika
математичний	matematika
математичний	matematikai
математичний	matek
математичний	matematikai
математичний	matematika
маленька	kis
маленька	kicsi
маленька	kevés
ювілейна	jubileumi
контакт	kapcsolatfelvétel
контакт	kapcsolattartó
контакт	kontakt
контакт	érintkezés
контакт	kapcsolat
контакт	kapcsolatba
лад	mód
лад	mode
лад	üzemmód
хмари	felhők
популярна	népszerű
популярна	népszerűek
запобігти	megelőzni
запобігти	megelőzése
глядачі	célközönség
глядачі	közönség
глядачі	néző
глядачі	nézők
глядачі	nézők
перемогли	legyőzte
перемогли	legyőzött
хліба	kenyér
хліба	kenyeret
продано	eladva
продано	eladott
продано	elkelt
описано	leírja
описано	leírt
створенню	részvételi
акція	részesedése
акція	megosztás
акція	részesedés
акція	részvény
зведена	csökkent
зведена	csökkentett
ізер	isère
єжи	jerzy
істоти	teremtmények
істоти	lények
угорська	magyarul
угорська	magyarok
угорська	magyar
угорська	hungarian
оздоблення	dekoráció
виверження	kitörés
болівії	bolívia
відвідування	látogatás
відвідування	látogatás
відвідування	látogatások
дванадцять	twelve
дванадцять	tizenkettő
окупація	foglalkozása
окупація	megszállás
окупація	foglalkozás
патрулювання	járőrök
патрулювання	járőr
патрулювання	őrjárat
патрулювання	járőrözik
друк	ujjlenyomat
друк	nyomtatás
друк	nyomda
друк	nyomtatás
нуля	karcolás
особистість	személyazonosság
