から	nga
薦める	rekomandojnë
未登録	paregjistruar
ベンジー	benji
歯医者	dentist
歯医者	dentisti
オッド	çudi
オッド	odd
スライマーン	sulejmani
ハグ	përqafim
オルシーニ	orsini
マラボ	malabo
アスパラ	asparagus
スティービー	stivi
プラッツ	platz
クエンカ	cuenca
マルコヴィッチ	marković
カンデラ	candela
ブルサ	bursa
敷物	qilim
エメリー	emery
デスペラード	desperado
ホレーショ	horatio
爪先	gishta
爪先	gishti
イドリース	idrisin
ベロ	bello
御田	onda
ガエターノ	gaetano
ブザンソン	besançon
ルイサ	luisa
ノーザンプトン	northampton
エッシャー	escher
トランスポンダ	qip
パヴィア	pavia
繋留	ankorua
シャベル	lopatë
フォアグラ	gras
コンスタンツェ	constanze
マナグア	managua
ベドウィン	beduin
バサースト	bathurst
ウェヌス	venus
ウェヌス	venera
シャーベット	sherbeti
ルーペ	lupe
ジョニ	joni
ファジー	fuzzy
キンギョ	peshq
エルギン	elgin
ヘネシー	hennessy
モラエス	morais
モラエス	moraes
トンマーゾ	tommaso
ホスティング	pritjen
ホスティング	pritja
ウィノナ	winona
惨め	fatkeq
コニャック	konjak
弁償	kompensimi
弁償	kompensim
弁償	kompensimin
グロッセート	grosseto
レムス	remus
リナルド	rinaldo
ガレノス	galen
レダ	leda
マテ	mate
ビューア	shikues
ビューア	shikuesi
ハスケル	haskell
ボーナム	bonham
ファイバ	fibrat
クラース	claes
おかゆ	qull
シャビ	xavi
ブロッキング	bllokimi
ブロッキング	bllokon
ブロッキング	bllokimin
マーゴ	margot
ビバップ	bebop
メルローズ	melrose
ヴィンセンス	vincennes
エムス	ems
ハシゴ	shkallët
ハシゴ	shkallë
ハシゴ	shkalla
ハシゴ	shkallë
フェレル	ferrell
ブリリアント	brilant
ブリリアント	brilante
カスタマー	klient
カスタマー	kliente
カスタマー	klientët
カスタマー	klientë
カスタマー	konsumatorë
ヴェイル	vale
サアド	saad
プリミティブ	primitiv
プリミティブ	primitiv
プリミティブ	primitive
タリア	talia
ジッド	gide
怠け者	dembele
怠け者	dembel
怠け者	përtac
キャプチャ	kapja
キャプチャ	kap
ウィキリークス	wikileaks
シリコーン	silikon
アウストラロピテクス	australopithecus
アンギラ	anguilla
ビズ	biz
フォック	fock
クヌース	knuth
フェルスタッペン	verstappen
ニエト	nieto
カラスコ	carrasco
絞り込む	përmirësojmë
クリッテンデン	crittenden
居心地	rehat
居心地	komode
居心地	komod
ビアリッツ	biarritz
あいた	auch
デュラス	duras
キッチュ	ngazëllyer
まつげ	qerpiku
まつげ	qerpikët
まつげ	kamxhik
ディル	dill
疲れる	lodhi
疲れる	lodhshme
男らしい	burrërore
ボイ	boi
切り抜き	prerjet
ミリグラム	miligram
オーデンセ	odense
ベニ	beni
ブルジュ	burj
クエバス	cuevas
ポテンツァ	potenca
アニミズム	animizmi
チッタゴン	chittagong
ドーロ	dolo
ビジー	zene
ビジー	zënë
マクヘイル	mchale
一服	dozë
ピラフ	pilaf
レインジャー	rojtar
レインジャー	rojtari
フォンセカ	fonseca
ロンダ	ronda
バーサ	berta
カガミ	kagame
易しい	lehtë
易しい	avash
マヌエラ	manuela
ディオニューソス	dionisit
ディオニューソス	dionisin
フォージ	shpifin
散髪	flokët
散髪	qethur
散髪	flokesh
サッサリ	sassari
ミンチ	grirë
薄暗い	dim
ヘルシンボリ	helsingborg
ティレニア	tiren
ラーマーヤナ	ramayana
ゾラン	zoran
ギャラップ	gallup
図工	disenjator
ナマケモノ	smira
ジェネレータ	gjenerator
ジェネレータ	gjeneratorin
ジェネレータ	gjeneratori
ラマダーン	ramazani
ラマダーン	ramazanin
ラマダーン	ramadan
ラマダーン	ramazan
剪定	shkurtim
パチューカ	pachuca
カタンザーロ	catanzaro
バンギ	bangui
トニック	tonik
ギャビン	gavin
ウエスカ	huesca
ヴァディム	vadim
レーション	racioni
アレクサ	aleksa
売主	shitës
売主	seller
売主	shitësi
マリブ	malibu
ザダル	zadar
プライマー	primer
トーランス	torrance
ドキュメンテーション	dokumentacionin
ドキュメンテーション	dokumentacion
ドキュメンテーション	dokumentacioni
ドキュメンテーション	dokumenta
ルーメン	lumen
プラート	prato
メヘレン	mechelen
ノスタルジック	nostalgjike
ファブリツィオ	fabricio
話し手	drejtuesi
話し手	kryetar
話し手	kryetari
話し手	kryetarin
話し手	folës
マンタ	manta
ノートブック	fletore
インスタグラム	instagram
インスタグラム	instagrami
ミレトス	miletit
イエティ	jeti
フレール	frère
必需品	nevojat
必需品	esencë
魚釣り	peshkimi
魚釣り	peshkim
袖口	prangat
コールドプレイ	coldplay
アンテ	ante
カミロ	camilo
アリッサ	elisa
ネストリウス	nestorius
事務職	nëpunës
テイタム	tatum
ケーニヒスベルク	königsberg
ケーニヒスベルク	konigsberg
エディルネ	edirne
アスマラ	asmara
マルマラ	marmara
トマソ	tomaso
まぶしい	verbuar
ラーキン	larkin
ワイキキ	waikiki
焚き火	zjarr
謝辞	kreditë
謝辞	kreditet
謝辞	kredi
謝辞	kredite
ダミアーノ	damiano
カラシニコフ	kallashnikov
オーバーハウゼン	oberhausen
サンプ	samson
サンプ	sampson
ヴェルレーヌ	verlaine
酔っぱらい	dehur
酔っぱらい	pijanec
アプトン	upton
ブロンディ	bjond
リッピ	lippi
理容師	berber
理容師	berberi
ニューウェル	newell
スポレート	spoleto
ラッセ	lasse
バジリコ	borzilok
カンピオーネ	campione
ほこり	pluhur
ほこり	dheu
ほこり	pluhuri
スーフィズム	sufizmi
リヴァ	riva
シェン	sheng
ビダル	vidal
シェイド	hije
柱廊	stoa
ドブソン	dobson
クラーゲンフルト	klagenfurt
流砂	lagështia
ハマースタイン	hammerstein
バウマン	baumann
スモモ	llokum
スモモ	kumbulla
ベッツィ	betsy
インヴァネス	inverness
インジケータ	tregues
インジケータ	treguesi
トッレ	torre
ティアゴ	tiago
エリザベッタ	elisabetta
ルナール	renard
エフライム	efraimi
瞬き	dridheshin
瞬き	dridhur
クローク	mantel
クローク	mantelin
アヌビス	anubisit
カートン	kartoni
アジズ	aziz
ミナト	mina
尊い	fisnike
尊い	fisnik
尊い	çmuar
オルブライト	albright
シラミ	morrat
ディールス	diels
セーフティ	siguria
お辞儀	harku
お辞儀	hark
スプリンクラー	ujitës
スポーン	pjellë
バウチャー	bonot
チル	ftohje
アヴェスター	avesta
ラグタイム	ragtime
プリム	prim
ピンカートン	pinkerton
カスバート	cuthbert
ベローズ	skuqet
スタティック	statike
骨粗鬆症	osteoporoza
マンチーニ	mancini
カステッロ	castello
原簿	regjistrohen
原簿	regjistri
原簿	regjistër
シャリフ	sharif
だらだら	dembele
だらだら	dembel
だらだら	përtac
マデリーン	madeline
アグリッピナ	agrippina
可用性	disponueshmërinë
オクサナ	oksana
メドゥーサ	meduzës
コンヤ	konia
アーメン	amin
アーメン	ishalla
アーメン	amen
ペルピニャン	perpignan
テレル	terrell
ベネルクス	beneluksit
ベイト	karrem
ボイヤー	boyer
ジュリアーニ	giuliani
ラウンドアバウト	rrumbullaket
ハーヴィー	harvey
カヴール	cavour
ヴィータ	vita
ボルゴ	borgo
スマーフ	xhuxha
マグカップ	turi
マグカップ	kupen
ディジット	shifre
ブリーチ	zbardh
エネルギッシュ	energjike
エネルギッシュ	energjik
レイジング	rrite
件名	subjekti
件名	lënda
件名	subjekt
ヴァージル	virgil
寧波市	ningbo
脈拍	pulsi
脈拍	puls
テンペラ	tempera
クラクション	briri
クラクション	bri
クラクション	bori
アディソン	edisoni
スペリング	drejtshkrimore
切り取る	crop
ティファ	tifa
パーセンテージ	përqindje
パーセンテージ	përqindja
パーセンテージ	përqindje
モレイラ	moreira
コトル	kotor
コトル	kotorit
コトル	kotorr
カルヴァーリョ	carvalho
イェルク	jörg
デュース	dysh
イェニチェリ	jeniçerëve
宣宗	xuanzong
キーティング	keating
咽喉	fytin
咽喉	fyti
咽喉	fytit
咽喉	fyt
咽喉	fyt
汗だく	djersitur
ブリンディジ	brindisi
カリル	khalil
フィッツ	fitz
ベルイマン	bergman
アグニ	agni
サジタリウス	shigjetari
オベロン	oberon
エスコバル	escobar
ログローニョ	logroño
ハイアット	hyatt
バルナバ	barnabas
コンテクスト	kontekstit
コンテクスト	kontekst
コンテクスト	kontekstin
味見	shija
味見	shijen
味見	shije
味見	shijoni
コンプライアンス	përputhje
アプサラス	apsara
怖がる	frikësuar
フリウーリ	friuli
モナーク	monark
ルサカ	lusaka
カルヤラ	karelia
ロゼ	rose
ロゼ	trendafil
ロゼ	trëndafil
ロゼ	roza
ロゼ	trëndafili
ハマダラカ	anopheles
チェンジャー	ndryshuese
ロートレック	lautrec
指定された	specifikuar
トゥモローランド	tomorrowland
パピー	këlysh
気晴らし	hutim
イヴォ	ivo
ジッパー	zinxhirin
ジッパー	zinxhir
昇順	ngjitje
プリチャード	pritchard
ナシメント	nascimento
ダチ	zezaku
ダチ	zezak
アフマダーバード	ahmedabad
パクストン	paxton
縁石	frenuar
ドレー	drej
メガバイト	megabit
アガメムノン	agamemnoni
スタテン	staten
ビヴァリー	beverly
ビヴァリー	beverley
ブードゥー	vudu
オルペウス	orfeut
ホステル	bujtina
ビンテージ	vintage
ビンテージ	cilësor
ガオ	gao
ジャップ	japonezë
ニッキ	nikki
ニッキ	niki
エソンヌ	essonnes
乳化	emulsion
カンツォーネ	canzone
フランキ	franchi
アリギエーリ	alighieri
スポルディング	spalding
カッラーラ	carrara
ハラー	haller
差押え	bashkangjitur
サアカシュヴィリ	saakashvili
ニカ	nika
ニカ	nika
ホームカミング	kthimi
モック	përqeshin
モック	tallen
サトクリフ	sutcliffe
ポニャトフスキ	poniatowski
スプリンガー	springer
カルフール	carrefour
松葉杖	paterica
ドーヴァー	dover
バラライカ	balalaika
マカ	maca
鼻水	shami
パラシオ	palacio
モーシェ	moshen
モーシェ	moshe
モーシェ	moshes
南寧市	nanning
グレシャム	gresham
耕す	kultivuar
マルティナ	martina
タウンズ	qytetet
タウンズ	qyteza
ティアマト	dusk
ソノマ	sonoma
ペータース	peters
ティミー	timi
ティミー	timmy
脳みそ	tru
アグリコラ	agrikola
微視的	makroskopike
未定義	papërcaktuar
マヨ	mayo
タイポグラフィ	tipografi
無惨	mizori
無惨	mizorisë
ナースィル	nasir
たまねぎ	qepë
たまねぎ	qepët
たまねぎ	qepë
たまねぎ	qepa
ダヴォス	davos
試飲	provën
アイザックス	isaacs
グアルディア	guardia
クライペダ	klaipėda
ヘルツェゴヴィナ	herzegovina
ヘルツェゴヴィナ	hercegovina
ヘルツェゴヴィナ	hercegovinë
サンドラー	sandler
カサノバ	casanova
アズィーズ	aziz
アドリアーナ	adriana
リップル	grumbulloj
リュドミーラ	ludmila
ボズ	boz
メープル	panje
シュワブ	schwab
壮観	spektakolar
壮観	spektakolare
壮観	spektakulare
門限	shperndahen
メルロー	merlot
ためらう	hezitoni
プレシディオ	presidio
ゴルディアヌス	gordian
マナウス	manaus
コミットメント	angazhim
コミットメント	angazhimin
コミットメント	angazhimi
ウェットン	wetton
レッドグレイヴ	redgrave
グロッソ	grosso
サラーム	selam
ロブレス	robles
ヴィゴ	viggo
アプロディーテー	afërdita
アララト	ararat
三頭政治	triumvirat
トバ	toba
アズール	azur
シャフハウゼン	schaffhausen
モノリシック	monolit
オシエク	osijek
アウステルリッツ	austerlitz
ビアッジ	biaggi
リュディア	lidia
ヨム	yom
バウム	bom
クセノポン	ksenofoni
ハフニウム	hafniumi
害悪	këqiat
セトゥーバル	setúbal
ヤズド	yazd
肉食動物	mishngrënës
カリオ	kallio
ベレニケ	berenice
おでこ	balli
おでこ	ballin
スプレッド	shpërndaje
スプレッド	përhapet
マプト	maputo
ハンドバッグ	çantën
ハンドバッグ	çantat
ヒョン	hyun
ラコステ	lacoste
横隔膜	diafragma
ティファナ	tijuana
テージョ	tello
陣痛	kontraktimet
ミューア	muir
パラシオス	palacios
真柄	makara
アライ	aleat
アライ	aleati
アライ	aleate
ベスパ	vespa
サラミ	sallam
サハロフ	saharov
リュックサック	çante
リュックサック	shpinës
チュチュ	tutu
インプレッション	përshtypja
インプレッション	përshtypje
インプレッション	përshtypjen
インプレッション	përshtypjet
アンサール	ensarëve
コミュ	kungimi
クローブ	karafil
クローブ	karafil
レドモンド	redmond
イザベッラ	isabella
アズカバン	azkaban
痛む	dhemb
イライアス	elias
バロス	barros
紫斑	thaheshin
ジェレマイア	jeremia
オリバ	oliva
サーペント	gjarpër
サーペント	gjarpri
リッピング	rip
ナルボンヌ	narbonne
リフレクション	reflektim
リフレクション	reflektimi
リフレクション	pasqyrim
リフレクション	pasqyrimi
カルネ	carne
せっかち	paduruar
ワイラー	wyler
物乞い	lypin
マンスフェルト	mansfeld
しゃっくり	lemza
しゃっくり	lemza
ゲーラ	gera
イータ	eta
墓穴	varri
墓穴	varr
ブールジュ	bourges
ラングドン	langdon
ニトログリセリン	nitroglicerina
リプリーズ	reprise
パッサウ	passau
ドウ	doe
滔天	toten
ビアンコ	bianco
モンティチェロ	monticello
ファドゥーツ	vaduz
ショル	scholl
受任	mandat
アギラール	aguilar
テルニ	terni
ピレス	pires
ヒックマン	hickman
ペグ	peg
憲顕	noriaki
キエーティ	kietit
ドーナッツ	petulla
ドーナッツ	petullat
ゴビ	gobi
エミュー	emu
ランタノイド	lanthanide
サヴォーナ	savona
センテンス	dënimi
センテンス	fjali
センテンス	fjalia
よそ者	huaj
アームス	krahët
アームス	krahet
ハンムラビ	hamurabit
バキューム	boshllëk
謙遜	përulje
謙遜	përuljen
グロー	shkëlqim
ジーゲン	siegen
フルーティー	frutash
多元的	pluraliste
ヴァランス	valance
ヨランダ	jolanda
ポリフォニック	polifonik
スパゲティ	makarona
ニクラウス	niklaus
ボニファシオ	bonifacio
消防隊員	zjarrfikës
ハラール	hallall
ココナツ	kokos
ココナツ	kokosi
ココナツ	kokosit
サビーナ	sabina
道順	drejtimet
道順	udhëzime
パスコ	pasco
ゼイン	zane
サナ	sana
ゾエ	zoi
ゾエ	zoe
アボガドロ	avogadro
シッチェス	sitges
スウェード	suedez
シュア	sigurisht
シュア	sigurt
ドープ	doping
ドープ	droga
ドープ	drogë
プロテウス	proteus
ホットケーキ	petulla
ファーンズワース	farnsworth
アウトプット	prodhim
アウトプット	prodhimi
ジャポニカ	japonica
マロニー	maloney
コンスタンティノープル	kostandinopojë
コリ	cori
オージェ	auger
スケジューラ	scheduler
メラ	mera
イケア	ikea
カラメル	karamele
ハンドラ	mbajtes
前菜	meze
ミシサガ	mississauga
石けん	sapun
石けん	sapuni
こぼす	derdh
こぼす	derdhe
こぼす	derdhje
スタヴロポリ	stavropol
ホワイティ	whitey
エレニ	eleni
ナニー	dado
さわる	preka
さわる	prekur
さわる	preku
フリブール	fribourg
ニノ	nino
カーチャ	katja
アンドラーシ	andrássy
フォクシー	foksi
ディナ	daina
ディナ	dina
ポプリ	potpuri
ヴォルフラム	volfram
しこり	gungë
アルタミラ	altamira
カケス	jay
スノーデン	snowden
イルゼ	ilse
フラフラ	trullosur
ヒーラー	shërues
ナニ	nani
賭け事	kumar
賭け事	bixhoz
賭け事	kumari
賭け事	bixhozi
裏地	rreshtim
アーメド	ahmedi
アーメド	ahmed
ブリング	sille
ブリング	sjellë
ブリング	sjelli
ブリング	sillni
ブリング	qet
エヴルー	évreux
