है	האי
ब्राज़ीलियाई	ברזילאית
ब्राज़ीलियाई	ברזילאי
लोवेल	לואל
लोवेल	לוול
लोवेल	לאבל
ब्लाउज	חולצה
चूल्हों	תנורים
लडका	בוי
लडका	ילד
लडका	נער
फैंसी	מפוארת
फैंसी	מפואר
फैंसी	פנסי
फैंसी	מהודר
टक	טאק
हुनान	הונאן
छक्का	שש
छक्का	six
छक्का	שישה
डाइव	לצלול
डाइव	צלילה
स्ट्रेचर	אלונקה
मार्टिनेज	מרטינז
एंज़ो	אנזו
ह्वीटस्टोन	ויטסטון
घुंघराले	קורלי
घुंघराले	מתולתל
घुंघराले	קרלי
ब्लेज़र्स	בלייזרס
विल्ला	ווילה
अनीश	אניש
गुलदाउदी	חרצית
निंदनीय	נתעב
निंदनीय	בזוי
निंदनीय	מתועב
रेंजरों	סיירים
आईरिस	איריס
आईरिस	אייריס
स्क्रैप	גרוטאות
इम्तिहान	מתפתה
पहचानो	מזדהה
पहचानो	לזהות
पहचानो	זהה
प्लाज्मिड	פלסמיד
बदबूदार	מסריח
स्टेसी	סטייסי
फोनोग्राफ	פטיפון
ड्रायर	מייבש
खौलते	רותחים
खौलते	להרתיח
खौलते	רותח
खौलते	רותחת
हिदेकी	הידקי
सफलताएँ	הצלחות
कार्यनीति	אסטרטגיה
दिरहम	דירהם
पटाखे	קרקרים
पटाखे	קרקר
लिंकनशायर	לינקולנשייר
बोवर	באוור
महापुरूष	אגדות
सातो	סאטו
मोहलत	הפוגה
हास्टिंग्स	הייסטינגס
हास्टिंग्स	הסטינגס
शेरिल	שריל
ताइक्वांडो	טאקוונדו
चेवी	שברולט
कीटविज्ञान	אנטומולוגיה
ओरेसंड	ארסונד
टिड्डे	חגב
टिड्डे	חגבים
वाल्डो	וולדו
जैकबसन	יעקובסון
खटमल	פשפשים
एन्टेना	אנטנות
अपमार्जक	נבלות
ताबीज	קמע
ताबीज	קמיע
गलफड़ों	זימים
केएफसी	kfc
ओबरा	obra
धड़ल्ले	שוטפת
बीज़ान्टिन	הביזנטית
ब्रीफिंग	תדריך
ब्रीफिंग	תדרוך
प्रेमालाप	חיזור
डेंट	דנט
अल्वारेज़	אלברז
अल्वारेज़	אלוורז
वाइरल	ויראלי
कश्ती	הקיאק
मिच	מיטש
मिच	מיץ
मैक्ग्रा	מקגראת
फार्मासिस्ट	רוקח
फार्मासिस्ट	הרוקח
हंसना	לצחוק
हंसना	צחק
हंसना	צחוק
पलायनवाद	אסקפיזם
प्रोजेस्टेरोन	פרוגסטרון
बसता	שוכן
बर्नले	ברנלי
टेलीग्राम	מברק
निवेदित	ביקש
निवेदित	המבוקש
निवेदित	בקשה
निवेदित	מבוקש
कॉस्टेलो	קוסטלו
देमेनतीवा	דמנטייבה
अनभिज्ञता	הבורות
अनभिज्ञता	בורות
बूस्ट	קדמי
रिफ	ריף
बेयर्ड	ביירד
वान्केल	ונקל
लारेंज़	לורנץ
लानी	לאני
हिमशैल	קרחון
डिंपल	גומות
सर्ज	סרג
पर्यवेक्षित	בפיקוח
वार्तालापों	שיחות
लबादे	ברדס
माँगना	מתחננת
माँगना	מתחנן
माँगना	מתחננים
पार्श्ववर्ती	לרוחב
बिंगो	בינגו
तामसिक	נקמנית
काहिल	קייהיל
स्ट्रोन्शियम	סטרונציום
ब्राउनी	בראוני
वेस्टा	וסטה
मस्ज़िद	מסגדים
बाथटब	אמבטיה
परपीड़क	סדיסט
परपीड़क	סדיסטי
महसूद	מחסוד
पिकेट	פיקט
विव	ויו
तुफान	סערות
तुफान	סופות
तौलिया	מגבת
इमानदार	כנה
इमानदार	כנות
इमानदार	ישרים
पारभासी	השקוף
स्वेटर	הסוודר
स्वेटर	סוודר
नोआम	נועם
पिंटर	פינטר
कार्मेन	קרמן
कार्मेन	כרמן
मैकग्रेगर	מקגרגור
टेस	טס
बातूनी	פטפטן
मैक्रोफेज	מקרופאג
जैगर	יגר
जैगर	ייגר
होलसेल	בסיטונאות
रेक्टर	רקטור
मुर्गीपालन	עופות
टपकती	דליפה
टपकती	דולף
डराया	הזהיר
आयनकारी	מייננת
एन्ट्रॉपी	אנטרופיה
डिअर	יקירי
डिअर	יקירה
डिअर	יקרים
डिअर	היקר
डिअर	יקירתי
डिअर	יקר
डॉयचे	דויטשה
टूटू	טוטו
काफिला	שיירה
एसक्यूएल	sql
कोडक	קודאק
स्वतंत्रतावाद	ליברטריאניזם
विन्निपेग	ויניפג
एन्ड्रेस	אנדרס
थंडरबर्ड	thunderbird
नुई	נוי
धोखेबाज	רמאי
मैनी	מני
मैनी	מאני
अश्क़ाबाद	אשגאבט
मैकगिल	מקגיל
दिनार	דינר
वीर्यपात	זקוף
ठगी	הונאה
रेडियोसक्रिय	רדיואקטיבית
रेडियोसक्रिय	רדיואקטיבי
अब्दुस	עבדוס
फिंक	פינק
सटन	סאטון
सटन	סאטן
पार्किन्सन	פרקינסון
बीजपत्र	פסיג
विलन	נבל
हनिंगन	האניגן
शमशान	משרפה
जियान	גיאן
पाइरॉक्सीन	פירוקסן
डफ़	דאף
बिल्ले	המרקיז
एलियास	אליאס
जाँचें	בדוק
इस्कैरियट	קריות
आविला	אבילה
रोड्रिगेज	רודריגז
एपर्चर	צמצם
एड्रियाना	אדריאנו
एड्रियाना	אדריאנה
न्यूज़वीक	ניוזוויק
डांट	נוזף
अज़ोरेस	האזוריים
टेम्प्लेट	תבניות
टेम्प्लेट	התבנית
टेम्प्लेट	תבנית
गोताखोर	צוללנים
पत्तो	משאיר
पत्तो	עלים
खनिक	כורה
खनिक	הכורים
खनिक	כורים
मैचिंग	התאמה
मैचिंग	תואם
मैचिंग	תואמים
मैचिंग	התאמת
स्टेंसिल	סטנסיל
खुरदरा	מחוספס
नायोबियम	ניאוביום
कर्टिन	קרטין
ट्रैविस	טרוויס
ट्रैविस	טראוויס
इलेक्ट्रोलाइट्स	האלקטרוליטים
पिंजरों	כלובים
फ़ुलहम	פולהאם
पर्लमैन	פרלמן
लिम	לים
धर्मान्तरण	האוונגליסטית
फ़ॉलो	עוקב
सेलिब्रेशन	חגיגה
सेलिब्रेशन	החגיגה
इंस्ट्रुमेंटेशन	מכשור
सफ़ी	סאפי
नितम्ब	אחוריים
नितम्ब	עכוז
नितम्ब	ישבן
कॉम्बो	קומבו
शूमेकर	שומייקר
शूमेकर	סנדלר
किता	קיטה
ओरो	אורו
अज़ारेन्का	אזרנקה
बोथा	בותה
अन्दाज़	מדידה
अन्दाज़	מידה
तुवालू	טובאלו
फुरसत	פנאי
फुरसत	הפנאי
नाकेबंदी	הסגר
शादियां	חתונות
शादियां	החתונות
छूटा	פיספסתי
छूटा	פספס
छूटा	החמצת
नेस्तर	נסטור
हिक्सोस	חיקסוס
टर्नओवर	תחלופה
घोषणाएँ	הכרזות
चिड़ी	תלתן
चिड़ी	מועדונים
स्कूप	סקופ
पाल्ट्रो	פאלטרו
पेंटहाउस	פנטהאוז
अकल	חכמה
अकल	חוכמה
अकल	תבונה
रसीले	עסיסי
रसीले	שופע
रसीले	שופעת
बहुलवाद	פלורליזם
झींगुर	צרצרים
लॉट	לוט
बाईकार्बोनेट	ביקרבונט
इल्ली	זחל
इल्ली	הזחל
इल्ली	תולעת
ऊह	אוו
न्यूट्रोपेनिया	נויטרופניה
