par	pour
viesnīca	hôtel
bibliotēkā	bibliothèque
bibliotēkā	librairie
vulkāna	volcan
vulkāna	volcans
altāra	autel
aptaujā	questionnaire
aptaujā	quiz
komponistu	compositeurs
pasākums	mesurer
pasākums	mesure
peles	souris
peles	souris
eesti	eesti
ēģiptiešu	égyptiens
ēģiptiešu	égyptienne
ēģiptiešu	égyptien
konstrukcija	construction
konstrukcija	dessin
konstrukcija	design
konstrukcija	conception
komerciāli	commercial
komerciāli	commerciaux
komerciāli	commerciales
komerciāli	commerciale
komerciāli	commercialement
ndef	ndef
balles	bal
balles	prom
balles	ballroom
patstāvīgi	indépendamment
opozīcijas	opposition
vēstule	message
vēstule	lettre
iegūto	acquise
iegūto	acquises
iegūto	acquis
portugālē	portugal
atjaunošana	renouveau
atjaunošana	renouvellement
atjaunošana	restauration
atjaunošana	rénovation
atjaunošana	rénovations
uztver	percevoir
uztver	perçoivent
uztver	perçoit
sadalīt	diviser
sadalīt	scinder
sadalīt	split
sadalīt	scission
ieročiem	fusils
ieročiem	armes
ieročiem	pistolets
ieročiem	guns
ieročiem	canons
koledža	collège
koledža	université
pasniedzēju	entraîneurs
pasniedzēju	formateurs
grafikas	graphiques
grafikas	graphique
grafikas	graphismes
grafikas	infographie
grafikas	graphisme
komunikācijas	communication
komunikācijas	communications
mustafa	mustapha
mustafa	mustafa
iemesli	raisons
iemesli	cause
iemesli	causes
nometnēs	camps
nometnēs	campements
lejupielāde	télécharge
lejupielāde	téléchargements
lejupielāde	télécharger
lejupielāde	téléchargement
lejupielāde	téléchargeant
lejupielāde	téléchargement
leņķis	angle
atp	atp
target	cibles
target	objectif
target	cible
target	cibler
stāv	standing
ainas	scènes
r}}	r}}
sabiedrotie	alliés
austriju	autriche
veidošana	façonnage
veidošana	façonner
arkive	arkive
arhitektu	architecte
arhitektu	architectes
pieaugušie	adultes
pieaugušie	adulte
pieaugušie	adulte
pieaugušie	adultes
rammstein	rammstein
viesu	invité
viesu	invitée
viesu	invités
korpusu	hull
korpusu	coque
korpusu	coques
korpusu	coques
ozola	chênes
ozola	oak
ozola	chêne
next	prochain
next	suivante
next	suivant
next	prochaine
next	next
vostok	vostok
meta	meta
meta	méta
lapsas	renards
pieņemšanas	acceptation
arhipelāga	archipel
welcome	bienvenues
welcome	bienvenue
welcome	bienvenus
welcome	bienvenu
viktorija	victoria
lībijas	libyenne
lībijas	libye
lībijas	libyen
lībijas	libye
krustojas	intersection
atvasināts	dérivé
atvasināts	dérivée
atvasināts	dérivées
tramvaji	tramways
tramvaji	tram
tramvaji	tramway
vienkāršs	simple
vienkāršs	simples
vienkāršs	plaine
aina	aina
asfalta	bitume
asfalta	asphalte
saimnieks	maitre
saimnieks	master
saimnieks	maître
valūtas	devises
valūtas	monnaies
pireneju	pyrénées
ķēdes	chaines
ķēdes	chaînes
ķēdes	enchaîner
ķēdes	chaîne
ķēdes	chaine
teilors	taylor
nīls	neil
nīls	neal
nīls	neill
iznīcināt	détruisez
iznīcināt	anéantir
iznīcināt	détruire
būvēts	construite
būvēts	construit
būvēts	bâti
būvēts	construits
arhīva	archivage
arhīva	archiver
arhīva	archive
arhīva	archives
pilij	palais
pilij	palace
lok	lok
prakse	pratiquer
prakse	pratique
prakse	pratiques
prakse	pratiques
novērojams	observable
novērojams	observables
geto	ghettos
geto	ghetto
gribu	veulent
gribu	envie
gribu	vouloir
gribu	veux
gribu	voulez
nepieciešamība	nécessité
nepieciešamība	besoins
nepieciešamība	besoin
nepieciešamība	nécessité
konstatēts	détectée
konstatēts	détecté
konstatēts	détectées
konstatēts	détectés
infrastruktūras	infrastructures
infrastruktūras	infrastructures
infrastruktūras	infrastructure
kaļiņingradas	kaliningrad
aitas	moutons
aitas	mouton
aitas	brebis
aitas	ovins
aitas	brebis
aitas	brebis
sindroms	syndrome
pilnīga	complète
pilnīga	complets
pilnīga	complètes
pilnīga	complet
haiti	haiti
haiti	haïti
haiti	haïtienne
haiti	haïtien
haiti	haïtiens
mhz	mhz
rozā	rose
rozā	rosé
īpatnības	particularités
bumba	boule
bumba	ball
bumba	balle
bumba	ballon
bumba	bombe
bumba	bombes
ref	réf
ref	ref
ref	arbitre
cūku	porcins
cūku	porcin
cūku	porcine
cūku	porcins
cūku	porcine
cūku	porcs
cūku	cochon
cūku	porc
zaķis	lièvre
zaķis	hare
zaķis	bunny
zaķis	lapin
bizness	affaires
bizness	entreprise
bizness	entreprises
ieteica	suggérée
ieteica	suggérés
ieteica	suggéré
ieteica	suggérées
ieteica	proposé
ieteica	recommandés
ieteica	conseillé
ieteica	recommandée
ieteica	recommandé
ieteica	recommandées
diskogrāfija	discographie
fosilijas	fossiles
klaipēdas	klaipėda
basketball	basket
basketball	basketball
lampas	lampe
lampas	lampes
lampas	lampe
lampas	feux
lampas	luminaires
xviii	xviii
džou	zhou
lotus	lotus
students	étudiant
students	étudiante
students	étudiants
students	etudiant
maksimāli	maximale
maksimāli	maximal
maksimāli	maximales
maksimāli	maximum
mācās	étudier
bosnijas	bosniaques
bosnijas	bosniaque
elektronikas	electronique
elektronikas	électronique
aparatūras	quincaillerie
aparatūras	matériel
aparatūras	matériels
spartak	spartak
runājot	parlant
kopienu	communaute
kopienu	communautaire
kopienu	communauté
kopienu	collectivité
profesionāli	professionnels
profesionāli	professionnelle
profesionāli	professionnel
profesionāli	professionnelles
profesionāli	professionnellement
garīgās	mentale
garīgās	mental
vienkārša	simple
vienkārša	simples
vienkārša	plaine
izvēlēta	sélectionnés
izvēlēta	sélectionnées
izvēlēta	sélectionnée
izvēlēta	sélectionné
ienaidnieki	ennemies
ienaidnieki	ennemis
autoriem	auteurs
tatra	tatra
matemātikā	mathématiques
disertāciju	thèses
disertāciju	thèse
iekļaut	incluent
iekļaut	inclure
iekļaut	comprennent
iekļaut	inclut
viļņi	ondes
viļņi	vagues
horvātu	croates
horvātu	croate
nejauši	random
nejauši	hasard
nejauši	aléatoire
nejauši	aléatoires
nejauši	accidentellement
nejauši	accidentels
nejauši	accidentel
nejauši	accidentelle
nejauši	accidentellement
slēpošana	ski
uztvert	perçu
uztvert	perçus
uztvert	perçue
uztvert	perçues
uztvert	percevoir
uztvert	perçoivent
lūsis	lynx
sestais	sixth
sestais	sixième
parādīja	montré
sql	sql
hamburgas	hambourg
hamburgas	hamburg
izgatavo	fabriqués
izgatavo	fabriqué
fjodors	fiodor
shēmas	diagrammes
godam	joliment
godam	merveilleusement
godam	magnifiquement
paketes	paquets
paketes	sachets
oksfordas	oxford
ziņoja	signalé
ziņoja	rapporté
ziņoja	signalés
ziņoja	signalée
etnisko	ethnique
etnisko	ethniques
gambīts	gambit
sportistiem	athlètes
sportistiem	sportifs
ganību	herbages
ganību	pâturage
ganību	pâturages
ganību	pâture
ganību	paître
ganību	effleuré
piektdienā	vendredi
pasniedzēji	professeurs
pasniedzēji	profs
pasniedzēji	professeurs
pasniedzēji	enseignants
pasniedzēji	enseignant
pasniedzēji	entraîneurs
pasniedzēji	formateurs
über	über
dobumā	cavité
dobumā	carie
dobumā	cavités
atomi	atomes
kompleksā	complexe
kompleksā	complexes
tango	tango
egļu	sapin
brauciens	chevaucher
brauciens	balade
brauciens	voyage
brauciens	journey
brauciens	parcours
brauciens	voyage
brauciens	trip
pievienoties	joindre
pievienoties	rejoignez
pievienoties	adhérer
pievienoties	rejoindre
ietilpība	capacité
ietilpība	capacités
neatkarība	indépendance
revīzijas	audit
revīzijas	vérification
revīzijas	vérifications
revīzijas	audits
revīzijas	audit
virskārta	garniture
mod	mod
ieeja	entrée
smadzenes	cerveaux
smadzenes	cérébrale
smadzenes	cerveau
smadzenes	cervelle
smadzenes	cerveaux
smadzenes	cerveau
smadzenes	cervelle
autonomā	autonomes
autonomā	autonomie
autonomā	autonome
rfc	rfc
redze	vision
priekšroku	préférence
priekšroku	préférences
aktīvā	active
aktīvā	actif
aktīvā	actives
aktīvā	actifs
iedarbības	exposition
mongolijas	mongols
mongolijas	mongol
mongolijas	mongolie
mongolijas	mongole
mongolijas	mongolie
izdodas	réussir
apdraudēta	menacées
apdraudēta	menacée
apdraudēta	menacés
apdraudēta	menacé
apdraudēta	menacés
apdraudēta	menacée
apdraudēta	menacé
apdraudēta	menacées
apdraudēta	compromis
apdraudēta	compromises
apdraudēta	compromise
olbaltumvielu	protéines
olbaltumvielu	protéique
olbaltumvielu	protéine
apm	env
moriss	maurice
zosis	oies
piekraste	côte
piekraste	rive
piekraste	rivages
piekraste	shore
piekraste	rivage
piekraste	côte
piekraste	côtes
piekraste	littoral
delegācijas	délégations
daudzveidība	diversité
apskates	inspections
žoržs	georges
izsūtīts	exilé
izsūtīts	exilés
mavericks	mavericks
kamerūnas	cameroun
zaļa	verte
zaļa	vert
zaļa	vertes
sekretāra	greffier
sekretāra	secrétaires
sekretāra	secrétariat
baktēriju	bactérien
baktēriju	bactérienne
baktēriju	bactériennes
baktēriju	bactériennes
baktēriju	bactérienne
baktēriju	bactéries
baktēriju	bactérie
klientiem	clients
klientiem	clientèle
klientiem	clients
malaizijas	malaisien
malaizijas	malaisie
malaizijas	malaisien
malaizijas	malaisienne
mošeja	mosquée
resursus	ressources
kijevā	kiev
serveri	server
serveri	serveur
serveri	serveurs
serveri	serveur
galos	fins
raksturu	caractère
raksturu	personnage
skar	touches
kopijas	exemplaires
kopijas	copies
kopijas	copie
sauber	sauber
stad	stad
kristieši	chrétiens
grifs	vautour
grifs	vautours
grifs	griff
acīmredzot	manifestement
acīmredzot	evidemment
acīmredzot	visiblement
acīmredzot	évidemment
acīmredzot	apparemment
acīmredzot	apparement
paziņo	déclare
paziņo	proclame
kompozīcija	compositing
aprakstīts	décrites
aprakstīts	décrits
aprakstīts	décrit
aprakstīts	décrite
bernhards	bernhard
los	los
sestā	sixth
sestā	sixième
vēju	vent
vēju	éolien
vēju	éolienne
vēju	vents
izpildīts	exécuté
izpildīts	exécutés
izpildīts	exécutée
izpildīts	satisfaites
izpildīts	accomplie
izpildīts	remplies
izpildīts	accompli
izpildīts	accomplis
izpildīts	accomplie
gerhards	gerhard
starpniecību	intermédiation
pēdu	foot
pēdu	pied
pēdu	pieds
simptomi	symptômes
simptomi	symptôme
volfgangs	wolfgang
ticība	faith
ticība	foi
javas	coulis
javas	mortiers
javas	mortier
ārpuses	extérieur
ārpuses	dehors
ārpuses	exterieur
ārpuses	extérieurs
ārpuses	extérieur
ārpuses	extérieures
ārpuses	exterieur
ārpuses	extérieure
irāna	iranienne
irāna	iran
alfonso	alphonse
alfonso	alfonso
maiju	mayas
maiju	maya
maiju	mayas
ajax	ajax
zondes	sonde
zondes	sondes
zondes	sondes
dzeltens	jaunes
dzeltens	jaune
narvas	narva
himalaju	himalaya
piederība	appartenance
piederība	affiliation
irākā	irak
irākā	iraq
publicēšana	publication
publicēšana	publier
publicēšana	édition
publicēšana	publication
uzmanības	attention
uzmanības	projecteur
uzmanības	projecteurs
slīpi	incliné
vienkāršas	simple
vienkāršas	simples
vāveres	écureuils
izpostīja	anéanti
izpostīja	anéantie
izpostīja	dévastée
izpostīja	dévasté
nakti	soirée
nakti	nuit
nakti	soir
krūtis	mammaire
krūtis	seins
krūtis	poitrines
krūtis	seins
tatjana	tatiana
tatjana	tatjana
tatjana	tatyana
tatjana	tatiana
akadēmiskā	académiques
akadēmiskā	universitaire
akadēmiskā	universitaires
akadēmiskā	académique
ielās	rues
malta	malte
edvīns	edwin
lēmumus	décisions
endrū	andrew
endrū	andré
miers	paix
reāli	réel
reāli	réelle
reāli	véritable
reāli	vrai
reāli	vraie
reāli	réaliste
reāli	réalisme
reāli	réalistes
galaktikas	galaxies
galaktikas	galactique
ziema	hiver
ziema	hivers
grodņas	grodno
aizsargātu	protège
aizsargātu	protégez
aizsargātu	protéger
aizsargātu	protègent
sponsors	commanditaire
sponsors	parrainer
sponsors	parrain
sponsors	sponsor
sponsors	promoteur
matemātika	mathématiques
matemātika	mathématique
matemātika	mathématiques
matemātika	maths
matemātika	mathématique
matemātika	mathématiques
slavena	fameux
slavena	célèbre
slavena	célèbres
pārtraukuma	interruption
pārtraukuma	interruptions
trīsdesmit	trente
trīsdesmit	thirty
palātas	chambers
tiešsaistes	online
holivudas	hollywood
pārliecinoši	concluant
pārliecinoši	concluants
pārliecinoši	concluante
pārliecinoši	concluantes
pārliecinoši	convaincre
pārliecinoši	convaincante
pārliecinoši	convaincant
pārliecinoši	convaincants
pārliecinoši	rassurant
pārliecinoši	rassurer
pārliecinoši	rassurante
bafta	bafta
koordinātas	coordonnées
koordinātas	coordonnés
dumpis	révolte
dumpis	rébellion
lietuviešiem	lituaniens
ievēl	élit
marko	marko
marko	marco
ģerboni	crest
ģerboni	crête
molotova	molotov
kvalifikācija	qualifications
kvalifikācija	qualifications
kvalifikācija	qualification
simons	simon
simons	simón
iegādāties	acquérir
numuri	chambres
numuri	numéros
numuri	chiffres
numuri	nombres
ray	raie
ray	ray
skolēni	étudiants
skolēni	etudiants
skolēni	élèves
skolēni	élèves
skolēni	écoliers
bagāta	riches
bagāta	rich
bagāta	riche
dokumentus	documents
kvalitāte	qualite
kvalitāte	qualité
beisbola	baseball
benedikts	benedict
benedikts	benoît
zirgus	chevaux
zirgus	cheval
bebru	beaver
bebru	castors
bebru	castor
gotfrīds	gottfried
leņķi	angles
debija	debbie
pelēkais	gris
pelēkais	grise
strazds	starling
tirgotāji	concessionnaires
tirgotāji	dealers
tirgotāji	distributeurs
tirgotāji	vendeurs
tirgotāji	revendeurs
tirgotāji	commerçants
tirgotāji	négociants
slēgts	verrouillé
slēgts	verrouillée
slēgts	enfermé
slēgts	fermée
slēgts	fermé
slēgts	fermés
slēgts	clos
moldovas	moldave
moldovas	moldova
moldovas	moldavie
koncerti	concerts
zīdītāji	mammifère
zīdītāji	mammifères
zīdītāji	mammifère
zīdītāji	mammifère
paziņojumu	notification
čūska	serpents
čūska	vipère
čūska	snake
čūska	serpent
point	point
dzejoļi	poèmes
meklējumos	quest
meklējumos	quête
smilšakmens	grès
nepāra	etrange
nepāra	impair
nepāra	étrange
nepāra	bizarre
nepāra	odd
faktors	facteur
faktors	factor
mezgls	noeud
mezgls	nœud
mezgls	noeud
mezgls	nœud
ses	ess
ses	ses
ses	cer
ses	cers
natālija	natalie
natālija	nathalie
natālija	natalia
atmiņa	souvenir
atmiņa	souvenirs
atmiņa	mémoire
vizuāli	visuellement
kristāla	cristal
kristāla	cristalline
kristāla	cristaux
kristāla	crystal
fragmenti	fragments
fragmenti	extraits
fragmenti	bribes
ieviešanu	introduction
lejup	aval
lejup	down
lejup	descendre
lejup	descente
inga	inga
cūkas	cochons
cūkas	porcins
cūkas	porcs
cūkas	cochon
cūkas	porc
cūkas	porcins
cūkas	porcine
cūkas	porcs
cūkas	porcins
cūkas	porcin
cūkas	porcine
hits	frappe
hits	hits
aktrises	actrices
strāva	actuel
strāva	courant
strāva	actuels
strāva	actuelle
basketbols	basket
basketbols	basketball
licences	licences
licences	licences
licences	permis
licences	licences
licences	licence
ice	verglas
ice	ice
ice	glace
rīko	hébergeur
rīko	hébergement
izstrāde	developpement
izstrāde	développement
izstrāde	élaboration
mītnes	siège
nemieri	émeutes
nemieri	riot
nemieri	émeute
nesenā	récents
nesenā	récent
nesenā	récentes
nesenā	récente
apstiprināta	confirmé
apstiprināta	confirmées
apstiprināta	confirmés
apstiprināta	confirmée
apstiprināta	approuvé
apstiprināta	approuvée
apstiprināta	approuvés
apstiprināta	agréée
apstiprināta	approuvées
apstiprināta	agréé
priedes	pine
priedes	pin
balsot	vote
balsot	votez
balsot	voter
floyd	floyd
adw	adw
lsd	lsd
laukumi	carrés
kalgari	calgary
rojas	rojas
mākoņu	nuage
mākoņu	cloud
mākoņu	nuages
iļja	ilya
tims	tim
noskaidrot	clarifier
cietuma	prison
prezidenti	présidents
kolonnas	poteaux
kolonnas	colonnes
volkswagen	volkswagen
asu	asu
asu	tranchant
asu	pointu
asu	sharp
amatpersonas	fonctionnaires
amatpersonas	officiels
amatpersonas	officiers
sastāvdaļas	composants
sastāvdaļas	composantes
sastāvdaļas	composants
sastāvdaļas	ingrédients
sastāvdaļas	ingrédient
deep	profond
deep	profonds
deep	deep
deep	profonde
ekspress	exprès
ekspress	exprimer
ekspress	express
ekspress	expresse
ierašanās	arrivée
ierašanās	arriver
ierašanās	arrivées
fišers	fisher
fišers	pêcheur
nomainīts	remplacé
nomainīts	remplacée
nomainīts	remplacées
nomainīts	remplacés
apprecēja	épouser
zenit	zenit
varde	grenouille
konvencijas	conventions
gothards	gotthard
mlb	mlb
tenisa	tennis
vairākumu	majorité
vairākumu	majoritaire
vairākumu	majoritaires
izteiksmes	expressions
vēlmi	désir
vēlmi	désirs
vēlmi	désirer
pierādīt	démontrer
pierādīt	prouvez
pierādīt	prouver
pierādīt	prouve
jaroslavs	jaroslav
veiksmīga	réussi
veiksmīga	réussie
veiksmīga	succes
veiksmīga	succès
veiksmīga	success
veiksmīga	réussite
pēcnācēji	descendance
pēcnācēji	progéniture
pēcnācēji	descendance
pēcnācēji	progéniture
pēcnācēji	descendance
pēcnācēji	descendants
ierobežojumi	limitations
ierobežojumi	restrictions
ierobežojumi	limites
ierobežojumi	restrictions
ierobežojumi	restriction
ierobežojumi	limitation
ierobežojumi	limite
ierobežojumi	limites
ierobežojumi	restriction
ielikt	mis
ielikt	mettre
opel	opel
klāja	pont
augšējo	supérieure
augšējo	supérieur
vadonis	meneur
vadonis	leader
izslēgts	off
izslēgts	hors
izslēgts	exclus
izslēgts	exclu
izslēgts	exclues
izslēgts	exclue
gsm	gar
gsm	gsm
mūks	monk
mūks	moine
bloku	bloquer
bloku	block
bloku	bloc
bloku	blocage
jeļena	elena
jeļena	jelena
ēst	manger
ēst	manger
ēst	mangez
ēst	mange
referendumā	referendum
referendumā	référendum
tornī	tour
tornī	tower
bin	bin
bin	poubelle
teorētiķis	théoricien
smaržu	odeur
smaržu	parfum
smaržu	parfums
smaržu	parfumerie
smaržu	parfum
intel	intel
vaira	myrtle
pāriem	couples
sīlis	jay
reinas	rhin
paliekas	détritus
paliekas	ordures
paliekas	poubelle
opengl	opengl
apļa	cercle
fēlikss	felix
fēlikss	félix
biroju	bureaux
biroju	bureau
asfalts	bitume
asfalts	asphalte
proporcionāli	proportionnels
proporcionāli	proportionné
proporcionāli	proportionnel
proporcionāli	proportionnelle
kopīga	partagées
kopīga	partagée
kopīga	partagé
kopīga	joint
