から	fra
喫煙	rygning
タバコ	cigaret
タバコ	tobaksvarer
タバコ	tobak
タバコ	cigaretter
タバコ	smøger
主権	suveræniteten
主権	suverænitet
主権	suveræne
主権	suveræn
主権	suverænt
寿司	sushi
取り消し	fortryde
取り消し	annullere
取り消し	afbud
スパイク	spike
みか	mikado
宣教師	missionærer
宣教師	missionær
頂上	topmøde
頂上	topmødet
志賀	shiga
直ちに	umiddelbart
直ちに	straks
判例	præcedens
判例	fortilfælde
通話	call
通話	ring
通話	opkald
通話	kald
通話	ringe
通話	opkald
ベネズエラ	venezuelanske
ベネズエラ	venezuela
ベネズエラ	venezuelas
ベネズエラ	venezuela
ダラス	dallas
ハードウェア	hardware
ハードウェア	isenkram
指標	målinger
差異	uoverensstemmelser
差異	forskelle
差異	forskellene
差異	forskel
レモン	lemon
レモン	citron
服装	tøj
服装	outfit
服装	påklædning
工廠	arsenal
ヒント	drikkepenge
ヒント	tips
ヒント	tip
ヒント	vink
ヒント	antydninger
ヒント	vink
ヒント	hentydninger
ヒント	spids
ヒント	drikkepenge
ヒント	tip
ヒント	fif
ヒント	vink
ヒント	hint
ヒント	tip
ニコラ	nicola
アラスカ	alaska
デニス	dennis
モノレール	monorail
入り口	entré
入り口	indgang
入り口	indgangen
入り口	entre
ラインナップ	lineup
硬貨	euromønter
硬貨	mønter
硬貨	mønt
硬貨	mønter
ワルシャワ	warszawa
歩道	fortovet
僧侶	munke
僧侶	munkene
静か	stille
マイナス	negativt
マイナス	negative
マイナス	negativ
マイナス	minus
急性	akutte
急性	akut
ジェーン	jane
バンクーバー	vancouver
新羅	silla
カレン	karen
種子	såsæd
種子	frø
種子	seed
種子	såsæd
種子	udsæd
種子	frø
種子	fro
劇作家	dramatiker
乗り換え	transfer
乗り換え	overdragelse
乗り換え	overførsel
乗り換え	forflyttelse
コンプレックス	kompliceret
コンプレックス	indviklet
コンプレックス	komplekse
コンプレックス	kompleks
コンプレックス	komplekst
ホルン	hornet
ホルン	horn
キーワード	nøgleord
キーワード	nøgleordene
キーワード	stikord
キーワード	nøgleord
キーワード	nøgleordet
シンセサイザー	synthesizer
シンセサイザー	synthesizere
シンセサイザー	synth
プリキュア	precure
フェルナンド	fernando
シンプル	simple
シンプル	simpel
シンプル	enkelt
シンプル	enkel
シンプル	simpelt
シンプル	enkelhed
宗派	sekter
サポーター	tilhængerne
サポーター	tilhængere
サポーター	støtter
サポーター	tilhænger
ビー	bien
ビー	bi
ビー	bee
アイオワ	iowa
サーカス	cirkus
サーカス	circus
宗家	soke
クマ	bamser
クマ	bears
クマ	bjørne
クマ	bjørn
クマ	bære
クマ	bamse
クマ	bjørne
クライマックス	klimaks
書道	kalligrafi
報復	gengældelse
報復	hævnen
報復	hævn
報復	gengældelse
報復	repressalier
準拠	overensstemmende
準拠	efterlevelse
巡礼	pilgrimsrejse
巡礼	pilgrimsrejser
セミナー	seminarer
セミナー	seminar
セミナー	seminaret
最悪	værst
最悪	dårligste
最悪	værste
キューブ	terning
キューブ	terninger
エリート	eliten
エリート	elite
エリート	eliter
アルフレッド	alfred
棄権	afståelse
オールド	gammelt
オールド	old
オールド	gamle
オールド	gammel
一夫	kazuo
ストライク	strike
ストライク	strejker
ストライク	strejke
レポーター	journalist
レポーター	reporter
スティーヴ	steve
クリック	klik
クリック	klik
安価	billigt
安価	billige
バーナー	brænder
カーン	khan
積分	integreret
積分	integrerende
有罪	skyldige
有罪	skyldig
初心者	nybegyndere
初心者	begyndere
初心者	nybegynder
初心者	novice
初心者	nybegynder
初心者	nybegynder
グレゴリオ	gregorio
交互	alternerende
交互	vekslende
交互	skiftevis
交互	skiftende
交互	suppleant
交互	alternativt
交互	alternativ
交互	skiftevis
トリック	trick
トリック	kunster
トリック	tricks
物流	logistisk
物流	logistik
アンケート	spørgeskemaet
アンケート	spørgeskema
アンケート	afstemning
アンケート	meningsmåling
アンケート	undersøgelse
アンケート	rundspørger
アンケート	undersøgelser
アンケート	meningsmålinger
玄関	entré
玄関	indgang
玄関	indgangen
玄関	entre
紳士	gentleman
サハ	saha
随筆	essay
随筆	essays
随筆	stile
許容	tolerancen
許容	tolerance
許容	tilladt
許容	tilladelige
許容	tilladte
杉田	sugita
無名	navnløse
益田	masuda
欠点	ulemper
欠点	ulemper
ハンマー	hammer
ハンマー	hammeren
リュウ	ryu
調印	underskriver
調印	underskrift
調印	undertegnelse
調印	underskrivelse
布告	proklamation
布告	dekretet
布告	dekret
布告	bekendtgørelse
布告	erklæring
布告	angivelse
宮沢	miyazawa
キャンディ	slik
キャンディ	candy
キャンディ	guf
栄え	blomstrede
栄え	velstillede
栄え	velstående
名詞	navneord
フライト	flyrejser
フライト	afgange
フライト	flyvninger
フライト	fly
フライト	flight
フライト	flyvning
エディ	eddie
ビルマ	burma
テンポ	tempo
キャサリン	kathrine
キャサリン	katherine
キャサリン	cathrine
キャサリン	catherine
キャサリン	katarina
ウド	udo
フック	krog
フック	klo
フック	krogen
フック	hook
フック	kroge
連発	spærreild
置換	udskiftning
置換	erstatter
置換	afløser
置換	erstatte
置換	udskiftning
置換	afløsning
置換	afløser
置換	erstatning
置換	udskiftning
置換	erstatning
置換	substitution
置換	erstat
置換	erstatte
親善	velvilje
親善	goodwill
マクドナルド	mcdonald
あえて	vover
あえて	turde
実体	enhed
アーキテクチャ	arkitekturen
アーキテクチャ	arkitektur
アーキテクチャ	arkitekturer
エルサ	elsa
ローリング	ruller
ローリング	rulle
ローリング	rullende
ローリング	rolling
ローリング	valsning
チーズ	cheese
チーズ	oste
チーズ	ost
チーズ	oste
チーズ	ost
同窓会	alumni
同窓会	réunion
同窓会	genforening
同窓会	gensyn
同窓会	reunion
リフト	elevator
リフト	lift
リフト	løfte
リフト	løft
窒素	kvælstof
窒素	nitrogen
ホーン	hornet
ホーン	horn
プラチナ	platin
愛情	ømhed
愛情	hengivenhed
クロード	claude
アウグスト	august
きみ	kimi
ゴッド	gud
メロディー	melodi
収束	konvergens
バート	burt
バート	bart
バート	bert
スペクトル	spektrum
スペクトル	frekvenser
代謝	metabolisme
代謝	stofskifte
切手	stempel
切手	frimærke
切手	frimærker
切手	stempler
賃金	løn
賃金	lønninger
大砲	kanonen
大砲	kanon
大砲	kanoner
大砲	artilleri
話者	oplæser
タール	tjære
タール	tar
ライブラリ	bibliotekerne
ライブラリ	biblioteker
ライブラリ	bibliotek
ライブラリ	biblioteket
ひろみ	hiromi
スーパーマーケット	supermarkeder
スーパーマーケット	supermarkederne
スーパーマーケット	supermarkedet
スーパーマーケット	supermarked
弾圧	undertrykkelsen
弾圧	undertrykkelse
弾圧	undertrykt
弾圧	undertrykte
弾圧	undertrykkende
転生	reinkarnation
シャイ	generte
シャイ	genert
コメンテーター	kommentatorer
招聘	opfordring
招聘	invitationen
招聘	indbydelse
招聘	invitation
ファンクラブ	fanclub
転写	transskription
智子	tomoko
後世	eftertiden
円盤	skive
円盤	disk
真夏	midsommer
ウェブ	web
ウェブ	www
ウェブ	spind
激怒	fury
激怒	raseri
激怒	rasende
激怒	forarget
激怒	oprørt
激怒	rasende
寸法	dimension
寸法	dimensionen
寸法	dimensioner
寸法	dimensionerne
テナント	tennant
テナント	lejer
申し出	tilbyde
申し出	tilbuddet
申し出	tilbud
きちんと	nydeligt
リットル	liter
リットル	liter
リットル	liters
お金	money
お金	penge
バレンシア	valencia
農地	landbrugsjord
条項	bestemmelse
条項	klausul
条項	klausuler
条項	hensættelser
条項	bestemmelse
食べ物	levnedsmidler
食べ物	mad
食べ物	fødevarer
凍結	iskoldt
凍結	frysning
凍結	fryser
寄稿	bidrog
寄稿	bidraget
ログイン	login
習慣	vaner
習慣	vane
習慣	vaner
ズーム	zoom
プラント	plant
プラント	plante
プラント	anlæg
サリー	sally
バルト	barth
書物	bøger
書物	bogen
書物	book
書物	bog
甘い	sød
甘い	søde
甘い	sødt
甘い	sweet
メルセデス	mercedes
煙突	skorstene
煙突	skorstenen
煙突	skorsten
スロベニア	slovenien
スロベニア	slovenske
スロベニア	slovensk
サミット	topmøde
サミット	topmødet
理恵	rie
ツイ	tsui
レシピ	opskrifter
レシピ	opskrift
レシピ	opskriften
決闘	duel
オスカー	oscar
バグ	insekt
バグ	kryb
バグ	bug
バグ	insekter
バグ	kryb
バグ	snurre
ロビンソン	robinson
つながり	tilslutninger
つながり	forbindelser
つながり	forbindelse
つながり	tilslutning
つながり	tilknytning
分ける	flækker
分ける	delt
分ける	opdelt
分ける	split
分ける	splitter
徴収	indsamler
徴収	indsamle
商用	kommerciel
商用	kommercielt
商用	kommercielle
ひかる	hikaru
スケジュール	planlægning
スケジュール	tidsplaner
スケジュール	skemaer
スケジュール	skema
スケジュール	tidsplanen
スケジュール	tidsplan
レナ	lena
シンデレラ	askepot
フレーズ	sætning
フレーズ	vendinger
フレーズ	sætninger
集まる	samle
集まる	saml
弱点	svagheder
キリン	giraf
メガネ	brillerne
メガネ	briller
呼吸	ånde
呼吸	åndedræt
呼吸	vejrtrækning
呼吸	vejret
貸切	charter
貸切	charteret
貸切	chartret
斜面	hældning
慢性	kronisk
慢性	kroniske
愛人	herskerinde
愛人	elskerinde
愛人	fruen
愛人	frue
メリーランド	maryland
インパクト	virkning
インパクト	indvirkning
インパクト	virkninger
インパクト	impact
先祖	forfader
先祖	forfædre
収穫	høst
収穫	høster
収穫	høste
収穫	høst
収穫	høster
量子	quantum
追認	ratifikation
追認	ratificeringen
追認	ratificering
トリプル	tredobbelte
トリプル	triple
トリプル	tredobbelt
ヒューマン	menneskeligt
ヒューマン	menneskelige
ヒューマン	menneskelig
ヒューマン	menneske
ナッシュ	nash
レスラー	brydere
レスラー	bryder
ルイジアナ	louisiana
オーダー	bestilling
オーダー	ordre
オーダー	rækkefølge
オーダー	order
オーダー	bestil
オーダー	kendelser
オーダー	ordre
オーダー	bestillinger
オーダー	ordrer
ツリー	tree
ツリー	træet
ツリー	træ
使徒	apostel
使徒	apostle
小銃	geværer
小銃	rifler
小銃	riffel
小銃	gevær
三笠	mikasa
虐待	mishandling
虐待	misbrug
虐待	overgreb
ブース	bås
ブース	booth
長老	ældste
集計	sammenlægning
集計	aggregerede
貯金	opsparing
貯金	besparelser
貯金	besparelse
プロトコル	protokollen
プロトコル	protokol
プロトコル	protokollerne
プロトコル	protokoller
家畜	husdyrhold
家畜	husdyr
応答	reagere
応答	svare
応答	reaktion
応答	svar
応答	respons
洗礼	dåb
クリーク	bæk
クリーク	creek
振る	ryst
振る	ryste
振る	shake
ハーツ	hjerter
ウマ	heste
ウマ	heste
ウマ	horse
ウマ	hest
スル	sul
固体	solid
固体	solidt
固体	fast
秀雄	hideo
ホース	slange
ホース	slangen
サント	santo
サント	sainte
明子	akiko
パーカー	parker
コンサルタント	konsulent
コンサルタント	konsulentvirksomhed
コンサルタント	konsulentbistand
コンサルタント	rådgivere
コンサルタント	konsulenter
シャッター	shutter
シャッター	skodder
暴言	bander
暴言	forbande
武術	bujutsu
仁川	incheon
ボビー	bobby
遊撃手	shortstop
集約	sammenlægning
ブルックリン	brooklyn
財閥	zaibatsu
美容	skønhed
美容	beauty
美容	skønheden
ベーシスト	bassist
カレンダー	kalenderen
カレンダー	kalender
カレンダー	kalendere
傭兵	lejesoldat
傭兵	lejesoldater
補正	korrektioner
補正	berigtigelser
補正	rettelser
補正	kompenserer
補正	kompensere
補正	korrektion
補正	rettelse
補正	berigtigelse
補正	tilpasninger
補正	justeringer
遅い	sen
遅い	forsinket
遅い	sent
遅い	langsomme
遅い	langsom
遅い	langsomt
江口	eguchi
テクニック	teknikken
テクニック	teknik
テクニック	teknik
テクニック	teknikker
拒絶	afslag
拒絶	nægtelse
拒絶	afvisning
拒絶	forkastelse
拒絶	afslag
拒絶	afvisning
直子	naoko
本州	honshu
マニラ	manila
有明	ariake
正明	masaaki
続行	videreførelse
続行	fortsættes
続行	fortsættelse
続行	fortsæt
続行	fortsætte
勝つ	win
勝つ	vind
勝つ	vinder
勝つ	vinde
江南	gangnam
中毒	afhængige
中毒	afhængig
丹後	tango
あすか	asuka
アドバイス	rådgivning
アドバイス	råd
留置	eftersidning
留置	frihedsberøvelse
留置	tilbageholdelse
ボイラー	kedel
ボイラー	kedler
水木	mizuki
浸透	osmose
遺言	will
遺言	vil
ウォーカー	walker
シェイクスピア	shakespeare
メリット	merritt
メリット	fortjeneste
ハット	hutt
ハット	hue
ハット	hatten
ハット	kasket
ハット	hat
尊重	respekt
尊重	respektere
尊重	respekter
エンジニアリング	ingeniør
エンジニアリング	engineering
カメラマン	kameramand
カメラマン	fotografer
半導体	halvleder
半導体	halvledere
半導体	halvledere
体格	fysik
ギニア	guinea
ギニア	guineas
ギニア	guineas
ウラジーミル	vladimir
絶対に	absolut
リサ	lisa
ライス	rice
ライス	ris
互換性	kompatibilitet
プラグ	prop
カーニバル	karneval
カーニバル	tivoli
アフター	efter
拡散	udbredelse
拡散	spred
拡散	spredning
拡散	diffus
拡散	diffuse
メモ	note
メモ	bemærk
メモ	noter
メモ	sedler
メモ	notat
メモ	memo
モダン	moderne
免除	undtagelse
免除	fritagelse
コスモス	kosmos
お知らせ	notifikationer
お知らせ	anmeldelser
お知らせ	meddelelser
お知らせ	påmindelse
お知らせ	meddelelse
お知らせ	bekendtgørelse
お知らせ	udmelding
お知らせ	annoncering
お知らせ	meddelelse
お知らせ	underretning
お知らせ	anmeldelse
異議	indvending
異議	indsigelser
異議	indsigelse
異議	protest
異議	indvendinger
カルロ	carlo
木星	jupiter
規約	termer
規約	udtryk
規約	benævnelser
規約	vilkår
規約	vedtægter
椅子	stole
椅子	stol
椅子	stolen
恭子	kyoko
車掌	dirigent
リール	spole
リール	rulle
リール	spoler
正宗	masamune
逸話	anekdoter
逸話	anekdote
宰相	forbundskansler
宰相	kansler
宰相	kansleren
ダスト	støv
喜び	fryd
喜び	glæde
喜び	livsglæde
喜び	joy
喜び	glæder
喜び	nydelse
喜び	fornøjelse
スライド	dias
スライド	lysbilleder
スライド	rutsjebane
スライド	slide
スライド	dias
スライド	glide
スライド	skub
歌曲	sang
歌曲	song
シュミット	schmidt
シュミット	schmitt
ノーフォーク	norfolk
補充	opfyldning
補充	fylde
摂政	regency
摂政	regent
摂政	regenterne
ストレス	stress
ストレス	understrege
ストレス	stresset
ストレス	understregede
ストレス	stressede
ストレス	understreget
カクテル	cocktail
ケベック	quebec
畠山	hatakeyama
丸の内	marunouchi
遅延	forsinkelse
遅延	forsinkelser
遅延	forsinket
遅延	forsinkede
講堂	auditoriet
褐色	brun
褐色	brune
褐色	brunt
褐色	brown
モザイク	mosaik
非公式	uofficielt
非公式	uofficielle
非公式	uofficiel
非公式	uformelt
非公式	uformel
アトラス	atlas
巫女	miko
店長	driftsleder
店長	manager
店長	leder
今村	imamura
福原	fukuhara
スープ	suppen
スープ	suppe
スープ	suppe
スープ	supper
モナコ	monaco
便利	belejligt
便利	bekvem
