से	from
कूटशब्द	contrasenya
शटर	activador
फोर्टिस	fortis
लांचर	llançadora
क्लासेस	classes
पेनांग	penang
गीगाबाइट	gigabyte
पारस्परिकता	reciprocitat
दिखाएँ	mostra
दिखाएँ	espectacle
बैरकों	caserna
बैरकों	barracons
फैनी	fanny
विग	perruca
लोई	loi
एलो	alo
भाजक	divisor
झुठलाया	denegat
झुठलाया	denegada
बुरांस	rhododendron
जिराफ	girafes
जिहादी	gihad
स्वैप	permuta
सिल्विया	silvia
सिल्विया	sílvia
ख़ीवा	khivà
नाका	reten
नाका	naka
गाज़ियाबाद	ghaziabad
चित्रकाव्य	palíndrom
गंजाम	ganjam
खाट	cot
लकिन	però
नखलिस्तान	oasi
नखलिस्तान	oasis
सुवा	suva
गुणनखण्ड	factorització
बीमे	assegurança
बीमे	assegurances
आड़ू	presseguer
आड़ू	préssec
सेक्युलर	laic
सेक्युलर	laica
अवास्ट	avast
चूल	frontissa
नीनवा	nínive
जेराल्ड	gerald
जायके	sabors
तान्गूत	tangut
ऑक्टोपस	polp
कर्सर	cursor
कुर्बान	sacrificat
अग्रेषित	reenviat
गुड़हल	hibiscus
निर्देशात्मक	didàctics
एयरो	aero
जिलेट	gillette
विजेट	estris
विजेट	estri
येट्स	yates
होल्ट	holt
मास्टिफ़	mastí
क्लियोपेट्रा	cleòpatra
शिवपुराण	shiv
एंगस	angus
जिमनास्टिक्स	gimnàstica
गहना	joia
पेट्रीसिया	patricia
स्नैपशॉट	instantània
गुब्बारा	globus
कैलिबर	calibre
नवाबी	royal
मेसेज	msg
उद्देशिका	preàmbul
ओविएदो	oviedo
ढोर	bestiar
ढोर	boví
मुअम्मर	muammar
बीजाणुओं	espores
कारेलिया	carèlia
मेसेंजर	missatger
मेसेंजर	messenger
बोनो	bono
मैश	mash
पर्सपेक्टिव	perspectiva
कादेश	cadeix
कोया	capoll
सैक	sac
बधियाकरण	castració
वेरोनिका	veronica
संपूरक	suplement
मसाई	masai
सूक्ष्मजैविक	multiplicacions
आरेखण	dibuix
पसली	costella
गुलबर्गा	gulbarga
मुजफ्फर	muzaffarpur
शिवगंगा	sivaganga
ग्रेडिंग	qualificant
केलर	keller
टाइमलाइन	cronologia
संलग्नक	adjunt
संलग्नक	adjunts
शर्तो	termes
शर्तो	condicions
प्रतिच्छेद	interseca
हारहुईस	haarhuis
हैनसेन	hansen
मॉड्यूलर	modular
शेपर्ड	sheppard
गिलोटिन	guillotina
डम्प्टी	dumpty
बेतहाशा	soo
चिक	chic
अकरम	akram
फ़ोटोग्राफ़ी	fotografia
बर्नहार्ड	bernhard
कार्दशियन	kardashian
शर्मन	sharman
तलवारबाजी	esgrima
दोने	doane
सीसीटीवी	cctv
हैम्पटन	hampton
सनातनी	ortodox
स्नैक	berenar
कराईकल	karikal
आर्नॉद	arnaud
खुशबूदार	aromàtiques
व्लादिवोस्तोक	vladivostok
फंदा	trampa
फंदा	trap
फंदा	trampes
विल्नुस	vílnius
माइकेल्सन	michelson
लेई	laye
वाचाघात	afàsia
क्विज़	qüestionari
त्रिपोली	trípoli
इन्का	inca
ग्रीटिंग	salutació
विएतनाम	vietnam
समतुल्यता	equivalents
ग़ाज़ीपुर	ghazipur
गुडमैन	goodman
ज़ावी	xavi
परम्	suprem
परम्	suprema
सुनाना	refereixen
उल्लंघनों	violacions
कालू	kalu
ध्वनिकी	acústica
गुआम	guam
रखवाले	detencions
गिद्धों	voltors
जुबा	juba
दहला	deu
मछलीपट्टनम	masulipatam
घमंडी	arrogant
इवो	ivo
वुडस्टॉक	woodstock
लोपेज	lópez
लोपेज	lopez
गुच्छ	cúmul
गुच्छ	clúster
खंजर	dagues
तोड़फोड़	sabotatge
शीशी	vial
सोटो	soto
जांघों	cuixes
अधिनायकवादी	totalitari
एंटीऑक्सीडेंट	antioxidant
मैडेन	madden
पुलित्जर	pulitzer
आइंटहॉवन	eindhoven
शिकोकू	shikoku
शैम्पू	xampú
बुखारेस्ट	dosrius
बुखारेस्ट	bucarest
आदिलाबाद	adilabad
मुगाबे	mugabe
रिमिक्स	remix
ताराबाई	tarabai
स्लैब	llosa
स्लैब	lloses
बेनिटो	benito
जुनूनी	obsessiu
ओला	ola
सिना	sina
कायांतरित	metamòrfiques
बोलोग्ना	bologna
बोलोग्ना	bolonya
सर्वात्मवाद	animisme
डीबीएस	dbs
थ्रेड	fils
थ्रेड	fil
खुर्शीद	khurshid
रायोलाइट	riolita
टाइटन्स	titans
ल्यों	lyon
ल्यों	lió
ट्रैफ़िक	trànsit
ट्रैफ़िक	tràfic
शोरगुल	soroll
लानत	maleïda
ताइवानी	taiwanès
कान्त	kanta
कायरता	covardia
उंगलियाँ	dits
मंत्रि	ministres
टैंटेलम	tàntal
अम्मान	amman
बिम्बो	bimbo
यूनिफॉर्म	uniforme
मेहरबानी	pietat
मेहरबानी	misericòrdia
रिटर	ritter
फिल्मोग्राफी	filmografia
कैबरे	cabaret
कुकिंग	cuinar
कुकिंग	cocció
कैला	calgary
लोट	lots
रिचलू	richelieu
काटो	mossega
काटो	mossegada
ब्लास्टोसिस्ट	blastocist
सिम्स	sims
एंथ्रेक्स	anthrax
बालासोर	balasore
इंसाफ	justicia
इंसाफ	justícia
माजिद	majid
गाह	gah
मरकज़	markaz
एरिन	erin
योगात्मक	additiu
कैथे	catai
ड्रेनेज	canalons
यूनुस	jonah
विकृतियाँ	distorsions
भिन्नों	fraccions
बेलीज़	belize
जायज	justificat
जायज	justificats
जायज	justificada
जायज	justificades
म्यूऑन	muó
योम	yom
तृश्शूर	thrissur
ट्रायोड	tríode
उपसमिति	subcomissió
ग्रासनाल	esòfag
मोल्ड	motlle
क्रिस्टन	kristen
एल्गिन	elgin
लेटरमैन	letterman
केम	kame
मान्धाता	mandhata
मोहिंदर	mohinder
जर्नल्स	diaris
बल्ख़	balkh
बीकन	beacon
वुडरो	woodrow
यहूदा	judes
यहूदा	judà
क्रियाविशेषण	adverbi
लिलियन	lillian
बुझे	extingit
घ्राण	olfactiva
आनातोलिया	anatòlia
जेद्दा	jeddah
साईकिल	cicle
सेवनफोल्ड	sevenfold
स्पर्स	contraforts
संताली	santali
अनिर्धार्य	indeterminat
आखन	aachen
एनसीआर	ncr
आटोक्लेव	autoclau
अखेनातेन	akhenaton
जायद	zayed
आडंबर	ostentació
लगवाने	vacunat
कैंट्रेल	cantrell
बन्दों	servents
थोर	thor
डर्बीशायर	derbyshire
उपद्रवों	pertorbacions
प्रतिद्वन्दी	oponent
प्रतिद्वन्दी	adversari
बहुलकीकरण	polimerització
सार्कोमा	kaposi
जीएनयू	gnu
देवरी	deori
ड्राइडेन	dryden
मुफ़्ती	mufti
नौकाएँ	embarcacions
नौकाएँ	vaixells
नौकाएँ	barques
लिक	llepar
लिक	llepa
बेंड	doblegar
फाइब्रोसिस	fibrosi
एनएसए	nsa
वोकेशनल	vocacional
चबा	mastegar
चबा	mascó
अनुसमर्थन	ratificació
मुख्तार	mukhtar
ग्रांडे	grande
साफा	safa
अल्मा	alma
मलाईदार	cremosa
कुर्नूल	kurnool
शाहीन	shaheen
खस्ता	cruixent
स्फुरदीप्ति	fosforescència
खजांची	caixers
जज़ीरा	jazeera
जैवनैतिकता	bioètica
डफी	duffy
ज़कात	zakat
नजरबंदी	detenció
नसीम	suggerien
बोलें	speak
हटन	hutton
एमर्सन	emerson
रिंक	rink
बंगश	bangash
त्सार	tsar
फाइनलिस्ट	finalista
अस्पेर्गेर	asperger
तरकीब	truc
तरकीब	trucs
सिंपल	simple
सिंपल	senzill
बुरुंडी	burundi
इंटरप्रेटर	intèrpret
बाशो	bashō
सीमांकित	delimitats
अलबर्टा	alberta
अनाचार	incest
वुशु	wushu
बेट्सी	betsy
लकड़बग्घा	hiena
बिलाल	bilal
परिगलन	necrosi
ख्वाब	somia
ख्वाब	somiar
ख्वाब	somni
क्लेमाँ	clément
एपीजे	apj
हुंडई	hyundai
डेटोना	daytona
डेंच	dench
लेकीन	però
कसूर	culpa
बूटा	buta
गुलाग	gulag
आईडीई	ide
रीज़	reese
कोरे	corr
ताशकंद	taixkent
फर्मा	fermat
अज़हर	azhar
अंतर्ज्ञान	intuïció
डायनेमिक	dinàmic
डायनेमिक	dinàmica
