que	той
controversia	суперечка
controversia	спір
incorporación	інкорпорація
diseñador	designer
diseñador	дизайнер
diseñador	дизайнера
tarjeta	картка
tarjeta	картку
oklahoma	оклахома
orlando	орландо
anillos	кільця
anillos	обручки
leyendas	підписи
leyendas	легенд
arenas	арени
arenas	піски
morgan	морган
contribución	вклад
contribución	внесок
contribución	внески
contribución	внесок
banderas	банери
banderas	прапорці
banderas	прапори
originario	вихідного
acb	acb
voluntarios	волонтери
voluntarios	волонтерів
voluntarios	добровольці
voluntarios	волонтер
voluntarios	волонтера
germán	херман
germán	жермен
vegetal	овочі
vegetal	овочеві
vegetal	завод
vegetal	рослини
vegetal	садити
vegetal	рослина
versos	вірші
indicar	вказують
indicar	позначають
transportes	пересилання
transportes	транспорт
transportes	транспортування
transportes	перевезення
transportes	транспорт
transportes	пересилання
domínguez	домінгес
compró	купили
compró	купила
compró	купив
huir	тікають
huir	продовжили
sustitución	підстановки
sustitución	заміна
sustitución	замінник
horacio	гораціо
horacio	орасіо
horacio	встали
distinciones	чеснот
distinciones	чесноти
distinciones	вшановує
distinciones	судження
literalmente	буквально
gráfica	графіку
gráfica	графічні
gráfica	граф
gráfica	графіка
gráfica	графік
gráfica	діаграма
gráfica	діаграми
gráfica	графіки
gráfica	графіка
gráfica	графічні
gráfica	графіку
emisiones	трансляції
emisiones	викидів
emisiones	емісія
supuestamente	вірогідно
supuestamente	ніби
supuestamente	імовірно
western	західний
western	західні
western	західна
isaac	ісаак
bosnia	боснійська
bosnia	боснія
bosnia	боснії
químico	хімічна
químico	хімічні
químico	хімічний
químico	хімік
destinos	призначення
partidarios	прихильники
urss	срср
reacciones	реакцій
reacciones	реакції
reacciones	реакція
challenger	безодня
queso	сир
queso	сиру
queso	сири
leopoldo	леопольд
ponce	понсе
externo	зовнішнє
externo	зовнішні
externo	зовнішній
externo	зовнішня
silvestre	дикі
silvestre	дикий
silvestre	wild
silvestre	диких
silvestre	сильвестр
gary	гарі
gary	гері
inca	інка
identificar	ідентифікація
identificar	ідентифікувати
identificar	ідентифікація
ian	яном
ian	ієн
hip	hip
hip	хіп
smiths	готика
smiths	smiths
concilio	рада
concilio	ради
escuchar	чуємо
escuchar	чути
escuchar	почути
escuchar	чую
escuchar	слухаю
escuchar	слухання
escuchar	слухайте
escuchar	прослухати
escuchar	слухати
escuchar	слухай
hop	гоп
hop	hop
hop	хоп
catorce	чотирнадцять
legales	правові
legales	правова
legales	юридична
legales	юридичні
legales	юридичний
pelota	кулька
pelota	бал
gráficos	графи
gráficos	графіки
gráficos	графіків
gráficos	графіку
gráficos	графічні
gráficos	хітів
gráficos	діаграм
gráficos	графіки
gráficos	діаграми
gráficos	графіки
gráficos	графіка
gráficos	графічні
gráficos	графіку
ferrer	феррер
