年	aasta
門檻	piirmäärad
商用	kaubanduslik
商用	reklaam
先驅	pioneer
先驅	pioneerid
先知	oraakel
先知	prohvet
撤離	evakueerida
撤離	evakueerimine
產物	toode
產物	toote
估算	hinnang
凸	kumer
法學	kohtupraktika
美容	ilu
美容	iludus
美容	kaunitar
年表	kronoloogia
配件	tarvikud
配件	lisaseadmed
配件	manused
邁阿密	miami
寒冷	külm
寒冷	külmad
數學家	matemaatik
數學家	matemaatikud
靴	saabas
靴	saapad
晚會	gala
手冊	käsiraamat
手冊	käsiraamatud
手冊	käsitsi
手冊	käsiraamat
手冊	manuaal
致死	surmav
瑞安	ryan
馬尼拉	manila
預防	ennetava
預防	ennetav
預防	ennetavad
預防	ennetamine
預防	profülaktika
預防	ennetamise
預防	vältimine
修士	munk
表決	hääletus
表決	hääleta
表決	hääletamine
表決	hääletus
表決	hääletamine
阿爾巴尼亞	albaania
濫用	kuritarvitamine
濫用	kuritarvitamise
好萊塢	hollywood
好萊塢	hollywoodi
汁	juice
汁	mahla
汁	mahl
小吃	suupisteid
海王星	neptuun
犁	adra
黃昏	videvik
黃昏	eha
地理位置	geograafia
演變	areng
演變	evolutsioon
辣	vürtsikas
適當	sobiv
適當	asjakohane
適當	kohane
適當	sobilik
夾	klipp
某人	keegi
貨車	veok
貨車	veoauto
貨車	van
貨車	kaubik
熱情	entusiasmi
熱情	kirge
熱情	kirg
天天	igapäevane
手動	käsitsi
手動	käsiraamat
手動	manuaal
噪音	müra
星期三	kolmapäev
評論家	kriitikud
評論家	kriitik
尿	uriinis
尿	uriin
尿	uriini
尿	kuse
電源	power
電源	võimu
電源	võim
電源	võimsus
電源	jõud
大洋	ookean
演說	sõnavõtt
演說	kõne
侯爵	markii
德克薩斯州	texase
德克薩斯州	texas
學員	kadetid
學員	kadett
矮星	kääbus
矮星	päkapikk
可行性	elujõulisuse
可行性	elujõulisus
構想	mõiste
構想	kontseptsioon
主修	major
支柱	sammas
支柱	samba
支柱	selgroog
帳戶	konto
公國	vürstiriigi
東洋	toyo
曲棍球	hoki
靈感	inspireeritud
靈感	inspiratsiooni
靈感	inspiratsioon
詮釋	tõlgendada
哲學家	filosoofid
哲學家	filosoof
計算機	arvuti
計算機	arvutid
財政部	riigikassa
買賣	kauplemine
買賣	kauplemise
買賣	müük
改正	parandus
改正	korrigeerimine
改正	korrektsioon
改正	parandused
改正	parandamine
改正	parandamine
制裁	sanktsiooni
制裁	karistused
制裁	sanktsioonid
可怕	hirmus
可怕	õudne
可怕	hirmutav
刺客	palgamõrvar
手稿	käsikiri
手稿	käsikirja
外面	väljaspool
外面	väljas
替換	asendaja
替換	asendus
替換	asendamine
替換	asenda
替換	asendus
替換	asendatakse
替換	asendamine
純粹	puhtalt
純粹	puhas
創始人	asutajad
創始人	asutaja
精密	täpsus
精密	täpsusega
精密	täpsust
輕鬆	lihtne
輕鬆	kerge
友情	sõprus
友情	sõpruse
友情	sõprust
沙特	saudi
引述	tsiteeritud
引述	noteeritud
引述	tsitaat
引述	tsiteerides
萬里	miles
萬里	miili
反正	igatahes
繼承人	pärija
繼承人	pärijad
導航	navigeerida
導航	tüürimees
導航	navigaator
導航	navigatsiooni
鵰	eagle
鵰	kotkas
退化	degeneratsioon
退化	halvenenud
退化	kahjustunud
退化	mandunud
退化	lagunemine
退化	lagunemise
季度	kvartalis
季度	kvartal
季度	kvartali
季度	kvartal
季度	veerand
周日	pühapäev
向下	alla
向下	maha
向下	maas
佛羅里達州	florida
尼泊爾	nepali
國會議員	kongresmen
雙重	topelt
雙重	kahene
吞	neelata
捕捉	püüdmine
捕捉	jäädvustades
捕捉	püüab
冶金	metallurgia
代數	algebra
選項	valikud
選項	variant
選項	võimalus
選項	valik
部族	klanni
部族	klann
部族	hõim
部族	hõimu
部族	klannid
部族	hõimud
折扣	soodustus
氣氛	atmosfääri
氣氛	atmosfäär
反派	kurikael
反派	kurikaelad
召回	tagasivõtmine
召回	meenuta
頻繁	sageli
頻繁	tihti
保密	saladust
姿態	žest
姿態	hoiak
渡輪	praam
渡輪	ferries
財富	rikkus
財富	rikkusi
財富	varandus
財富	rikkust
財富	rikkuse
財富	rikkus
轉化	ümberkujundamine
轉化	muutumine
分泌	sekretsiooni
浪費	raisatud
浪費	jäätmed
蕉	banaani
蕉	banaan
性感	seksikas
廢物	jäätmed
廢物	jäätmed
存取	juurdepääs
存取	ligipääs
初級	juunior
初級	junior
初級	primaarne
初級	esmane
香蕉	banaani
香蕉	banaan
香蕉	banaane
香蕉	banaanid
迷宮	labürint
迷宮	labürint
度量	mõõt
度量	abinõu
度量	meede
度量	mõõtmine
州長	kuberner
驚人	imeline
驚人	hämmastav
振興	elustamine
伽利略	galileo
氦	heelium
金沙	liivad
利比亞	liibüa
畜牧	loomakasvatus
畜牧	kariloomad
畜牧	kariloomade
鯨魚	vaalad
鯨魚	vaal
鯨魚	vaala
告白	ülestunnistus
貪污	omastamise
處分	dispositsiooni
難度	raskusaste
難度	raskused
不列顛	suurbritannia
不列顛	britannia
不列顛	britannia
海事	mereväelane
海事	merejalaväelane
海事	marine
海事	mere
海事	merendus
最短	lühim
減輕	leevendada
減輕	kergendada
減輕	leevendamine
視野	kujutle
視野	nägemus
視野	visioon
視野	nägemine
結尾	lõpp
結尾	lõpp
胸部	rind
胸部	rindkere
胸部	kirst
胸部	rind
胸部	rinnanäärme
胸部	rinnaga
破產	pankrotis
破產	pankrotti
破產	maksejõuetuse
破產	pankrot
精神病	psühhoos
左側	vasak
左側	vasakule
左側	vasakul
業主	omanik
業主	omanikud
業主	majaomanik
喜好	soodustused
喜好	eelistused
喜好	eelistus
纖維	kiu
纖維	kiud
纖維	kangas
纖維	riide
纖維	kangast
纖維	riie
纖維	kiud
海港	harbori
海港	sadam
海港	harbour
海港	meresadama
渴望	igatsus
渴望	innukas
矩陣	maatriksite
矩陣	maatriks
矩陣	matrix
攝影師	fotograaf
攝影師	fotograafid
挑選	valimine
挑選	valik
會談	kõnelused
聖誕節	jõulud
聖誕節	jõule
塔吉克	tadžikistani
學歷	haridus
座標	koordinaadid
急性	ägeda
扭	pööre
繩	nöör
繩	köis
超音速	ülehelikiirusega
特技	trikid
睡眠	uni
睡眠	maga
睡眠	magamine
睡眠	magama
睡眠	magada
效忠	truudust
建構	konstruktsioonid
採購	hange
採購	hanke
採購	ostmine
忘記	unusta
懲罰	karistus
懲罰	karistused
懲罰	sanktsioonid
懲罰	karistus
懲罰	karistuse
離職	eraldamine
離職	lahutamine
對比	võrdlemine
對比	võrdlus
對比	võrdlusi
對比	kontrasti
圍繞	ümber
圍繞	ringi
光線	hele
光線	valgus
光線	valgust
光線	kerge
信用	krediidi
信用	krediit
信用	krediiti
信用	krediit
信用	krediidi
重生	taassündi
詞典	sõnaraamatud
詞典	sõnastik
詞典	sõnaraamat
申請者	hageja
申請者	taotleja
自由主義	liberaalne
自由主義	liberalismi
缺點	nõrkus
缺點	puudused
禮儀	etikett
禮儀	kombeid
禮儀	kombed
內建	ehitatud
土司	toost
農村	maaelu
報復	kättemaks
頂點	tipu
多功能	multifunktsionaalne
多功能	mitmeotstarbeline
途徑	rajad
覺醒	ärkamine
例行	rutiin
已婚	abielus
已婚	abiellusid
已婚	abiellus
微分	eristamine
傳教	misjonäri
塑造	kujundamine
塑造	kujundamisel
交替	vahelduva
交替	vahelduv
手臂	käsi
手臂	käe
雙手	käed
魔神	maagiline
魔神	võlu
魔神	magic
魔神	maagia
極度	äärmiselt
極度	äärmuslik
交出	alistu
交出	loobumine
獲取	saa
屠殺	veresaun
屠殺	veresauna
屠殺	tapatalgud
屠殺	tapmist
屠殺	tapmine
演習	harjutusi
演習	harjutused
演習	harjutus
演習	puur
演習	puuri
演習	õppus
巴拿馬	panama
匹配	tikud
匹配	sobib
匹配	ühesugused
匹配	sobivus
匹配	match
損害	kahjustus
損害	kahju
損害	kahjustused
力士	lux
出境	välju
出境	väljumine
出境	väljapääs
出境	lahkumine
出境	väljumine
郊區	äärelinna
郊區	äärelinna
哈哈	haha
哈哈	lol
願望	iha
願望	soov
願望	soovi
願望	sooviks
願望	soov
願望	soovi
願望	soovib
願望	soove
貧窮	vaesus
光滑	libe
光滑	tõrgeteta
光滑	sujuv
光滑	mahe
光滑	sile
光滑	läikiv
君子	härrasmees
河岸	jõekalda
遲	hilja
遲	hiline
遲	hilinenud
詞語	sõnad
詞語	sõnu
生物學	bioloogiline
生物學	bioloogilised
生物學	bioloogia
債務	võlad
債務	võlg
債務	võla
光芒	kuma
俄語	vene
俄語	venelane
穿梭	süstik
按鈕	nööbid
按鈕	nupud
按鈕	nööp
按鈕	nupp
按鈕	button
陣線	ees
陣線	ette
陣線	rinne
分化	jaga
氨基	amino
週日	pühapäev
跆拳道	taekwondo
題目	teema
題目	teemad
忙	hõivatud
半導體	pooljuht
評分	hinnang
評分	reiting
評分	hinnatud
評分	hinnangud
評分	määr
泡沫	mullid
泡沫	vaht
泡沫	mull
狀元	õpetlane
動員	mobiliseerida
動員	mobilisatsioon
倉庫	ladu
倉庫	laohoone
發電機	generaatorid
發電機	generaator
比喻	metafoor
比喻	analoogia
齋藤	saito
埋葬	matmise
埋葬	matta
埋葬	maetud
松鼠	orav
衫	särk
衫	särgi
塵	tolmu
塵	tolm
相撞	kokkupõrge
相撞	põrkuvad
多多	toto
臨床	kliiniline
臨床	kliinilised
臨床	kliiniliselt
自願	vabatahtlik
輸	eksinud
輸	kaotas
輸	kadunud
輸	kaotatud
輸	kaota
林子	mets
林子	woods
方形	ruudu
方形	ruut
方形	väljak
岡田	okada
愛國	patriootlik
祝福	õnnistus
祝福	õnnistust
祝福	õnnistus
祝福	õnnistust
祝福	õnnistatud
陷阱	lõksu
陷阱	lõks
陷阱	lõkse
陷阱	lõksud
編纂	koostamine
遺傳	geneetilised
遺傳	geneetiline
遺傳	geneetika
遺傳	pärilik
雨水	vihmavett
雨水	vihm
雨水	rain
無數	lugematuid
干預	sekkumine
干預	sekkumine
干預	sekkumise
崩潰	avarii
崩潰	kokkuvarisemine
車票	piletid
車票	pilet
射箭	vibulaskmine
牛頓	newton
糖尿病	suhkurtõbi
糖尿病	diabeet
訂購	tellimine
訂購	tellin
訂購	tellis
訂購	tellitud
訂購	tellimus
訂購	kord
訂購	järjekord
訂購	korraldus
訂購	ordu
鋁	alumiiniumi
鋁	alumiinium
鋁	alumiiniumist
鋁	alumiinium
謀殺	mõrv
師傅	meister
師傅	õpetaja
師傅	peremees
師傅	isand
探測器	detektor
探測器	sond
探測器	detektorid
探測器	sondid
可靠性	usaldusväärsus
可靠性	usaldusväärsuse
托馬斯	thomas
壟斷	monopolide
壟斷	monopol
壟斷	monopoli
變數	muutuja
變數	muutuv
變數	muutujad
切割	lõikamine
雙胞胎	kaksik
雙胞胎	twin
雙胞胎	kaksikud
聰明	tark
聰明	nutikad
聰明	nutikas
聰明	smart
語文	keeli
語文	keeled
語文	keel
語文	keele
法西斯	fašistlik
大主教	peapiiskop
量化	kvantitatiivne
量化	kvantitatiivsed
量化	mõõdetav
鯉魚	karpkala
有時候	mõnikord
有時候	vahel
有時候	vahest
曼哈頓	manhattanil
曼哈頓	manhattan
曼哈頓	manhattani
植被	taimestiku
老大	ülemus
老大	boss
解答	vastused
解答	vastuseid
同居	kooselu
大象	elevandid
大象	elevant
遊樂場	mänguväljak
會場	toimumiskoht
閻	yan
回覆	vasta
回覆	vastus
回覆	vastused
衰變	lagunemine
衰變	kõdu
感應	induktsiooni
塑膠	plastikust
塑膠	plast
塑膠	plastik
排斥	tõrjutus
排斥	tõrjutuse
連鎖	kett
連鎖	ketti
連鎖	ketid
連鎖	ahel
企鵝	pingviinid
企鵝	pingviin
沙灘	rand
沙灘	beach
沙灘	rannad
賓夕法尼亞	pennsylvania
騎師	jockey
高棉	khmeeri
懸	ripuvad
懸	ripub
浪潮	laine
盈利	kasum
盈利	kasumlik
盈利	tasuvus
過渡	ülemineku
過渡	üleminek
傳教士	misjonäri
表揚	kiitust
表揚	kiitus
每個人	kõik
每個人	kõik
每個人	igaüks
辜	koo
濕	märg
濕	märjad
濕	märjaks
獲准	lubatud
摩西	mooses
摩西	moses
降級	alandada
降級	alandamine
網際網路	internet
遠藤	endo
戶外	välitingimustes
戶外	õues
文憑	diplom
文憑	diplomid
氨基酸	amino
脊椎	selgroog
脊椎	selgroo
阻擋	blokeerib
巡邏	patrullid
巡邏	patrulli
巡邏	patrull
睡	uni
睡	maga
睡	magamine
睡	magama
睡	magada
睡	magamine
睡	magab
溴	broomi
扭力	pöördemomendi
扭力	pöördemoment
蛋糕	kooki
蛋糕	kook
蛋糕	tort
流出	väljavoolu
崇德	virgil
過期	aegunud
庇護	varjupaiga
恐慌	paanika
前輩	vanem
海嘯	tsunami
旋風	osooni
旋風	tsüklon
旋風	keeristorm
殘疾	keelatud
殘疾	puudega
殘疾	puude
殘疾	puue
聖地牙哥	santiago
推定	eeldus
推定	oletatav
處決	hukkamine
處決	täitmine
處決	teostus
處決	hukkamised
自傳	autobiograafia
自傳	elulugu
哇	wow
哇	vau
病患	patsiendid
病患	patsient
漁業	kalandus
漁業	kalanduse
漁業	kalandus
漁業	kalapüük
漁業	püük
硼	boori
命中	tabab
命中	lööb
命中	hit
命中	löö
命中	tabas
杜鵑	kägu
大理石	marmor
撥款	jaotamine
撥款	eraldamine
撥款	eraldised
炭	süsi
炭	süsinik
特效	efekt
特效	mõju
特效	toime
特效	mõjud
特效	mõju
特效	toime
疑問	kahtlus
步驟	step
步驟	sammu
步驟	samm
步驟	astmed
步驟	sammud
大洲	mandrite
大洲	mandri
縮小	kitsas
縮小	kitsad
縮小	psühhiaater
衡量	mõõtmine
衡量	mõõte
衡量	mõõtmine
衡量	mõõt
衡量	abinõu
衡量	meede
內陸	merepiirita
高興	õnnelik
電路	vooluring
墓園	kalmistu
墓園	surnuaed
墓園	surnuaeda
間隔	intervall
間隔	vahekaugus
海岸線	rannik
海岸線	ranniku
海岸線	rannajoont
海岸線	rannajoon
詩歌	luuletusi
詩歌	luuletused
詩歌	luule
善良	lahke
流失	äravoolu
氧化物	oksiidid
氧化物	oksiid
正方形	ruudu
正方形	ruut
正方形	väljak
保守派	konservatiivid
保守派	konservatiivne
判刑	laused
判刑	lauseid
判刑	lause
剪輯	redigeerimine
剪輯	klipp
灶	ahjude
灶	ahi
灶	pliit
灶	kolde
複數	mitmuses
英勇	vaprus
氯化	kloriidi
印度教	hindu
外貌	välimus
短缺	puudujääk
短缺	puudujääk
短缺	puudus
音節	silp
傻	rumal
傻	loll
傻	rumal
跳躍	hüpe
跳躍	hüpe
跳躍	hüppavad
跳躍	hüppamine
測驗	test
測驗	katse
測驗	katsetused
測驗	katsed
測驗	testid
測驗	katsed
測驗	testimine
測驗	katsetamine
伯德	linnu
伯德	lind
伯德	linnuke
伯德	bird
峽谷	mäekuru
峽谷	kanjoni
傳聞	kuulujutt
吞吐量	läbilaskevõime
氣壓	surve
氣壓	rõhu
氣壓	rõhk
戰區	teater
微波	mikrolaine
液體	vedeliku
液體	vedelik
液體	vedel
液體	vedelik
回顧	meenutades
住宿	majutus
住宿	majutus
住宿	majutuse
信念	faith
信念	usk
信念	usku
信念	veendumust
信念	veendumus
槍擊	laskmine
槍擊	tulistamine
荷馬	homer
落地	maandumine
墓碑	hauakivi
墓碑	hauakivi
國歌	hümn
彈頭	lõhkepea
彈頭	kuuli
彈頭	kuul
內心	sees
內心	sisemine
新鮮	värsked
新鮮	värske
畏	ängi
沼澤	soo
沼澤	marsh
沼澤	raba
直立	püsti
圍攻	piiramine
表情	väljend
表情	väljendus
幻影	fantoom
幻影	mirage
氟化	fluoriidi
遙遠	kauge
塑像	kujud
塑像	kuju
牛肉	loomaliha
牛肉	veiseliha
樓梯	trepid
樓梯	trepp
樓梯	trepp
狩獵	hunt
狩獵	jaht
狩獵	jahile
狩獵	jahi
狩獵	jaht
等候	ootan
等候	ootel
等候	ootamine
等候	ootame
末日	viimsepäeva
動機	motiiv
動機	motivatsioon
動機	motivatsiooni
動機	motiivid
軌跡	pala
軌跡	raja
軌跡	rada
軌跡	rööbastee
軌跡	trajektoori
軌跡	jälg
軌跡	rada
軌跡	locus
風景	maastik
風景	maastik
風景	maastiku
滴	tilk
滴	tilka
昏迷	koomas
昏迷	kooma
微型	miniatuurne
微型	mikro
海豹	tihendid
海豹	pitser
海豹	pitsat
樓上	ülakorrusel
樓上	üleval
大廳	saal
大廳	hall
大廳	fuajee
神廟	tempel
神廟	temple
界限	piire
界限	piirid
斯德哥爾摩	stockholmis
斯德哥爾摩	stockholmi
岩手	iwate
日誌	päevik
日誌	log
日誌	logi
喊	karju
花瓣	kroonlehed
蜥蜴	sisalik
袍	rüüd
總和	summa
著作權	autoriõigus
熱心	entusiasmi
熱心	entusiastlik
安倍	abe
放射	radioloogia
放射	radioaktiivsuse
放射	radiatsiooni
放射	radiatsioon
放射	kiirgus
放射	radioaktiivsed
放射	radioaktiivne
開支	kulutused
開支	kulud
平板	tabletid
平板	tablett
平板	tahvel
摩擦	hõõruda
摩擦	hõõrdumine
敵方	vaenlane
理工學院	polütehnikumis
繁榮	heaolu
繁榮	jõukus
繁榮	boom
繁榮	poom
輪胎	rehvid
輪胎	rehv
輪胎	rehvi
輪胎	rehv
延期	laiendused
延期	laiendamine
延期	pikendamine
延期	laiendus
延期	pikendamise
肺炎	pneumoonia
肺炎	kopsupõletik
波長	lainepikkus
波長	lainepikkustel
親屬	sugulased
衍生物	derivaadid
擴散	difusiooni
醬	kastme
醬	kaste
珠寶	juveelid
珠寶	ehted
珠寶	ehteid
珠寶	ehted
斧	kirves
尼加拉瓜	nicaragua
非凡	erakorraline
焊接	keevitada
焊接	keevitatud
焊接	keevitamiseks
國防軍	idf
獎學金	stipendiumid
獎學金	stipendiumi
獎學金	stipendium
偵查	luure
視訊	video
阻礙	takistamine
阻礙	takistus
侄子	vennapoeg
侄子	õepoeg
墳	haud
墳	hauda
墳	haua
資本主義	kapitalistliku
資本主義	kapitalismi
資本主義	kapitalism
辛苦	raske
辛苦	kõva
有毒	toksiline
有毒	toksilised
有毒	mürgine
有毒	mürgine
排水	äravoolu
排水	äravoolu
奇異	eksootiline
奇異	ainsuses
雉	faasan
慢性	krooniline
馬達	motors
馬達	mootorid
馬達	mootor
光榮	hiilgus
胡椒	pepper
胡椒	pipart
胡椒	pipar
自信	enesekindel
自信	enesekindlus
自信	usaldus
殖民者	kolonistid
染色體	kromosoomid
染色體	kromosoomi
枕	padi
枕	padja
寺廟	tempel
寺廟	temple
相交	lõikuvad
鈾	uraan
伴侶	partner
伴侶	paarimees
伴侶	kaaslaseks
伴侶	kaaslane
電荷	süüdistus
電荷	laeng
廚房	köök
溫柔	pakkumise
溫柔	pakkumine
溫柔	hell
溫柔	õrn
紳士	härrasmees
潮汐	loodete
事變	intsident
事變	vahejuhtum
陀螺	güroskoop
抒情	lüüriline
愛麗絲	alice
申訴	kaebused
申訴	kaebus
蔓延	levib
蔓延	levinud
蔓延	levis
蔓延	levik
漂流	triivib
燈塔	tuletorn
燈塔	majaka
燈塔	majakas
燈塔	majaka
燈塔	majakas
加勒比	kariibi
陡	järsk
無名	nimetu
血腥	verine
粉碎	puruks
醜聞	skandaal
醜聞	skandaali
插圖	illustratsioonid
骨頭	kondid
骨頭	luud
骨頭	luude
骨頭	luud
骨頭	kont
骨頭	luu
骨頭	luude
經理人	manager
經理人	juhataja
經理人	haldur
堡壘	bastion
堡壘	kindlus
堡壘	kindlus
堡壘	fort
工資	palk
工資	töötasu
工資	palk
工資	töötasu
工資	palgad
工資	palgad
憲兵	sandarmeeria
犀牛	sarvik
犀牛	ninasarvikud
犀牛	ninasarvik
思想家	mõtleja
乘車	ratsutada
乘車	sõit
寂寞	üksindus
寂寞	üksindust
寂寞	üksildane
寂寞	üksik
叢	kimbu
花卉	lilli
花卉	lilled
庭院	õu
庭院	hoovis
庭院	õu
庭院	õue
樞紐	hub
仙女	haldjas
蘇維埃	nõukogude
蘇維埃	nsv
煙花	ilutulestik
煙花	ilutulestiku
筋	kõõlused
安藤	ando
和諧	harmoonia
室外	väljaspool
室外	väljas
室外	välitingimustes
室外	õues
鵝	hani
鵝	hane
刺殺	mõrvamine
坐標	koordineerida
坐標	koordinaadid
永恆	igavikku
永恆	igavik
永恆	igaviku
永恆	ajatu
永恆	igavest
永恆	igavene
津貼	toetused
破解	mõra
破解	crack
甲殼類	koorikloomad
甲殼類	vähid
捲	rulli
捲	veere
卡車	veok
卡車	veoauto
卡車	veoautod
麻雀	varblane
麻雀	sparrow
阻力	vastupidavus
阻力	resistentsus
阻力	vastupanuliikumine
阻力	vastupanu
關懷	hoolitsev
關懷	hooliv
沙拉	salatit
沙拉	salat
耳朵	kõrv
耳朵	kõrva
耳朵	kõrvu
耳朵	kõrvad
熔岩	laava
啟發	inspireeritud
盧森堡	luksemburg
盧森堡	luxembourg
盧森堡	luksemburgi
疼痛	valu
鷗	kajakas
佔有	valduses
佔有	omamine
獨家	eksklusiivne
冥王星	pluto
停火	relvarahu
約束	piirangu
約束	piirang
掩護	kata
掩護	katke
掩護	katta
掩護	katma
鈍	nüri
復原	taastamine
復原	taastumine
復原	taaskasutamine
真主	allah
清潔	puhtust
清潔	puhtus
清潔	puhastus
清潔	puhastamine
清潔	koristamine
清潔	puhas
清潔	puhtaks
清潔	puhtad
友誼	sõprus
友誼	sõpruse
友誼	sõprust
多元化	mitmekesistamine
多元化	mitmekesisust
多元化	mitmekesisuse
多元化	mitmekesisus
多元化	pluralismi
友善	sõbralikud
友善	sõbralik
山麓	piemonte
山麓	jalamil
甜蜜	magusa
甜蜜	magus
甜蜜	magusad
瘦	kõhna
瘦	kõhn
瘦	slim
瘦	lahja
瘦	õhuke
瘦	peenike
瘦	õhukesed
學界	academia
甲烷	metaani
優質	kvaliteet
書法	kalligraafia
船員	meeskond
山羊	kits
山羊	kitse
山羊	kitsed
丟	viska
丟	visata
雪梨	sydney
財團	konsortsium
消化	seedimine
消化	seedida
成效	tõhusus
成效	efektiivsus
樹木	puu
樹木	puud
樹木	puid
樹木	puud
陶器	keraamika
租賃	rendib
租賃	rentimine
租賃	rendi
