から	від
テクスチャー	текстура
テクスチャー	текстури
ティンプー	тхімпху
コピーキャット	ефект
エタンプ	етамп
スチャヴァ	suceava
モービー	moby
ベジェ	безьє
ルテティア	лютеція
ウッチー	лодзь
ラムシュタイン	rammstein
ギルギット	гілгіт
ムール貝	мідії
ツーク	zug
ギュル	гюль
ジャリル	джаліль
ドナト	донато
ベンクト	бенгт
トピ	топі
おじぎ	уклін
おじぎ	арку
おじぎ	лук
アイオナ	йони
グアダルキビール	бетіс
チャズ	чез
ナウム	наум
ウォールバーグ	волберг
アステリックス	астерікс
ガッチャ	попався
タンギー	тангі
割引き	знижки
カルポフ	карпов
ハカン	хакан
ピアッジオ	piaggio
エリスロマイシン	еритроміцин
カシューブ	кашубська
ポンテコルヴォ	понтекорво
メキ	меккі
バナール	берналь
インマヌエル	іммануїл
アルンヘム	арнем
レウ	лей
褐鉄鉱	лімоніт
エップス	еппс
ブロワー	проводи
多値	багатозначний
ドボイ	добой
ミシュコルツ	мішкольц
トック	ток
ガブロヴォ	габрово
ペイガニズム	язичництво
アティラウ	атирау
ヨルン	йорн
パルヌ	пярну
ユルマズ	їлмаз
アリーシャ	аліша
メルカド	меркадо
アルバネーゼ	альбанезе
癌腫	карцинома
ガドリニウム	гадоліній
アトラクター	атрактор
シャブリ	шаблі
マナト	манат
ニニン	ніні
アイドゥン	айдин
マレシャル	maréchal
シグナリング	сигналізація
プロスペロー	просперо
ソビエスキ	собеський
チラン	протоки
カマグエイ	камагуей
プラエフェクトゥス	префекта
ナビゲータ	навігатор
メーラ	поштову
メーラ	мела
イコノスタシス	іконостас
ブールバール	бульвар
エキゾチカ	екзотика
マウラ	маура
盛り合わせ	різне
ポッセ	патруль
トリブヌス	трибун
ライモンディ	раймонді
イフラヴァ	їглава
アレナス	арени
ブラスコ	бласко
キロヴォフラード	кіровоград
グルート	грот
ストラトヴァリウス	stratovarius
クルジャリ	кирджалі
プルーン	спростити
ジャッカス	бовдур
ファイユーム	файюм
ぐったり	limp
フルーク	випадковість
残り物	залишки
残り物	крихти
エバートン	евертон
バイラル	вірусний
ナキウサギ	піка
サラスヴァティー	сарасваті
中陰	бардо
ラヒム	рахім
ドクメンタ	documenta
ブルームフォンテーン	блумфонтейн
チョイバルサン	чойбалсан
アンティゴネー	антігона
アイサ	ісса
グライムス	граймс
オルシュティン	ольштин
エレディア	ередіа
ヴェネタ	венета
ハドラマウト	хадрамаут
マデルノ	мадерно
ラタ	lata
ドイ	doi
お悔やみ	співчуття
ワンコ	собачий
エレブルー	еребру
カヴァリエーリ	кавальєрі
セグメンテーション	сегментація
補てん	компенсація
ノヴィコフ	новіков
マチェーテ	мачете
シュメン	шумен
こぶ	грудка
カナヴェーゼ	канавезе
マグノ	magno
オーバーキル	зайве
一陣	пориви
ヴェスプレーム	веспрем
キルナ	кіруна
胸膜炎	плеврит
スリヴェン	слівен
マッコード	маккорд
スムージー	смузі
デアリング	сміливу
マヌー	маневр
カルーソ	карузо
オブザーバ	спостерігач
オブザーバ	спостерігача
出欠	долучатись
エンディアン	endian
チューブラー	оркестрові
マセル	масеру
荷造り	пакування
ラベル付け	позначок
ディーク	дональд
ステフ	сте
クンダリニー	кундаліні
サテ	сате
ヌオーヴァ	нуова
すっぱい	гірка
換価	реалізації
換価	реалізація
フロス	нитка
カネッティ	канетті
バソプレッシン	вазопресин
ウニモグ	unimog
マデラ	мадера
サアベドラ	сааведра
ラウム	raum
プロメーテウス	прометей
ドゥブナ	дубна
オビスポ	обіспо
放棄された	покинуті
放棄された	відмовилися
キュクロープス	циклоп
グレーム	грем
ズッキーニ	кабачок
カルタニッセッタ	кальтаніссетта
ヘーリオス	геліос
マラムレシュ	мармарощина
マニサ	маніса
カルム	каллам
カルダモン	кардамон
マラート	марат
エスキシェヒル	ескішехір
オスヴァルド	освальдо
ストーミー	бурхливі
タッセル	китицями
アクサライ	аксарай
ネヴァーマインド	nevermind
ギュムリ	ґюмрі
マルハナバチ	джміль
ユディット	полгар
バクティ	бгакті
ブールデル	бурдель
と畜場	slaughterhouse
ロズリン	рослін
ネアムツ	нямц
キンタイア	кінтайр
隠逸	самітник
クラーニ	крань
シュリンプ	креветки
スカーバロー	скарборо
キンケード	кінкейд
グラジオラス	косарики
ミッケリ	міккелі
イーニッド	енід
アヤクーチョ	аякучо
ホム	южно
ベックウィズ	беквіт
イメチェン	перевтілення
マーケットプレイス	крамниця
マーケットプレイス	marketplace
晴れやか	radiant
晴れやか	захоплююче
マグネトー	магнето
まばゆい	засліплення
ケチケメート	кечкемет
ラッペーンランタ	лаппеенранта
ハガル	гагар
ヌオーヴォ	нуово
フォルトゥーナ	фортуна
カプリコーン	козеріг
ボトシャニ	ботошанська
セティフ	сетіф
たわごと	лайно
たわごと	дідько
フルガダ	хургада
シンクレティズム	синкретизм
ブルカ	бурка
ダマン	даман
カプリコン	козеріг
イプサム	ipsum
ヴィターリ	віталій
ヴィターリ	віталій
ショートニング	скорочення
ボグ	болото
メトリック	показників
ペルニク	перник
わーい	ура
フリヴニャ	грн
フリンダーズ	фліндерс
ディレクティブ	директив
ディレクティブ	директива
プロッター	креслення
ジェシュフ	rzeszów
ビアージョ	biagio
ヴァラ	вала
ワーラーナシー	варанасі
トレローニー	трелоні
ジオメトリ	геометрія
ノルデ	нольде
クリシェ	кліше
スイバ	борщ
コソコソ	повзуча
コソコソ	хитрі
メンヒ	мьонх
キッツビュール	кіцбюель
ラフィク	рафік
廷吏	бальї
プロトタイピング	прототипів
