dhe	και
zviceran	ελβετική
zviceran	ελβετικής
rend	τάξη
rend	παραγγελία
rend	σειρά
rend	διαταγή
ambasadorëve	πρεσβευτές
ambasadorëve	πρέσβεις
ambasadorëve	πρέσβεων
pikturat	πίνακες
emblema	εμβλήματα
emblema	έμβλημα
subjekti	υποκείμενο
subjekti	θέμα
form	μορφη
form	μορφή
form	έντυπο
form	φόρμα
sierra	sierra
sierra	σιέρρα
sierra	σιέρα
rreptë	αυστηρός
rreptë	αυστηρή
rreptë	αυστηρά
rreptë	αυστηρό
rreptë	αυστηροί
kalonin	πέρασε
bajrami	μπαϊράμι
bajrami	eid
verilindor	βορειοανατολική
verilindor	βορειοανατολικά
verilindor	βορειοανατολική
tmerrshme	απαίσιο
tmerrshme	απαίσια
tmerrshme	φρικτό
tmerrshme	τρομερό
luaj	παιχνίδι
luaj	play
luaj	παίξε
luaj	παίξουμε
automatikisht	αυτομάτως
automatikisht	αυτόματα
fashist	φασιστική
antoni	anthony
antoni	αντονι
antoni	άντονι
antoni	antoni
kriza	κρίση
kriza	κριση
guvernatori	κυβερνήτης
guvernatori	κυβερνήτη
rome	ρομά
rome	ρόμα
sektori	τομέας
sektori	τομέα
faltore	τσάπελ
faltore	παρεκκλήσι
faltore	εκκλησάκι
pseudonimin	ψευδώνυμο
pseudonimin	παρατσούκλι
full	full
full	πλήρη
full	πλήρες
full	πλήρης
bukë	ψωμί
epike	επική
epike	επικό
shtepi	πατρίδα
shtepi	σπιτι
shtepi	σπίτι
shtepi	χάουζ
shtepi	house
shtepi	σπιτι
shtepi	σπίτι
stokholm	στοκχόλμη
festë	πάρτυ
festë	κόμμα
festë	πάρτι
festë	party
arkitekt	αρχιτέκτονας
arkitekt	αρχιτέκτονα
samuel	σάμουελ
samuel	σάμιουελ
ëndërr	ονειρο
ëndërr	όνειρο
ëndërr	dream
ëndërr	όνειρα
shkruaj	γράψω
shkruaj	γράψτε
shkruaj	γράψε
nevojshëm	απαραίτητος
nevojshëm	χρειαζόταν
nevojshëm	απαραίτητος
nevojshëm	απαραίτητο
nevojshëm	αναγκαίος
nevojshëm	αναγκαίο
nevojshëm	αναγκαία
nevojshëm	απαραίτητη
gold	χρυσός
gold	χρυσό
gold	χρυσο
gold	χρυσάφι
gold	χρυσά
autoriteti	αρχη
autoriteti	αρχή
autoriteti	εξουσία
fushata	εκστρατείες
fushata	εκστρατεία
fushata	καμπάνια
gëzuar	ευτυχής
gëzuar	ευτυχισμένη
gëzuar	χαρούμενος
gëzuar	χαρούμενη
gëzuar	ευτυχισμένος
profesion	επάγγελμα
portreti	πορτραίτο
portreti	πορτρέτο
portreti	εικονική
portreti	εικονικό
lis	λις
prek	άγγιγμα
prek	αφή
prek	αγγίζει
prek	πινελιές
pyet	ρώτησε
pyet	ρώτα
pyet	ρωτήστε
pyet	ρωτήσω
pyet	ζήτα
pyet	ρωτώντας
pyet	ζητώντας
pyet	ρωτά
pyet	ρωτάει
vincent	vincent
vincent	βίνσεντ
mesazhi	μήνυμα
plote	full
plote	πλήρη
plote	πλήρες
plote	πλήρης
detyroi	ανάγκασε
detyroi	αναγκαστική
detyroi	εξανάγκασε
hoqi	αφαιρέθηκαν
hoqi	αφαιρέθηκε
hoqi	αφαιρεθεί
pasqyrë	καθρέφτη
pasqyrë	καθρέφτης
pasqyrë	καθρέπτη
aston	aston
durrësi	δυρράχιο
thelbësore	απαραίτητος
thelbësore	ουσιώδης
thelbësore	απαραίτητο
thelbësore	ουσιώδες
gjin	τζιν
presidenciale	προεδρική
presidenciale	προεδρικό
presidenciale	προεδρικές
dallon	singles
dallon	μονά
dallon	διακρίνει
armiku	εχθρός
armiku	εχθρό
romakëve	ρωμαίους
romakëve	ρωμαίοι
kompozitori	συνθέτης
liberale	φιλελεύθερο
liberale	φιλελεύθερη
liberale	φιλελεύθερος
boshnjak	βόσνιοι
boshnjak	βοσνιακή
aleatëve	συμμάχους
aleatëve	σύμμαχοι
avokat	δικηγόρος
avokat	δικηγόρο
fatit	πεπρωμένο
fatit	μοίρα
talent	ταλέντα
talent	ταλέντο
talent	ταλέντα
felipe	φελίπε
mulliri	μύλο
mulliri	μιλ
vjetor	ετησίως
vjetor	ετήσια
vjetor	ετήσιο
vjetor	ετήσιες
vjetor	ετήσια
vjetor	ετήσιος
selanik	θεσσαλονικη
selanik	θεσσαλονίκη
dicka	κάτι
dicka	κατι
termin	όρος
shkupi	σκόπια
marshall	marshall
marshall	μάρσαλ
minimale	ελάχιστη
minimale	ελάχιστα
minimale	ελάχιστες
minimale	ελάχιστο
minimale	ελάχιστος
minimale	ελάχιστο
minimale	ελάχιστα
minimale	ελάχιστη
minimale	ελάχιστος
prodhime	παραγωγές
prodhime	προϊόντα
sllav	σλαβική
sllav	σλαβικές
sofia	sofia
sofia	σόφια
sofia	σοφια
sofia	σοφία
sofia	σοφία
afrohet	προσεγγίσεις
afrohet	πλησιάζουμε
afrohet	πλησιάζει
kolonel	συνταγματάρχη
kolonel	συνταγματάρχης
akti	πράξη
akti	act
rrjetë	καθαρή
rrjetë	δίχτυ
rrjetë	καθαρά
rrjetë	net
rrjetë	καθαρό
rrjetë	πλέγμα
mësime	μαθήματα
mësime	tutorials
drejtoria	διεύθυνση
lojëra	παιχνίδια
lojëra	αγωνες
lojëra	αγώνες
lojëra	games
universitetet	πανεπιστημίων
universitetet	πανεπιστήμια
rezervat	αποθέματα
rezervat	αποθεματικό
rezervat	αποθεματικά
bakri	χαλκό
bakri	χαλκού
bakri	χαλκός
kulturat	πολιτισμοί
kulturat	κουλτούρες
kulturat	καλλιέργειες
kulturat	πολιτισμούς
takohet	πληροί
takohet	συναντά
ontario	οντάριο
mendja	νου
mendja	μυαλό
arkitekturë	αρχιτεκτονική
ardenne	ardenne
lord	άρχοντα
lord	άρχοντας
burrit	σύζυγος
burrit	σύζυγο
bakrit	χαλκό
bakrit	χαλκού
bakrit	χαλκός
luigi	λουίτζι
finalet	τελικο
finalet	τελικοί
standardet	πρότυπα
prodhues	παραγωγών
prodhues	παραγωγοί
prodhues	παραγωγός
prodhues	κατασκευαστής
prodhues	κατασκευαστή
prodhues	παραγωγός
territore	εδάφη
panorama	panorama
panorama	πανοραμική
kenge	τραγουδι
kenge	τραγούδι
kenge	σονγκ
bilal	μπιλάλ
armiqtë	εχθροί
armiqtë	εχθρούς
sinjal	σινιάλο
sinjal	σήμα
sinjal	σημα
vizuale	οπτικά
vizuale	οπτική
merrni	πάρτε
merrni	λήψη
merrni	πάρε
biznes	δουλειές
biznes	business
zgjidhja	διάλυμα
zgjidhja	λυση
zgjidhja	λύση
elementare	στοιχειώδη
elementare	στοιχειώδες
elementare	δημοτικό
elementare	στοιχειώδες
elementare	στοιχειακό
barazim	κλήρωση
barazim	σχεδίαση
barazim	επιστήσω
barazim	ισοπαλία
barazim	ζυγά
barazim	δυάρια
alpet	άλπεις
mbretërimit	βασιλεία
pjetri	πέτρος
pjetri	πέτρο
pjetri	peter
pjetri	πίτερ
pjetri	πήτερ
efekte	επιπτώσεις
efekte	επιδράσεις
efekte	εφέ
figurative	εικαστικού
forte	φόρτε
rom	ρομ
rom	rom
nentor	νοεμβρίου
nentor	νοέμβριο
nentor	νοέμβριος
marrja	λαμβάνοντας
marrja	παραλαβή
marrja	εξαγορά
marrja	απόκτηση
përkohshëm	προσωρινά
përkohshëm	προσωρινό
përkohshëm	προσωρινή
përkohshëm	προσωρινός
përkohshëm	προσωρινές
përkohshëm	προσωρινά
përkohshëm	προσωρινό
përkohshëm	προσωρινή
përkohshëm	προσωρινός
përkohshëm	προσωρινού
klasat	τάξεις
klasat	τάξεις
klasat	μαθήματα
klasat	κλάσεις
mbron	υπερασπίζεται
mbron	προστατεύει
kombinim	συνδυασμός
kombinim	συνδυασμό
kombinim	κόμπο
banoret	κάτοικοι
banoret	κατοίκους
banoret	ντόπιους
banoret	ντόπιοι
monumentale	μνημειώδες
firma	υπογραφές
firma	υπογραφή
hussein	χουσεΐν
bretagne	bretagne
mision	αποστολή
administrator	διαχειριστής
administrator	διαχειριστή
ajri	αερα
ajri	air
ajri	αέρα
ajri	αέρας
asgje	τιποτα
asgje	τίποτε
asgje	τίποτα
verilindore	βορειοανατολικά
verilindore	βορειοανατολική
verilindore	βορειοανατολική
victor	βίκτορ
victor	βίκτωρ
victor	victor
filip	phillip
filip	φίλιπ
filip	philip
filip	φίλιππος
filip	φίλιπ
filip	philippe
filip	φιλίπ
filip	φιλίπ
parim	αρχη
parim	αρχή
zbulimit	ανίχνευση
zbulimit	εντοπισμός
zbulimit	ανίχνευσης
brian	μπράιαν
brian	brian
zëvendësoi	αντικαταστάθηκε
zëvendësoi	αντικαθίσταται
zëvendësoi	αντικατέστησε
zëvendësoi	αντικαθίστανται
prince	πρίγκηπας
prince	πρίγκιπας
prince	πρίγκιπα
prince	πρινς
prince	prince
trima	γενναίο
trima	γενναία
trima	γενναίος
trima	γενναίοι
germain	germain
mbase	ίσως
mbase	ισως
mbase	ίσως
gjyshi	παππούς
gjyshi	παππού
gjyshi	παππούς
gjyshi	παππού
trajton	triton
trajton	φέρεται
trajton	λιχουδιές
trajton	λαβές
trojës	τροία
trojës	τρόι
wien	wien
qarte	ξεκάθαρα
qarte	σαφώς
raportet	αναφορές
raportet	εκθέσεις
hark	τόξο
hark	υπόκλιση
metër	μετρητή
metër	μετρητής
poemë	ποίημα
islamin	ισλάμ
zhvillon	αναπτύσσει
zhvillon	αναπτύσσεται
sulme	επιθέσεις
haiti	αϊτή
robin	ρόμπιν
robin	robin
edicionin	έκδοση
edicionin	εκδοση
dështoi	αποτυχία
dështoi	απέτυχε
teknikën	τεχνική
dënohet	καταδίκασε
dënohet	καταδικάστηκε
dënohet	καταδικάζεται
dënohet	καταδικάστηκε
dënohet	καταδικασμένος
dënohet	καταδικαστεί
dënohet	τιμωρείται
dënohet	τιμωρηθεί
dënohet	τιμωρείται
shkëputur	αποσχισθείσα
shkëputur	αποσπαστεί
shkëputur	αποσύνδεση
shkëputur	αποσυνδεθεί
prodhohet	παραγόμενα
prodhohet	παρήχθησαν
prodhohet	παράγεται
zeusit	δία
zeusit	δίας
split	διαχωρισμός
split	διάσπαση
split	σπλιτ
split	διαίρεση
split	μοιρασιά
punonjës	εργαζόμενοι
punonjës	υπάλληλοι
punonjës	μισθωτοί
punonjës	εργαζόμενος
punonjës	υπάλληλος
jazz	τζαζ
interesant	ενδιαφέρουσα
interesant	ενδιαφέρον
interesant	ενδιαφέρων
interesant	ενδιαφέροντα
viktima	απώλειες
viktima	θύματα
viktima	θύμα
biznesi	δουλειές
biznesi	business
komerciale	εμπορική
hekurudhor	σιδηρόδρομος
hekurudhor	σιδηροδρομικών
side	πλευρα
side	πλευρά
side	side
sheshi	τετράγωνο
sheshi	πλατεία
shumës	πληθυντικός
hercegovina	ερζεγοβίνη
kurani	κοράνι
corse	corse
propozim	προταση
propozim	πρόταση
propozim	υποψηφιότητα
propozim	διορισμός
përkushtuar	αφοσιωμένος
përkushtuar	αφοσιωμένη
përkushtuar	αφιερωμένο
lyon	λάιον
lyon	λυών
tarn	ταρν
zvicerane	ελβετικό
zvicerane	ελβετική
zvicerane	ελβετικής
simbole	σύμβολα
kyç	κλειδί
kyç	πλήκτρο
kyç	κλείδα
vota	ψηφοφορίες
vota	ψήφους
vota	ψήφοι
shtrenjtë	ακριβά
shtrenjtë	ακριβή
shtrenjtë	ακριβός
shtrenjtë	ακριβό
fiat	fiat
ket	καθ
lihtenshtajnit	λιχτενστάιν
mbretëri	βασίλειο
stan	stan
stan	σταν
stan	sem
guatemala	γουατεμάλα
sheshin	τετράγωνο
sheshin	πλατεία
oqeania	ωκεανία
mërgim	εξορία
parlament	βουλή
parlament	κοινοβούλιο
parlament	κοινοβουλίου
sillet	συμπεριφέρεται
sillet	συμπεριφέρεται
mer	μερ
rinia	νέων
rinia	νέοι
rinia	νιότη
rinia	νεολαία
rinia	νιάτα
rinia	νεότητα
dasma	γάμο
dasma	γάμος
check	ελέγξτε
check	επιταγή
check	έλεγχος
check	check
check	τσεκ
poly	πολυ
germany	γερμανία
germany	γερμανια
menaxhimin	διαχείριση
njëmbëdhjetë	eleven
njëmbëdhjetë	ένδεκα
njëmbëdhjetë	έντεκα
njëmbëdhjetë	ενδέκατη
ngjarja	εκδήλωση
ngjarja	αγώνισμα
ngjarja	γεγονός
ngjarja	συμβάν
vëllezër	αδέλφια
vëllezër	αδέρφια
vëllezër	αδελφοί
skocisë	σκοτία
skocisë	σκωτίας
skocisë	σκωτία
motrat	αδερφές
motrat	αδελφές
gjyqësor	δικαστικά
lutje	προσευχές
lutje	προσευχή
enciklopedia	εγκυκλοπαίδεια
benjamin	benjamin
benjamin	μπέντζαμιν
fruta	καρποί
fruta	καρπός
fruta	φρούτο
fruta	φρούτα
fruta	καρποί
fruta	φρούτα
kushdo	οποιονδήποτε
kushdo	οποιοσδήποτε
jorge	χόρχε
gabime	σφάλματα
gabime	λάθη
gabime	σφάλματα
gabime	λάθη
tregimet	ιστορίες
tregimet	ανακοινώσεις
aksioneve	παλούκι
aksioneve	απόθεμα
aksioneve	στοκ
konsideron	θεωρεί
logjike	λογική
logjike	λογικό
logjike	λογικές
lëshon	διαζύγια
julian	τζούλιαν
julian	julian
jugperëndimore	νοτιοδυτικά
jugperëndimore	νοτιοδυτική
shndërruar	μεταλλάσσεται
mediawiki	mediawiki
fal	συγχώρεσέ
fal	συγχώρεσε
shpëtoi	αποθηκευμένα
shpëtoi	αποθηκεύτηκε
shpëtoi	σώθηκε
shpëtoi	έσωσε
shpëtoi	αποθηκευμένες
kultivuar	εκτροφής
kultivuar	καλλιεργήσουν
kultivuar	καλλιεργούμενα
emin	εμίν
njohje	αναγνώριση
kola	κόκα
kola	κοκ
kola	κόλα
kola	cola
kola	κόλα
mbetjet	αποφάγια
mbetjet	απομεινάρια
mbetjet	απόβλητο
mbetjet	απορρίμματα
mbetjet	αποβλήτων
mbetjet	απόβλητα
mbetjet	απομεινάρια
mëson	μαθαίνει
mëson	διδάσκει
mëson	εκμάθηση
mëson	μαθαίνοντας
mëson	μάθηση
mëson	μάθησης
kruja	κρου
kruja	κρούγια
futi	εισήχθη
futi	εισήγαγε
futi	καθιερώθηκε
puy	puy
gregori	γκρέγκορι
gregori	γκρέγκορυ
ukraina	ουκρανίας
ukraina	ουκρανία
rumune	ρουμανικό
rumune	ρουμανική
rumune	ρουμάνος
rumune	ρουμάνοι
koloni	αποικίες
koloni	αποικία
ngarkesa	φόρτωση
ngarkesa	φορτίο
ngarkesa	φορτίο
ngarkesa	φορτία
ngarkesa	φορτίο
dëme	ζημία
dëme	βλάβη
dëme	ζημίες
dëme	ζημιές
dëme	ζημιά
individual	ατομική
individual	ατομικό
individual	μεμονωμένα
individual	ατομικά
individual	επιμέρους
dyqane	μπουτίκ
dyqane	καταστήματα
dyqane	μαγαζιά
dyqane	καταστήματα
dyqane	μαγαζιά
vëlla	bro
vëlla	αδερφέ
vëlla	αδελφέ
vëlla	αδερφός
vëlla	αδερφέ
vëlla	αδελφέ
vëlla	αδελφός
përbërjen	σύνθεση
hamburg	αμβούργο
hitleri	χίτλερ
përkthimi	μετάφραση
partizan	κομματική
eduard	έντουαρντ
eduard	edward
eduard	εντουαρντ
folklorike	λαογραφία
mitrovica	μιτρόβιτσα
