年	год
干預	вмешаться
干預	вмешательство
干預	интервенции
干預	вмешательства
崩潰	авария
崩潰	аварии
崩潰	свернуть
崩潰	крах
手球	гандбол
車票	билеты
車票	билет
牛頓	ньютон
牛頓	ньютона
糖尿病	диабет
訂購	заказали
訂購	приказал
訂購	заказал
訂購	орден
訂購	заказ
訂購	заказать
訂購	приказ
訂購	порядок
鋁	алюминия
鋁	алюминия
謀殺	убийства
謀殺	убийство
師傅	мастер
師傅	хозяин
師傅	master
探測器	детектор
探測器	зонд
探測器	детекторы
探測器	зонды
可靠性	достоверность
可靠性	надежности
可靠性	надежность
托馬斯	томас
托馬斯	тома
托馬斯	томаса
壟斷	монополии
壟斷	монополий
壟斷	монополизации
壟斷	монополии
變數	переменная
變數	переменные
變數	переменной
變數	переменных
變數	переменные
雙胞胎	близнец
雙胞胎	близнецы
聰明	умная
聰明	смарт
聰明	умный
聰明	smart
聰明	умные
語文	языки
語文	языках
語文	язык
法西斯	фашистской
大主教	архиепископ
量化	количественные
量化	количественных
量化	количественно
鯉魚	карп
有時候	иногда
有時候	порой
曼哈頓	манхэттен
植被	растительности
植被	растительность
老大	босс
解答	ответы
同居	сосуществование
大象	слонов
大象	слона
大象	слон
遊樂場	площадка
閻	янь
回覆	ответ
回覆	ответить
回覆	ответы
衰變	разложение
衰變	распад
衰變	распада
感應	атмосфера
感應	вводных
塑膠	пластмасс
塑膠	пластик
塑膠	пластик
塑膠	пластиковый
塑膠	пластиковые
塑膠	пластика
排斥	исключение
排斥	отчуждение
連鎖	цепочку
連鎖	цепочка
連鎖	цепь
企鵝	пингвины
企鵝	пингвин
沙灘	пляж
沙灘	пляже
沙灘	beach
沙灘	бич
沙灘	пляжи
沙灘	пляжей
賓夕法尼亞	пенсильвании
賓夕法尼亞	пенсильвания
騎師	жокей
高棉	кхмерский
懸	висит
頒布	обнародован
浪潮	прилив
浪潮	волна
浪潮	волны
盈利	прибыль
盈利	прибыли
盈利	выгодно
盈利	выгодные
盈利	доходность
過渡	переход
過渡	переходы
傳教士	миссионеры
傳教士	миссионер
表揚	хвала
每個人	всем
每個人	всем
每個人	всех
每個人	все
每個人	каждый
目睹	свидетелями
濕	мокрый
濕	мокрая
濕	мокрые
獲准	разрешена
獲准	разрешены
獲准	допускается
獲准	разрешено
摩西	моисей
摩西	мозес
降級	понижение
降級	понизить
降級	понижение
降級	понижения
降級	понизили
網際網路	интернет
網際網路	internet
遠藤	эндо
戶外	открытый
文憑	дипломы
文憑	диплом
文憑	аттестат
文憑	дипломы
氨基酸	амино
脊椎	позвоночника
脊椎	позвоночник
空缺	вакансия
空缺	вакансии
空缺	вакансии
空缺	вакансий
空缺	вакантные
阻擋	блокировка
阻擋	блокирование
阻擋	блокирует
巡邏	патрулирование
巡邏	патрулирование
巡邏	патрули
巡邏	патруль
巡邏	патрулирование
巡邏	патрульные
睡	сон
睡	спать
睡	спи
睡	спит
睡	спать
睡	спят
溴	брома
扭力	момент
蛋糕	торт
蛋糕	пирог
蛋糕	торты
蛋糕	пирожки
