और	un
प्रतिस्थापन	aizstāšana
प्रतिस्थापन	aizvietotāji
प्रतिस्थापन	nomaiņa
प्रतिस्थापन	aizvietošana
प्रतिस्थापन	aizstāšana
रोज़	roze
रोज़	dienā
रोज़	dienas
आर्मी	armijas
आर्मी	armija
ब्लेक	blues
गर्भवती	grūtniecība
गर्भवती	stāvoklī
गंभीरता	smaguma
गंभीरता	smagums
गंभीरता	smagumu
सोशल	sociāla
सोशल	sociālie
सोशल	sociālais
सोशल	sociālā
सोशल	sociāls
खरीदा	iepirka
खरीदा	iegādāts
खरीदा	pirkta
खरीदा	nopirkts
खरीदा	nopirka
विवादों	strīdus
विवादों	domstarpības
विवादों	strīdi
लीड्स	leeds
सिगरेट	cigarešu
सिगरेट	cigaretes
मुद्रण	iespiešanas
मुद्रण	iespiešana
मुद्रण	drukāšana
शास्त्रों	raksti
सूट	uzvalks
सूट	uzvalku
सूट	kostīmi
सूट	piestāv
हिंद	hainds
प्रविष्ट	pārtraukt
प्रविष्ट	pārtraukums
प्रविष्ट	ievietot
प्रविष्ट	ievietošana
प्रविष्ट	ievietošanas
वुड्स	mežā
वुड्स	meži
बर्फ़	sniega
बर्फ़	sniegs
बर्फ़	sniegu
बर्फ़	ledu
बर्फ़	ice
बर्फ़	ledus
मरुस्थल	tuksnesis
विवादित	apstrīdēts
विवादित	pretrunīgi
विवादित	pretrunīgs
विवादित	strīdīgs
विवादित	pretrunīga
बताई	pateica
बिल्डिंग	ēkas
बिल्डिंग	ēka
क्रमिक	pakāpeniskās
क्रमिक	pakāpeniska
क्रमिक	pakāpeniski
अल्पसंख्यक	mazākums
अल्पसंख्यक	minoritāte
अल्पसंख्यक	minoritāšu
अल्पसंख्यक	mazākumtautības
अल्पसंख्यक	minoritātes
बर्मी	birmas
अपर्याप्त	neatbilstošs
अपर्याप्त	neatbilstoša
अपर्याप्त	nepietiekama
अपर्याप्त	nepietiekams
अपर्याप्त	nepietiekami
अपर्याप्त	nepietiekamas
अपर्याप्त	nepietiekama
अपर्याप्त	nepietiekams
ट्रक	auto
ट्रक	mašīna
डीन	dean
कब्र	kapu
कब्र	kapa
फर्श	stāvs
फर्श	grīdas
फर्श	grīda
ग्राउंड	zeme
ग्राउंड	malti
ग्राउंड	zemes
पैकेज	iepakojumi
पैकेज	pakotnes
पैकेज	pakas
पैकेज	pakete
पैकेज	pakotne
प्रतियोगी	dalībniece
प्रतियोगी	dalībniecēm
मोती	perl
मोती	pērle
मोती	pērles
पादरी	mācītājs
पादरी	garīdzniecības
यूरो	eiro
यूरो	euro
प्रतिरोधी	antagonists
लिटिल	maz
लिटिल	maza
लिटिल	mazais
तम्बाकू	tabaku
तम्बाकू	tabaka
परिपक्व	nobriedušu
उष्ण	tropu
हरित	zaļas
हरित	zaļa
हरित	zaļā
हरित	zaļš
हरित	zaļi
लेडी	dāma
लेडी	lēdija
कॉर्पोरेशन	korporācija
कॉर्पोरेशन	corporation
दया	žēl
दया	žēlastības
दया	apžēlošanas
टेक्स्ट	teksts
इंद्र	indra
कांगो	congo
कांगो	kongo
इरादा	nodoms
इरादा	nolūks
आशीर्वाद	svētību
आशीर्वाद	svētība
आशीर्वाद	svētības
अहिंसा	ahimsa
अवतरण	izkraušana
ओजोन	ozonu
ओजोन	ozona
ग्रिड	režģi
सुप्रीम	augstākā
सुप्रीम	augstākās
अनन्त	bezgalīgu
अनन्त	mūžīgs
अनन्त	mūžīgā
मॉल	mola
मॉल	molu
यूनेस्को	unesco
सामरिक	stratēģisks
सामरिक	stratēģiskā
सामरिक	stratēģiska
सामरिक	stratēģiski
सामरिक	stratēģiskais
लास	las
आस्ट्रिया	austrijas
आस्ट्रिया	austrija
आस्ट्रिया	austrijas
आस्ट्रिया	austrijā
आस्ट्रिया	austriju
निर्वाण	nirvana
रिपब्लिकन	republikāņu
बगैर	bez
सपना	sapnis
सपना	sapņot
वेन	veins
वेन	veina
उत्तराधिकार	mantošanas
उत्तराधिकार	mantojumā
उत्तराधिकार	mantojums
उत्तराधिकार	mantojuma
कारावास	ieslodzījuma
कारावास	cietumsods
कारावास	cietumā
आयुक्त	komisārs
उत्तरदायित्व	atbildība
उत्तरदायित्व	atbildības
उत्तरदायित्व	atbildību
उत्तरदायित्व	atbildība
विचित्र	savāda
विद्रोही	nemiernieku
बैठा	sēdes
बैठा	sēdi
बैठा	sēž
बैठा	sēde
बैठा	sēdēja
बैठा	sat
परमेश्वर	dievs
स्टर्लिंग	sterliņu
स्टर्लिंग	stirlinga
फीफा	fifa
इंजेक्शन	injekcijām
इंजेक्शन	injekcija
दूतावास	vēstniecības
दूतावास	vēstniecība
दूतावास	vēstniecībā
चुनी	ievēlēta
चुनी	ievēlēti
चुनी	ievēlēts
प्राइवेट	pvt
प्राइवेट	privāti
प्राइवेट	privāta
प्राइवेट	privātie
प्राइवेट	private
प्राइवेट	privātais
प्राइवेट	privāts
चित्रकारी	gleznu
चित्रकारी	krāsošana
चित्रकारी	zīmēšana
चित्रकारी	glezna
बेसबॉल	beisbola
बेसबॉल	beisbolu
निकटवर्ती	netālu
निकटवर्ती	tuvumā
उदर	vēdera
उदर	vēders
झीलों	ezeri
लय	ritmus
लय	ritms
लय	ritmā
फायर	ugunsgrēks
फायर	uguns
फायर	uguni
हैमिल्टन	hamiltons
ऑर्डर	pasūtījums
ऑर्डर	kārtība
ऑर्डर	pasūtīt
ऑर्डर	rīkojums
ऑर्डर	secība
ऑर्डर	rīkojumi
ऑर्डर	pasūtījumu
ऑर्डर	pavēle
ऑर्डर	pasūtījumi
ऑर्डर	pasūtījumus
किलोग्राम	kilogrami
किलोग्राम	kilogramiem
किलोग्राम	kilogramos
किलोग्राम	kilogramu
स्त्रोत	avots
स्त्रोत	avoti
टेप	lentes
टेप	lentas
टेप	lente
भूविज्ञान	ģeoloģija
खैर	labi
खैर	nu
वाइरस	vīrusu
वाइरस	vīrusa
वाइरस	vīrusam
वाइरस	vīruss
वाइरस	vīrusiem
वाइरस	vīrusi
समायोजित	pielāgots
समायोजित	koriģēts
समायोजित	koriģēta
रबर	gumija
रबर	gumijas
सिग्नल	signālus
सिग्नल	signāli
सिग्नल	signāls
सिग्नल	signālu
गाथा	saga
सूक्ष्मदर्शी	mikroskopu
सुंदरता	skaistule
सुंदरता	skaistums
यहूदियों	ebreji
यहूदियों	ebrejiem
फाइल	faila
फाइल	fails
फाइल	failu
निकोलस	nicolas
निकोलस	nikolajs
निकोलस	nikolass
आठवीं	astotā
आठवीं	astotais
मूर्तियाँ	statujas
मिसाइल	raķetes
अर्थशास्त्री	ekonomists
उद्यमी	uzņēmēji
जोड़ों	pāru
जोड़ों	pāriem
परिपूर्ण	perfekta
परिपूर्ण	ideāli
परिपूर्ण	perfekti
परिपूर्ण	ideāla
परिपूर्ण	perfekts
परिपूर्ण	visaptverošs
परिपूर्ण	izsmeļošs
सन्त	sant
कवरेज	pārklājums
कवरेज	segums
उपग्रहों	pavadonis
उपग्रहों	satelītu
नम	mitra
नम	mitrs
नम	mitru
नम	slapja
नम	mitra
नम	mitra
नम	mitrā
वाक्यांश	frāzes
वाक्यांश	virkne
मकबरा	kapu
मकबरा	kapa
मकबरा	kapā
मकबरा	piemineklis
मकबरा	pieminekļa
मकबरा	mauzolejs
विशेषण	īpašvārds
सराहना	novērtēju
सराहना	novērtēts
मार्केट	tirgus
मार्केट	tirgū
मंगलवार	otrdien
मंगलवार	otrdiena
मंगलवार	otrdienās
जाहिर	acīmredzot
किताबें	grāmatas
हिटलर	hitlers
हिटलर	hitlera
सीख	mācīšanās
सीख	mācies
सीख	mācīties
कैबिनेट	kabinets
कैबिनेट	skapis
वैन	vagoni
वैन	van
सीईओ	izpilddirektors
विस्फोटक	sprādziens
विस्फोटक	sprāgstvielu
विस्फोटक	sprāgstvielas
विस्फोटक	sprāgstvielu
विस्फोटक	sprāgstvielām
जीवविज्ञान	bioloģija
आपातकालीन	avārijas
आपातकालीन	ārkārtas
सनातन	mūžīgs
सनातन	mūžīgā
तुर्क	turciju
तुर्क	turcijā
तुर्क	tītara
तुर्क	turcija
तुर्क	turcijas
तुर्क	turk
संकर	hibrīds
संकर	hibrīda
प्रो	prof
प्रो	pro
बोस्टन	bostonas
स्तन	krūtis
स्तन	krūtīm
स्तन	krūšu
स्तन	krūtis
स्तन	krūts
आदिम	primitīvi
लिखकर	rakstīšana
लिखकर	raksta
लिखकर	rakstot
असमिया	asamiešu
पेपर	papīrs
पेपर	papīra
सल्तनत	sultanāts
वाटर	ūdeni
वाटर	ūdenī
वाटर	ūdens
सूरी	suri
प्रथाओं	konvencijas
प्रथाओं	konvencijām
नाईट	zirdziņš
रॉ	raw
रॉ	neapstrādāts
औरत	sieviete
औरत	sievieti
चाँद	mēness
चाँद	pavadonis
निकासी	klīrenss
निकासी	evakuācijas
निकासी	evakuācija
भूटान	butānas
भूटान	butāna
जॉनसन	džonsona
त्रिकोण	trīsstūra
त्रिकोण	trīsstūri
साइबेरिया	sibīriju
हिंदुओं	hinduisti
सारांश	konspekts
सारांश	kopsavilkums
नियामक	regulatora
नियामक	regulators
संवेदनशीलता	jutīgums
संवेदनशीलता	jutība
दूरस्थ	attālās
दूरस्थ	attālināti
करेगी	būs
अपराधों	noziegumi
अपराधों	noziedzību
अपराधों	noziegumi
अपराधों	noziegums
अपराधों	noziedzība
लौकिक	kosmiskā
शिक्षकों	skolotāji
शिक्षकों	skolotājiem
शिक्षकों	pasniedzēji
चिड़ियाघर	zoo
मेजबान	uzņēmēja
मेजबान	dators
संतुष्ट	apmierināti
संतुष्ट	apmierināta
संतुष्ट	apmierināts
बालू	smilts
बालू	smilšu
बालू	smiltis
