les	the
décrite	opisan
décrite	opisao
satellites	sateliti
satellites	satelita
mâles	mužjaci
wrestling	hrvanje
commerciales	komercijalne
commerciales	komercijalni
commerciales	reklama
resta	resta
resta	ostala
circonstances	okolnosti
circonstances	okolnosti
circonstances	okolnostima
chancelier	kancelara
chancelier	kancelar
chancelier	kancelarka
gratte	neboder
heart	srce
déclin	pad
déclin	padu
thermique	toplotna
thermique	toplotne
thermique	toplotno
thermique	toplota
énorme	ogromni
énorme	ogromna
énorme	ogromne
énorme	ogromno
réformes	reforma
réformes	reforme
réformes	reformi
réformes	reformama
pôles	poljaci
partenaires	partneri
partenaires	partnera
partenaires	partner
tombeau	grob
tombeau	grobnica
bruit	buke
tchécoslovaquie	čehoslovačka
devise	valuta
devise	moto
universel	universal
universel	univerzalno
universel	univerzalnih
universel	univerzalni
universel	univerzalne
universel	univerzalna
finir	završiti
annie	eni
mercredi	srijeda
limiter	ograničavaju
limiter	ograničenje
limiter	ograničava
limiter	ograničavanja
sons	zvuči
sons	zvukova
sons	sounds
sons	sinovi
sons	sinova
circuits	ture
mono	mono
clinique	klinika
clinique	klinička
pennsylvanie	pennsylvania
équation	jednačina
tenté	pokušao
gouvernements	vlast
gouvernements	vlade
cirque	cirkus
dépit	inat
eddie	eddie
eddie	edi
progression	napredak
cooper	cooper
intégrée	integrisani
intégrée	integralne
intégrée	integrirana
intégrée	integralno
intégrée	integralni
vichy	vichy
tendances	trendova
tendances	trendovi
tendances	trendove
tendances	trendovima
dick	dick
remplaçant	zamijenivši
remplaçant	zamjenu
remplaçant	zamjena
électeurs	glasača
électeurs	glasačke
électeurs	glasačima
électeurs	birači
électeurs	glasači
simone	simone
thompson	thompson
variantes	varijante
variantes	varijacije
aéronautique	aeronautička
aéronautique	avijacija
rochelle	rochelle
aigle	orao
salariés	uposlenici
namur	namur
suspension	obustave
royaumes	realms
royaumes	kraljevstava
pen	pen
pen	pero
pen	hemijsku
gravure	graviranje
gravure	bakropis
gravure	paljenje
corriger	korekcija
corriger	pravilna
rangs	redove
rangs	redova
comprends	razumiju
comprends	razumije
comprends	shvati
flag	zastava
prière	namaz
prière	molitva
dallas	dallas
xvie	xvi
nationalités	nacionalnost
nationalités	nacionalnosti
nationalités	narodnosti
colonisation	kolonizacija
pablo	pablo
appeler	call
appeler	poziv
appeler	nazivajući
appeler	zovem
appeler	nazivaju
appeler	nazvavši
appeler	pozivajući
fameux	poznati
fameux	poznata
fameux	poznat
fameux	poznate
fameux	slavni
religions	religija
officielles	zvanična
officielles	zvaničnik
officielles	zvanične
officielles	zvanični
officielles	službeni
volontaire	dobrovoljnoj
volontaire	dobrovoljnu
volontaire	dobrovoljne
volontaire	dobrovoljnog
volontaire	volonterski
volontaire	dobrovoljno
lloyd	lloyd
chaud	hot
chaud	vrelo
chaud	toplim
chaud	toplom
chaud	tople
fans	navijači
fans	navijača
aus	aus
attraction	atrakcija
attraction	privlačnost
attraction	atrakciju
poètes	pjesnika
poètes	pjesnici
poètes	pjesnik
tri	sortiranje
colère	ljutnja
colère	gnjevni
colère	srdžbe
cruz	cruz
réactions	reakcije
symbolique	simbolično
attendant	čekanje
attendant	čekajući
attendant	čeka
attendant	čekaju
attendant	čekanja
louvain	leuven
louvain	louvain
transforme	transformacija
transforme	transformiše
patricia	patricia
way	način
renaud	renaud
león	lion
león	leon
armé	naoružani
armé	oružane
graham	graham
digital	digitalnu
digital	digitalna
digital	digitalne
digital	digitalni
digital	digitalnoj
sensible	osjetljivih
sensible	osjetljiv
artistiques	umjetnička
artistiques	umjetničko
artistiques	umjetničkim
artistiques	umjetnički
walker	walker
vertu	vrlina
rhénanie	porajnje
divisée	podijeljeni
divisée	podijeljene
divisée	podijeljen
divisée	podijeljeno
rassemblement	skup
rassemblement	okupljanje
rassemblement	skupu
rassemblement	skup
messe	messe
messe	masa
jennifer	jennifer
con	con
obligation	obaveza
abri	sklonište
croit	vjeruje
franklin	franklin
palestine	palestinu
palestine	palestina
chiens	psi
chiens	pasa
chiens	pse
chiens	psa
chiens	pas
chiens	dog
chiens	ker
collabore	sarađivati
rédigé	izrađena
rédigé	izrađen
rédigé	izradila
foule	mafijaškog
foule	masi
foule	masa
foule	publika
suppose	pogodi
suppose	guess
bryan	bryan
registre	registar
registre	registar
extraction	izvlačenje
berry	berry
froide	hladno
kurt	kurt
eva	eva
préciser	navesti
mécanisme	mehanizam
angoulême	angoulême
ensembles	ansambli
ensembles	ansambala
ensembles	seta
mentionne	spominje
séville	sevilla
séville	sevilla
geneviève	geneviève
geneviève	genevieve
bulgare	bugarski
engager	zaposli
ordonnance	uredba
ordonnance	propis
soul	duša
avancée	plasirao
avancée	naprednim
avancée	napredna
mrs	gospođa
alpha	alpha
alpha	alfa
abus	zloupotreba
abus	zlostavljanja
abus	zlostavljanje
abus	zloupotrebu
abus	brojna
tube	cijev
miroir	ogledalo
acheter	nabavku
acheter	kupovina
acheter	kupi
acheter	kupiti
lumières	lumières
alberta	alberta
observer	posmatra
rick	rick
primaires	primarna
primaires	primarni
hongroise	mađarski
descendant	potomak
magie	sihr
fromage	sir
exécuté	pogubljen
indiana	indiana
estimé	procjenjuje
turque	turci
turque	turski
lie	vezuje
aussitôt	odmah
trinité	trinidad
identifier	identifikuje
identifier	identifikaciji
identifier	utvrditi
éditeurs	izdavača
éditeurs	urednika
protocole	protokol
tirage	crtež
éthiopie	etiopiji
éthiopie	etiopski
galaxie	galaksija
blessures	povrede
blessures	povreda
blessures	povrede
blessures	povredama
blessures	rane
blessures	rana
jacqueline	jacqueline
batteur	batter
roues	točak
roues	točkove
stefan	stefan
allan	allan
allan	alan
harold	harold
vidéos	video
vidéos	videa
vidéos	snimke
pauvre	loše
pauvre	siromašni
pauvre	siromašnih
confirmé	potvrdila
confirmé	potvrdio
confirmé	potvrđeno
enseignants	nastavnike
enseignants	nastavnika
enseignants	nastavnici
enseignants	profesori
émis	izdat
émis	izdana
émis	izdale
émis	izdata
émis	izdali
copenhague	kopenhagen
rayonnement	zračenje
rayonnement	radijacija
ordinaire	redovni
ordinaire	redovnog
ordinaire	redovan
ordinaire	redovna
ordinaire	redovnom
ordinaire	redovnim
ordinaire	običnih
ordinaire	obični
ordinaire	običan
ordinaire	običnog
marines	marinaca
gênes	genova
alto	alto
alto	viola
sky	sky
sky	nebo
sergent	narednik
retard	kasni
retard	kasno
retard	odlaganja
retard	odlažu
retard	odložena
retard	odlaganje
maxime	max
maxime	maxine
maxime	maxime
maxime	maksim
cleveland	cleveland
suédoise	švedski
rebelles	pobunjenicima
rebelles	pobunjenici
rebelles	pobunjenika
rebelles	pobunjenika
biologique	biološke
biologique	biološku
biologique	biološki
biologique	biološka
biologique	organska
inventeur	pronalazač
chars	tenkova
chars	tenkovi
hérault	hérault
couches	slojeva
couches	slojevi
renforcer	ojačati
renforcer	jačanje
renforcer	jačanju
manches	rukavima
profonde	duboka
profonde	duboke
profonde	duboko
profonde	dubok
profonde	deep
profonde	dubok
profonde	duboke
brabant	brabant
bach	bacha
bach	bach
coin	ugao
rénovation	renoviranja
débutant	beginners
identification	identifikacija
trouble	nevolje
trouble	poremećaj
typique	tipično
typique	tipičan
kate	kate
collines	brdima
collines	brda
collines	hills
molière	molière
arcade	arcade
delta	delta
rafael	rafael
collective	collective
collective	kolektivni
collective	kolektivna
collective	kolektiv
pakistan	pakistan
yvelines	yvelines
bloquer	blokirati
bloquer	blokirati
sant	sant
socialistes	socijaliste
socialistes	socijalista
socialistes	socijalistima
socialistes	socijalistička
kosovo	kosovo
nordique	nordijska
nordique	sjeverna
nordique	sjeverni
preuves	dokaz
preuves	dokazi
afghanistan	afganistan
helen	helen
arrêts	staje
arrêts	prestaje
arrêts	sprečava
aimé	loved
aimé	aimé
projection	projekcija
projection	prikazivanje
arbitres	sudija
arbitres	suca
popularité	popularnosti
popularité	popularnost
han	han
organisées	organizirani
organisées	organizirano
organisées	organizirana
organisées	organizovana
organisées	organizovane
organisées	organizovani
organisées	organizovano
organisées	organizovan
synagogue	sinagoga
simpson	simpsons
simpson	simpson
calvados	calvados
campbell	campbell
courbe	curved
pan	pan
domine	dominira
domine	dominiraju
mercure	merkur
installés	instalirane
plomb	olova
plomb	olovo
synonyme	sinonim
synonyme	synonym
envie	žele
naturellement	prirodno
troyes	troyes
polo	polo
constellation	sazviježđe
annales	annals
annales	annales
diane	diane
déplacer	move
déplacer	potez
déplacer	pokret
mitchell	mitchell
ngc	ngc
gagnant	pobjeda
gagnant	pobijedi
gagnant	osvoji
gagnant	pobjednik
gagnant	osvojivši
gagnant	pobjednički
gagnant	dobijanje
armoiries	amblem
qualifications	kvalifikacije
qualifications	kvalifikacije
qualifications	kvalifikacija
qualifications	kvalifikacije
emploie	zapošljava
commandes	komande
commandes	komanduje
commandes	kontroliše
commandes	kontrolira
commandes	naređenje
commandes	naređenja
mme	gospođa
mickey	mickey
mickey	miki
légendes	legende
légendes	legenda
adaptée	prilagođena
africains	afrikanaca
africains	afrički
africains	afričke
africains	afričkih
africains	afrička
essaie	pokušaj
essaie	try
mercedes	mercedes
bâton	baton
cartons	kutije
cartons	kutija
raphaël	raphael
raphaël	rafael
raphaël	raphaël
kiev	kijev
sac	kesa
sac	bag
sac	kesica
flûte	flauta
arabie	arabija
arabie	arabiju
plaques	ploče
concernés	zainteresovanim
concernés	zabrinut
concernés	zabrinuta
dispositions	odredbe
dispositions	namirnice
dispositions	odredbama
dispositions	odredbi
cratère	krater
johannes	johannes
annexe	aneks
hard	hardcore
hard	hard
hard	teško
ralph	ralph
leo	lav
leo	leo
géologie	geologija
parlé	govornom
parlé	pričao
cnrs	cnrs
harvard	harvard
chasseur	borac
chasseur	lovac
chasseur	hunter
chasseur	lovca
vend	prodaje
java	java
sénateurs	senatora
signer	potpisivanje
signer	znak
trou	rupa
courrier	mail
permanent	trajni
permanent	trajnim
permanent	stalna
permanent	stalne
nulle	null
lorient	lorient
matériau	materijal
matériau	material
neil	neil
neil	nil
copa	copa
copa	kup
ron	ron
sondage	anketa
sondage	ankete
sondage	istraživanje
sondage	ispitivanje
moon	mjesec
moon	moon
légale	legalno
légale	pravna
légale	pravne
légale	pravni
légale	pravnih
appartement	stan
lutter	hrvanje
constitutionnel	ustavna
constitutionnel	ustavni
pure	čisti
pure	čisto
pure	čista
rapides	rapids
rapides	brzo
rapides	brza
rapides	brz
rapides	brzi
rapides	brzo
organisés	organizirani
organisés	organizirano
organisés	organizirana
organisés	organizovana
organisés	organizovane
organisés	organizovani
organisés	organizovano
organisés	organizovan
pourcentage	postotak
pourcentage	posto
pourcentage	procenata
exprimés	izraženo
carrefour	raskrsnici
carrefour	raskrsnica
carrefour	raskrsnice
carrefour	raskrsnica
traditionnels	tradicionalna
traditionnels	tradicionalne
traditionnels	tradicionalno
evans	evansa
evans	evans
prête	spremno
prête	spreman
prête	spremni
patients	pacijenti
patients	pacijentima
patients	pacijenata
patients	pacijente
patients	pacijent
susan	susan
garcía	garcía
dublin	dablinu
harvey	harvey
justin	justin
dunkerque	dunkerque
patient	pacijent
approximativement	približnu
approximativement	približno
missouri	missouri
référendum	referendum
roses	roses
liga	liga
pèlerinage	hadždž
robot	robot
sony	sony
turcs	turci
turcs	turski
calcaire	krečnjak
fame	slavnih
fame	fame
majoritaire	većina
commerciaux	komercijalne
commerciaux	komercijalni
commerciaux	reklama
stockage	skladištenje
stockage	skladište
réservé	priveo
réservé	rezervisan
interprétée	protumačili
civiles	civilno
civiles	civilna
civiles	civili
civiles	civilno
civiles	civilna
civiles	civilni
traductions	prevođenje
traductions	prevode
url	url
url	urls
wright	wright
wright	rajt
jon	jon
río	rio
río	río
brut	sirove
brut	bruto
brut	sirovog
pur	čisti
pur	čisto
pur	čista
foot	foot
foot	nogomet
foot	fudbal
triangle	trougao
nucléaires	nuklearno
nucléaires	nuklearni
nucléaires	nuklearna
pittsburgh	pittsburgh
défend	brani
adopte	usvaja
propagande	propaganda
convaincre	uvjeriti
convaincre	ubjedljivo
témoins	svjedoci
témoins	cookies
témoins	svjedok
sánchez	sánchez
sánchez	sanchez
législative	zakonodavnom
législative	zakonodavne
législative	zakonodavnim
thaïlande	tajland
soin	briga
militants	militanata
militants	aktivisti
contacter	kontakt
flamand	flamanski
hier	jučer
hier	juče
recettes	prihoda
recettes	prihodi
recettes	prihode
quatuor	kvarteta
quatuor	kvartet
supprimée	deleted
supprimée	uklonjena
clos	zatvorena
clos	zatvoreno
clos	zatvorio
clos	clos
mexicain	meksički
agnès	agnès
agnès	agnes
act	ponašaju
act	čin
act	akt
oublier	zaboravi
conversion	pretvaranje
folie	ludilo
folie	folie
folie	ludilo
caire	kairo
territoriales	teritorijalnoj
territoriales	teritorijalni
territoriales	teritorijalna
territoriales	teritorijalne
orne	orne
dauphin	delfin
dauphin	dauphin
martina	martina
évoluer	razvijaju
femelles	ženke
femelles	ženka
prototype	prototip
dom	dom
magasins	prodavnice
magasins	radnje
magasins	prodavnice
athlètes	sportista
athlètes	sportista
athlètes	sportisti
comédien	glumac
traditionnelles	tradicionalna
traditionnelles	tradicionalne
traditionnelles	tradicionalno
impulsion	impuls
stuttgart	stuttgart
luke	luke
luke	luk
températures	temperature
températures	temperatura
dépression	depresije
dépression	depresija
jorge	jorge
dean	din
liverpool	liverpool
générations	generacija
générations	generacija
générations	generacije
bordure	granica
bordure	edge
bordure	granica
séquence	niz
polytechnique	polytechnique
polytechnique	politehničkom
oct	oct
marge	marge
vatican	vatikana
vatican	vatikan
apparitions	pojavljivanja
apparitions	viđenja
bombe	bomba
croate	hrvatski
rachel	rachel
shanghai	šangaj
constant	konstanta
conduire	drive
conduire	vozi
conduire	vozeći
conduire	vožnje
capture	screenshot
barra	barra
cadres	kadrova
cadres	rukovodioci
cadres	rukovodiocima
disparaît	nestane
disparaît	nestati
magique	sihr
magique	magično
magique	čarobni
timbres	pečat
déesse	božica
lituanie	litvanski
lituanie	litvanija
lituanie	vilnius
valenciennes	valenciennes
chapitres	poglavlja
paragraphe	paragraf
adn	adn
adn	dnk
bec	bec
bec	kljun
égal	jednaki
égal	jednakih
égal	jednake
égal	jednaka
égal	jednako
für	für
joués	igrala
joués	odigrana
joués	igrao
joués	svirao
joués	odigrano
joués	odigrali
situations	situacijama
perdue	izgubljeni
perdue	izgubila
perdue	izgubljena
perdue	izgubili
perdue	izgubio
géométrie	geometrija
sexuelle	seksualnu
sexuelle	spolno
sexuelle	spolni
sexuelle	seksualna
nathan	nathan
wallon	valun
semblable	slični
semblable	slične
semblable	sličan
semblable	slična
semblable	sličnim
forfait	paket
possibilités	mogućnostima
possibilités	mogućnosti
possibilités	mogućnosti
décennie	decenija
beaumont	beaumont
austin	austin
austin	ostinu
influences	uticaja
fausse	lažnih
fausse	lažna
fausse	lažne
fausse	lažni
fausse	lažno
century	vijek
enquêtes	ispitivanja
enquêtes	istraga
gendarmerie	žandarmerija
estonie	estonija
suggère	predlaže
suggère	sugeriše
suggère	sugerira
chypre	kipar
explorateur	istraživač
explorateur	explorer
jun	jun
dell	dell
sentiments	osećanja
sentiments	osjećanja
qualifiés	kvalificirala
qualifiés	kvalifikovana
vitesses	brzina
adoptée	usvojen
adoptée	usvojena
vigne	vine
vigne	loza
obligé	primorala
obligé	prisiljeni
obligé	primorana
obligé	prisiljen
obligé	primoran
obligé	primorao
obligé	obavezne
brouillon	nacrtu
brouillon	nacrt
brouillon	nacrta
réalisations	dostignuća
réalisations	postignuća
réalisations	postignuća
kings	kraljevi
puissante	moćna
puissante	moćan
astronomie	astronomija
tombé	pala
tombé	pao
tombé	pala
escadron	eskadrila
escadron	eskadrile
escadron	odred
immatriculation	registracija
immatriculation	registraciju
immatriculation	registracije
juridiction	nadležnosti
juridiction	nadležnost
terminer	završiti
claviers	tastatura
conclut	zaključuje
engagés	angažovali
engagés	zaposlio
engagés	bavili
engagés	angažiran
engagés	počinjenih
engagés	počinjenim
engagés	počinila
engagés	izvršio
engagés	počinio
engagés	počinili
mandats	nalozi
mandats	mandati
sarthe	sarthe
istanbul	istanbul
témoignages	svjedočenja
proposée	predložio
proposée	predloženo
proposée	predloženi
laurence	laurence
élimination	eliminacijska
sorties	izlaze
timbre	pečat
mons	mons
théorique	teoretski
théorique	teorijska
sean	sean
dégâts	štetu
dégâts	oštećenja
dégâts	štete
dégâts	oštećenje
arrondissements	okruzi
arrondissements	okruga
wolf	wolf
wolf	vuk
wolf	vuka
notable	zapažen
notable	primjetna
secrète	tajna
considérablement	dramatično
professionnelles	profesionalne
professionnelles	profesionalna
professionnelles	profesionalni
professionnelles	professional
absolue	apsolutni
absolue	apsolutna
médiéval	srednjovjekovna
médiéval	srednjevjekovna
