och	그리고
legenden	전설
legenden	레전드
översatta	번역
lucia	루시아
seymour	시모어
pearl	진주
lea	리아
lea	레아
rader	라인
joniska	이오니아
shadow	섀도우
shadow	섀도
shadow	그림자
territoriet	영토
territoriet	준주
förlorar	lose
valda	선정
valda	선출
dubbelt	더블
författarna	작가
författarna	제작자
författarna	작성자
vetenskapen	사이언스
vetenskapen	과학
burke	버크
aurora	아우로라
seal	물개
bradley	브래들리
saxofon	색소폰
buss	버스
kolonin	식민지
grovt	대충
märta	마르타
märta	마사
calvados	칼바도스
väggar	성벽
vetenskapligt	과학
albany	올버니
atlantis	아틀란티스
styrman	짝꿍
styrman	메이트
face	얼굴
face	얼굴이
flygande	flying
flygande	플라잉
flygande	날아라
flygande	비행
körs	달리기
körs	러닝
porsche	포르쉐
villor	빌라
bom	bom
kungar	킹스
punk	펑크
följs	팔로우
observationer	관찰
observationer	관측
drive	드라이브
personlighet	성격
personlighet	인격
personlighet	개성
planerad	예정된
planerad	계획
protester	시위
protester	항의
protester	항의
betyg	성적
betyg	학년
betyg	평가
betyg	평가하기
betyg	별점
betyg	평점
betyg	성적
betyg	평가
betyg	평점
övrig	기타
övrig	다른
hänvisning	참조
hänvisning	참고
spara	저장하기
spara	저장
spara	절약
spara	저장
gäster	손님
gäster	게스트
gäster	참석자
gäster	손님들
specifik	구체적
specifik	특정
specifik	구체
akademi	아카데미아
akademi	아카데미
ljudet	소리
ljudet	사운드
brooklyn	브루클린
brooklyn	브룩클린
barndom	어릴적
barndom	어린시절
gradvis	점차
utgåvor	출시
utgåvor	릴리즈
utgåvor	릴리스
utgåvor	에디션
slutat	중단됨
fortsättning	계속
eliza	엘리자
tyler	타일러
planerat	예정된
planerat	계획
fowler	파울러
liberty	리버티
underhåll	관리자
underhåll	유지보수
underhåll	정비
underhåll	점검
bakterier	세균
bakterier	박테리아
bakterier	세균
dalen	골짜기
dalen	밸리
dalen	계곡
fasad	파사드
senegal	세네갈
bishop	비숍
bishop	주교
utöka	연장
utöka	확장
utöka	확대
utöka	확장하기
utöka	펼치기
anläggning	공장
anläggning	식물
anläggning	식물학
anläggning	설치
anläggning	시설
anläggning	설립
detalj	상세
detalj	자세히
detalj	세부사항
jobba	퇴근
jobba	직장
jobba	작업
prunus	벚나무
justice	정의
nutid	현재
nutid	선물
summa	합계
summa	총액
summa	전체
signal	신호
signal	신호기
signal	시그널
nederlag	패배
fördelar	혜택
fördelar	이득
fördelar	혜택
fördelar	장점
fördelar	장점
tillämpas	응용
högkvarter	본부
högkvarter	본사
marinen	해군
marinen	네이비
förmögenhet	포춘
förmögenhet	재산
benen	다리
djupa	깊은
djupa	깊게
third	세번째
third	셋째
muhammad	무하마드
muhammad	무함마드
bonus	보너스
bonus	보너스
meddelande	의사소통
meddelande	커뮤니케이션
meddelande	소통
meddelande	통신
meddelande	메시지
meddelande	메세지
meddelande	발표
meddelande	공지
meddelande	공지사항
komplexa	콤플렉스
komplexa	복합체
paula	폴라
utökade	확장
utökade	연장
dawn	새벽
generationer	세대
tjäna	적립
tjäna	적립
volymer	볼륨
bestämmelser	규칙
bestämmelser	조항
forbes	포브스
nature	자연
mozart	모차르트
återställa	리셋
återställa	초기화
återställa	복구
återställa	복원하기
återställa	복원
teman	주제
teman	테마
livsmedel	푸드
livsmedel	음식
livsmedel	식량
livsmedel	식품
livsmedel	음식
livsmedel	식품
livsmedel	식료품
varvet	조선소
värmdö	선덜랜드
fördelade	분산
captain	캡틴
captain	대위
captain	선장
myspace	마이스페이스
underhuset	커먼즈
ensamma	홀로
ensamma	혼자
ensamma	외로워
ensamma	외로운
ensamma	외로움
fuller	풀러
ricardo	히카르도
ricardo	리카르도
ricardo	히카르두
inledning	소개
inledning	도입
inledning	소개팅
institution	기관
väder	날씨
sylvia	실비아
alliansen	동맹
alliansen	얼라이언스
harriet	해리엇
räkning	윌리엄
räkning	열거
akademisk	학문
akademisk	학업
akademisk	학술
bedömning	평가
desert	사막
campus	캠퍼스
industrin	업계
industrin	산업
cola	코카콜라
cola	콜라
cola	콜라보
cola	콜라
case	대소문자
case	케이스
case	사례
medborgarskap	국적은
medborgarskap	국적
medborgarskap	시민
medborgarskap	시민권
lissabon	리스본
markera	표시
markera	마르크
markera	마크
markera	하이라이트
markera	강조하기
markera	강조
markera	선택하기
markera	선택
noterade	인용
noterade	인용된
fragment	단편
stand	스탠드
konrad	콘라트
chester	체스터
patricia	패트리샤
kalender	달력
kalender	캘린더
kurser	강좌
kurser	코스
kurser	과정
ovanlig	특이한
ovanlig	unusual
ovanlig	드문
sega	세가
edmonton	에드먼턴
antigua	앤티가
lanserade	시작됨
gardner	가드너
negativt	부정적
negativt	음수
negativt	음성
släkting	상대
släkting	상대적
släkting	친척
läsaren	리더
allians	동맹
allians	얼라이언스
armeniska	아르메니아어
armeniska	아르메니아
armeniska	아르메니아인
ngc	ngc
etablerat	설립
synpunkter	피드백
synpunkter	의견
synpunkter	댓글
flyg	날아라
flyg	플라이
flyg	항공편
flyg	비행
flyg	항공편
flyg	비행
ajax	아이아스
enorma	거대
enorma	거대한
enorma	어마어마한
begravningsplats	묘지
begravningsplats	묘지
giftermål	혼인
giftermål	결혼
eden	이든
eden	에덴
calgary	캘거리
robotar	미사일
robotar	로봇
robotar	로봇과
finansiella	재무
finansiella	금융
dawson	도슨
hertigdömet	공국
magna	magna
pia	pia
delägare	파트너
bitar	비트
bitar	조각
ljusa	밝아
ljusa	밝고
ljusa	밝은
ljusa	밝게
theodore	시어도어
electric	전기
diskuteras	논의
vitryska	벨라루스어
vitryska	벨라루스
edith	에디스
edith	에디트
dynastin	왕조
väntar	기다림
knapp	버튼
knapp	단추
republik	공화국
presentation	프레젠테이션
utgivning	게시
utgivning	출판
förstöra	파괴
förstöra	파멸
syre	산소
lycka	행복
lycka	happiness
kulturer	문화
hawk	호크
opus	오푸스
slovenska	슬로베니아
slovenska	슬로베니아어
slovenska	슬로베니아
slovenska	슬로베니아어
befattning	함수
befattning	직위
befattning	위치
befattning	포지션
systrar	시스터스
systrar	자매들
systrar	자매
rättegången	재판
planeras	예정된
planeras	계획
kontroversiella	논란이
kontroversiella	논란
datorn	컴퓨터
manga	만화
manga	만화가
kommersiellt	상용
kommersiellt	상업용
kommersiellt	상업
justin	저스틴
orleans	올리언스
levi	레비
levi	리바이
istanbul	이스탄불
uppträda	공연
uppträda	성과
cut	잘라
minnet	추억
minnet	기억력
minnet	메모리
minnet	기억
elena	엘레나
westwood	웨스트우드
somalia	소말리아
inställning	태도
inställning	설정
inställning	설정
inställning	구성
mekanisk	기계
hebei	허베이
efterföljare	후임
upptäckten	디스커버리
upptäckten	발견
artur	아서
gäst	게스트로
gäst	손님
gäst	게스트
gäst	참석자
mänsklig	인간
mänsklig	인체
mänsklig	인간인
stupade	타락
moss	이끼
novell	소설
made	made
made	만든
register	레지스터
register	등록
register	레코드
register	레지스터
register	레지스트리
kärnan	커널
kärnan	핵심
kärnan	코어
systems	체계
systems	시스템
skapandet	생성
skapandet	창조
skapandet	만들기
psykologi	심리학
mini	미니
ökande	증가
ökande	라이징
feng	펑펑
släppts	발매
släppts	개봉
jupiter	목성
jupiter	목성의
överlevande	생존
överlevande	생존자
överlevande	survivor
överlevande	생존자
synliga	표시
synliga	표시됨
selma	셀마
nationen	네이션
nationen	국민
sålda	팔렸다
sålda	판매
satsa	내기
satsa	bet
satsa	베팅
marknad	마켓
marknad	시장
pension	은퇴
pension	퇴직
pension	연금
pension	연금
portal	포탈
portal	포털
fysiologi	생리학
konservativ	보수주의
konservativ	보수
braun	브라운
knuten	매듭
filer	파일
flykt	탈출
skriften	성서
humboldt	훔볼트
belägringen	포위전
grundandet	창립
willie	윌리
interiör	인테리어
interiör	내부
moder	엄마
moder	어머니
falla	떨어지지
falla	떨어지는
falla	떨어짐
katedralen	성당
katedralen	대성당
webbplatsen	웹사이트
webbplatsen	사이트
schultz	슐츠
mottagande	수신
mottagande	접수
slåss	파이팅
slåss	싸워라
slåss	싸움
slåss	싸우기
slåss	싸워
slåss	싸우다
bytt	변경되었습니다
bytt	바꿨다
bytt	변경됨
bytt	스위치
ideal	이념
ideal	아이디얼
ideal	이상
apollo	아폴로
sanningen	진실
sanningen	진리
koordinater	좌표
koordinater	좌표계
svaga	약한
svaga	약해
tomt	비어
tomt	비어
lägenheter	아파트
truppen	분대
truppen	스쿼드
ace	에이스
ace	ace
ritat	드류
ritat	드루
challenge	도전
work	퇴근
work	직장
work	작업
evolution	에볼루션
evolution	진화
evolution	진화론
lion	라이온
lion	사자
trummis	드러머
born	born
born	출생
born	탄생
dagbok	일기장
dagbok	다이어리
dagbok	일기
aaron	에런
aaron	아론
fotografi	사진
fotografi	사진술
ski	스키
ockuperade	점령
karen	카렌
karen	캐런
bål	몸통
bål	펀치
inkluderade	포함
inkluderade	포함됨
soundtrack	사운드트랙
plast	플라스틱
plast	성형외과
plast	플라스틱
plast	성형
plast	비닐
litterär	문학
magiska	마술
magiska	마법
magiska	magic
magiska	매직
mörkt	어둡게
mörkt	다크
mörkt	어두운
mörkt	어둠
sinclair	싱클레어
cirkus	서커스
hastings	헤이스팅스
poeten	시인
islamiska	이슬람
boeing	보잉
historier	스토리
historier	소식
grove	그로브
fis	fis
nät	net
xiii	xiii
broar	브리지스
broar	다리
broar	브리지
broar	브릿지
rådde	충고
sonic	소닉
gemenskapen	커뮤니티
gemenskapen	공동체
självbiografi	자서전
perfekt	완벽
perfekt	완벽한
bol	bol
variation	다양체
variation	버라이어티
variation	변동
variation	변동이
variation	변이
lämpliga	어울리는
hotellet	호텔
kommunal	시영
kid	키드
populationer	인구
förhållandevis	상대적으로
tunna	배럴
tunna	얇은
närhet	근접
moses	모세스
moses	모세
moses	모스
varumärke	브랜드
varumärke	상표권
varumärke	상표
stopp	중지
stopp	멈추기
stopp	중단
stopp	정지
sammansättning	합성
sammansättning	작곡
lyssna	듣기
brister	결함
brister	약점
manhattan	맨해튼
clemens	클레멘스
bortom	비욘드
osu	osu
marin	마린
marin	마린
marin	해병대
partiklar	입자
hamra	망치
hamra	해머
nürnberg	뉘른베르크
åldern	연령
åldern	나이에
åldern	나이
söndag	일요일
turister	관광객
udda	odd
protest	시위
protest	항의
simmons	시몬스
nan	nan
vale	베일
besättning	크루
besättning	승무원
gate	대문
gate	게이트
aktuellt	현재
aktuellt	전류
mills	밀스
gåva	기부
gåva	기부금
gåva	기증
gåva	선물
madonna	성모
madonna	마돈나
stock	주식
stock	재고
anonym	익명
antikens	고대
riley	라일리
jämföra	비교하기
jämföra	비교
folkomröstning	국민투표
straffar	처벌
straffar	처벌
nash	내시
campos	캄포스
christoffer	크리스토퍼
inverkan	영향
inverkan	영향력
inverkan	임팩트
radikala	급진주의
anor	리니지
förståelse	이해
förståelse	이해하기
tillåtna	허용
bermuda	버뮤다
emily	emily
emily	에밀리
studion	스튜디오
kandidater	후보
kandidater	후보자
valuta	통화
valuta	화폐
marsch	행진
marsch	행진곡
övergången	전이
synligt	표시
synligt	표시됨
köper	사기
köper	구매
köper	구매
jamie	제이미
lugn	차분한
lugn	차분
lugn	잔잔한
motion	모션
motion	움직임
motion	운동
bekämpa	전투
bekämpa	컴뱃
överallt	어디서나
överallt	어디든
överallt	어디든지
newman	뉴먼
flint	플린트
skapare	작성자
skapare	제작자
skapare	메이커
skapare	창조주
skapare	제작자
skapare	작성자
living	생활
flyktingar	난민
asp	asp
globe	글로브
mega	메가
tina	티나
rush	러쉬
respekt	존경
respekt	존중
pyramid	피라미드
hemland	조국
troligt	가능성
graven	무덤
rikard	리차드
rikard	리처드
rosario	로사리오
darmstadt	다름슈타트
ninja	닌자
mad	mad
förbinder	연결
prinsen	프린스
prinsen	왕자
hämnd	회수
hämnd	복수
hämnd	복수
konkurrens	경쟁
matematiska	수학
ris	라이스
upptäcka	탐지
upptäcka	감지
upptäcka	찾기
upptäcka	발견
upptäcka	찾아보기
upptäcka	발견
ättlingar	후예
astronomi	천문학
mjölk	우유
mjölk	밀크
emi	emi
industrier	업종
industrier	산업
damm	먼지
damm	연못
dröm	드림
smärta	통증
smärta	통증이
smärta	고통
föreläsningar	강의
föreläsningar	강연
bott	살았던
broder	오빠
broder	아우
ávila	아빌라
kingston	킹스턴
kingston	킹스톤
talang	재능
talang	탤런트
lynch	린치
estniska	에스토니아어
estniska	에스토니아
presenterar	선물
halsen	목구멍
halsen	목이
startat	시작되었습니다
startat	시작했습니다
startat	시작됨
fuktiga	촉촉한
fuktiga	습작
fuktiga	습윤
fuktiga	습기
flight	항공편
flight	비행
parameter	파라미터
parameter	매개변수
linux	리눅스
linux	linux
flygbolag	항공
flygbolag	항공사
flygbolag	항공
flygbolag	항공사
jordanien	조던
jordanien	조르당
lyfta	상승
lyfta	승강기
lyfta	리프트
publicera	게시
publicera	게시글
publicera	포스트
publicera	게시물
publicera	게시
publicera	출판
publicera	게시
publicera	출판
publicera	발행
passera	패스
elliott	엘리엇
kirk	커크
isabel	이사벨
klein	클라인
akademin	아카데미아
akademin	아카데미
stridsvagnar	tanks
stridsvagnar	탱크
stridsvagnar	전차
räckvidd	범위
räckvidd	스코프
räckvidd	도달
räckvidd	도달하기
forever	영원
forever	영원히
forever	forever
forever	영원한
ocean	바다
ocean	오션
buken	복부
buken	복부
delat	공유
delat	나눈
stream	스트리밍
stream	스트림
stream	흐름
magasin	잡지
magasin	매거진
magasin	창고
magasin	웨어하우스
kill	킬링
atp	atp
biskopar	주교
sekund	둘째
sekund	두번째
toyota	토요타
drivande	드리프트
laurence	로렌스
spets	스피츠
spets	레이스
sjuka	아파
sjuka	아픈
sjuka	아프다
föraren	드라이버
föraren	운전사
reaktioner	공감
reaktioner	반응
reaktioner	공감
flyr	탈출
zoo	동물원
skadad	부상
skadad	손상
skadad	손상된
skadad	부상당한
navy	해군
navy	네이비
clayton	클레이턴
stam	부족
bussar	버스
mänskligheten	인류
mänskligheten	인류
skal	껍질
skal	껍질
cuba	쿠바
shannon	섀넌
genetiska	유전자
rapporter	보고서
bark	나무껍질
concepción	콘셉시온
strålning	방사능
strålning	방사
strålning	방사선
strålning	방사성
windsor	윈저
överleva	생존
överleva	살아남은
överleva	생존
överleva	살아남기
violinist	바이올리니스트
tillgängligt	접근
dialekt	방언
dialekt	말투
bundesliga	분데스리가
suppleant	대체
freiburg	프라이부르크
tredjedel	세번째
tredjedel	셋째
teresa	테레사
url	url
distribution	분포
distribution	분배
distribution	배포
distribution	배포판
parentes	괄호
parentes	괄호
parentes	괄호
parentes	괄호
dynamo	다이너모
lucy	루시
fyr	등대
animerade	애니메이션
pierce	피어스
socker	설탕
socker	슈가
socker	설탕
socker	슈슈
tillverkat	made
tillverkat	만든
tillverkat	제조
tydligare	선명하게
syntes	합성
richter	리히터
barr	바늘
beat	beat
beat	이겨
beat	비트
alexis	알렉시스
alexis	알렉세이
nisse	elf
nisse	엘프
ändring	바뀌기
ändring	변화
ändring	변경
ändring	바꾸기
arbetsgivare	고용주
arbetsgivare	직장
juryn	배심원
oavgjort	넥타이
slavar	노예
angela	안젤라
angela	안젤로
produkten	제품
katt	고양이
