les	на
principauté	рашки
principauté	князівство
volant	польоту
textcolor	textcolor
dents	зуби
dents	зуб
dents	зубна
dents	зуби
australienne	австралійська
australienne	австралійський
may	травнева
may	травня
may	травневі
may	травні
may	травень
algérien	алжирська
tommy	томмі
tommy	томі
richesse	копійки
richesse	багатство
richesse	багатства
richesse	багатство
ports	порти
indes	індію
indes	індія
indes	індії
terry	террі
mardi	вівторок
sprint	спринт
infrastructures	інфраструктура
infrastructures	інфраструктур
exploration	дослідження
exploration	подібній
travaillant	робота
travaillant	робочий
matthew	матвія
matthew	матвій
matthew	метью
cerveau	мозок
cerveau	мозку
cerveau	мізки
fabrique	фабрика
fabrique	fabrique
arte	arte
voter	голосування
voter	голосуйте
voter	проголосувати
voter	голосувати
voter	голосування
décède	вмирає
décède	гине
décède	помре
décède	помирає
diplomate	дипломат
diplomate	дипломатичних
maternelle	материнська
relatif	відносно
relatif	відносна
relatif	відносний
journées	днів
journées	дні
sommets	вершин
sommets	вершин
sommets	вершини
dramaturge	драматург
urbaines	урбан
urbaines	міський
écologique	екологічної
écologique	екологічна
écologique	екологічний
joan	іванна
joan	джоан
collaborateur	співавтора
collaborateur	внески
réside	згортається
sentiment	почуття
sentiment	відчуття
sentiment	передчуття
théodore	теодор
théodore	теодор
architectes	архітектор
architectes	архітекторів
transformer	перетворити
transformer	перетворення
médical	медичних
médical	медичний
médical	medical
médical	медична
médical	медичні
publiées	опублікований
publiées	оприлюднено
publiées	опубліковано
habitude	звичка
habitude	звички
habitude	звичкою
modeste	скромний
modeste	скромним
interface	інтерфейс
fantôme	примара
fantôme	привид
fantôme	phantom
animé	анімація
animé	анімація
animé	анімаційний
animé	анімаційна
animé	аніме
ludwig	людвіг
dérivé	похідна
dérivé	похідний
marcus	маркус
ottoman	турецький
universal	універсальна
universal	universal
universal	універсальний
imaginaire	fantasy
imaginaire	фантазія
imaginaire	уявні
microsoft	microsoft
lens	лінзи
lens	лан
bucarest	бухарест
passée	минулий
passée	минулі
passée	минуле
interventions	доповідей
interventions	втручання
collectivités	громад
témoignage	свідчення
témoignage	показання
nage	плавати
arizona	аризона
nuls	нульовий
nuls	фіктивних
décrite	описано
décrite	описані
satellites	супутники
mâles	самці
wrestling	боротьба
commerciales	комерційне
commerciales	комерційного
commerciales	комерційні
commerciales	комерційна
commerciales	комерційний
resta	залишилася
circonstances	обставин
circonstances	обставини
chants	chants
chancelier	канцлер
gratte	хмарочос
désignation	позначення
heart	серце
déclin	відхилити
déclin	скорочуються
thermique	термальні
thermique	теплом
thermique	спека
énorme	величезна
énorme	величезний
énorme	величезні
énorme	неймовірні
réformes	реформи
réformes	реформа
réformes	реформи
pôles	поляків
pôles	поляки
partenaires	партнери
partenaires	партнер
partenaires	напарник
partenaires	партнерські
tombeau	могила
tombeau	гробниця
tombeau	господній
tombeau	могили
bruit	шум
tchécoslovaquie	чехословаччини
devise	валюта
devise	валюту
devise	валюти
devise	девіз
universel	універсальна
universel	universal
universel	універсальний
finir	фініш
finir	завершити
finir	закінчити
annie	енні
mercredi	середа
limiter	обмежити
