در	deur
تورین	thorin
تورین	turijn
انداخته	gedropt
نجوم	astronomie
چندگانه	meerdere
چندگانه	meervoudige
چندگانه	veelvoud
چندگانه	meervoudig
کریمه	krim
کریمه	krim
انها	opladen
نصرالله	nasrallah
آرشیو	archief
آرشیو	archieven
آرشیو	archief
آرشیو	archiveren
ممنوعیت	embargo
ممنوعیت	drooglegging
ممنوعیت	verbod
علف	hay
علف	hooi
علف	gras
علف	grass
علف	wiet
علف	onkruid
علف	weed
ناصری	nazarener
ناپل	napels
بازگشتی	recursief
بازگشتی	recursieve
فرناندو	fernando
لشکرکشی	campagne
لشکرکشی	veldtocht
کاوش	verkennen
کاوش	ontdekken
کاوش	verkennen
زایمان	bezorging
زایمان	oplevering
زایمان	levering
زایمان	bevalling
زایمان	arbeid
بازده	efficiency
بازده	efficiëntie
بازده	doeltreffendheid
بازده	doelmatigheid
بازده	rendement
بازده	opbrengst
چاد	chad
چاد	tsjaad
اشک	traan
اشک	scheur
اشک	scheuren
اشک	tranen
پیک	schoppen
شیء	voorwerp
شیء	object
تان	tan
تان	kleurtje
تان	tân
یخچال	ijskast
یخچال	koelkast
یخچال	ijskast
یخچال	koelkast
یخچال	vriezer
یخچال	diepvries
خشمگین	razend
خشمگین	woedend
خشمگین	woest
خشمگین	kwaad
خشمگین	boos
حسی	zintuiglijke
حسی	sensorische
براین	bryan
براین	brian
لوکس	lux
لوکس	luxe
لوکس	luxueus
مواضع	posities
موجودی	wezen
موجودی	schepsel
موجودی	voorraad
موجودی	stock
سوادکوه	iraanse
سوادکوه	iran
اوساکا	osaka
دانمارکی	deens
دانمارکی	deense
شاد	shad
شاد	vrolijk
شاد	happy
شاد	blij
شاد	tevreden
شاد	gelukkig
بنایی	metselwerk
امیری	amiri
لرزش	tremor
لرزش	trillingen
لرزش	vibraties
لرزش	vibratie
لرزش	trilling
لرزش	flikkeren
لرزش	schud
لرزش	schudden
لرزش	shake
مانوئل	manuel
ویمبلدون	wimbledon
سواد	ongeschoolde
سواد	ongeschoold
سواد	geletterdheid
تنه	torso
تنه	romp
تنه	kofferbak
تنه	achterbak
تنه	slurf
مداری	orbitale
مبهم	dubbelzinnige
مبهم	dubbelzinnig
مبهم	obscure
مبهم	vage
مبهم	vaag
مبهم	fuzzy
مبهم	wazig
عینی	doelstelling
عینی	objectief
عینی	ooggetuige
نگرش	attitude
نگرش	houding
دیپلماتیک	diplomatiek
دیپلماتیک	diplomatieke
گردو	walnoten
گردو	walnoten
گردو	walnoot
رزم	battle
رزم	slag
رزم	strijd
رزم	gevecht
رزم	veldslag
رزم	tactiek
روشنی	helderheid
یادآور	herinnering
سعادت	bliss
سعادت	gelukzaligheid
مارگارت	margaret
مارگارت	margaretha
بهایی	prijzen
بهایی	prijs
کشش	stretch
کشش	uitstrekken
کشش	strekken
کشش	rekken
کشش	uitrekken
کشش	spanning
کشش	spanningen
نبی	nabi
نگارخانه	galerie
نگارخانه	galerij
اعتقادات	overtuigingen
بنفش	paars
بنفش	paarse
بنفش	violet
دریانوردی	maritiem
دریانوردی	varen
فیشر	fisher
فیشر	fischer
متیو	matthew
پخته	gekookte
پخته	gekookt
پخته	gebakken
متخصصان	experts
متخصصان	deskundigen
متخصصان	experten
متخصصان	technici
الهه	godin
الهه	muze
شخصاً	persoonlijk
حفره	alveolaire
حفره	hole
حفره	gat
حفره	kuil
دوچرخه	fiets
ایرانیکا	iranica
مادها	herakleios
یگانه	one
یگانه	één
یگانه	een
یگانه	eén
استر	ester
استر	esther
شل	granaat
شل	shell
شل	schelp
شل	omhulsel
شل	los
شل	losjes
شل	losse
فیروزه	turquoise
هفده	seventeen
هفده	zeventien
یوری	joeri
یوری	yuri
ریشتر	richter
ملبورن	melbourne
بوم	boem
بوم	boom
بوم	zwerver
چو	chu
چو	cho
نساجی	weven
فیلیپس	philips
فیلیپس	philips
فیلیپس	phillips
هنرستان	serre
هنرستان	conservatorium
ورق	dek
ورق	deck
درشت	large
درشت	groot
درشت	grote
درشت	macro
درشت	grof
برتون	burton
برتون	bratton
برتون	breton
زنبور	bijen
زنبور	bee
آریایی	arische
کاسه	bowl
کاسه	kommen
کاسه	schalen
استحکام	sterkte
استحکام	kracht
دایی	oom
دایی	nonkel
پیاز	uien
پیاز	ui
پیاز	uien
کمیت	hoeveelheid
کمیت	kwantiteit
رام	onderworpen
رام	ram
رام	rammen
رام	rom
رام	temmen
رام	tamme
رام	tem
دود	rook
دود	roken
مشرف	musharraf
کبود	blue
کبود	blauw
کبود	blauwe
کبود	kneuzing
ویدیو	filmpje
ویدیو	video
ویدیو	filmpjes
ویدیو	videos
تخصیص	toewijzing
تخصیص	allocatie
دیجیتالی	digitaal
تصاحب	overname
رودی	rudy
دمکراتیک	democratische
دمکراتیک	democratisch
بلا	bela
بلا	bella
اعتصاب	strike
اعتصاب	staking
آبشاری	cascade
آبشاری	cascading
تداخل	storing
تداخل	interferentie
تداخل	inmenging
انتها	tijdloze
انتها	tijdloos
دفاتر	kantoren
دفاتر	kantoor
طولی	portret
طولی	longitudinale
جفری	jeffery
شین	shane
مشورت	raadsman
مشورت	raadpleging
مشورت	raadplegen
مشورت	geraadpleegde
مشورت	geconsulteerd
مشورت	geraadpleegd
مشورت	consultatie
مشورت	overleg
مشورت	raadpleging
مشورت	consult
مشورت	consulteren
مشورت	raadplegen
یی	yee
نورمن	norman
عادل	adel
عادل	adil
بیدار	wakker
بیمارستانی	ziekenhuis
نادری	zeldzame
نادری	zelden
نادری	zeldzaam
گراهام	graham
تهاجمی	agressieve
تهاجمی	agressief
تهاجمی	aanstootgevend
تهاجمی	beledigend
تهاجمی	offensief
جلیل	jalil
جهنم	hel
جهنم	hell
شرطی	voorwaardelijke
شرطی	voorwaardelijk
خوشحال	vrolijk
خوشحال	happy
خوشحال	blij
خوشحال	tevreden
خوشحال	gelukkig
فوران	uitbarsten
فوران	uitbarsting
رامسر	ramsar
علما	rabbijnen
سفرنامه	routebeschrijving
سرشار	vol
سرشار	volledig
سرشار	full
سرشار	volledige
سرشار	volle
دانستن	wetende
دانستن	dunstan
تطابق	bijpassende
تطابق	overeenkomende
تطابق	overeenkomend
تطابق	matching
تطابق	match
الیوت	elliot
پرستش	aanbidding
پرستش	verering
پرستش	aanbidden
توباگو	tobago
پارلمانی	parlementaire
پارلمانی	parlementair
سنجی	sanjay
حسنی	hosni
حسنی	hassani
دلتا	delta
پروازهای	vlucht
پروازهای	vluchten
مسطح	plat
مسطح	planaire
مملکت	land
ملاحظه	attent
مامور	agent
تلگراف	telegraaf
مختص	uitsluitend
تکذیب	ontkent
تکذیب	ontken
تکذیب	ontkennen
بدر	badr
اعلان	aankondiging
اعلان	bekendmaking
اعلان	mededeling
اعلان	prompt
اعلان	aankondigen
اعلان	notificatie
اعلان	melding
اعلان	aanmelding
اعلان	kennisgeving
اعلان	meldingen
اعلان	aanmeldingen
اعلان	aangifte
اعلان	declaratie
اعلان	verklaring
دویچه	deutsche
رآکتور	reactor
تماشاگر	toeschouwer
بوداپست	boedapest
تاجر	koopman
تاجر	handelaar
غیررسمی	informele
غیررسمی	informeel
غیررسمی	onofficiële
غیررسمی	officieus
غیررسمی	onofficieel
غیررسمی	officieuze
غیررسمی	officieus
غیررسمی	onofficieel
تیز	sharp
تیز	scherp
تیز	scherpe
رومن	roman
رومن	romeinse
رومن	romeins
آبهای	wateren
جویی	joey
روبرت	robert
شرعی	canonieke
ویژگیهای	functies
ویژگیهای	kenmerken
ویژگیهای	eigendommen
ویژگیهای	eigenschappen
فریم	frames
فریم	kaders
فریم	frame
فریم	kader
بده	geef
بده	geven
الکلی	alcoholisten
الکلی	alcoholische
الکلی	alcoholist
خفاش	bat
خفاش	bbt
خفاش	knuppel
خفاش	vleermuis
بازمانده	overlevende
بازمانده	overlever
اعتراضی	bezwaren
اعتراضی	bezwaar
اعتراضی	bezwaarschrift
اعتراضی	protesten
اعتراضی	protest
اعتراضی	protesteren
سازمانهای	organisaties
گوتیک	gothic
گوتیک	gotische
اجاره	huurcontract
اجاره	lease
برمن	bremen
برمن	berman
شفاهی	mondelinge
شفاهی	mondeling
شفاهی	oraal
شفاهی	verbale
شفاهی	verbaal
شفاهی	mondeling
کارول	carol
پریش	parish
پریش	freguesia
پریش	parochie
ژورنال	tijdschrift
ژورنال	journal
ژورنال	dagboek
نلسون	nelson
لئوناردو	leonardo
گئورگ	joris
گئورگ	george
گئورگ	georg
بعید	vergezocht
بعید	onwaarschijnlijk
بعید	onwaarschijnlijke
پلان	plan
پلان	plannen
اتهامات	aanklachten
اتهامات	aanklacht
اتهامات	beschuldigingen
ایلات	eilat
آلبرتو	alberto
برپایی	instellen
برپایی	valstrik
فرآیند	proces
فرآیند	verwerken
موشکی	raket
پولیتزر	pulitzer
میگ	mig
شدیداً	massaal
مینی	mini
مینی	minnie
زره	pantser
زره	harnas
زره	jassen
زره	pantser
زره	harnas
روحانیت	spiritualiteit
روحانیت	geestelijken
مدارهای	circuits
مدارهای	schakelingen
نجیب	edele
نجیب	noble
نجیب	edel
نجیب	nobele
نجیب	nobel
نجیب	najib
نجیب	deftig
نجیب	fatsoenlijke
نجیب	fatsoenlijk
موسس	stichter
موسس	oprichter
برکه	vijver
بوک	bok
راکت	raket
راکت	rocket
خواهرش	zus
خواهرش	zusje
خواهرش	zuster
الکترومغناطیسی	elektromagnetisch
الکترومغناطیسی	elektromagnetische
تناسب	proportie
تناسب	proporties
تناسب	proportie
تناسب	passen
تناسب	fit
تورینگ	turing
سایپا	saipa
ملوان	zeelui
ملوان	zeelieden
ملوان	matrozen
ملوان	matroos
ملوان	sailor
ملوان	zeeman
ملوان	zeiler
فولکلور	folklore
سودمند	voordelig
تعجب	verwondering
تعجب	wonder
دیواری	prikbord
دیواری	wand
دیواری	muur
رومئو	romeo
مکزیکی	mexicanen
مکزیکی	mexicaanse
مکزیکی	mexicaan
مکزیکی	mexicaans
دستمزد	loon
دستمزد	salarissen
دستمزد	lonen
دستمزد	vergoeding
دستمزد	honorarium
دستمزد	betaling
قاچاق	smokkel
قاچاق	smokkelen
قاچاق	mensenhandel
قاچاق	smokkelen
ریش	koppeling
ریش	baard
مسیه	messier
کارلو	carlo
دیک	dick
دیک	lul
تکلیف	taak
تکلیف	huiswerk
گزینش	selectie
ژول	jules
حماسه	saga
حماسه	epische
حماسه	epic
حماسه	episch
همیشگی	permanente
همیشگی	blijvend
همیشگی	permanent
همیشگی	blijvende
همیشگی	gebruikelijke
همیشگی	gebruikelijk
فلج	verlamming
فلج	verlamd
فلج	verlamde
ورمانت	vermont
مینا	mina
جعلی	nep
جعلی	fake
عضله	biceps
عضله	spieren
عضله	spier
خشت	adobe
خشت	ruiten
خشت	diamanten
کشمیر	kasjmir
کشمیر	kashmir
بت	beth
پنجه	claw
پنجه	klauw
پنجه	klauwen
پنجه	poot
پنجه	pootje
افتادن	herfst
افتادن	fall
افتادن	vallen
پاراگراف	paragraaf
پاراگراف	alinea
اردک	eendjes
اردک	eenden
اردک	eend
اردک	eendje
اردک	eenden
اردک	bukken
پنیر	kaas
دزدی	beroving
دزدی	roofoverval
دزدی	overval
دزدی	diefstal
دزدی	diefstal
دزدی	stelen
داوطلب	vrijwilliger
داوطلب	vrijwilligers
داوطلب	vrijwilligerswerk
داوطلب	vrijwilliger
داوطلب	vrijwilligers
داوطلب	vrijwillig
خبرنگاران	journalisten
خبرنگاران	verslaggevers
خبرنگاران	journalisten
خبرنگاران	reporters
کروی	bolvormige
کروی	sferische
کلاغ	crow
کلاغ	kraai
کلاغ	raaf
کلاغ	raven
شرکتهای	bedrijven
تسهیل	faciliteren
تسهیل	vergemakkelijken
تسهیل	vergemakkelijkt
انستیتو	instituut
ترمیم	restauratie
ترمیم	restaureren
ترمیم	herstel
زیرساخت	infrastructuur
زیرساخت	infrastructuren
برکناری	ontslag
شتر	kamelen
شتر	kameel
شتر	camel
صور	trompet
صور	horn
صور	hoorn
نیکل	stuiver
نیکل	nikkel
نیکل	nicole
مرو	moro
اختیاری	facultatieve
اختیاری	facultatief
اختیاری	optionele
اختیاری	optioneel
اختیاری	vrijwillige
اختیاری	vrijwillig
گسسته	discrete
گسسته	discreet
غیبت	afwezigheid
دنا	dana
زیمبابوه	zimbabwe
زیمبابوه	zimbabwaanse
زیمبابوه	zimbabwaanse
فرستادن	versturen
رن	rennes
رن	ren
تحمیل	opleggen
تحمیل	opgelegde
تحمیل	opgelegd
عفو	amnestie
عفو	amnesty
عفو	gratie
عفو	gratie
دستاوردهای	prestaties
دستاوردهای	verwezenlijkingen
دستاوردهای	prestatie
پلاستیک	plastiek
پلاستیک	kunststof
پلاستیک	plastic
آرد	meel
آرد	bloem
کیهانی	kosmische
کیهانی	kosmisch
فاتح	veroveraar
فاتح	overwinnaar
فاتح	fateh
فاتح	fatih
نوح	noach
نوح	noach
نوح	noah
کرال	corral
مموریال	herdenking
مموریال	memorial
مموریال	gedenkteken
آلات	instrumenten
وقف	gewijd
وقف	toegewijde
وقف	toegewijd
وقف	opgedragen
صوفی	mystic
صوفی	mystieke
صوفی	mystiek
صوفی	sufi
پنبه	katoen
جادوگر	tovenaar
جادوگر	wizard
جادوگر	heks
سونگ	gezongen
سونگ	sung
ادوار	édouard
لستر	leicester
ور	var
ور	ware
لنگ	lang
لنگ	stom
لنگ	lamme
جادو	magie
جادو	magic
جادو	magisch
سنگینی	heavy
سنگینی	zwaar
سنگینی	zware
سنگینی	heftig
شرف	eren
شرف	eer
شرف	sharaf
دکمه	knoppen
دکمه	knopen
دکمه	knop
دکمه	button
کام	verleiden
کام	verleid
کریستی	christy
سفری	journey
سفری	reis
ناراحت	overstuur
کت	vacht
کت	jas
کت	kat
بوتسوانا	botswana
سیکل	cyclus
سیکل	kringloop
غبار	stof
کرت	kurt
کرت	kart
تیغه	lemmet
تیغه	blade
تیغه	mes
تیغه	zwaard
علاءالدین	aladdin
سون	zon
سون	sven
بازرگانان	kooplieden
بازرگانان	handelaren
بازرگانان	toeleveranciers
بازرگانان	leveranciers
انعکاس	reflectie
انعکاس	spiegelbeeld
انعکاس	weerspiegeling
انعکاس	bezinning
انعکاس	spiegeltje
انعکاس	spiegelen
انعکاس	spiegel
انعکاس	mirror
مقصود	doel
وفادار	trouwe
وفادار	loyaal
وفادار	trouw
وفادار	loyale
وفادار	trouwe
وفادار	trouw
وفادار	getrouwe
وفادار	trouw
وفادار	loyaliteit
چشمان	ogen
چشمان	oogjes
فریب	bedrog
فریب	waan
فریب	bedrog
فریب	misleiding
فریب	misleid
فریب	bedrogen
سیاتل	seattle
گوارش	spijsvertering
مناظر	bezienswaardigheden
مناظر	landschappen
منصوری	mansouri
گز	gaz
ناتو	nato
ناتو	navo
ترش	thrash
ترش	zure
اتو	strijken
اتو	strijk
اتو	otto
بافی	buffy
توپخانه	artillerie
توپخانه	geschut
میهن	vaderland
میهن	moederland
میهن	thuisland
دارن	darren
فولادی	staal
فولادی	stalen
کاش	wish
کاش	wensen
کاش	wens
تگ	taggen
تگ	tag
تخلف	schending
تخلف	overtreding
بیابانی	woestijn
کمونیستی	communistische
کمونیستی	communist
کمونیستی	communistisch
لیدز	leeds
معلق	vering
معلق	suspensie
معلق	schorsing
معلق	opschorting
معلق	schorsen
معلق	opschorten
معلق	onderbroken
معلق	geschorst
معلق	opgeschort
تجدیدپذیر	hernieuwbare
آمونیوم	ammonium
هجرت	migreren
هجرت	emigreerde
صریح	uitdrukkelijk
صریح	expliciet
صریح	uitdrukkelijk
صریح	expliciet
صریح	expliciete
صریح	uitdrukkelijke
مقدمات	preparaten
مقدمات	bereidingen
مقدمات	voorbereidingen
مقدمات	voorbereiding
لورن	lauren
سیف	saif
سیف	sif
مشکین	musk
مبحث	topic
مبحث	onderwerp
تمایلات	tendensen
تمایلات	neigingen
تطبیقی	vergelijkende
تطبیقی	vergelijkend
ذاتی	inherent
ذاتی	inherente
ذاتی	intrinsieke
ذاتی	intrinsiek
ذاتی	aangeboren
نمایشگر	viewer
نمایشگر	kijker
نمایشگر	monitor
نمایشگر	monitoren
عوام	commons
غم	rouw
غم	verdriet
غم	verdriet
غم	droefheid
غم	verdriet
غم	smart
غم	triestig
غم	treurig
غم	droevig
غم	verdrietig
غم	triest
لائوس	lao
لائوس	laos
پرنس	prince
پرنس	prins
فصول	seizoenen
آقایان	heren
محرمانه	geheim
محرمانه	secret
محرمانه	vertrouwelijke
محرمانه	vertrouwelijk
لان	lan
لان	ian
لان	lon
آنکارا	ankara
رولینگ	rolling
رولینگ	rollen
رولینگ	walsen
رولینگ	rollende
رولینگ	rollend
رولینگ	rowling
حیوانی	dier
ایدئولوژی	ideologie
پین	speld
پین	pincode
