το	را
αναβάτη	سوارکار
αναβάτη	موتورسواری
αναβάτη	سوار
σίγκελ	سیگل
αδελφική	برادرانه
αμπελώνα	تاکستان
προστάτεψε	محافظت
τσαντραγκούπτα	چاندراگوپتا
εντερική	رودهای
τουργκούτ	تورگوت
τσερόκι	چروکی
απειλητικό	تهدید
μαγκά	ماگا
ντισραέλι	دیزرائیلی
καταλίνα	کاتالینا
στείρωση	سترون
δημογραφικές	جمعیتی
πετσέτα	دستمال
πετσέτα	حوله
γκονζάλες	گونزالس
γκονζάλες	گونزالز
γκονζάλες	گونزالس
γκονζάλες	گونزالز
μεθυσμένη	مستی
μεθυσμένη	مست
γρίφος	معما
γρίφος	معمای
γρίφος	معما
γρίφος	پازل
κουστουρίτσα	کوستوریتسا
χάνεκε	هانکه
τσάβι	ژاوی
γλυκάνισο	انیسون
ροδάκινα	هلو
εμφυτεύματα	ایمپلنت
λάχτι	لاختی
αλφαβητισμού	سوادی
αλφαβητισμού	سواد
τουνγκούσκα	تونگوسکا
βιρτουόζος	هنرشناس
αλμαγέστη	المجسطی
γενναιόδωρος	کرامت
γενναιόδωρος	بخشندگی
γενναιόδωρος	گرامی
μπαγιόν	بایون
σακούλα	ساک
σακούλα	کیسه
σακούλα	کیف
τούρτα	cake
τούρτα	کیکه
τούρτα	کیک
ρέπιν	رپین
σάμπο	سامبو
ανισορροπία	ناهماهنگی
λάκα	لاکا
φτηνή	ارزان
φτηνή	ارزون
πόλιε	پولیه
πόλιε	پلج
ενδιαφέρομαι	علاقمندی
ενδιαφέρομαι	علاقه
ενδιαφέρομαι	علاقمند
φοβίες	بترسد
φοβίες	ترسد
ξανθός	بلوند
καμακούρα	کاماکورا
άρκιν	آرکین
μπρόσναν	برازنان
μινεάπολη	مینیاپولیس
εισαγόμενο	واردشده
εισαγόμενο	وارداتی
ρολό	رول
απεγνωσμένη	ناامید
κλήβελαντ	کلیولند
ξενοφάνης	زنوفان
αφύσικη	غیرطبیعی
ράτκλιφ	راتکلیف
φουκουόκα	فوکوئوکا
κάρνεγκι	کارنگی
κυκλοεξάνιο	سیکلوهگزان
μπουτίκ	بوتیک
μπουτίκ	دکان
τζιότο	giotto
κόουτς	coach
κόουτς	دلیجان
κόουτς	مربیگری
κόουτς	مربی
ταπεινό	فروتن
ταπεινό	حقیر
ταπεινό	متواضع
ιογενής	ویروسی
καταβόθρα	گودال
κίμι	کیمی
κίμι	کیمی
κίμι	kimi
κουρασμένοι	خسته
ταμπούν	تابون
νίλσον	نیلسون
ζωμό	آبگوشت
ψείρα	شپش
φλάναγκαν	فلاناگان
γουίλκινσον	ویلکینسون
πιλ	پیل
γκιρλαντάιο	گرلاندایو
πάλτροου	پالترو
αλεξάντροφ	الکساندروف
αδύναμοι	ناتوان
αδύναμοι	ضعیفی
αδύναμοι	ضعیف
αδύναμοι	سست
οφειλές	بدهی
ίντιθ	ادیت
ίντιθ	ادیث
ίντιθ	ایدیت
τζουλς	جولز
τζουλς	ژول
σιμιγδάλι	سمولینا
μουστάρδα	خردل
μουστάρδα	خردلی
οργασμό	ارگاسم
οργασμό	ارضا
ειλικρινείς	اخلاص
ειλικρινείς	خالص
ειλικρινείς	مخلص
ειλικρινείς	خواهانم
μπιτλς	بیتلز
ντομίνγκος	دومینگوئز
μίκο	میکو
εχούντ	ایهود
κόνσταντιν	کنستانتین
συνετό	احتیاط
συνετό	محتاط
συνετό	محتاطانه
νόου	نوو
άτυχο	شوم
άτυχο	بدشانس
ηρεμεί	ساکن
αγαπη	دوست
αγαπη	عشق
αγαπη	عشقی
αγαπη	عاشق
πέγκι	پگی
αντικαταστάτες	جایگزین
ίζαμπελ	ایزابل
ίζαμπελ	ایزابل
προληπτικός	خرافاتی
παμίρ	پامیر
γκόλντινγκ	گلدینگ
σόναρ	سونار
στέισι	استیسی
ντανιέλε	دنیله
ντανιέλε	daniele
νταής	زورگویی
νταής	قلدر
μπέντλεϊ	بنتلی
τραπεζοειδές	ذوزنقه
μπύρες	بیر
μπύρες	آبجو
μπύρες	آبجوی
διεφθαρμένο	فاسد
άννυ	آنی
ντότι	داتی
ξαμάξ	xamax
όλντριν	آلدرین
βεράντα	تراس
αυστρασία	اوسترازیا
βόλτες	میرود
σεμνότητα	عفت
σπασμοί	تشنج
πανεπιστημιάδα	یونیورسیاد
ηλιόλουστο	آفتابی
ηλιόλουστο	سانی
αγοράζονται	خریدار
αγοράζονται	خریداری
καποέιρα	کاپوئرا
γραφίδα	استایلوس
μαντζουρίας	منچوری
κέιχιλ	کیهیل
υποσυνείδητο	ناخودآگاه
υποσυνείδητο	محرکهای
τερεφθαλικό	ترفتالات
γελάει	خندان
γκάμπι	گبی
γκάμπι	گبی
ποτς	پاتس
παγίωση	تحکیم
τσίχλες	آدامس
πιλάτο	پیلاطس
σάρσφιλντ	سارسفیلد
πάκουιν	پاکوین
ντεντς	دنچ
ράντοβαν	رادوان
ξίδι	سرکه
σίπκα	شیپکا
μπέτσι	بتسی
μαγκρίτ	ماگریت
μετρίως	نسبتاً
μετρίως	اعتدالی
υπερήχων	فراصوت
αλοιφή	پماد
μάντα	مانتا
μπεατρίς	بئاتریس
σοκότρα	سقطرا
σκολάρι	اسکولاری
αξιολόγησε	ارزیابی
μπρούστερ	بروستر
ντιρκέμ	دورکیم
οαχάκα	اوآخاکا
όστια	اوستیا
κητς	کیتس
φιλανθρωπίες	صدقات
φιλανθρωπίες	خیریه
φιντέλιο	فیدلیو
ύαινα	کفتار
μαίανδρος	رودپیچ
εμφύσημα	آمفیزم
μάνινγκ	منینگ
νέλι	نلی
νέλι	نلی
ανεμοστρόβιλος	پیچند
ανεμοστρόβιλος	تورنادو
ανεμοστρόβιλος	گردباد
ανεμοστρόβιλος	گردباد
παγοδρόμιο	رینک
φύγε	رها
φύγε	برار
φύγε	ترک
οτάβα	اتاوا
καλοριφέρ	رادیاتور
καθετήρα	کاوشگر
φριτζ	فریتس
φριτζ	فریتز
σέρι	شری
τεσσαρακοστή	چهلم
τεσσαρακοστή	چهلمین
τσάντρα	چاندرا
περουβιανή	پرو
χορτοφάγος	گیاهخوار
χορτοφάγος	vegetarian
γκρόσο	گروسو
οστρακοειδή	حلزون
απαιτούμενος	لازم
απαιτούμενος	نیاز
πιγκουίνος	پنگوئن
αργκάιλ	آرگایل
μορό	مورو
ψυχρότητα	خنکای
αγορα	خریدار
αγορα	خرید
αγορα	خریداری
αγορα	مارکت
αγορα	بازار
αγορα	مارکیت
αγορα	بازاری
ριπή	بلاست
ριπή	دمیدن
ριπή	خروش
ριπή	انفجار
αναδυόμενο	بالاپر
ντάναγουεϊ	داناوی
αλήτες	ولگردها
ντιόγκο	دیاگو
εύθραυστα	شکننده
τζουλιάνα	جولیانا
ταπεινά	فروتن
ταπεινά	حقیر
ταπεινά	متواضع
ταπεινά	متواضعانه
αμπντουλαζίζ	عبدالعزیز
κλείστρο	شاتر
ταλαντούχα	استعداد
κάστορας	بیور
κάστορας	کستر
λαπωνία	لاپلند
λύσσας	هار
λύσσας	هاری
τράβερς	تراورز
θόριν	تورین
χούμπερ	هابر
άβακα	چرتکه
μουστάκια	سیبیل
μουστάκια	سبیل
μουστάκια	سبیل
μαξιλάρια	تکیه
σέργουντ	شروود
νεολογισμός	نوواژه
ντέιτον	دیتون
ντόιλ	دویل
φίγκαρο	فیگارو
φιόνα	فیونا
επιταχυντής	برخورددهنده
επιταχυντής	شتابدهنده
ρίζο	ریزو
εμπιστευτικό	رازداری
εμπιστευτικό	محرمانه
μπενίνι	بنینی
γάγγραινα	قانقاریا
ανόρθωσις	anorthosis
σαλμανασέρ	شلمنسر
αυτοκινητοπομπή	موکب
μπαντούρα	بندورا
σίριλ	سیریل
νορβηγικές	نروژی
νορβηγικές	نروژ
επιβλέπων	ناظر
ζεστός	گرم
πουέμπλο	پوئبلو
χόγκαρθ	هوگارت
εκαταίος	هکاتئوس
κάτωνα	کیتو
ρόντνεϊ	رادنی
χυμοί	آبمیوه
χυμοί	شربت
εξανθήματα	خارش
προξενιό	همسریابی
συμπεριλάβετε	شامل
παθιασμένος	پرشور
παθιασμένος	احساساتی
σπιτζ	اسپیتز
σερφ	سرف
χυδαίο	رکیک
χυδαίο	مبتذل
αρθρικό	سینوویال
πλειστηριασμό	مزایده
πλειστηριασμό	حراجی
πλειστηριασμό	حراج
καρφίτσες	سنجاق
σπάρτακο	اسپارتاکوس
ιππολύτη	هیپولیتا
βιν	وین
εφευρίσκει	ببندد
ρομ	رام
ρομ	rom
ακρίδα	ملخ
ακρίδα	لوکست
επίπληξη	توبیخ
επίπληξη	توبیخ
ρέντσι	رنتسی
χαριτωμένη	بامزه
χαριτωμένη	جذاب
χαριτωμένη	ناز
χαριτωμένη	باوقار
ρογκ	سرکش
ρογκ	روگ
ρογκ	روج
βροχερή	بارونی
βροχερή	بارانی
τζαλάλ	جلال
σίνζο	شینزو
σμίλη	اسکنه
τσάντες	کیسه
αποκλίνουσες	واگرا
αποψη	نظر
αποψη	پندار
αποψη	گمان
βατόμουρα	شقایق
δουκάκη	دوکاکیس
πάτροκλου	پاتروکلوس
πέπερ	فلفل
πέπερ	پپر
λορέτο	لورتو
καραμέλες	کندی
καραμέλες	آبنبات
καραμέλες	نبات
κλαίω	گریه
κλαίω	گریستن
κλαίω	گریه
σιντάρτα	سیذارتا
σικόκου	شیکوکو
σαλίνας	سالیناس
ακακία	اقاقیا
προκαταρκτικά	عشقبازی
προκαταρκτικά	مقدماتی
ζουβεντούδε	juventude
γίνε	بشوی
πολίνα	پائولینا
μορένα	مورینا
σέλμπι	سلبی
σέλμπι	شلبی
μομ	موآم
ρέιφ	ریف
χένριχ	هنریچ
μυριάδες	هزارها
φώς	سبک
φώς	روشنایی
φώς	نور
φώς	روشن
φώς	نوری
κυτοχρώματος	سیتوکروم
μπουμ	بوم
γκούπτα	گوپتا
γεωργός	کشاورز
ονε	emu
χιούμπερτ	هوبرت
αζέροι	آذربایجانیها
καταπίνει	پرستوها
ατλάντικ	اطلس
ατλάντικ	اطلسی
ατλάντικ	آتلانتیک
ακίδα	اسپایک
χόλμαν	هولمن
τύρφη	تورب
μπάσκερβιλ	بسکرویل
εντολοδόχος	متولی
πίκερινγκ	پیکرینگ
υπόσχομαι	قولی
υπόσχομαι	قول
υπόσχομαι	وعده
λόμπαρντ	لومبارد
μεταδοτική	واگیردار
μεταδοτική	مسری
μεταδοτική	مسری
τσουβάλι	گونی
μπίρα	بیر
μπίρα	آبجو
μπίρα	آبجوی
στρείδια	صدف
παρασιτική	انگلی
καα	dsa
υδροηλεκτρική	هیدروالکتریک
προπύργια	کاخهای
ατέλεια	عیب
ατέλεια	نقص
επιφυλακτικοί	پروا
σαπ	awd
αναίσθητος	ناخودآگاه
αναίσθητος	بیهوش
μετεωρίτης	شهاب
μετεωρίτης	شهابی
καετάνο	سیتانو
απαλλάσσονται	معاف
ψήγματα	ناگت
χεβρώνα	هبرون
συμπυκνωμένο	متمرکز
συμπυκνωμένο	فشرده
σιναλόα	سینالوآ
μπεσλάν	بسلان
νόις	نویس
χόκεϋ	هاکی
κάιπ	دکویپ
ζι	زی
κάλντερ	کالدر
ελικοδρόμιο	بالگردگاه
γεμιστά	پرشده
ρίνγκο	رینگو
αθλιότητα	بیچارگی
αθλιότητα	بدبختی
αθλιότητα	فلاکت
χόμπαρτ	هوبرت
βρώμικη	کثیف
βρώμικη	کثیف
βρώμικη	کثیفی
μπαϊμπάρ	بیبرس
φουέντες	فوئنتس
χτίστες	سازندگان
χτίστες	بنّا
βιβλιο	کتاب
βιβλιο	book
βιβλιο	کتابی
σαμπρίνα	سابرینا
γιαπωνέζικα	ژاپنی
τρανμίρ	tranmere
ισδιγέρδης	یزدگرد
μπέντον	بنتون
φλος	سیفون
λεπτόνια	لپتونها
κουφάρι	لاشه
κόκορας	خروس
κόκορας	کیر
κόκορας	خروس
αφέντες	اساتید
αφέντες	استادان
αφέντες	اربابان
αφέντες	مسترز
λιπαρό	چرب
χαμπίμπ	حبیب
κόμπος	گره
πεμπτουσία	اثیر
αιτιότητα	علیت
άλτμαν	آلتمن
τιχουάνα	تیخوانا
βαϊκάλη	بایکال
μπόλαν	بولان
μυοσφαιρίνη	میوگلوبین
εγγυημένη	تضمین
εγγυημένη	تضمینی
μονομερείς	یکطرفه
κυνική	بدبین
κυνική	بدگمان
κυνική	بدبینی
φλοριάνα	floriana
σκεπτικός	شکاک
σκεπτικός	متفکر
άβυσσο	ورطه
μπέογουλφ	بیوولف
εστρέλα	استرلا
βιβή	ویوی
μπουφάν	ژاکت
μπουφάν	کاپشن
λεύκιππος	لئوکیپوس
λάστιχα	تایر
ιερότητα	حرمت
νίσον	نیسون
συνέταιρος	همکار
συνέταιρος	شریک
οδυνηρό	دردناک
οδυνηρό	دردآور
γουάντα	واندا
γουάντα	وندا
αλμέιντα	آلمیدا
βίαιοι	خشن
βίαιοι	خشونت
αντιλόπη	آنتلوپ
κάραγιαν	کارایان
αντριέν	آدرین
αντριέν	آدریانا
ανεκτό	تحمل
ανεκτό	مدارا
