और	oraz
वाक्यांश	zwrotów
वाक्यांश	wyrażenia
वाक्यांश	zwroty
वाक्यांश	sznur
वाक्यांश	łańcuch
वाक्यांश	strun
वाक्यांश	sznurek
मकबरा	grobie
मकबरा	nagrobek
मकबरा	grób
मकबरा	grobowiec
मकबरा	pomnik
मकबरा	mauzoleum
विशेषण	przymiotnik
सराहना	wdzięczność
सराहना	uznanie
सराहना	doceniam
मार्केट	rynek
मार्केट	targ
मार्केट	rynku
मार्केट	market
मंगलवार	wtorek
मंगलवार	wtorki
जाहिर	najwidoczniej
जाहिर	najwyraźniej
जाहिर	widocznie
किताबें	książki
किताबें	książek
हिटलर	hitlera
हिटलर	hitler
सीख	nauka
कैबिनेट	gabinet
वैन	vana
वैन	furgonetka
वैन	van
सीईओ	prezes
सीईओ	ceo
विस्फोटक	wybuch
विस्फोटक	eksplozja
विस्फोटक	wybuchowe
जीवविज्ञान	biologii
जीवविज्ञान	biologia
वृत्तचित्र	dokument
आपातकालीन	nagłe
आपातकालीन	awaryjne
सनातन	wiecznego
सनातन	wieczne
सनातन	wieczna
सनातन	wieczny
तुर्क	turcja
तुर्क	indyk
तुर्क	turcji
तुर्क	turka
तुर्क	turk
संकर	hybryda
संकर	hybrydy
संकर	hybrydowy
प्रो	prof
प्रो	zawodowiec
प्रो	pro
बोस्टन	bostonie
बोस्टन	boston
बोस्टन	bostonu
स्तन	piersi
स्तन	biust
स्तन	piersi
स्तन	biust
स्तन	pierś
स्तन	piersi
आदिम	prymitywne
आदिम	prymitywny
लिखकर	pisanie
लिखकर	pisać
लिखकर	pismo
पेपर	papier
सल्तनत	sułtanat
वाटर	woda
वाटर	wody
सूरी	suri
प्रथाओं	konwencje
प्रथाओं	konwencji
नाईट	rycerz
नाईट	rycerze
नाईट	skoczek
नाईट	knight
रॉ	surowy
रॉ	surowego
रॉ	surowe
रॉ	surowa
औरत	kobiety
औरत	kobieta
यश	yash
चाँद	księżyca
चाँद	moon
चाँद	księżycu
चाँद	księżyc
निकासी	rozliczenie
निकासी	ewakuacja
निकासी	ewakuacji
भूटान	bhutan
जॉनसन	johnsona
जॉनसन	johnson
त्रिकोण	trójkąta
त्रिकोण	trójkąt
त्रिकोण	trójkąty
साइबेरिया	syberii
विकृति	warp
हिंदुओं	hindusi
सारांश	streszczenie
सारांश	streszczenie
सारांश	zestawienie
सारांश	podsumowanie
नियामक	regulator
नियामक	regulacyjny
नियामक	regulacyjnych
नियामक	regulacyjne
संवेदनशीलता	wrażliwości
संवेदनशीलता	czułość
संवेदनशीलता	wrażliwość
सुगंधित	pachnące
दूरस्थ	zdalne
दूरस्थ	zdalnego
दूरस्थ	odległy
दूरस्थ	pilot
करेगी	will
करेगी	willa
करेगी	będzie
अपराधों	zbrodnie
अपराधों	przestępstwa
अपराधों	zbrodni
अपराधों	przestępstwo
अपराधों	przestępczość
अपराधों	przestępstwa
अपराधों	zbrodnie
अपराधों	zbrodni
अपराधों	zbrodnia
लौकिक	kosmiczne
लौकिक	kosmiczna
लौकिक	kosmiczny
शिक्षकों	nauczycielom
शिक्षकों	nauczyciele
शिक्षकों	nauczycielki
शिक्षकों	nauczycieli
चिड़ियाघर	zoo
मेजबान	gospodarza
मेजबान	przyjmujące
मेजबान	organizator
मेजबान	gospodarz
सतीश	satish
संतुष्ट	zadowolony
संतुष्ट	zadowolona
संतुष्ट	zadowoleni
दूरबीन	lornetkę
बालू	piach
बालू	piasek
बालू	piasku
चार्ज	opłata
चार्ज	ładunek
चार्ज	naładowane
इक्विटी	kapitałowych
लोड	obciążenie
लोड	obciążenia
लोड	ładunek
सूरत	surat
मणि	mani
उद्धरण	cytaty
उद्धरण	cytuję
उद्धरण	cytat
मार्क्सवादी	marksistowsko
नकली	fałszerstwo
नकली	fałszywy
नकली	fałszywe
नकली	fałszywa
पूर्वानुमान	przewidywania
पूर्वानुमान	przepowiednie
पूर्वानुमान	przewidywania
पूर्वानुमान	prognoza
पूर्वानुमान	prognozy
पूर्वानुमान	przepowiednia
पूर्वानुमान	przewidywanie
पूर्वानुमान	prognoza
पूर्वानुमान	prognozy
सुदृढ़	solidne
समझे	zrozumieć
समझे	zrozum
वक्ता	głośnik
वक्ता	mówca
स्वयंसेवक	chętnych
स्वयंसेवक	ochotnicy
स्वयंसेवक	wolontariuszy
स्वयंसेवक	ochotników
स्वयंसेवक	ochotnika
स्वयंसेवक	wolontariat
ईंट	brick
ईंट	cegła
ईंट	cegły
ईंट	diamenty
ईंट	karo
दस्तावेज़	dokumenty
दस्तावेज़	dokument
दस्तावेज़	dokumentu
दस्तावेज़	dokumenty
दस्तावेज़	dokumentów
दस्तावेज़	doc
पासवर्ड	hasła
पासवर्ड	hasło
पासवर्ड	haseł
पासवर्ड	hasła
परिश्रम	staranności
ड्रैगन	smoka
ड्रैगन	smok
ड्रैगन	dragon
रोजर	roger
स्कैन	skanowanie
स्कैन	skanowania
स्कैन	skan
जिक्र	wzmianka
जिक्र	wspomnieć
हान	hana
हान	han
पेट्रोल	benzyna
पेट्रोल	paliwo
पेट्रोल	benzyny
पेट्रोल	benzyna
पेट्रोल	benzyny
इंटरफेस	interfejs
इंटरफेस	interfejsu
इंटरफेस	tłumacz
इंटरफेस	tłumacza
इंटरफेस	przechwycić
इंटरफेस	ingerencji
इंटरफेस	zakłócenia
नायिका	bohatera
नायिका	hero
नायिका	bohater
नायिका	bohaterze
नायिका	bohaterka
नायिका	heroina
फॉक्स	lisie
फॉक्स	fox
फॉक्स	lis
हड़ताल	strike
हड़ताल	strajk
यमन	jemenie
आश्रित	zależny
आश्रित	zależne
स्टैनफोर्ड	stanford
चार्ली	charlie
चार्ली	charliego
रावल	rawal
पेशी	mięśnie
पेशी	mięsień
पेशी	mięśni
मीरा	meera
स्टोरी	historia
स्टोरी	story
स्टोरी	opowieść
स्टोरी	zdarzenie
स्टोरी	opowiadanie
सिपाही	żołnierz
सिपाही	żołnierzu
कमांडर	dowódca
फ्लैश	platformie
फ्लैश	błysk
फ्लैश	flash
निरन्तर	ciągła
निरन्तर	ciągłe
निरन्तर	ciągły
निरन्तर	ciągłego
दीन	deen
दीन	din
संग	śpiewała
संग	sang
संग	śpiewał
जिमी	jimmy
मुलायम	miękka
मुलायम	miękkie
मुलायम	miękki
दही	jogurt
दही	twaróg
टर्मिनस	terminus
लाभकारी	korzystające
चटर्जी	chatterjee
अमीरात	emirat
अमीरात	emiraty
एंटी	anty
महिमा	chwała
महिमा	chwały
महिमा	glory
शेक्सपियर	szekspira
शेक्सपियर	shakespeare
शेक्सपियर	szekspir
अवशोषित	wchłonąć
दर्शाती	wystawy
मिथुन	gemini
मिथुन	bliźnięta
रूट	trasy
रूट	szlaki
रूट	tras
रूट	drodze
रूट	szlak
रूट	trasy
रूट	trasa
रूट	korzenie
रूट	korzeń
रूट	root
रूट	pierwiastek
आकस्मिक	przypadkowe
आकस्मिक	przypadkowa
आकस्मिक	przypadkowy
फिलिप्स	philips
समझाने	wyjaśnij
समझाने	wyjaśnić
सार्वभौमिक	uniwersalne
सार्वभौमिक	universal
सार्वभौमिक	uniwersalny
सार्वभौमिक	powszechnej
सार्वभौमिक	powszechne
डाक्टर	doktorze
डाक्टर	lekarz
व्यर्थ	daremne
व्यर्थ	bezużyteczny
व्यर्थ	bezużyteczne
महाद्वीपीय	continental
महाद्वीपीय	kontynentalne
इस्तीफा	rezygnacja
इस्तीफा	rezygnacji
इस्तीफा	rezygnację
इस्तीफा	zrezygnować
गिरा	upadek
गिरा	jesień
ध्येय	bramka
ध्येय	gol
ध्येय	cel
ध्येय	przyczyna
ध्येय	powoduje
ध्येय	przyczyny
ध्येय	przyczyn
ताइवान	tajwan
ताइवान	tajwanu
ताइवान	taipei
पल	moments
पल	chwile
पल	chwil
पल	momenty
पल	momentami
पल	moment
पल	chwili
पल	chwila
पहुँचे	osiągnięta
पहुँचे	osiągnięte
पहुँचे	osiągnął
पहुँचे	osiągnięto
पहुँचे	osiągnięty
डाले	daley
कलाम	kalam
उच्चतर	wyżej
उच्चतर	wyższe
उच्चतर	wyższy
उच्चतर	wyższa
अयस्क	ruda
अयस्क	rudy
अभिनेताओं	aktorów
अभिनेताओं	aktorzy
अत्याचार	okrucieństwa
हि	hehe
बहाव	drift
ट्यूमर	guz
ट्यूमर	guza
ट्यूमर	nowotwór
दाँत	ząb
दाँत	zęba
हिन्दुस्तानी	hindustani
एबरडीन	aberdeen
इंकार	odmówić
गोविंद	govind
गोपनीयता	tajemnicy
गोपनीयता	wydzielają
गोपनीयता	prywatności
गोपनीयता	prywatność
वार्ड	ward
क्लार्क	clarke
क्लार्क	clarka
क्लार्क	clark
मास्को	moskwy
मास्को	moskwie
मास्को	moskwa
रकम	kwoty
रकम	sumy
रकम	kwot
चूना	wapień
आपत्ति	sprzeciw
आपत्ति	zastrzeżenia
आपत्ति	protestujący
विपक्ष	opozycja
विपक्ष	opozycji
विपक्ष	sprzeciw
डब	dub
मतदाता	wyborcy
मतदाता	wyborców
प्रवर्तक	promotor
प्रवर्तक	organizator
सूखी	suchy
सूखी	pralnia
सूखी	sucha
सूखी	suche
सूखी	sucho
सूखी	suszone
