மற்றும்	وال
சுண்ணக்கல்	الجيري
பேட்டரி	البطارية
பேட்டரி	بطارية
ராதை	رادها
ராதை	رادا
தேய்மானம்	استهلاك
தேய்மானம்	الاستهلاك
குறும்பு	شقي
குறும்பு	شقية
பிழைப்பு	نجاة
பிழைப்பு	البقاء
பிழைப்பு	بقاء
பிழைப்பு	النجاة
சோனம்	سونام
பொன்னான	الثمينة
பொன்னான	الغالي
டால்டன்	دالتون
மீனம்	الحوت
திர்மிதி	الترمذي
பெருங்கடல்கள்	المحيطات
பெருங்கடல்கள்	محيطات
பூசிய	مقياس
பாப்டிஸ்ட்	المعمدانية
பாப்டிஸ்ட்	باتيست
அகழ்வாராய்ச்சி	التنقيب
அகழ்வாராய்ச்சி	الحفر
வழுக்கும்	زلق
பெக்கான்	مشعل
பெக்கான்	منارة
பெக்கான்	المنارة
பெக்கான்	بيكون
சைப்ரஸ்	قبرص
சைப்ரஸ்	لقبرص
சைப்ரஸ்	القبرصية
செல்வமும்	الثراء
செல்வமும்	ثروة
செல்வமும்	الثروة
செல்வமும்	الثروات
செல்வமும்	ثروات
செல்வமும்	الثروات
நாயகர்கள்	الابطال
நாயகர்கள்	ابطال
ஸ்வீடிஷ்	السويدية
ஸ்வீடிஷ்	سويدي
ஸ்வீடிஷ்	سويدية
ஸ்வீடிஷ்	السويدي
உலகமே	عالم
உலகமே	العالمي
உலகமே	الدنيا
உலகமே	العالم
உலகமே	world
பதட்டம்	القلق
பதட்டம்	قلق
போனி	بوني
ஆரி	اري
மன்றோ	مونرو
பிதா	الاب
பிதா	ابت
பிதா	اب
தடங்களை	مسارات
தடங்களை	المسارات
பின்பற்றலாம்	يقلد
கிறிஸ்டினா	كريستينا
கிறிஸ்டினா	كرستينا
மேகி	ماغي
மேகி	ماجي
ஆன்மாவை	الروح
ஆன்மாவை	روحي
ஆன்மாவை	روح
சூரிச்	زيوريخ
விசாலமான	فسيح
விசாலமான	واسعة
விசாலமான	واسع
வெடிகுண்டுகள்	القنابل
வெடிகுண்டுகள்	قنابل
அடியெடுத்து	خطوة
அடியெடுத்து	الخطوة
தரநிலைகளை	معايير
தரநிலைகளை	المقاييس
தரநிலைகளை	المعايير
பேயர்ன்	بايرن
தத்தல்	تاغ
தத்தல்	تاب
தத்தல்	لسان
ஆஷ்	الرماد
ஆஷ்	اش
ஆஷ்	رماد
வளர்த்தது	رفعت
வளர்த்தது	اثير
சிக்கன்	دجاجة
சிக்கன்	دجاج
சிக்கன்	الدجاج
ஊடாடும்	تفاعلية
ஊடாடும்	التفاعلي
ஊடாடும்	تفاعلي
எஸ்கேப்	esc
எஸ்கேப்	هروب
எஸ்கேப்	الهرب
எஸ்கேப்	الهروب
வகுப்புத்	زميل
டியாகோ	دييغو
டியாகோ	دييجو
குஷ்	خوش
குஷ்	كوش
பார்க்கிறான்	بصير
பார்க்கிறான்	يرى
ஜெயில்	سجن
ஜெயில்	السجن
எதிர்பார்ப்புகள்	توقعات
எதிர்பார்ப்புகள்	التطلعات
எதிர்பார்ப்புகள்	التوقعات
மரகத	الزمرد
ஈபெல்	ايفل
டிமிட்ரி	ديميتري
கிரிமினல்	جنائية
கிரிமினல்	مجرم
கிரிமினல்	المجرم
பஷீர்	البشير
பஷீர்	بشير
கோடின்	الكوديين
நெட்வொர்க்கிங்	للتواصل
நெட்வொர்க்கிங்	التواصل
பணியிடம்	workplace
கடகம்	السرطان
கடகம்	سرطان
சிம்பொனி	سيمفونية
ஓரங்கள்	حدود
ஓரங்கள்	الحدود
மர்பி	ميرفي
பிரியன்	براين
பிரியன்	بريان
பறந்தது	طارت
பறந்தது	طار
நெகிழ்வான	مرنة
நெகிழ்வான	مرنا
நெகிழ்வான	مرن
ஒழுங்கமைவு	الوساطة
ஒழுங்கமைவு	وساطة
ஒழுங்கமைவு	التوسط
முஜாகிதீன்	المجاهدين
டஜன்	العشرات
டஜன்	دزينة
ஜோய்	جوي
ஜோய்	جوى
லக்கி	محظوظة
லக்கி	لاكي
லக்கி	محظوظ
லக்கி	المحظوظ
மனநிலையை	مزاج
மனநிலையை	مزاجي
மனநிலையை	المزاج
அடித்தளங்கள்	اسس
அடித்தளங்கள்	الاسس
அடித்தளங்கள்	مؤسسات
அடித்தளங்கள்	المؤسسات
தோள்பட்டை	الكتف
தோள்பட்டை	كتف
பேஷன்	ازياء
பேஷன்	الازياء
பேஷன்	موضة
பேஷன்	الموضة
ரபி	رابي
தோரணம்	نمط
தோரணம்	النمط
சாண்டி	ساندي
படைப்பாளிகள்	المبدعين
ஜெசிகா	جيسيكا
டோரா	دورا
பாடத்தை	الدرس
பாடத்தை	درس
அலட்சியம்	اللامبالاة
அலட்சியம்	الاهمال
அலட்சியம்	اهمال
சுப்பர்	سوبر
சுப்பர்	السوبر
பார்பர்	باربر
பார்பர்	الحلاق
பார்பர்	حلاق
வால்டன்	والتون
ஃபிலாய்ட்	فلويد
கானும்	خان
ஆவலுடன்	بلهفة
வந்தடைந்தனர்	يصل
சாள்ஸ்	شارل
சாள்ஸ்	تشارليز
சாள்ஸ்	تشارلز
சாள்ஸ்	شارلز
எழுதுகோல்	قلم
எழுதுகோல்	القلم
குஷி	كوشي
சுலபமான	بسيطه
சுலபமான	بسيط
சுலபமான	البسيط
சுலபமான	بسيطة
குஸ்டாவ்	غوستاف
மலட்டுத்தன்மை	العقم
ஷாட்	طلقة
காப்போம்	السرية
தலசீமியா	الثلاسيميا
இடைவேளை	تكسر
இடைவேளை	كسر
இடைவேளை	استراحة
ஜக்	jag
ரீமிக்ஸ்	ريمكس
பறைசாற்றும்	يمثل
அகராதியை	قاموس
அகராதியை	القاموس
கண்ணாடியை	نظارة
கண்ணாடியை	النظارة
கண்ணாடியை	النظارات
கண்ணாடியை	نظارات
மேன்சன்	مانسون
நாள்காட்டி	تقويم
நாள்காட்டி	التقويم
தோல்விக்கு	الهزيمة
தோல்விக்கு	هزيمة
மேல்புறம்	علوي
மேல்புறம்	العليا
தேறி	تحسين
துணைவர்	شريك
துணைவர்	شريكة
துணைவர்	الشريك
லஞ்சம்	رشوة
லஞ்சம்	الرشوة
ரஷியன்	روسي
ரஷியன்	روسية
ரஷியன்	الروسية
ரஷியன்	روسيا
ரஷியன்	الروسي
நுரை	رغوة
குமிழிகள்	المطاط
குமிழிகள்	مطاطية
குமிழிகள்	فقاعات
குமிழிகள்	الفقاعات
நடால்	نادال
முயல்கள்	الارانب
கத்தரி	الباذنجان
கத்தரி	باذنجان
சுவாரஸ்யமான	للاهتمام
பீதி	الفزع
பீதி	ذعر
பீதி	الذعر
காமில்	كاميل
சோப்	صابون
