から	no
ネックレス	kaklarota
ネックレス	kaklarotas
定規	valdnieks
ボフォース	bofors
エレガント	eleganta
エレガント	elegantu
ボーフォート	beaufort
そっと	saudzīgi
そっと	maigi
抗告	apelāciju
実生	stādi
不整脈	aritmija
ドレッサー	dresere
レイフ	leif
ジュリアーノ	giuliano
ミリオネア	miljonāru
チョッパー	helikopteri
ヘッドホン	austiņas
ヘッドホン	austiņu
ヘッドホン	austiņas
アンチモン	antimona
おなじ	pašas
おなじ	pašu
スパークス	dzirksteles
マタ	mata
シモーネ	simona
ヴェルヌ	verne
ノヴォシビルスク	novosibirska
フットワーク	footwork
リル	lil
セレブリティ	slavenība
触る	pieskarties
アマーリエ	amalie
エカテリンブルク	jekaterinburga
エカテリンブルク	jekaterinburgu
カッツ	katz
シュタイン	šteins
キャスリーン	ketlīna
アンバサダー	vēstnieks
アンバサダー	vēstnieku
マライア	meraijas
愛国心	patriotisms
トレンチ	dziļvaga
リアム	liam
トレバー	trevors
シュヴェリーン	schwerin
パペット	lelles
パペット	leļļu
ヴォルテール	voltērs
ジハード	jihad
ろうそく	svece
ろうそく	sveci
ろうそく	sveces
フィッチ	fitch
ギャンブラー	spēlmanis
グーテンベルク	gūtenberga
バイコヌール	baikonuras
アキレス	ahileja
去勢	kastrēti
クロコダイル	krokodils
ティトゥス	tits
ペッパー	pipari
エルミート	ermita
喉頭	balsenes
アセトン	acetonu
ブラッディ	asiņainā
アウレリウス	aurēlijs
振舞う	uzvesties
インフェルノ	inferno
悟朗	naja
マーロン	marlons
オパール	opal
オルソン	olsona
マウイ	maui
多層	daudzslāņu
ガイダンス	norādījumi
ガイダンス	vadlīnijas
メタデータ	metadatu
メタデータ	metadati
コモロ	komoru
アライブ	dzīvs
アライブ	dzīva
宛先	adresātu
宛先	galamērķa
宛先	galamērķi
宛先	galamērķis
宛先	saņēmējs
宛先	saņēmēja
宛先	saņēmēji
宛先	saņēmējiem
スホーイ	suhojs
ゴンザーガ	gonzaga
ブーケ	pušķi
ブーケ	pušķis
コペルニクス	copernicus
エンジェルス	eņģeļi
人見知り	kautrīgs
ドーパミン	dopamīna
フリック	friks
無秩序	traucējums
前置詞	prievārds
エレクトロニカ	electronica
ハーレー	hērlijs
ハーレー	harley
ファームウェア	firmware
ザイール	zaira
抗弁	aizstāvība
抗弁	aizsardzība
サンダル	sandales
カヤック	smailīšu
ブロガー	blogeris
かばん	soma
かばん	maiss
かばん	maisiņš
ロカビリー	rockabilly
ジグザグ	zigzaga
読み込む	slodze
読み込む	slodzes
読み込む	krava
読み込む	ielādēt
ディール	darījums
聖徒	svēto
アプト	abt
ヘルシー	veselīgi
ヘルシー	veselīga
ヘルシー	veseli
ヘルシー	veselīgs
卵黄	dzeltenuma
あんず	aprikožu
ダイナモ	dinamo
ブート	zābaku
洒落	eleganti
オリヴィア	olīvija
バックル	sprādzes
バックル	sprādze
定家	teika
害する	kaitēt
害する	kaitējums
害する	aizspriedumi
害する	aizspriedumiem
害する	aizspriedumus
イヌイット	inuītu
寒気	drebuļi
寒気	dzesēšana
寒気	chill
マエストロ	maestro
エイダ	ada
ボブスレー	bobsleja
アルメリア	almería
ディクス	dikss
横向き	ainava
横向き	ainavu
横向き	ainavas
デコード	dekodēšanas
タウ	tau
スタローン	stallone
電解質	elektrolītu
電解質	elektrolītu
プリセット	regulējumu
プリセット	regulējums
句読点	pieturzīmes
プラスティック	plastmasa
プラスティック	plastmasas
花婿	jaunlaulātajiem
花婿	apkopt
カービー	kirby
フス	hus
ヴィースバーデン	vīsbādenes
動脈瘤	aneirisma
ウルスラ	ursula
ヒューバート	hubert
インライン	iekļautu
インライン	iekļauti
ヘッセ	hesenes
期限切れ	beidzās
期限切れ	beidzies
ガイナックス	gainax
パンプローナ	pamplonas
ヴィンチェンツォ	vincenzo
デント	denta
表側	priekšējais
表側	fronte
表側	priekšpusē
表側	priekšā
表側	priekšējie
ラグーン	lagūnas
余白	starpības
余白	starpība
余白	rezerve
ルーチン	rutīnas
カタツムリ	gliemezis
タワーズ	torņi
コンプレッサー	kompresoru
トヴェリ	tverā
ブレンダ	brenda
トレーダー	uzņēmējs
トレーダー	tirgotājs
トレーダー	komersants
モントルー	montreux
ケルビン	kelvinos
コーパス	corpus
リッツ	ritz
いぼ	kārpas
スリープ	miegs
スリープ	miega
スリープ	gulēt
ケール	kāposti
パトリス	patrice
ソーヤー	sojers
一泊	nakti
一泊	diennakts
パラジウム	palladium
賃貸借	noma
賃貸借	nomas
賃貸借	noma
インフラストラクチャー	infrastruktūra
インフラストラクチャー	infrastruktūras
クリエーター	radītāju
クリエーター	radītājs
クリエーター	radītāja
アルフレード	alfredo
バド	saknē
バド	pumpuru
サマーズ	vasaras
エイプリル	aprīlis
エイプリル	aprīlī
エイプリル	aprīļa
征服者	iekarotājs
オルセン	olsen
絶品	lieliskas
ポルタ	porta
略式	neformālās
略式	neoficiāls
略式	neoficiāli
略式	neformāla
略式	neformālā
イェンス	jens
ゲルト	gert
メシエ	mesjē
受粉	apputeksnēšanas
ヨシュア	joshua
カーペンターズ	namdari
サイリスタ	tiristoru
ベーム	bēms
テルル	telūrs
ドップラー	doplera
エスファハーン	isfahāna
酪酸	sviestskābes
ペンタゴン	pentagona
サルコジ	sarkozy
フローニンゲン	groningenā
エミレーツ	emirāti
レイヴン	krauklis
セキュリティー	drošība
セキュリティー	drošības
隠匿	slēpšana
スキーマ	shēma
コーラン	korāns
コーラン	korānu
ブルゴス	burgos
ジャッカル	šakālis
グイド	gvido
グイド	guido
ジェス	džesa
床屋	barber
トラヤヌス	trajāns
スティーヴンス	stīvensa
組み立てる	salikt
ムスチスラフ	mstislavs
セヴァストポリ	sevastopole
ディジョン	dižona
さまよう	klīst
さまよう	klejo
透明度	atklātība
スイッチング	komutācijas
スイッチング	pārslēgšanās
ゴーリキー	gorkijs
フォーマル	formāli
フォーマル	formālā
フォーマル	formāla
フォーマル	oficiāls
古生代	paleozojs
ほうき	slotu
アミーゴ	amigo
受精卵	zigota
ブカ	buka
召使	kalps
カルタヘナ	kartahenas
キャメル	kamieļa
レナート	renato
ライラック	ceriņu
ブロードキャスト	pārraida
ブロードキャスト	pārraide
ブロードキャスト	raidījums
ブロードキャスト	raidījumu
ブロードキャスト	apraides
ブロードキャスト	apraide
ブロードキャスト	apraides
ブロードキャスト	apraide
アウトソーシング	ārpakalpojumu
ジゼル	žizele
メルケル	merkel
ダッシュボード	panelis
ダッシュボード	paneļa
デリバティブ	atvasinājumi
デリバティブ	atvasinājumu
デリバティブ	atvasinājums
メルヴィル	melvils
ギャロップ	lēkši
カラチ	karači
ペンキ	zīmēt
ペンキ	krāsas
パウリ	pauli
イプスウィッチ	ipswich
多角形	daudzstūra
多角形	daudzstūris
サーチライト	searchlight
ブロワ	grāfi
デッサウ	desavas
ルーゴ	lugo
ゼラチン	želatīns
アンティグア	antigvas
黒鉛	grafīts
黒鉛	grafīta
カルメル	carmel
にんじん	burkāni
にんじん	burkānu
にんじん	burkāni
ベンチマーク	kritērijs
ベンチマーク	standarts
ベンチマーク	kritēriji
デュースブルク	dīsburga
ソファ	dīvāna
エリオ	elio
ヴァーノン	vernon
深み	dziļumā
ブルーベリー	melleņu
ブルーベリー	melleņu
タペストリー	gobelēna
作業場	seminārs
作業場	darbnīca
チルダ	tilde
デレック	dereks
エスキモー	eskimosi
カッシーニ	cassini
メイト	biedru
メイト	mate
メイト	draugs
ポメラニア	pomerānijas
返金	kompensācija
返金	kompensācijas
ルッカ	lukas
インフィニット	bezgalīgu
ロキシー	roxy
放物線	parabola
メドヴェージェフ	medvedev
ベアード	baird
ルチア	lūcija
チェゼーナ	cesena
コンパートメント	nodalījumā
コンパートメント	iecirknis
コンパートメント	nodalījuma
コンパートメント	nodalījums
シェイプ	formas
シェイプ	forma
スペクタクル	briļļu
グリーンピース	greenpeace
マリアーノ	mariano
泥炭	kūdras
ウイングス	spārni
ウイングス	spārnus
未経験	nepieredzējušiem
ピノ	pino
ケーン	keins
バックボーン	mugurkauls
スタンディング	stāv
スタンディング	stāvot
ミニバス	mikroautobuss
ポピー	magoņu
鈍い	garlaicīgs
レポ	repo
フレキシブル	elastīga
フレキシブル	elastīgi
フレキシブル	elastīgs
フレキシブル	elastīgas
フレキシブル	elastīgā
パンプキン	ķirbju
テオドシウス	teodosijs
ツバル	tuvalu
アドリアーノ	adriāno
アレジ	alezī
ウッチ	lodzas
ハノーバー	hannovere
エスプリ	esprit
未踏	pakāpusies
パパイヤ	papaya
除算	dalīt
船室	kabīne
船室	salona
ジェロニモ	džeronimo
花瓶	vāzes
花瓶	vāzi
スズメバチ	sirsenis
アディダス	adidas
スモーク	dūmu
スモーク	dūmiem
スモーク	dūmi
スモーク	smēķēt
スモーク	dūmus
カガン	kagans
アルカーイダ	qaeda
明け方	rītausma
ラマー	lamar
カマキリ	dievlūdzēji
グティエレス	gutiérrez
クリーナー	tīrāku
敗血症	sepse
マンホール	lūku
コーチング	treniņi
コーチング	treneris
コーチング	treneri
アセチレン	acetilēna
ポリエステル	poliestera
ポリエステル	poliesteru
アネット	anete
クーネオ	kuneo
ブッチ	buča
アサルト	uzbrukums
ハピネス	laimi
ハピネス	laime
ハピネス	laimes
ポズナン	poznaņā
同封	korpuss
同封	būra
カミング	nāk
採石場	karjera
採石場	karjers
オッフェンバッハ	ofenbaha
縫製	šūšanas
裁断	griešana
裁断	izciršana
裁断	griešanas
レーゲンスブルク	regensburgas
マンフレート	manfred
ブレスレット	aproces
ジークムント	sigmund
ヴィッキー	vikija
サイエントロジー	scientoloģija
ディアブロ	diablo
脳炎	encefalīts
エンドウ	zirņu
エンドウ	zirņi
エンドウ	zirņi
トゥーン	thun
レソト	lesoto
ノイシュタット	neustadt
メルヴィン	melvin
蝋燭	svece
蝋燭	sveci
蝋燭	sveces
パプア	papua
プラ	pla
太もも	ciskas
太もも	augšstilbi
太もも	augšstilba
ウィーラー	vīlers
スパゲッティ	spageti
ヴァーサ	vāsa
ビビ	bibi
キーロフ	kirovas
チェイニー	čeinijs
ヴィヴァルディ	vivaldi
ムラト	murads
マックスウェル	maksvels
ストロンチウム	stroncija
分母	saucējs
分母	saucēju
ルーベ	rubē
関節炎	artrīts
球根	spuldze
球根	spuldzes
球根	spuldzes
球根	sīpoli
忍耐	pacietība
忍耐	pacietības
忍耐	pacietību
ハリネズミ	ezis
フェリーニ	fellīni
リヴ	līva
カンポス	campos
ベルヌ	berns
ベルヌ	bernes
ルブリン	ļubļinas
剥製	pildīti
剥製	pildītas
ルーファス	rufus
セウェルス	severuss
イジー	jirži
ヴィル	ville
ミッテラン	mitterrand
ペニス	dzimumlocekļa
ペック	peks
ビトリア	vitorija
コンタックス	contax
ラホール	lahorā
切り離す	atdalīt
時給	stundas
華氏	fārenheita
ドーラ	dora
怠慢	neuzmanības
プルースト	prusts
エレバン	erevāna
グリーンバーグ	greenberg
ショウガ	ingvera
ペナント	titulu
ゲルニカ	gernika
治る	dziedināt
フエ	tonis
フエ	nokrāsas
ポーチ	maisiņš
ポーチ	lieveņa
カテリーナ	katerīna
アシュレイ	ešlija
焦り	nepacietību
立ち寄る	apstāšanās
陽電子	pozitronu
パリティ	paritāti
聴力	dzirde
ヴィッラ	villa
イプシロン	epsilons
アントニア	antonia
グリセリン	glicerīna
グリセリン	glicerīns
グリセリン	glicerīnu
ティエリー	thierry
カレラ	carrera
アンドレッティ	andreti
ボルツマン	bolcmaņa
小包	paku
小包	pakas
ヘイレン	halen
ヨード	joda
ヨード	jodu
セルバンテス	servantess
ファクシミリ	fakss
ファクシミリ	faksa
コンブ	brūnaļģu
キューピッド	kupidons
イェーナ	jēna
ヨアキム	joahims
マールボロ	marlboro
ゴールドバーグ	goldbergs
瀋陽市	šeņjana
ディノ	dino
重水素	deitērija
ハルトマン	hartmanis
オイスター	austeres
オイスター	austeru
オイスター	austeru
クズネツォフ	kuzņecovs
十戒	baušļus
梅毒	sifiliss
安静	atpūta
オサスナ	osasuna
上皮細胞	epitēlija
ミハル	mihals
ドローイング	zīmējums
ドローイング	zīmēšanas
ドローイング	rasējums
オーエン	ouens
マスタード	sinepes
マスタード	sinepju
マリファナ	marihuānu
ルッツ	lutz
ダフネ	daphne
アイロン	dzelzi
アイロン	dzelzs
鼻炎	iesnas
ジェラード	džerards
バウティスタ	bautista
ディスカッション	apspriedes
ディスカッション	diskusijas
ディスカッション	pārrunas
ディスカッション	apspriešana
ディスカッション	diskusijas
ディスカッション	diskusija
ディスカッション	pārrunāt
ディスカッション	apspriestu
ディスカッション	apspriest
ヘイゼル	lazdu
モーテル	vakances
デコレーション	labiekārtošana
デコレーション	dekorācijas
デコレーション	apkopt
デコレーション	noformēt
デコレーション	dekorācijas
デコレーション	rotājumi
マミー	māmiņu
ゲーマー	geimeris
エバート	everte
バローズ	alas
グリエルモ	guljelmo
査証	vīzas
査証	vīzu
クレモナ	kremonas
冒涜	zaimošanu
ウィキソース	wikisource
ラダー	kāpnes
ラダー	kāpnēm
ラダー	trepes
果皮	augļapvalks
ノルテ	norte
マーストリヒト	māstrihtas
キツツキ	dzenis
エスプレッソ	espresso
穢れ	piemaisījumu
穢れ	piemaisījumi
セルマ	selma
かかと	papēžiem
かかと	papēdis
胡椒	pipari
胡椒	pipari
ヘラート	herātas
縫合	šuves
リズ	līza
パッシブ	pasīvā
パッシブ	pasīvo
パッシブ	pasīvi
パッシブ	pasīvais
パッシブ	pasīva
アルメイダ	almeida
スタニスラフ	stanislav
ブレッド	maize
オルランド	orlando
直腸	taisnās
重量挙げ	weightlifting
ヘリックス	helix
ギザ	gīza
イーライ	eli
シャンデリア	lustra
ヴァリ	valli
貯める	uzkrāt
ヤルタ	jaltas
トゥーレ	thule
減算	atņemt
減算	atņem
サイレンス	klusēšana
サイレンス	klusums
グリシン	glicīns
パンチョ	pančo
デニム	džinsu
プラド	prado
ブロッホ	blohs
足袋	tabi
ウォリス	wallis
カサンドラ	cassandra
ガチョウ	zosu
ガチョウ	gūs
ガチョウ	zosu
ガチョウ	zosis
便秘	aizcietējums
ベイブ	mazā
キリバス	kiribati
ゾーイ	zoja
スキャナ	skenera
スキャナ	skeneri
グルー	gru
マリック	malik
デフ	def
ハマド	hameds
トリッキー	sarežģīti
トリッキー	sarežģīts
モブ	mafija
モブ	pūlis
モブ	mafijas
アタテュルク	atatürk
ネーション	nācija
ネーション	tauta
ベルタ	berta
でたらめ	muļķības
スカッシュ	skvoša
ヒポクラテス	hipokrāts
プル	izvilkt
十二指腸	divpadsmitpirkstu
ペーザロ	rokdarbu
ティラナ	tirānas
レオノール	leonor
布地	auduma
布地	audums
コンポステーラ	kompostela
マカロフ	makarovs
スキナー	skinner
バクトリア	baktrija
ジローナ	žirona
リボソーム	ribosomu
背骨	mugurkauls
背骨	mugurkaula
検査官	inspektors
検査官	inspektora
バンプ	pamatīgs
ベロニカ	veronika
シーケンシャル	secīgi
ジャイルズ	giles
報奨	stimulus
報奨	stimuli
サイコパス	psihopāts
ボーフム	bochum
リブ	līva
リブ	ribām
リブ	ribas
リブ	ribu
レント	īri
レント	īre
おなか	vēderā
ブラウニング	browning
ツヴァイ	zwei
ロカルノ	lokarno
溶かす	izšķīdināt
溶かす	izšķīst
溶かす	izšķīdina
叫び声	raud
叫び声	kliegt
ドーセット	dorsetā
オートメーション	automatizācijas
アヴェ	ave
プリモ	primo
嚢胞	cistu
ナメクジ	kailgliemeži
ナメクジ	gliemji
ビスマス	bismuta
ヒマラヤ山脈	himalajiem
針金	stieple
針金	stieples
バジル	bazilika
事跡	sasniegtais
事跡	sasniegumi
事跡	sasniegumiem
キャッチボール	nozvejas
キャッチボール	noķert
キャッチボール	noķer
キャッチボール	loms
キャッチボール	nozveja
シンドラー	šindlera
ロア	roa
手綱	grožus
