در	ドア
سوالات	質問
رنگین	染め
راکی	ロッキー
نوسازی	リニューアル
نوسازی	リフォーム
نوسازی	リハビリテーション
نوسازی	更生
نوسازی	再生
نوسازی	リハビリ
شوک	ショック
شوک	衝撃
میخی	楔形文字
ابتکار	イニシアチブ
ابتکار	即興
ورد	呪文
ورد	スペル
امیلی	エミリー
بور	bur
بور	ボル
بور	ボーア
بور	ホウ素
اسپورت	スポーツ
اسپورت	スポーツ
آرت	art
آرت	アート
آرت	芸術
آرت	美術
موانع	障壁
تاخیر	ディレイ
تاخیر	遅延
کولی	ジプシー
ناتوانی	障害
تاکسی	タクシー
زشت	醜い
زشت	みにくい
پایانه	端末
پایانه	ターミナル
عجایب	驚異
تعدیل	調整
تعدیل	調節
زراعت	農産物
زراعت	作物
زراعت	農業
لوی	レビ
لوی	レヴィ
سبزیجات	野菜
سبزیجات	野菜
کارخانجات	工場
مازیار	maz
داس	大鎌
داس	ダス
داس	das
هموار	スムーズ
هموار	スムース
هموار	滑らか
قرائت	朗読
قرائت	読書
نیا	ニア
سوق	牧羊
سوق	ドライブ
هیلز	ヒルズ
بارانی	シャワー
بارانی	レインコート
بیچ	ビーチ
بیچ	砂浜
آرزو	wish
آرزو	ウィッシュ
تصمیمات	決定
ضرر	損失
جنون	狂気
جنون	狂気
تایلر	タイラー
عزت	名誉
عزت	名誉
عزت	グローリー
تمبر	切手
تمبر	スタンプ
تمبر	切手
بلگراد	ベオグラード
معاملات	クーポン
معاملات	取引
معاملات	トランザクション
یاقوت	サファイア
یاقوت	ルビ
یاقوت	ルビー
نوزده	nineteen
معجزه	奇跡
معجزه	ミラクル
معجزه	奇跡
باهم	together
خوردگی	腐食
لوکوموتیو	機関車
بدهی	負債
بدهی	債務
کلیساها	教会
پرستوی	飲み込む
پرستوی	ツバメ
چادر	テント
چادر	キャンプ
چادر	テント
عمو	叔父
عمو	伯父
عمو	おじさん
عمو	おじ
عمو	アンクル
نوسان	振動
نوسان	スウィング
نوسان	スイング
سرنشین	乗客
سرنشین	旅客
سرنشین	クルー
زنجیر	チェイン
زنجیر	チェーン
اسپانیای	スペイン
پارالمپیک	パラリンピック
اسپنسر	スペンサー
طوطی	オウム
بلژیکی	ベルギー
اسکاندیناوی	スカンディナヴィア
بارو	バロー
کمینه	最低限
کمینه	最低
کمینه	最小
کمینه	最小限
کاراته	空手
دستگاهی	デバイス
دستگاهی	機器
کوپه	コンパートメント
کوپه	クーペ
کوپه	クーペ
سرما	風邪
سرما	コールド
سرما	冷たい
سرما	寒い
آموزگار	教員
آموزگار	教師
آموزگار	先生
شجاعت	勇気
برهم	サージ
پرستار	ナース
مشکی	黒い
مشکی	ブラック
الحاق	追記
الحاق	追加
توریستی	ツーリスト
توریستی	観光
ایان	イアン
استیضاح	弾劾
جاوه	java
متعهد	束縛
متعهد	バウンド
متعهد	コミット
بلیز	ベリーズ
مسمومیت	毒性
مجرد	シングルス
مجرد	独身
مجرد	未婚
عروقی	血管
تحکیم	併合
سرگئی	セルゲイ
درخشش	磨き
درخشش	明度
درخشش	光度
درخشش	発光
درخشش	キラキラ
درخشش	グリッター
درخشش	輝き
درخشش	グロー
اینترنشنال	インターナショナル
اینترنشنال	国際
دیترویت	デトロイト
سهره	フィンチ
شنوایی	聴聞
شنوایی	聴覚
شنوایی	聴力
شنوایی	審問
جواهر	宝石
جواهر	ジュエル
جواهر	宝石
جواهر	ジュエリー
جواهر	宝石
هیجان	興奮
هیجان	スリル
هیجان	わくわく
هیجان	ワクワク
هیجان	興奮
برانگیز	衝動
پرتره	肖像
پرتره	ポートレート
پرتره	縦長
تومور	腫瘍
فضاپیما	宇宙船
کپسول	カプセル
بیسبال	ベースボール
بیسبال	野球
خستگی	疲労
خستگی	退屈
خستگی	疲労
بسامد	周波数
بسامد	頻度
استعفای	辞表
استعفای	辞任
استعفای	辞職
چاپلین	チャップリン
الکتریسیته	電力
الکتریسیته	電気
کریک	クリーク
غیرممکن	インポッシブル
غیرممکن	不可能
اشیا	オブジェクト
مشت	パンチ
مشت	こぶし
ربع	クォーター
ربع	四半期
سهولت	やす
کنسولگری	領事館
جسیکا	ジェシカ
مجنون	気狂い
مجنون	狂気
مجنون	マッド
مجنون	mad
ویکیپدیای	wikipedia
ویکیپدیای	ウィキペディア
بالکان	バルカン
اضطراب	不安
شرلوک	シャーロック
نسیم	そよ風
اضطراری	緊急
ثور	トール
نزاکت	タクト
فروهر	エッセンス
فروهر	本質
باکس	ボックス
تعصب	不耐
تعصب	害する
تعصب	偏見
تعصب	先入観
تعصب	教義
تفنگداران	軍団
درصدی	割合
درصدی	パーセンテージ
درصدی	パーセント
سنتز	合成
افغانی	アフガン
افغانی	アフガニスタン
نیر	nir
سپید	白い
سپید	ホワイト
واسکو	バスコ
واسکو	ヴァスコ
متناهی	有限
طبع	気性
نیکولا	ニコラ
دریچه	バルブ
دریچه	ハッチ
دریچه	孵化
انجیر	イチジク
جوهر	トナー
جوهر	インク
پلاستیکی	ビニール
پلاستیکی	プラスチック
پلاستیکی	プラスティック
پن	パン
سس	ソース
تیغ	刃物
تیغ	ブレイド
مولر	ミュラー
مولر	ミュラー
مولر	ミュラー
مبدا	原点
مبدا	語源
مبدا	由来
مبدا	起源
آرژانتینی	アルゼンチン
آرژانتینی	アルゼンチン
کیل	ケール
وقفه	割り込み
وقفه	中断
وقفه	休憩
گواهینامه	免許
گواهینامه	ライセンス
گواهینامه	証明書
گواهینامه	証書
روال	ルーチン
روال	日課
فراموشی	忘却
آمینه	網野
آمینه	アミノ酸
زامبیا	ザンビア
تم	tam
تم	テーマ
فاش	開示
ویروسی	バイラル
بابلی	バビロン
بابلی	バビロニア
سوسن	ユリ
سوسن	スーザン
رینگ	リング
رینگ	指輪
خطرات	リスク
هاردی	ハーディ
مخالفین	野党
گوزن	シカ
گوزن	ムース
گوزن	シカ
گوزن	トナカイ
نیومن	ニューマン
دورتموند	ドルトムント
الیاس	エリヤ
الیاس	エリアス
الیاس	イライアス
لیزری	レーザー
پاداش	ボーナス
پاداش	報酬
نفرین	呪い
لمس	タッチ
لمس	touch
لمس	触る
لمس	感動
لمس	さわる
سوئیسی	スイス
سویا	大豆
کارن	カレン
قشر	皮質
طاووس	クジャク
اسکلت	スケルトン
اسکلت	骨格
اسکلت	骨格
پدربزرگ	おじいちゃん
پدربزرگ	おじいさん
پدربزرگ	祖父
گروپ	集団
گروپ	グループ
انحصار	独占
منجمد	フローズン
فواصل	距離
فواصل	音程
فواصل	間隔
فلامینگو	フラミンゴ
خدایی	ゴッド
سیار	モバイル
گرمایش	暖房
خلاقیت	創造性
خلاقیت	創造力
خلاقیت	クリエイティブ
امریکایی	アメリカン
بارون	男爵
بیکر	ベーカー
گی	ゲイ
تاسیسات	施設
آبیلا	アビラ
حسگر	センサ
حسگر	センサー
بودا	ブダ
بودا	ブッダ
بودا	仏陀
مکاتب	communicator
صاریغ	ポッサム
صاریغ	オポッサム
خودگردان	自律
محققین	研究者
قسطنطنیه	コンスタンティノープル
ایمن	セーフ
ایمن	金庫
ایمن	安全
ایمن	セキュア
جفرسون	ジェファーソン
کاوشگر	プローブ
کاوشگر	ランダー
کاوشگر	エクスプローラー
ویرانی	廃墟
ویرانی	破壊
غده	腫瘍
بروک	ブルック
بروک	小川
مرمر	大理石
مرمر	marble
مقاصد	意図
زیارتگاه	神社
گراد	グラード
سنتور	ケンタウロス
توفیق	援助
پاسخگویی	回答
پاسخگویی	答え
پاسخگویی	答弁
پاسخگویی	応答
پاسخگویی	レスポンス
جنسیتی	性別
جنسیتی	ジェンダー
گیلبرت	ギルバート
تریلر	スリラー
تریلر	トレーラー
تریلر	予告編
چاک	チャック
ضلعی	四角形
خوک	ブタ
خوک	ブタ
بازوی	arm
مدیاویکی	mediawiki
جامی	cups
جامی	カップ
جامی	カップ
جامی	コップ
جامی	cup
نیکون	ニコン
تزئینات	装飾
تزئینات	デコレーション
شوهرش	ダンナ
شوهرش	主人
شوهرش	旦那
کالین	コリン
مارپیچی	スパイラル
مارپیچی	渦巻
باخ	バッハ
گمنام	アノニマス
گمنام	匿名
ناراحتی	悲しい
ناراحتی	sad
محبت	親切
محبت	愛着
محبت	愛情
همخوانی	一貫性
باک	バック
باک	ボック
کارا	カラ
کارا	キャラ
وبا	コレラ
جهانگردان	探検
تزئین	装飾
تزئین	デコレーション
تزئین	デコレーション
پیشوند	プレフィックス
بیهوشی	停電
نیایش	呼び出し
نیایش	礼拝
نیایش	祈り
انصراف	辞める
انصراف	終了
بیشه	雑木林
تناقض	矛盾
تناقض	パラドックス
تناقض	矛盾
قضائیه	司法
لیندا	linda
لیندا	リンダ
قسم	宣誓
آرم	arm
دلاور	デラウェア
اتصالات	つながり
اتصالات	接続
فراخوانی	呼出
فراخوانی	召喚
فراخوانی	コーリング
اسیدی	酸性
اسیدی	酸味
بیکاری	失業
فلفل	ペッパー
فلفل	胡椒
فلفل	コショウ
هاپکینز	ホプキンス
کالاها	商品
کالاها	貨物
کالاها	物品
لیبریا	リベリア
لیبریا	リベリア
محو	ぼかし
پنجشنبه	thu
پنجشنبه	木曜日
پنجشنبه	木曜
بقای	サバイバル
نامیبیا	ナミビア
سورینام	スリナム
کمدین	コメディアン
جن	ジェン
عذرخواهی	いいわけ
عذرخواهی	言い訳
عذرخواهی	謝罪
میکس	mix
میکس	ミックス
میکس	混ぜる
یوهانس	ヨハネス
بذر	種子
بذر	シード
بذر	種子
بذر	シード
عملگر	オペレーター
تکن	鉄拳
فرصتی	好機
فرصتی	機会
اخطار	通知
اخطار	届出
اخطار	お知らせ
اخطار	警報
اخطار	警告
بخارست	ブカレスト
حباب	バブル
پالس	パルス
پالس	脈拍
گرانت	イサキ
گرانت	付与
گرانت	グラント
تقریب	近似
هیلاری	ヒラリー
هیلاری	ヒラリー
بهاری	スプリング
مزدا	マツダ
نقدهای	レビュー
تفریح	レクリエーション
کپنهاگ	コペンハーゲン
کارولین	キャロライン
صدمه	被害
صدمه	ダメージ
صدمه	損傷
صدمه	損害
شارژ	チャージ
شارژ	課金
شارژ	充電
خنده	笑い
خنده	笑い
خنده	笑う
ملایم	穏やか
ملایم	優しい
ملایم	軽度
ملایم	やわらかい
ملایم	柔らかい
ملایم	ソフト
اشکالات	欠点
ییلاق	田舎
ییلاق	国名
ییلاق	カントリー
مایا	マヤ
اشتوتگارت	シュトゥットガルト
منسوخ	時代遅れ
منسوخ	時代遅れ
سانسکریت	サンスクリット
امتیازات	特権
امتیازات	スコア
استعمال	使い方
شبح	お化け
شبح	幽霊
شبح	ゴースト
دورانی	コーティング
انگل	寄生
انگل	寄生虫
فروشنده	ベンダー
کمیل	カミーユ
کمیل	カミール
کمیل	カミル
تانسور	テンソル
منظره	横長
منظره	風景
منظره	横向き
تلفیقی	スカーフ
واتیکان	バチカン
گریس	恩寵
گریس	グレース
گریس	グレイス
اتلتیک	アスレチック
موضوعاتی	トピック
آیدین	アイドゥン
سالمندان	看護
ماموران	役員
روحیه	士気
عشقی	ラヴ
عشقی	ラブ
موجودیت	エンティティ
موجودیت	実体
تدبیر	計画
تدبیر	プラン
سفال	陶芸
سفال	陶器
رودریگز	ロドリゲス
ریس	リス
بشریت	人類
کوهن	コーヘン
کوهن	コーエン
فیجی	フィジー
سمرقند	サマルカンド
هانتر	狩人
هانتر	ハンター
پناهنده	難民
پناهنده	難民
رزرو	予約
رزرو	留保
رزرو	予約
رزرو	リザーブ
متقارن	対称
رابینسون	ロビンソン
کویینز	クイーンズ
بخواند	通話
ملودی	メロディ
ملودی	メロディー
اسبق	前身
زیربخش	細分
زیربخش	区画
ریاض	リヤド
مکزیکو	メヒカリ
وحی	啓示
دلو	バケット
دلو	バケツ
ضخیم	厚い
ضخیم	太い
انقباض	陣痛
انقباض	収縮
شفت	シャフト
سوفیا	ソフィア
بتی	ベティ
دستورالعمل	指示
دستورالعمل	命令
دستورالعمل	作り方
دستورالعمل	レシピ
دستورالعمل	手順
دستورالعمل	指示
بیعت	忠誠
محتوی	容器
محتوی	コンテナ
نامزدها	ノミネート
معصوم	無実
کارتون	カートン
کارتون	カートゥーン
احتیاط	注意
دربی	ダービー
گرامر	文法
سپیده	明け方
سپیده	夜明け
سپیده	ドーン
نیکو	ニコ
نیکو	ニコ
بخت	フォーチュン
هاله	ハレ
هاله	オーラ
هاله	halo
توری	グリッド
بنویسد	書き込み
بنویسد	書く
بنویسد	書き込む
قراردادهای	契約
قراردادهای	プロトコル
هوندا	本多
هوندا	ホンダ
هوندا	本田
دیداری	ビジュアル
بهای	プライス
بهای	対価
بهای	値段
بهای	価格
آیفون	iphone
گیلاس	サクランボ
گیلاس	チェリー
گزاره	命題
شایستگی	メリット
