και	そして
ευα	eva
ευα	エヴァ
αλα	アラ
ξύσμα	ゼスト
φλίπερ	フリッパー
καναπέδες	ソファ
ράλφ	ラルフ
ρυμουλκούμενο	トレーラー
ρυμουλκούμενο	予告編
πρωτάρη	初心者
πρωτάρη	ビギナー
πρωτάρη	ルーキー
μπολσένα	ボルセーナ
ακυληία	アクイレイア
πιτς	ピーチ
πιτς	モモ
μπουτς	ブッチ
σακάκια	blazers
άντζι	アンジー
νικλάους	ニクラウス
ντουλαπάκι	ロッカー
γιακούτσκ	ヤクーツク
νεοδύμιο	ネオジム
εκθαμβωτική	見事
εκθαμβωτική	まぶしい
γουίλμα	ウィルマ
ζεντ	ゼット
φιλε	友人
φιλε	友だち
φιλε	フレンド
φιλε	友達
φιλε	男性
φιλε	man
σετίφ	セティフ
ανυπεράσπιστο	無防備
σαλικυλικό	サリチル酸
σαγκ	sag
σιζουόκα	静岡
κοιμήσου	睡眠
κοιμήσου	眠る
κοιμήσου	スリープ
οψιδιανός	黒曜石
λάναρκ	ラナーク
βολικά	便利
μηρυκαστικών	反芻
ραζ	ラジ
εξαίσιο	絶妙
κάλογουεϊ	キャロウェイ
πεντε	ファイブ
πεντε	五つ
πεντε	five
φάνινγκ	ファニング
τόφου	豆腐
νιώσε	感じる
νιώσε	feel
νιώσε	フィール
τοκογλυφία	高利
υβέτ	イヴェット
λιλόνγκουε	リロングウェ
όρχι	精巣
ανοιξη	スプリング
ευρωπη	欧州
ευρωπη	ヨーロッパ
κάντα	カンタ
χουργκάντα	フルガダ
ερυθρομυκίνη	エリスロマイシン
προσωπο	フェイス
γκίντεον	ギデオン
καμπανάκι	ベル
στιφάδο	シチュー
λάρυ	ラリー
πέντερ	ペンダー
μάντσεν	マドセン
αούστερλιτς	アウステルリッツ
χλωμή	青白い
χλωμή	ペール
στάινμπεργκ	スタインバーグ
μέιχιου	メイヒュー
φέιμπερ	フェイバー
ελκυστή	アトラクター
νταρλίν	ダーリーン
φρίταουν	フリータウン
ενγκ	eng
καστρο	キャッスル
βάλιαντ	ヴァリアント
ελαστομερή	エラストマー
αντικυκλώνας	高気圧
αρχες	当局
αρχες	原則
αρχες	原理
κετοξέωση	ケトアシドーシス
αμυλόζη	アミロース
τεξ	tex
μάριαμ	マルヤム
φλιτζάνια	cups
φλιτζάνια	カップ
τετρακυκλίνη	テトラサイクリン
γκράτσια	グラツィア
λάμπρεχτ	lambrecht
μπάρ	バール
μπάρ	バー
σκοτώστε	キル
σκοτώστε	kill
καοσιούνγκ	高雄市
ουρμπάνα	アーバナ
μάιλο	milo
αποταμιεύσεις	貯蓄
αποταμιεύσεις	貯金
αποταμιεύσεις	節約
αποταμιεύσεις	預金
σοφιστείες	詭弁
μεξικάλι	メヒカリ
έναστρη	星空
ιδιωματισμούς	熟語
υποκριτή	偽善
τατζίρι	田尻
γκοργκοντζόλα	ゴルゴンゾーラ
κατηγοριες	カテゴリー
κατηγοριες	カテゴリ
κατηγοριες	分類
υπηρετώ	サーブ
γονάτισε	ひざまずく
ναρέντρα	ナレンドラ
φυση	ネイチャー
φυση	自然
υπόνομο	下水道
γκόμα	護摩
απενεργοποιήθηκε	無効
φραγμοί	障壁
θελήματα	用事
σέιτζ	セージ
φέντερ	フェンダー
τζούλιετ	ジュリエット
ονειροπόλος	dreamer
ευρώπιο	ユウロピウム
άσκροφτ	アシュクロフト
προφιλ	プロフィール
προφιλ	プロファイル
προφιλ	プロフィール
προφιλ	プロファイル
μπραντς	支店
μπραντς	支社
μπραντς	ブランチ
μπραντς	支部
νωθρότητα	ナマケモノ
ντροπιαστικό	恥ずかしい
ισίλντουρ	イシルドゥア
δειλή	臆病
δειλή	臆病者
καταλύματος	囲い
καταλύματος	同封
ευκαλύπτου	ユーカリ
γκίλντα	ギルダ
αβοήθητος	無力
κλειστο	閉店
τούρτες	ケーキ
τζάκυ	ジャッキー
κονσέρβα	缶詰
μεθοδιστής	メソジスト
διαίσθησή	直観
κοινόχρηστα	ユーティリティー
κοινόχρηστα	ユーティリティ
μπούμπκα	ブブカ
λοσιόν	ローション
γιακ	ヤク
μάλμπερι	クワ
μούι	ムイ
τζοβάνα	ジョヴァンナ
λομπάρντι	ロンバルディ
αμάλ	アマル
κρεμάσουν	ハング
αβετζάνο	アヴェッツァーノ
βλέφαρο	まぶた
πακετάρισμα	荷造り
πακετάρισμα	梱包
ριβοφλαβίνη	リボフラビン
πετσί	スキン
πετσί	皮膚
στόουκς	ストークス
πουλόβερ	セーター
πουλόβερ	セーター
καυχιέται	自慢
κάλικο	calico
ενσωματώσεις	統合
ντέβονσαϊρ	デヴォン
σώγιερ	ソーヤー
σενγιάνγκ	瀋陽市
σκέιτ	スケート
κολίν	コリーン
μικροϋπολογιστή	マイクロコンピュータ
πούρο	シガー
τανάκα	田中
γεωργό	農家
μέισι	メイシー
νασιμέντο	ナシメント
ρκκ	pkk
αναπτυξη	発達
αναπτυξη	開発
γκρέτσεν	グレッチェン
καλπασμό	ギャロップ
ζικ	ジーク
ταμπάκο	スナッフ
ημερα	day
ημερα	一日
βούδες	仏陀
όρνεα	ハゲワシ
τζίτζι	ジジ
μαόνι	マホガニー
ανταμς	アダムズ
ανταμς	アダムス
ηκγ	心電図
βρώμικος	汚い
βρώμικος	ダーティ
βρώμικος	ダーティー
άντρεα	アンドレア
κραντζ	クランツ
χιρονόμπου	博信
τεχνη	art
τεχνη	アート
τεχνη	芸術
τεχνη	美術
ρατζ	ラジ
ανσαρί	ansari
φάργκο	ファーゴ
αεράκι	そよ風
μπανζούλ	バンジュール
κυματοθραύστη	防波堤
φάε	食べる
φάε	eat
σααβέδρα	サアベドラ
καταπιέζουν	弾圧
λούπε	ルーペ
χωριάτης	農民
σατόρι	悟り
υπνωτικό	睡眠薬
τιγκ	tig
γκονζάλο	ゴンサロ
στέπνι	ステップニー
κατεψυγμένα	フローズン
ευπρέπεια	礼法
νισιμούρα	西村
μπιάνκο	ビアンコ
ιστιχάρα	市原
μπάροους	バローズ
πφόρτσχαϊμ	プフォルツハイム
ανάνηψη	蘇生
ράσμορ	ラシュモア
σεναντόα	シェナンドー
παλτά	コーツ
γηραιοί	長老
ηλιθιότητα	愚鈍
κέρμπι	カービー
σκίουρο	リス
νταή	いじめ
λιχουδιά	ご馳走
μπουσίντο	武士道
συνεργό	共犯
ρινίτιδα	鼻炎
τρομακτικός	怖い
γοβάκι	スリッパ
κλεινών	kleines
χαπκίντο	ハプキドー
γαδολίνιο	ガドリニウム
ανσάρ	アンサール
μπαρμπ	バーブ
φυτίλι	ウィック
φυτίλι	ヒューズ
φυτίλι	布施
αντιμέτρων	対策
ιμπρεσιονιστής	印象派
ράζα	ラージャ
κινκέιντ	キンケード
κάκτο	サボテン
μπρίτανι	ブルターニュ
σποκ	スポック
ιγμε	osk
δουλεια	作業
δουλεια	仕事
δουλεια	ワーク
καθλίν	キャスリーン
μακνήλ	マクニール
γκανέσα	ガネーシャ
ουρούμτσι	ウルムチ
καστέλα	カステラ
γουόλκοτ	ウォルコット
γουόλκοτ	ウォルコット
προσπαθεια	努力
μίζα	スターター
αμεσα	即時
μεγαλοφυία	天才
φρέσνο	フレズノ
οσίμα	大島
όχος	オホス
χιντεγιόρι	秀頼
σάιτο	斎藤
σάιτο	斉藤
στερεοφωνικό	ステレオ
μπίλα	ベーラ
ταγκανίκα	タンガニーカ
σεράνο	セラーノ
ευρυζωνικών	broadband
μακλάφλιν	マクラフリン
γιαμαγκάτα	山形
λόκο	ロコ
φωτογραφια	撮影
φωτογραφια	写真
φωτογραφια	写真
φωτογραφια	画像
φωτογραφια	写真
αλπακά	アルパカ
χαμασάκι	浜崎
οίνοι	ワイン
υπνωτική	睡眠薬
αλητεία	たむろ
μετασεισμός	余震
σαφράν	サフラン
ζαφείρια	サファイア
σίνγκεν	信玄
ζαμόρα	サモラ
βαζελίνη	ワセリン
μεντάν	メダン
ανδροειδή	ドロイド
πιγκουίνους	ペンギン
κέναν	ケナン
καμπανέλα	カンパネッラ
κλήτευση	呼出
κλήτευση	召喚
βέρτζιλ	ウェルギリウス
βέρτζιλ	ヴァージル
χέστον	ヘストン
ταινια	映画
ταινια	ムービー
ταινια	映画
ταινια	フィルム
έλτζιν	エルギン
σούπερσταρ	スーパースター
λυση	ソリューション
λυση	溶液
ελοΐζ	エロイーズ
αρμίντα	アルミーダ
βέναμπλ	ヴェナブル
κολοκύθες	カボチャ
μακφέρσον	マクファーソン
μακφέρσον	マクファーソン
κουλούρι	ベーグル
κουλούρι	バンズ
ουζχορόντ	ウージュホロド
γουάινμπεργκ	ワインバーグ
μπουρζουαζία	ブルジョア
ζητιάνοι	乞食
μακγκράθ	マクグラス
γιούν	ユン
μανάδες	母親
δακτυλογράφηση	タイピング
κολλοειδές	コロイド
απόκομμα	クリッピング
στράικ	ストライキ
στράικ	ストライク
μέις	メース
μέις	メイス
μέις	メイズ
κρύσταλ	crystal
κρύσταλ	結晶
κρύσταλ	クリスタル
μπρελόκ	キーホルダー
αναγκη	ニーズ
σατς	schatz
μάττι	マッティ
μάττι	マッティア
καλαμπόκια	コーン
καλαμπόκια	トウモロコシ
καλαμπόκια	とうもろこし
παραδεχτώ	認める
φιλοδώρημα	チップ
φιλοδώρημα	tip
φιλοδώρημα	ヒント
ανία	退屈
μολυσμένος	汚染
ρόρυ	ローリー
μίμι	ミミ
σαμπίνο	サビーノ
κόνγκ	コング
αναπνευστήρα	シュノーケル
αναπνευστήρα	シュノーケリング
λιγνίνη	リグニン
πέννυ	ペニー
εμε	nims
γκάμπο	ガンボ
παραίσθηση	幻覚
παραίσθηση	妄想
παχύσαρκοι	肥満
πατίνι	スクーター
πατίνι	スケート
λυγμούς	すすり泣き
τσόντα	ポルノ
μαχαίρωμα	刺し
αλμπερτ	アルベルト
αλμπερτ	アルバート
ενέργκια	エネルギア
περέζ	ペレス
γκράιμς	グライムズ
γκράιμς	グライムス
δευτέρες	月曜日
δευτέρες	月曜
κάμπιον	キャンピオン
μάντυ	マンディ
ντάμπα	ダバ
μακρο	マクロ
ελάιτζα	エリヤ
γεσθημανή	ゲッセマネ
σκωρίας	スラグ
ιστόγραμμα	ヒストグラム
ινα	伊奈
μελλον	フューチャー
μελλον	未来
μελλον	将来
γιοσιχίκο	善彦
σαπίρο	シャピロ
στάουτ	スタウト
προσωπίδα	バイザー
δικαιωματα	権利
προσομοιωτές	シミュレータ
ονοματα	名前
ονοματα	名称
βρίζεις	暴言
έιμυ	エミー
μππ	mpp
ίσι	イシ
τόνικ	トニック
φέρελ	フェレル
επιδεικτικό	派手
προστατέψτε	protect
προστατέψτε	プロテクト
προστατέψτε	保護
εκδορές	擦り傷
κάρικ	キャリック
αυτεπαγωγή	インダクタンス
μπγιορν	ビヨーン
τζίλιαν	ジリアン
εξωπραγματικό	unreal
τιράντες	サスペンダー
ντουράντ	デュラント
ζακέτα	ジャケット
ζακέτα	セーター
ζακέτα	カーディガン
παγόδες	仏塔
φιλέτο	ステーキ
φιλέτο	サーロイン
φιλέτο	フィレ
κρύπτον	クリプトン
ζόρικος	ワル
γιούρο	十郎
λιού	ルー
φιλτραρισμένο	ろ過
επίδεσμο	包帯
αγκασίζ	アガシー
νοσοκόμοι	メディック
τζόκεϊ	騎手
τζόκεϊ	ジョッキー
κέντο	剣道
τορτίγια	トルティーヤ
τομπάιας	トバイアス
αντράντε	アンドラーデ
χόντγκσον	ホジソン
σμουτ	スムート
πάνες	おむつ
πάνες	オムツ
πάνες	おむつ
πάνες	オムツ
αντεροβγάλτη	リッパー
χαρα	joy
χαρα	ジョイ
χαρα	喜び
χαρα	快感
χαρα	喜び
χαρα	快楽
λεντού	ルドゥー
αλλιως	さもなければ
ρυθμιζόμενες	規制
νάβα	ナバ
μσι	erm
αλεξίσφαιρα	防弾
τίλι	ティリー
γιάνο	矢野
σατέν	サテン
σφουγγαρίστρα	モップ
σχεδον	ほとんど
σχεδον	ほぼ
αϋπνίες	不眠症
τριπλασιαστεί	三倍
τρομπετίστα	トランペッター
πολυάσχολος	忙しい
πολυάσχολος	ビジー
βερίκοκο	あんず
βερίκοκο	アプリコット
μακάροφ	マカロフ
αζαλέα	ツツジ
μονονόκε	物の怪
ζηλιάρης	嫉妬
ειρηνη	ピース
ειρηνη	平和
ζάκαρι	ザカリー
μμα	mma
οικογενεια	家族
τρούφα	トリュフ
τρούφα	トリュフ
γιούμα	ユマ
γουόρτσεστερ	ウスター
επιτροπη	手数料
επιτροπη	コミッション
επιτροπη	委嘱
κουμαμότο	熊本
κρύωμα	風邪
μπαγιάν	バヤン
σκατά	たわごと
καντάδα	セレナーデ
ομιλήτρια	スピーカー
ομιλήτρια	話し手
ομιλήτρια	議長
άπληστοι	欲張り
τακούμα	琢磨
επιπόλαιο	軽薄
άνια	アンヤ
τζόυ	ジョーイ
