kategória	категорія
turistický	турист
turistický	туристичне
guy	гай
guy	гі
guy	хлопець
rozhraní	інтерфейсів
rozhraní	інтерфейси
kronika	хроніки
pausanias	павсаній
predné	front
predné	спереду
predné	передні
predné	фронт
predné	передній
helin	гелін
dame	дам
ovplyvnil	чинив
nahradené	замінено
nahradené	замінили
nahradené	замінила
škótska	віскі
škótska	шотландська
wild	дикі
wild	дикий
wild	wild
wild	диких
prirodzený	натуральний
prirodzený	натуральна
prirodzený	натуральні
prirodzený	природний
prirodzený	природні
clanok	огляд
hrubý	валовий
hrubý	жирна
hrubý	товстий
hrubý	товста
hrubý	густе
hrubý	грубі
hrubý	грубо
absolútne	абсолютна
absolútne	абсолютний
absolútne	абсолютне
hľadanie	шукати
hľadanie	пошук
ponuku	заявка
ponuku	пропозиція
ponuku	пропонуємо
amd	amd
zriadenie	заклад
aréne	арена
stáli	стояв
stáli	стояли
aténach	афіни
party	вечірка
party	партії
party	вечірки
party	партія
party	party
spektrum	спектр
ročná	річну
ročná	річна
ročná	щороку
ročná	річні
ročná	річний
metoda	мефодія
povodia	басейн
popisuje	описано
popisuje	описує
vlastníctva	власники
vlastníctva	належність
vlastníctva	власник
vlastníctva	власність
gustav	густав
gustav	гюстав
niekoho	кимось
niekoho	когось
niekoho	хтось
niekoho	кимось
niekoho	когось
niekoho	хтось
zničená	знищені
zničená	знищено
zničená	зруйновано
zničená	знищили
zničená	зруйнували
zničená	зруйнував
business	бізнес
business	справа
business	ділова
business	business
business	діловий
neil	ніл
zodpovednosť	відповідальність
zodpovednosť	повноваження
zodpovednosť	відповідальності
zodpovednosť	відповідальність
zodpovednosť	фінансової
rokovania	узгодження
rokovania	перемовини
rokovania	переговори
rokovania	переговори
rýchly	швидкі
rýchly	швидко
rýchly	швидке
rýchly	швидка
rýchly	швидкий
rýchly	швидко
rýchly	швидкі
rýchly	швидке
rýchly	швидка
rýchly	фаст
rýchly	швидкий
uhlíka	карбон
nemocnica	лікарня
nemocnica	шпиталь
meny	валюта
meny	валюту
meny	валюти
meny	валют
meny	валюти
zloženia	творів
priame	пряма
priame	прямий
priame	direct
priame	прямі
dôvody	причини
dôvody	дичини
charlie	чарлі
zložený	композитний
zložený	складене
zložený	складено
zložený	сполуки
krátka	short
krátka	короткий
krátka	коротка
krátka	скорочено
krátka	коротке
krátka	короткі
revue	ревю
dieťaťa	дитя
dieťaťa	дитяче
dieťaťa	дитяча
dieťaťa	дитина
dieťaťa	нащадок
kariet	карт
kariet	карти
kariet	карток
kariet	картки
kariet	вкладок
kariet	вкладки
zúčastnila	відвідали
rýchlejšie	швидше
synonymá	синоніми
princa	принц
princa	принца
princa	князь
parlamentných	парламентська
správny	виправте
správny	виправити
správny	правильна
správny	правильний
škótsko	шотландія
škótsko	шотландії
priemyselné	промислові
priemyselné	промислова
priemyselné	промисловий
jon	йон
jon	джон
pacientov	пацієнти
pacientov	пацієнтам
pacientov	пацієнтів
jasnosť	ясність
jednoty	єдність
živý	живий
živý	жива
živý	живим
živý	alive
manažment	управління
manažment	менеджмент
manažment	керівництво
manažment	керування
príchod	прихід
príchod	приїзд
príchod	прибуття
príchod	іду
príchod	наближається
príchod	coming
priniesla	привезли
priniesla	принесли
priniesla	приніс
vydať	випуск
vydať	видання
nariadenie	постанова
nariadenie	регулювання
sklon	градієнт
sklon	схил
sklon	схилу
sklon	орбіти
ukončenie	завершення
ukončenie	доповнення
ukončenie	завершується
ukončenie	кінець
ukončenie	закінчується
ukončenie	остаточний
ukončenie	завершення
verejná	публічний
verejná	громадське
verejná	паблік
verejná	відкритий
verejná	публічна
verejná	громадського
príčin	причинами
príčin	причини
celosvetovo	worldwide
celosvetovo	всюди
celosvetovo	глобально
zložená	складено
zložená	композитний
zložená	складене
židovský	єврейський
židovský	єврейська
gordon	гордон
magnetické	магнітний
magnetické	магнітна
dusík	азот
ihneď	негайно
ihneď	одразу
ihneď	відразу
ihneď	негайно
ihneď	миттєво
jako	подобається
jako	зразок
jako	like
marse	марс
marse	mars
alternatívne	альтернатива
alternatívne	варіант
alternatívne	альтернативне
alternatívne	альтернативні
alternatívne	альтернативна
alternatívne	альтернативний
alternatívne	альтернативне
alternatívne	альтернативний
kamil	каміл
kamil	каміль
odstrániť	прибрати
odstrániť	видалити
odstrániť	вилучити
odstrániť	вилучення
odstrániť	видалити
odstrániť	вилучити
teba	тобою
teba	ви
teba	ти
teba	тебе
ťah	пересунути
ťah	хід
ťah	перемістити
ťah	пересування
mol	мол
mol	моль
občianstvo	громадянство
čínska	китайською
čínska	китайські
čínska	китайська
čínska	китайці
čínska	китайський
centrálna	central
