மற்றும்	y
பயிற்சியாளர்	coach
பயிற்சியாளர்	entrenadora
பயிற்சியாளர்	aprendices
பயிற்சியாளர்	aprendiz
நரம்புத்	nerviosa
நரம்புத்	nervioso
நரம்புத்	nerviosos
மாடுகள்	vacas
பட்டயம்	charter
பட்டயம்	chárter
பட்டயம்	carta
பட்டயம்	diplomado
பட்டயம்	diploma
யூதர்	judías
யூதர்	judio
யூதர்	judía
யூதர்	judío
யூதர்	judíos
யூதர்	judios
யூதர்	judíos
ஆசிரமம்	ashram
பஞ்சாங்கம்	almanaque
தடுத்தல்	bloqueando
தடுத்தல்	bloqueo
தடுத்தல்	bloquear
நருடோ	naruto
தீர்மானிக்கும்	decidir
தீர்மானிக்கும்	decidiendo
மாரத்தான்	maratón
யோசனை	idea
திடமான	sólidos
திடமான	sólido
திடமான	sólida
திடமான	macizo
திடமான	silicon
திடமான	silicona
திடமான	silicio
திடமான	solución
திடமான	solucion
திடமான	disolución
பன்றிகள்	cerdos
பன்றிகள்	cochinos
பன்றிகள்	porcino
சில்வர்	plata
சில்வர்	plateado
தேசியவாத	nacionalistas
தேசியவாத	nacionalista
ஆவணப்படம்	documentales
ஆவணப்படம்	documental
ஃபிஃபா	fifa
நீட்சி	estirar
நீட்சி	estiramiento
காபி	cafetera
காபி	coffee
காபி	cafe
காபி	cafetería
காபி	café
டாக்கா	dhaka
டாக்கா	daca
மன்மோகன்	manmohan
ஆர்வலர்கள்	activistas
ஆர்வலர்கள்	militantes
ஆர்வலர்கள்	entusiastas
பதிவேற்றம்	subida
பதிவேற்றம்	sube
பதிவேற்றம்	subir
பதிவேற்றம்	carga
புறப்படும்	partida
புறப்படும்	salida
ஆத்மா	alma
ஆத்மா	soul
ஆத்மா	atma
எதிர்காலம்	futuro
எதிர்காலம்	future
எதிர்காலம்	futura
எதிர்காலம்	porvenir
பூர்வீக	nativas
பூர்வீக	nativa
பூர்வீக	autóctona
பூர்வீக	nativo
பூர்வீக	nativos
பார்சிலோனா	barcelona
புழு	gusanos
புழு	gusano
புழு	lombriz
இலகு	lak
திடீரென்று	repentinamente
திடீரென்று	súbitamente
மீனவர்கள்	pescadores
மீனவர்கள்	pescador
இயற்றி	generadores
இயற்றி	generador
மங்கோலியா	mongolia
செலுத்து	pagar
செலுத்து	sueldo
செலுத்து	pago
செலுத்து	paga
செலுத்து	pague
காமிக்	cómico
காமிக்	comic
காமிக்	historieta
காமிக்	cómic
எழுபது	setenta
எழுபது	seventy
குற்றவாளிகள்	culpables
குற்றவாளிகள்	criminales
குற்றவாளிகள்	delincuentes
குற்றவாளிகள்	culpable
குற்றவாளிகள்	culpables
குற்றவாளிகள்	pecadores
நந்தினி	nandini
பத்தி	párrafo
பத்தி	apartado
பத்தி	párrafos
முயல்	conejos
முயல்	conejo
மாட்ரிட்	madrid
பொம்மைகள்	muñecas
பொம்மைகள்	muñecos
பொம்மைகள்	juguetes
பாண்டவர்கள்	pándava
பெருக்கி	amplificador
வெறுப்பு	odio
வெறுப்பு	odios
வெறுப்பு	odiar
வெறுப்பு	odio
இடமாற்றம்	transferencia
இடமாற்றம்	transfer
இடமாற்றம்	traslado
இடமாற்றம்	traslados
இடமாற்றம்	traspaso
இடமாற்றம்	reemplazo
இடமாற்றம்	sustitución
நரம்புகள்	venas
நரம்புகள்	nervios
பராக்	barack
பராக்	barak
படிவம்	forma
படிவம்	formulario
வாசனை	aroma
வாசனை	olor
வாசனை	olfato
வாசனை	oler
வாசனை	huele
வாசனை	aroma
வாசனை	perfumes
வாசனை	perfume
ஜோலி	jolie
உடைந்த	rota
உடைந்த	broken
உடைந்த	rotos
உடைந்த	roto
உடைந்த	quebrado
போட்டியாளர்	player
போட்டியாளர்	reproductor
போட்டியாளர்	jugador
போட்டியாளர்	jugadora
பெட்ரோல்	gasolina
பெட்ரோல்	gasolina
மூட்டு	articulación
மூட்டு	joint
மூட்டு	porro
மூட்டு	articulaciones
மூட்டு	conjunta
மூட்டு	artritis
உங்களின்	tus
உங்களின்	tu
உங்களின்	sus
உங்களின்	su
உபுண்டு	ubuntu
இருள்	dark
இருள்	oscuro
இருள்	oscuridad
இருள்	oscuros
இருள்	oscura
இருள்	tinieblas
இருள்	oscuridad
கேன்	kane
பிரதிபலிக்கும்	reflexiona
பிரதிபலிக்கும்	reflejan
பிரதிபலிக்கும்	reflejar
பிரதிபலிக்கும்	reflexionar
பிரதிபலிக்கும்	refleje
பிரதிபலிக்கும்	reflejar
பிரதிபலிக்கும்	reflexionar
பிரதிபலிக்கும்	reflexionando
பிரதிபலிக்கும்	reflejando
மீத்தேன்	metano
தலைவலி	cefalea
கொல்லும்	mata
கொல்லும்	matanza
கொல்லும்	matando
கொல்லும்	matar
கொல்லும்	matanzas
குப்பை	basura
குப்பை	papelera
குப்பை	basuras
குப்பை	basura
வயிற்று	estómagos
வயிற்று	estomago
வயிற்று	estómago
வயிற்று	abdominal
வயிற்று	abdominales
டெக்கான்	deccan
கண்டுபிடிப்பாளர்	inventores
கண்டுபிடிப்பாளர்	inventor
ஐரோப்பியர்கள்	europeos
ஜெர்சி	camiseta
ஜெர்சி	jersey
பிங்க்	pink
பிங்க்	rosada
பிங்க்	rosado
பிங்க்	rosa
சுவர்களில்	murallas
சுவர்களில்	paredes
சுவர்களில்	muros
காரை	mortero
காரை	morteros
ஆண்ட்ரூ	andres
ஆண்ட்ரூ	andrew
ஆண்ட்ரூ	andrés
நந்தா	nanda
பூஞ்சை	hongo
பூஞ்சை	hongos
பல்கேரியா	bulgaria
ஷேக்	sheikh
ஷேக்	sheik
ஷேக்	jeque
ஷேக்	shack
ஷேக்	choza
ஷேக்	sacudida
ஷேக்	batido
ஷேக்	agitar
ஷேக்	sacudir
ஷேக்	shake
தூண்டுதல்	estímulo
தூண்டுதல்	estimulación
தூண்டுதல்	seducción
தூண்டுதல்	influencias
மணிலா	manila
லடாக்	ladakh
நாயகம்	democracia
தாமதம்	demora
தாமதம்	tardanza
தாமதம்	retraso
தாமதம்	retardo
தாமதம்	retrasado
தாமதம்	retraso
தாமதம்	demorado
நேற்று	ayer
பாவனை	simular
பாவனை	simula
பாவனை	simulación
பாவனை	simulador
கிரகாம்	graham
தயவு	pls
தயவு	favor
தயவு	please
தயவு	porfavor
தயவு	porfa
லாமா	lama
கமல்	kamal
அறுபது	sixty
அறுபது	sesenta
அறுபது	sexagésimo
பிரிவுகளும்	divisiones
மிர்சா	mirza
முகங்கள்	caras
முகங்கள்	rostros
தயிர்	yogurt
தயிர்	yogur
தயிர்	cuajada
கற்பிக்கும்	docencia
கற்பிக்கும்	enseñar
கற்பிக்கும்	enseñanza
கற்பிக்கும்	enseñando
ராமர்	rama
சுவரொட்டி	poster
சுவரொட்டி	afiche
சுவரொட்டி	cartel
சுவரொட்டி	póster
சீரற்ற	azar
சீரற்ற	aleatorio
சீரற்ற	random
சீரற்ற	aleatoria
இக்பால்	iqbal
சைக்கிள்	bici
சைக்கிள்	bicicletas
சைக்கிள்	bicicleta
சரவாக்	sarawak
ஹவுரா	howrah
விளக்கப்படம்	gráfico
விளக்கப்படம்	gráfica
இம்பீரியல்	imperiales
