και	és
πρόσθεσε	felvéve
δεξαμενή	tároló
δεξαμενή	tartály
δεξαμενή	konténer
δεξαμενή	tartály
δεξαμενή	tank
δεξαμενή	víztározó
καιρός	időjárás
βόμβα	bomba
μοντέρνα	trendi
μοντέρνα	divatos
μοντέρνα	modern
μοντέρνα	korszerű
νεολαία	fiatalok
νεολαία	ifjúsági
νεολαία	fiatalság
νεολαία	ifjúság
γκέοργκ	georg
μπους	bush
μπους	bokor
πλαγιά	lejtő
νεφέλωμα	köd
εξαιρέσεις	kivételek
εξαιρέσεις	kivétel
εξαιρέσεις	kizárás
εξαιρέσεις	kivételek
εξαιρέσεις	adómentesség
εξαιρέσεις	mentesség
σάρα	sarah
σάρα	sara
ανώτερος	superior
ανώτερος	felsőbbrendű
ανώτερος	rangidős
ανώτερος	senior
ανώτερος	végzős
επικίνδυνη	veszélyes
υπο	tengeralattjáró
ανταπόκριση	reagálás
ανταπόκριση	reagál
ανταπόκριση	reagálás
ανταπόκριση	reakció
ανταπόκριση	válasz
αμπντούλ	abdul
ράμφος	csőre
πολυάριθμα	számos
παράνομη	jogellenes
παράνομη	illegális
παράνομη	jogellenes
παράνομη	törvénytelen
ελσίνκι	helsinki
σωλήνα	cső
σωλήνα	pipa
σωλήνα	tubus
σωλήνα	cső
εσθονία	észtország
εσθονία	észtországban
τυνησία	tunézia
οργανωμένη	szervezett
οργανωμένη	rendezett
οργανωμένη	szervezett
ανακαλύψεις	felfedezések
έμπνευση	ihlet
έμπνευση	inspiráció
ουζμπεκιστάν	üzbegisztán
κλιπ	tárat
κλιπ	tár
νβα	nba
συμμετρία	szimmetria
διοργανώτρια	tervező
αρμοδιότητα	joghatósága
αρμοδιότητα	hatáskör
αρμοδιότητα	joghatóság
αρμοδιότητα	szakértelem
αρμοδιότητα	hatáskör
αρμοδιότητα	hatásköre
εμπόδιο	akadályozása
εμπόδιο	akadály
εμπόδιο	akadály
εμφανής	látszólagos
δούλεψε	bevált
δούλεψε	dolgozott
δούλεψε	működött
γειτονικό	szomszédos
λεόνε	leone
πρωτοπόρος	úttörő
πανκ	punk
αυτο	ezt
αυτο	ez
λίρες	font
σπηλιά	barlang
σπηλιά	barlangot
μουράτ	murat
απεργία	sztrájk
απεργία	csapás
κεφαλής	fejet
κεφαλής	fej
κεφαλής	fejét
ανεβαίνει	feltöltés
ανεβαίνει	emelkedő
ανεβαίνει	emelkedik
επιτρέψει	engedélyezni
επιτρέψει	lehetővé
κουβέιτ	kuvait
κουβέιτ	kuvaiti
άνεμος	szél
άνεμος	szelet
υποβρύχια	tengeralattjárók
υποβρύχια	tengeralattjárók
ζιμπάμπουε	zimbabwei
ζιμπάμπουε	zimbabwe
επαναστατικό	forradalmi
έμμεσα	közvetetten
έμμεσα	közvetett
έμμεσα	közvetve
έμμεσα	közvetetten
έμμεσα	közvetve
πιστοί	hívők
πιστοί	hű
πιστοί	lojális
πιστοί	hűségesek
πιστοί	hűséges
πιστοί	hűségesek
πιστοί	hűséges
πόνος	fáj
πόνος	fájdalmat
πόνος	fájdalom
ρολόι	óra
ρολόι	vigyázz
ρολόι	óra
γραφικά	grafikai
γραφικά	grafikus
γραφικά	grafika
γραφικά	grafikus
διάλογο	párbeszédre
διάλογο	párbeszéd
διανομής	terjesztés
διανομής	eloszlás
διανομής	elosztás
διανομής	forgalmazási
διανομής	elosztása
διανομής	forgalmazás
τεχνολογίες	technológiák
κύκλωμα	áramkör
εκδότη	kiadó
εκδότη	szerkesztője
εκδότη	szerkesztő
εκδότη	kibocsátó
αναστασία	anastasia
μαγνητική	mágneses
μαγνητική	mri
δημοτικότητα	népszerűség
ζωρζ	georges
ελαφρύ	fény
ελαφρύ	light
ελαφρύ	fényt
πράσινη	zöld
μπλουζ	blues
γιαγιά	nagymama
γιαγιά	nagyi
γιαγιά	nagyi
γιαγιά	nagymama
πτυχές	szempontok
πτυχές	szempontjai
ευκολία	kényelem
ευκολία	kényelmi
συνέδρια	konferenciák
συνέδρια	egyezmények
γκάρι	garry
γκάρι	gary
μουσολίνι	mussolini
γλυπτό	szobor
γλυπτό	szobrok
ερευνητής	kutató
ερευνητής	kutatói
ερευνητής	kereső
ερευνητής	nyomozó
σεντ	centes
σεντ	cent
γραμμένα	megírva
γραμμένα	írásbeli
γραμμένα	írta
γραμμένα	írott
τουρισμός	turizmus
τουρισμός	idegenforgalom
τακτικές	taktika
ιδιοκτήτη	tulaj
ιδιοκτήτη	tulajdonos
ιδιοκτήτη	tulajdonosa
όροφο	emelet
όροφο	padló
μεταφράζεται	lefordítja
προστατεύει	megvédi
προστατεύει	védi
προστατεύει	véd
αίσθημα	érzés
αίσθημα	érzem
αίσθημα	érezni
αίσθημα	érzéssel
σάντος	santos
ασκείται	gyakorolt
ήχους	hangok
ήχους	hangzik
κατασκευασμένο	gyártottak
κατασκευασμένο	előállított
κατασκευασμένο	gyártott
συνομιλίες	beszél
συνομιλίες	beszélgetések
συνομιλίες	beszélgetések
υπέβαλε	benyújtott
χειρότερη	legrosszabb
χειρότερη	rosszabb
έμποροι	kereskedők
έμποροι	kereskedők
έμποροι	kereskedők
χάλυβα	steel
χάλυβα	acél
μεταλλικό	metál
μεταλλικό	metal
μεταλλικό	fémek
μεταλλικό	fém
μεταλλικό	fémes
μεταλλικό	fém
νταν	dan
νταν	dunn
αρχηγία	vezetői
αρχηγία	vezetés
εισέρχεται	belép
οχάιο	ohio
λούκας	lucas
λούκας	lukas
κινήθηκε	elköltözött
κινήθηκε	költözött
ερωτήματα	kérdés
ερωτήματα	kérdéseket
ερωτήματα	kérdések
θρησκείες	vallások
ισχυρός	erőteljes
ισχυρός	erős
περικλή	periklész
ιόντα	ionok
ιόντα	ion
αλεξάντρ	alekszandr
αλεξάντρ	alexandre
συνέχιση	folytatás
συνέχιση	folytatása
συνέχιση	folytatás
συνέχιση	folytasd
συνέχιση	folytatás
διώξεις	üldöztetés
διώξεις	üldözés
εφευρέτης	feltaláló
άκρες	szélek
σωματική	fizikai
εοκ	egk
κρίστοφερ	christopher
κρίστοφερ	kristóf
εφεύρεση	találmány
σφραγίδα	bélyeg
σφραγίδα	bélyegző
σφραγίδα	pecsét
σφραγίδα	fóka
σφραγίδα	pecsét
σφραγίδα	seal
εντυπωσιακή	lenyűgöző
εντυπωσιακή	feltűnő
αξιοσημείωτα	figyelemreméltó
αξιοσημείωτα	figyelemreméltó
προσθήκες	növeli
ολοκληρωμένη	integrált
επιτίθεται	támad
ρέει	áramlik
αληθινή	igaz
αληθινή	igazi
πετρέλαιο	benzin
πετρέλαιο	olaj
πετρέλαιο	kőolaj
πετρέλαιο	olajjal
πετρέλαιο	olajat
πετρέλαιο	kőolaj
πετρέλαιο	ásványolaj
τουριστικό	turisták
τουριστικό	turista
αυτόματη	auto
αυτόματη	automata
αυτόματη	automatikus
αυτόματη	automata
αυτόματη	automatikus
χωροφυλακής	csendőrség
ολοκληρώθηκαν	befejeződött
ολοκληρώθηκαν	elkészült
ολοκληρώθηκαν	befejezett
εκπαιδευτική	oktatási
τουρίστες	turisták
τουρίστες	turistákat
επικοινωνιών	kommunikáció
επικοινωνιών	távközlés
επικοινωνιών	kommunikációs
ανωτέρω	fölötte
ανωτέρω	felett
ανωτέρω	fölött
ανωτέρω	fent
ανωτέρω	fenti
ανωτέρω	felette
αβίβ	aviv
πυριτίου	szilícium
πυριτίου	szilikon
πορτραίτο	portré
τόνοι	tonnában
τόνοι	tonna
τόνοι	tonnányi
τόνοι	tonna
σολομώντα	salamon
σολομώντα	solomon
πάγο	jég
πάγο	ice
απορρίφθηκε	elutasított
απορρίφθηκε	elutasítva
απορρίφθηκε	elutasította
απορρίφθηκε	elutasított
απορρίφθηκε	elutasítva
ινδικό	indián
ινδικό	indiai
λεονάρντο	leonardo
απομόνωση	elszigeteltség
κάλιο	kálium
πολεμιστές	harcosok
ενεργή	aktív
ενεργή	aktívak
ενδιάμεσα	közbenső
ενδιάμεσα	köztes
μάρτυρας	mártír
μάρτυρας	szemtanú
μάρτυρας	tanú
μαρξ	marx
καλύπτονται	fedett
καλύπτονται	lefedett
καλύπτονται	fedezett
καλύπτονται	borított
τσαντ	chad
συντριβή	ütközés
συντριβή	baleset
συντριβή	crash
συντριβή	összeomlik
ντόναλντ	donald
παραιτείται	lemond
συμβάλλει	hozzájárul
μονάρχες	uralkodók
καραϊβικής	karibi
εναλλακτικές	alternatívák
ρομπότ	robotok
ρομπότ	robot
υπεροχή	felsőbbrendűség
υπεροχή	dominanciáját
πληρεξούσιος	proxy
αξιωματούχος	hivatalos
αξιωματούχος	tisztviselő
οξείδιο	oxid
κήπους	kertek
αναμνήσεις	emlékek
αναμνήσεις	emlék
παρατσούκλι	becenév
παρατσούκλι	beceneve
τυνησίας	tunézia
τυνησίας	tunézia
τυνησίας	tunéziai
υεμένη	jemen
πρωταγωνιστής	főszereplő
ρικ	rick
γεμάτο	feltöltve
γεμάτο	töltve
γεμάτο	terhelt
γεμάτο	töltött
γεμάτο	betöltötte
γεμάτο	megtelt
γεμάτο	töltött
μάνατζερ	menedzser
μάνατζερ	vezető
μάνατζερ	kezelő
μάνατζερ	igazgató
φορντ	ford
προπαγάνδα	propaganda
αφαιρέθηκε	eltávolították
αφαιρέθηκε	eltávolított
αφαιρέθηκε	eltávolította
σπάνιες	ritka
άρεσε	kedvelt
άρεσε	kedvelte
άρεσε	kedvel
άρεσε	tetszett
καταγράφονται	rögzített
καταγράφονται	rögzítve
καταγράφονται	regisztrált
καταγράφονται	nyilvántartott
μυθικό	mitikus
μυθικό	mitikus
μυθικό	legendás
χάθηκε	vesztett
χάθηκε	elveszett
χάθηκε	lost
πεζικό	gyalogság
τροποποιήσεις	módosítások
τροποποιήσεις	módosításai
τροποποιήσεις	módosítás
τροποποιήσεις	módosítások
τροποποιήσεις	változtatások
τροποποιήσεις	változás
τροποποιήσεις	változások
τροποποιήσεις	változtatás
τροποποιήσεις	módosítások
κλήρωση	sorsolás
κλήρωση	rajzolni
κλήρωση	sorsolás
κλήρωση	rajzol
κλήρωση	döntetlen
κλήρωση	sorsolás
κλήρωση	lottó
κλήρωση	rajza
κλήρωση	rajz
κλήρωση	rajzol
ατομικά	egyén
ατομικά	egyéni
καύσιμο	tüzelőanyag
καύσιμο	üzemanyag
ηλεκτρικά	elektromos
ηλεκτρικά	villamos
ηλεκτρικά	villany
ηλεκτρικά	elektromos
αμφισβήτηση	vitás
αμφισβήτηση	vita
αμφισβήτηση	jogvita
συντήρησης	karbantartási
συντήρησης	karbantartó
συντήρησης	karbantartás
τζόνι	johnny
γκόρντον	gordon
στοκχόλμη	stockholm
στοκχόλμη	stockholmi
νεότερα	újabb
φιλ	phil
άλπεις	alpok
προεδρική	elnöki
κομμουνιστική	kommunisták
κομμουνιστική	kommunista
βόρειος	észak
βόρειος	északi
αέρας	levegő
αέρας	air
θέατρα	színházak
συνεργασίες	partnerség
αποτελεσματικότητα	hatékonyság
αποτελεσματικότητα	hatékonysága
αποτελεσματικότητα	hatékonyságát
αποτελεσματικότητα	hatékonyság
αποτελεσματικότητα	hatékonysági
αποτελεσματικότητα	hatékonyság
καθηγήτρια	tanárnő
καθηγήτρια	tanár
αντίπαλοι	rivális
αντίπαλοι	riválisok
αντίπαλοι	ellenfelek
αναπαριστά	képviseli
επενδύσεις	beruházás
επενδύσεις	befektetés
επενδύσεις	befektetések
επενδύσεις	beruházások
επενδύσεις	beruházás
επενδύσεις	beruházások
επενδύσεις	befektetések
επενδύσεις	befektetés
επενδύσεις	befektetési
κάθετα	függőlegesen
κοινωνίες	társadalmak
πλοήγησης	navigációs
πλοήγησης	navigáció
ύμνο	ének
ύμνο	himnusz
ύμνο	himnuszt
ύμνο	himnusz
εφτά	hetes
εφτά	hét
μύθους	mítoszok
σολ	sol
σολ	saul
ασφαλή	biztonságos
ασφαλή	biztonságban
ασφαλή	széf
ασφαλή	biztonság
λουλούδια	virágok
λουλούδια	virág
λουλούδια	virágot
φάρος	világítótorony
φάρος	beacon
φάρος	jeladó
κεφαλαίου	főváros
κεφαλαίου	tőke
καύσιμα	tüzelőanyag
καύσιμα	üzemanyag
καύσιμα	tüzelőanyagok
καύσιμα	üzemanyagok
ιό	vírussal
ιό	vírus
λανθασμένη	helytelen
διπλωματική	diplomáciai
διπλωματική	diplomata
συλλαμβάνεται	letartóztatott
συλλαμβάνεται	letartóztatták
κενά	hiányosságok
άζωτο	nitrogén
έλενα	helena
έλενα	elena
έκβαση	végeredmény
έλευση	adventi
οπωσδήποτε	határozottan
ουσιαστικό	főnév
εννιά	kilences
εννιά	kilenc
κυκλική	ciklikus
κυκλική	ciklikus
κόμικ	képregények
κόμικ	képregény
κόμικ	képregényeket
κόμικ	komikus
κόμικ	képregény
συμβουλές	tipp
συμβουλές	tanácsok
συμβουλές	tippek
συμβουλές	tanácsadás
συμβουλές	tanácsok
συμβουλές	tanács
συμβουλές	tanácsot
αστεροειδείς	aszteroidák
δημοσιεύει	kihirdetik
δημοσιεύει	közzététel
μπελ	belle
μπελ	bel
μπελ	csengő
μπελ	bell
