மற்றும்	et
காவ்ரீலோ	gavrilo
சிதார்	sitar
ரெய்ட்	reid
ஆல்ட்மார்க்	altmark
நினைவில்லை	oublié
நினைவில்லை	oubli
நினைவில்லை	oubliée
சலுகையை	offrir
சலுகையை	offre
வுயர்ட்டம்பெர்கு	wurtemberg
அனுபவிக்கவும்	enjoy
அனுபவிக்கவும்	profite
அனுபவிக்கவும்	profiter
அனுபவிக்கவும்	profitez
கம்பியா	gambie
டெக்னோ	techno
கஸல்	ghazal
பொருத்தங்கள்	matches
பொருத்தங்கள்	correspondances
பொருத்தங்கள்	matchs
பொருத்தங்கள்	allumettes
தீர்ப்பளித்து	condamner
தீர்ப்பளித்து	détenu
தீர்ப்பளித்து	condamné
நூடுல்ஸ்	nouilles
அர்புத்நாட்	arbuthnot
ரஃபி	raffi
ஓபோ	hautbois
மூஸா	musa
மூஸா	moïse
மூஸா	moses
நிங்	ning
நஜிபுல்லா	najibullah
ரைம்ஸ்	rime
ரைம்ஸ்	rimes
வணங்குகிறேன்	salue
வணங்குகிறேன்	saluer
ஜலதோஷம்	rhume
ஜலதோஷம்	froide
ஜலதோஷம்	froid
ஜலதோஷம்	froids
ஏமாற்றிய	trompée
ஏமாற்றிய	triché
ஏமாற்றிய	trompé
பாக்போ	gbagbo
எப்சம்	epsom
கமா	virgule
ரோல்ஸ்	cylindres
ரோல்ஸ்	rouleaux
விரும்பாதே	contrairement
புத்திசாலித்தனமாக	judicieusement
புத்திசாலித்தனமாக	sagement
ரொட்டியை	roti
ரொட்டியை	toaster
டிராக்டர்	tracteurs
டிராக்டர்	tracteur
தாழ்ப்பாள்	serrure
தாழ்ப்பாள்	verrou
டுவோராக்	dvořák
ஸ்மைலி	smiley
ஸ்மைலி	souriant
மேலேற்றம்	ascension
சிக்காசோ	chickasaw
மென்லோ	menlo
சிறுநீர்வழி	urètre
புரூஸ்ட்	proust
லஸ்	luz
அன்டோரா	andorra
அன்டோரா	andorre
பாசிப்	mung
பிங்கஸ்	pincus
யானுக்கோவிச்	ianoukovitch
டெவோன்	devon
பியூரர்	führer
லோயா	loya
ஹேமார்க்கெட்	haymarket
கிளேடன்	clayton
ஹாமர்	hamer
சுங்கன்	englouti
ஐந்தோவன்	eindhoven
வாலே	vale
சபீனா	sabina
சொல்வள	vocabulaire
கேப்ஜெமினி	capgemini
கொடியது	mortels
கொடியது	mortel
கொடியது	mortelle
சித்தாந்தங்கள்	idéologies
பொழுதுபோக்குகள்	hobbies
ரெய்க்யவிக்	reykjavik
லின்டால்	lindahl
டூசான்	toussaint
கபிலா	kabila
மலைப்பாம்புகள்	pythons
தொகுப்புவினை	synthèses
தொகுப்புவினை	synthèse
மோட்டார்சைக்கிள்	motocyclette
மோட்டார்சைக்கிள்	motocycle
மோட்டார்சைக்கிள்	motocyclettes
மோட்டார்சைக்கிள்	moto
அபினிப்	opium
திருட்டுத்தனமாக	furtif
அடுக்கடுக்கான	cascade
விக்கல்	hoquet
சூழ்ச்சிப்	nigaud
மசாரி	mazari
ஜாக்கெட்	manteau
ஜாக்கெட்	veste
ஜாக்கெட்	blouson
ஜாக்கெட்	gilet
ஜாக்கெட்	jaquette
கிரிஸ்லர்	chrysler
கோர்னிலோவ்	kornilov
உறங்கி	endormie
உறங்கி	endormi
உறங்கி	endormis
டாவோ	dao
அத்தாட்சி	signer
அத்தாட்சி	signe
அத்தாட்சி	panneau
அத்தாட்சி	signez
துத்தி	tutti
தூப்ளே	dupleix
அம்முராபி	hammurabi
தயாரிப்பைப்	produit
தயாரிப்பைப்	produits
இழுக்கவும்	drag
இழுக்கவும்	traîner
இழுக்கவும்	traînée
இழுக்கவும்	glisser
ஓவா	hoa
வணங்குகிறோம்	adoration
வணங்குகிறோம்	culte
கொனாக்ரி	conakry
கிரில்	grill
கிரில்	gril
கிரில்	grillades
டிரேயர்	dreyer
சுற்றுயர்த்தி	paternoster
கவலையாக	inquiet
கவலையாக	inquiété
கவலையாக	inquiète
கவலையாக	inquiets
தாமு	tamu
கைக்குட்டை	mouchoir
நிரந்தரமானது	permanente
நிரந்தரமானது	permanentes
நிரந்தரமானது	permanent
நிரந்தரமானது	permanents
தர்பூசணி	pastèque
தர்பூசணி	pastèques
கார்ப்ஸ்	corps
ரெக்	rec
ஆம்புலன்ஸ்	ambulancier
ஆம்புலன்ஸ்	ambulances
ஆம்புலன்ஸ்	ambulanciers
ஆம்புலன்ஸ்	ambulance
ஃப்ரேசர்	fraser
சோப்புகள்	savons
புஸ்ஸி	minou
புஸ்ஸி	pussy
புஸ்ஸி	chatte
புஸ்ஸி	chattes
டோமி	domi
சைலீன்	shailene
பேட்டரிகள்	batterie
பேட்டரிகள்	batteries
பேட்டரிகள்	piles
பேட்டரிகள்	accumulateurs
அழைக்கவும்	appeler
அழைக்கவும்	appelez
அழைக்கவும்	appel
அழைக்கவும்	appelle
டியூனாண்ட்	dunant
அளி	étiré
மூடவும்	fermer
மூடவும்	proche
மினியேச்சர்	miniature
மினியேச்சர்	miniatures
மொரிஷியஸ்	maurice
ஹூனான்	hunan
மாஸ்ட்ரிக்ட்	maastricht
அலெக்ஸாண்ட்ரா	alexandra
கண்ணீரை	larmes
கண்ணீரை	pleurs
அகோரா	agora
ஓல்ட்மன்	oldman
கொன்றுவிடும்	kill
கொன்றுவிடும்	tuez
கொன்றுவிடும்	tuer
கொன்றுவிடும்	tue
அயோனியன்	ionienne
மெக்ஸ்	mex
தூண்டம்	inductance
யாவுண்டே	yaoundé
சிரமமும்	labeur
டிராக்டர்கள்	tracteurs
லியாண்டர்	leander
கோமேதகம்	garnet
மாலர்	mahler
அட்டூழியங்கள்	atrocités
சிவிங்கிப்புலி	guépard
எர்பிக்	herbig
ஊக்கமளிக்கும்	inspirant
ஊக்கமளிக்கும்	inspirer
லாபங்கள்	fortunes
லாபங்கள்	fortune
டிம்மி	timmy
பிச்சைக்காரன்	mendiant
ஈமோஃபீலியா	hémophilie
அடித்ததால்	goujons
அடித்ததால்	crampons
அடித்ததால்	étalons
கிர்ச்னர்	kirchner
மலையேறி	alpiniste
பக்கெட்	godet
பக்கெட்	seau
சக்கரி	zachary
கன்னர்	gunner
மஜித்	majid
ஜலான்	jalan
சிரிஸ்	ceres
லாரென்சோ	lorenzo
கோசுட்டர்	coster
இஷாக்	ishaq
வெட்டோரி	vettori
கொடுப்பான்	donner
கொடுப்பான்	donne
கொடுப்பான்	donnez
நிரவல்	supplémentation
எதிர்ப்பார்த்த	attendus
எதிர்ப்பார்த்த	escompté
எதிர்ப்பார்த்த	attendue
எதிர்ப்பார்த்த	attendu
வாரிசுகளின்	clans
ஏறுவரிசை	ascendante
ஏறுவரிசை	croissant
ஏறுவரிசை	grandissant
ஏறுவரிசை	ascendant
ஏறுவரிசை	croissants
விக்கிமேப்பியா	wikimapia
குரோசோ	grosso
மெய்யாக	vraiment
மெய்யாக	réellement
மெய்யாக	véritablement
போஷ்	bosch
தச்சர்கள்	charpentiers
காதணிகள்	boucles
வோல்ட்ஸ்	volts
அலறல்	crier
அலறல்	hurlement
அலறல்	cri
அலறல்	hurler
அலறல்	crie
ஏசாயா	isaiah
மிட்ச்	mitch
குத்தகைத்	loués
குத்தகைத்	louées
குத்தகைத்	loué
சதாத்	sadate
கரிஷ்மா	karishma
கரிஷ்மா	karisma
கிராஸ்மேன்	grossman
ஸ்பர்ஸ்	spurs
தெரிதா	derrida
குசுக்கோ	cusco
குசுக்கோ	cuzco
டிமோன்	timon
வாக்களித்துள்ளனர்	carragher
ஒதுக்கப்பட்டிருக்கும்	alloués
ஒதுக்கப்பட்டிருக்கும்	adjugé
ஒதுக்கப்பட்டிருக்கும்	alloué
ஒதுக்கப்பட்டிருக்கும்	attribué
ஷரியா	charia
எடோபிகோக்	etobicoke
கிடக்கை	rangées
கிடக்கை	ligne
கிடக்கை	rang
கிடக்கை	rangée
பியெலா	biela
நன்யாங்	nanyang
பேர்ஸ்டோ	bairstow
ஹோக்கிங்	hawking
தோட்டாக்கள்	balles
