hän	她
munkki	和尚
munkki	僧
block	區塊
block	block
olentoja	生物
filippiineillä	菲律賓
havainto	觀察
havainto	觀測
lin	lin
lin	林
vesillä	水域
markkinointi	行銷
markkinointi	推廣
markkinointi	促銷
markkinointi	晉升
kaasua	氣
kaasua	天然氣
kaasua	汽油
kaasua	氣體
desibeli	分貝
batmanin	蝙蝠俠
valeri	valery
zeus	宙斯
syyn	理由
syyn	理性
syyn	原因
sarjakuvia	漫畫
keittiö	飲食
keittiö	料理
keittiö	美食
keittiö	菜
keittiö	廚房
konsuli	領事
konsuli	執政官
ilmailu	航空
sora	礫石
noel	noel
useimmilla	最多
useimmilla	大部分
useimmilla	多數
useimmilla	大多
useimmilla	大多數
solo	獨唱
solo	獨奏
keksittiin	發明
ohjeen	教學
ohjeen	指令
ohjeen	指示
amadeus	amadeus
kaupallista	商用
kaupallista	商事
kaupallista	商業
työntekijän	勞動者
työntekijän	工人
vaarallista	危險
vaarallista	危險性
logiikan	邏輯
eteneminen	預支
viholliset	敵軍
viholliset	敵方
viholliset	敵
viholliset	敵人
viholliset	仇人
innokas	渴望
innokas	熱心
innokas	avid
kap	角
sähköinen	電氣
sähköinen	電子
sähköinen	電氣
sähköinen	電
sähköinen	電動
melbourne	墨爾本
tehtaiden	工廠
luonnetta	字元
luonnetta	人物
luonnetta	角色
luonnetta	性格
luonnetta	品格
tilaisuus	場合
tilaisuus	機遇
tilaisuus	機會
orion	獵戶座
määrät	金額
määrät	款額
määrät	數額
määrät	數量
romaniassa	羅馬尼亞
olemassaoloa	存在
vallankumousta	革命
vihan	怒
vihan	憤怒
vihan	怒火
vihan	仇視
vihan	仇恨
vihan	憎恨
vihan	恨
vihan	討厭
vihan	仇恨
vuosikirja	年鑒
lex	lex
vähenee	遞減
vähenee	遞減
vähenee	衰落
kati	kati
kati	kate
iskee	命中
iskee	罷工
käsittelyä	處理
käsittelyä	處理
käsittelyä	加工
teräsmies	超人
juhlat	黨
juhlat	政黨
juhlat	宴會
juhlat	派對
juhlat	聚會
veroja	納稅
veroja	稅務
veroja	稅收
veroja	稅
veroja	稅金
veroja	稅務
veroja	稅收
veroja	稅
veroja	稅款
arkiston	檔案
arkiston	歸檔
kopioi	複製
kopioi	副本
tuttuja	熟悉
tuttuja	相識
tuttuja	熟人
yksinäinen	孤單
yksinäinen	寂寞
yksinäinen	孤獨
koch	koch
neuvoja	建議
extra	額外
extra	多餘
kantava	軸承
kivestä	stone
kivestä	石
kivestä	斯通
kivestä	石頭
seksiä	性別
seksiä	性愛
seksiä	性行為
seksiä	性
esseitä	作文
matkoilla	旅行
matkoilla	旅遊
kirjattu	註冊
raketti	火箭
