категорија	kategooria
армагедон	armageddon
шардоне	chardonnay
чапел	chapelle
донели	donnelly
устите	suud
азимут	asimuut
најкраткото	lühim
имa	ima
роло	rollo
запомнет	mäletas
запомнет	meenus
утра	hommikud
корин	corinne
депортирање	väljasaatmise
мија	mia
ајзек	isaac
ките	ers
чаури	kestad
чаури	padrunid
чаури	mürsud
шверцување	salakaubaveo
џипот	jeep
исечи	lõika
исечи	lõigatud
исечи	kärpimine
багажникот	pakiruumi
телеграмата	telegrammi
телеграмата	telegramm
пералта	peralta
миротворец	rahuvalve
жос	jos
жос	joss
харпун	harpuun
унгер	unger
хајнес	haynes
монсанто	monsanto
вратар	uksehoidja
поарно	pigem
ровненска	rivne
калибрација	kalibreerimine
витмен	whitman
расистичко	rassistlik
расистичко	rassist
екстрактот	olemus
беобахтер	beobachter
месон	maison
летаа	lendasid
летаа	lendas
рае	rae
ијасент	hyacinthe
кебу	cebu
џулиан	julian
амано	amano
орозко	orozco
хоста	hosta
патор	part
мече	mõmmi
мече	karu
санката	saani
санката	kelk
автоматизацијата	automatiseerimine
напалм	napalm
хоа	hoa
гила	gila
агро	agro
фенинг	fanning
слушалка	kuulari
бескраен	lõputu
економичност	ökonoomne
инспиративни	inspireeriv
буве	beauvais
лилонгве	lilongwe
апостолос	apostolos
збунето	sihitu
збунето	segaduses
најкус	lühim
корте	corte
мразев	vihkas
прем	prem
гангстерски	gängster
андо	ando
лусинда	lucinda
оневозможени	keelatud
оневозможени	puudega
диносаурус	dinosaurused
матурска	balli
матурска	ballile
свирепо	julm
свирепо	jõhker
поткопување	õõnestab
поткопување	õõnestada
непроодни	läbimatu
преведи	tõlkida
преведи	tõlgi
преведи	tõlkimine
зиг	sieg
бабит	babbitt
гилјермо	guglielmo
брух	bruch
канабисот	kanep
научена	õpitud
баго	bago
фанатици	fanaatikud
уверливо	veenvalt
елеци	vestid
бим	kiir
виновно	süüdi
кафетерија	kohvik
тужител	hageja
торенс	torrance
леток	infoleht
чекаа	ootasin
пастув	täkk
пастув	täkk
губитниците	kaotajad
брави	lukud
агностицизам	agnostitsism
астро	astro
рајски	paradiisi
рајски	paradiis
излечил	ravitud
блеки	blackie
расклопување	navi
хелсиншки	helsingi
хелсиншки	helsinki
хобит	kääbik
курдска	kurdi
известувачот	ettekandja
пуиг	puig
мансини	mancini
силикат	ränidioksiid
урамнотежи	vastukaaluks
тимбу	thimphu
исп	isp
поздравија	tervitatud
нафтовод	torujuhtme
бизнисменка	ärinaine
дезинформации	valeinformatsiooni
бомбони	komm
бомбони	kommi
бомбони	candy
лаење	haugub
шамар	laks
хоркрукс	varikätk
ирвајн	irvine
саломе	salome
облечено	riides
облечено	riietatud
полисахарид	polüsahhariid
одлета	lendasid
одлета	lendas
пентаграм	pentagramm
фантомски	fantoom
модуларен	modulaarne
тврдоглаво	kangekaelselt
цезаре	cesar
цезаре	césar
станар	üürnik
разгледувања	arutelud
бејнбриџ	bainbridge
тромбоцитопенија	trombotsütopeenia
миха	micah
карон	caron
карон	charon
неразумен	põhjendamatu
саб	saab
бучен	lärmakas
неисполнети	täitmata
подеми	ups
слушав	kuulas
хуелва	huelva
ловет	lovett
бовари	bovary
кодеин	kodeiini
комфорт	mugavus
почни	alusta
почни	algus
почни	start
почни	käivita
јакната	jope
јакната	pintsak
јакната	jakk
ланче	kaelakee
атак	ründa
атак	rünnak
зависниците	sõltlased
бернандино	bernardino
бомбардерите	pommitajad
кредо	kreedo
викерс	vickers
#ако	#kui
алкот	alcott
аортен	aordi
осиромашените	vaesunud
пилули	tabletid
клирвотер	clearwater
магнусен	magnussen
понижувачко	alandav
корпа	korv
корпа	korvi
корпа	prügikasti
корпа	prügi
нотари	notarite
брош	pross
фратини	frattini
ганц	ganz
дилон	dillon
гудрун	gudrun
подвлече	rõhutatud
подвлече	rõhutas
циркониум	tsirkoonium
пругасти	triibuline
беспрекорен	veatu
антофагаста	antofagasta
апартхејд	apartheidi
злочини	kuriteod
дискредитира	diskrediteerida
назарбаев	nazarbajev
гилермо	guillermo
мазур	mazur
мелени	dash
мелени	kriips
неподносливо	väljakannatamatu
неподносливо	talumatu
дефектни	defektne
алабастер	alabaster
јосемити	yosemite
нуклеозид	nukleosiidi
јамата	auk
јамата	pit
дрска	jultunud
метеоритите	meteoriidid
слејд	slade
волер	waller
милостив	armuline
нормативно	normatiivse
кревки	habras
кревки	õrn
кревки	delikaatne
бакни	musi
бакни	kiss
бакни	suudlus
фенси	uhke
латакија	latakia
блажени	õnnistatud
корумпирана	korrumpeerunud
говедски	veiste
говедски	veised
говедски	veise
кацига	kiiver
еротската	mädanenud
#не	#ei
лавлејс	lovelace
сандер	sander
пулен	poulain
нтс	ntc
пепер	pepper
пепер	pipart
пепер	pipar
слушајте	kuula
шверцер	salakaubavedaja
перин	perrin
подесува	kalibreerimine
азаров	azarov
черновечка	tšernivtsi
есперанса	esperanza
дејмос	deimos
каприц	kapriis
колеман	coleman
маузер	mauser
формалдехид	formaldehüüdi
лузната	arm
лузната	armi
капучино	cappuccino
живеев	elasin
живеев	elatud
живеев	elanud
живеев	elas
лилит	lilith
спакуван	pakendatud
спакуван	pakitud
бродоградилишта	laevatehaste
пем	pam
лансинг	lansing
пржи	fry
молнар	molnár
запалија	valgustatud
микрограми	mikrogrammi
тотал	kokku
јункер	junker
јункер	juncker
мејбел	mabel
непријателско	ebasõbralik
непријателско	vaenulik
непријателско	vaenulikud
недостојни	vääritu
ласици	nirgid
белуга	beluuga
осакатена	moonutatud
пам	pam
порамни	vastavusse
жетони	märgised
бизарно	veider
заводник	kasvataja
заводник	aretaja
бригадир	brigaadikindral
виулица	lumetorm
виулица	lumetorm
бандит	bandiit
срање	sitt
срање	pask
бригита	brigitta
салватор	salvatore
смирнов	smirnov
фернанд	fernand
марси	marcy
марси	marcy
смрзнати	külmutatud
смрзнати	külmunud
вулвата	häbe
бездомни	kodutu
бездомни	kodutud
ентитетите	üksused
бојкотира	boikoteerib
бојкотира	boikoteerida
маура	maura
прегледувач	vaataja
прегледувач	näitaja
консултативен	nõuandev
тајминг	ajastus
пао	pao
ладилникот	radiaator
воткинс	watkins
боршод	borsod
глендејл	glendale
арката	ark
неправедна	ebaõiglane
неправедна	ebaaus
неправедна	ebaõiglane
командоси	komando
ербакан	erbakan
хондо	hondo
тирозин	türosiini
рпг	rpg
најевтин	odavam
тики	tiki
величествено	võrratu
сеанси	istungid
додај	lisa
додај	lisamine
саботите	laupäeviti
внуче	vennapoeg
внуче	õepoeg
внуче	lapselaps
неизлечива	ravimatu
депардје	depardieu
амброз	ambrose
сајнфелд	seinfeld
макбет	macbeth
багер	kopa
генијално	geenius
славеа	tähistas
искината	rebitud
искината	rebis
искината	rebitud
искината	rebenenud
амели	amélie
четиво	lugemine
четиво	lugemist
криењето	peidus
криењето	peitmine
дигори	diggory
курц	kurtz
вива	viva
ненаселено	asustamata
броител	lugeja
сестро	sis
сестро	sisi
меткалф	metcalf
мекхејл	mchale
стерилен	steriilne
