το	на
επικοινωνιών	комуникации
ανωτέρω	над
ανωτέρω	отгоре
αβίβ	авив
πυριτίου	силикон
πυριτίου	силиций
πορτραίτο	портрет
πορτραίτο	портретът
τόνοι	тонове
τόνοι	тона
τόνοι	тонове
σολομώντα	соломон
υπόγεια	подземен
υπόγεια	подземно
υπόγεια	подземни
πάγο	айс
πάγο	лед
απορρίφθηκε	отхвърлен
απορρίφθηκε	отхвърлени
απορρίφθηκε	отхвърлено
απορρίφθηκε	отхвърлена
απορρίφθηκε	отхвърлена
απορρίφθηκε	отказана
ινδικό	индианец
ινδικό	индиец
ινδικό	индийско
ινδικό	индийски
ινδικό	индийска
λεονάρντο	леонардо
απομόνωση	изолиране
απομόνωση	изолация
κάλιο	калиев
κάλιο	калий
πολεμιστές	бойци
πολεμιστές	воини
πολεμιστές	войни
ενεργή	активна
ενεργή	активно
ενεργή	активни
ενεργή	активен
ενδιάμεσα	междинна
ενδιάμεσα	междинно
ενδιάμεσα	междинен
μάρτυρας	мъченик
μάρτυρας	свидетел
μάρτυρας	свидетели
μαρξ	маркс
καλύπτονται	покрито
καλύπτονται	обхванат
καλύπτονται	покрит
καλύπτονται	покрити
καλύπτονται	покрита
τσαντ	чад
συντριβή	катастрофа
συντριβή	краш
συντριβή	птп
συντριβή	трясък
ντόναλντ	доналд
συμβάλλει	допринася
μονάρχες	монарси
καραϊβικής	карибите
εναλλακτικές	алтернативи
χρυσόστομος	хрисостомос
ρομπότ	роботите
ρομπότ	роботи
ρομπότ	роботът
ρομπότ	робот
ρομπότ	робота
υπεροχή	върховенството
υπεροχή	превъзходство
υπεροχή	превъзходството
υπεροχή	превъзходство
υπεροχή	надмощие
υπεροχή	превъзходство
πληρεξούσιος	прокси
πληρεξούσιος	пълномощник
αξιωματούχος	официален
αξιωματούχος	официално
αξιωματούχος	официална
οξείδιο	оксид
οξείδιο	окис
κήπους	гардънс
κήπους	градините
κήπους	градини
αναμνήσεις	спомени
αναμνήσεις	спомените
παρατσούκλι	прякор
τυνησίας	тунис
τυνησίας	тунис
υεμένη	йемен
ρικ	рик
γεμάτο	зареден
γεμάτο	заредена
γεμάτο	заредено
γεμάτο	заредени
γεμάτο	изпълнен
γεμάτο	напълнена
μάνατζερ	управител
μάνατζερ	мениджър
φορντ	форд
προπαγάνδα	пропаганда
αφαιρέθηκε	премахната
αφαιρέθηκε	премахнато
αφαιρέθηκε	премахнат
αφαιρέθηκε	премахнати
αφαιρέθηκε	отстранени
σπάνιες	рядко
σπάνιες	редки
σπάνιες	рядкост
άρεσε	хареса
άρεσε	харесали
άρεσε	харесал
καταγράφονται	записани
καταγράφονται	записано
καταγράφονται	записан
καταγράφονται	записана
μυθικό	митични
μυθικό	митични
μυθικό	легендарно
μυθικό	легендарен
χάθηκε	изгубено
χάθηκε	изгубени
χάθηκε	изгубена
χάθηκε	загубен
χάθηκε	загуби
χάθηκε	изгубен
πεζικό	пехотата
πεζικό	пехота
τροποποιήσεις	изменения
τροποποιήσεις	поправки
τροποποιήσεις	промени
τροποποιήσεις	промените
τροποποιήσεις	изменения
τροποποιήσεις	модификации
τροποποιήσεις	изменения
κλήρωση	томбола
κλήρωση	тегли
κλήρωση	лотарията
κλήρωση	лотария
κλήρωση	рисуване
κλήρωση	рисунка
ατομικά	индивидуален
ατομικά	индивидуално
ατομικά	индивидуална
ατομικά	индивид
ατομικά	индивидуални
καύσιμο	горива
