से	از
मोड्यूल	ماژول
डेक्सटर	دکستر
अस्करी	عسکری
औम	aum
वाशी	وشی
जीपीएल	gpl
मल्टीकास्ट	چندپخشی
एथेना	آتنا
ड्	امتداد
घूँट	قورت
ओग़ुज़	اوغوز
एटकिन्सन	اتکینسون
महाथिर	ماهاتیر
शीरा	ملاس
हग	بغل
गधों	خران
गधों	خرها
गधों	رمیده
क़व्वाली	قوالی
डेगनहम	داگنهام
बर्स्ट	شکفتن
बर्स्ट	بغض
रिश्तेदारी	خویشاوندی
किन्नी	کینی
आन्द्रेस	آندرس
आन्द्रेस	اندرس
गनर	گانر
बायोनिक्स	cochlear
आईवीएफ	ivf
रिज़	ریز
बढ़ाएं	افزایش
शैतानों	شیاطین
मोमो	مومو
गगारिन	گاگارین
तुलसा	تالسا
किर्बी	کربی
हेक	هک
इनसाइक्लोपीदी	آنسیکلوپدی
लिंक्डइन	لینکدین
हाइफ़ा	حیفا
स्टोल्टेनबर्ग	استولتنبرگ
रेंडरिंग	پرداخت
एटीट्यूड	نگرش
एटीट्यूड	منش
एटीट्यूड	گرایش
जेनिट	زنیت
पहचानें	شناسایی
पहचानें	شناختن
बर्नियर	برنیه
एलेक्जेंड्रा	الکساندرا
रॉक्सी	راکسی
होलोग्राफिक	هولوگرافیک
शतावर	مارچوبه
अटाकामा	آتاکاما
चुराना	سرقت
पिरिडीन	پیریدین
चपल	چست
हरकिमर	هرکیمر
नेपा	nepa
अर्थमिति	اقتصادسنجی
रोथ्सचाइल्ड	روتشیلد
निगाहों	چشمها
निगाहों	چشمانی
निगाहों	چشم
निगाहों	چشمان
थर्मिस्टर	ترمیستور
ड्यूटीरियम	دوتریوم
ओथेलो	اتلو
पुनर्वसन	بازپروری
पुनर्वसन	توانبخشی
फजी	فازی
फजी	نامشخص
फजी	مبهم
चूड़ियां	النگو
हैचर	هچر
चप्पू	پارو
सत्तार	ستار
अड़चनें	تنگنا
कार्लोविच	کارلوویچ
दियाला	دیاله
नाडार	ندر
वर्डास्को	ورداسکو
मर्दानी	مانلی
लीरा	لیره
शहादा	شهادتین
लतीफ़	لطیف
बालिग	بزرگسال
बालिग	بالغ
बालिग	بزرگسالان
वीयर	سرریز
वीयर	ویر
सबाह	صباح
शेखी	لاف
अलाइड	متفقین
अलाइड	متحد
न्येरेरे	نایرره
लैच	چفت
सस्पेंस	مشیت
सस्पेंस	تعلیق
ड्रैगन्स	اژدهایان
फ़ोकस	کانون
फ़ोकस	تمرکز
शिआंग	شیانگ
सोप्रानो	سوپرانو
ख़ौफ़	خوف
ख़ौफ़	ترس
हनीफ	حنیف
इमाद	عماد
कुंजियाँ	کلیدها
कुंजियाँ	کلید
असावधान	ناآگاه
ऐमलथीया	آمالتئا
शेंग	شنگ
नीलो	نیلو
यूएसडीए	usda
डॉजर्स	داجرز
ह्यूबर्ट	هوبرت
निकोसिया	نیکوزیا
स्क्रब	برس
एपिस्कोपल	اسقفی
तिजारत	معامله
हीरीरो	هررو
नुएवो	نوئوو
कोलाज	collage
लेगो	لگو
कालेब	کالب
कालेब	کلب
कालेब	کیلب
पिंच	نیشگون
क्वासर	اختروش
चुटकुला	جوک
चुटकुला	شوخی
कंजूस	خسیس
कंजूस	بخل
जूम	بزرگنمایی
जूम	زوم
इरोस	اروس
ब्रेंडा	برندا
आईएसआईएल	داعش
हैंडबॉल	هندبال
डिकोडिंग	رمزگشایی
ओपनर	بازکن
जैस्मिन	یاسمین
परवलयिक	سهموی
मोरो	مورو
मोरो	مرو
बेयोंस	بیانسه
मुन्नी	مونی
रक्तहीन	عاری
विटास	ویتاس
टैटम	تیتوم
ब्रुखिमर	بروکهایمر
सर्वो	سروو
महापाषाण	خرسنگ
निसा	nisa
पार्थिया	پارت
सेड्रिक	سدریک
धैर्यपूर्वक	صبورانه
कॉलरिज	کالریج
तकियों	متکا
तकियों	بالش
चिनावाट	شیناواترا
क्लिफ्टन	کلیفتون
एलीन	آیلین
बांझ	عقیم
बांझ	نازا
विद्युत्चुम्बकत्व	الکترومغناطیس
सब्रे	سیبر
सब्रे	سایبر
रंज	غمت
रंज	غم
रंज	اندوه
रंज	غصه
एशले	اشلی
बेहाल	خسته
हरकारे	گردآورندگان
सेल्टिक्स	سلتیکس
हुसर्ल	هوسرل
लूज	لوز
बोर्जेस	بورخس
बरगंडी	برگندی
न्या	nya
डायने	دایان
हुबेई	هوبئی
विसेंट	ویسنته
स्पिट्जर	اسپیتزر
अर्मावीर	آرماویر
द्विचर	دوتایی
द्विचर	دودویی
खालें	پوست
पीसीआई	pci
चूसा	اراجیف
गोमेद	اونیکس
जनप्रतिनिधि	نماینده
ज़मान	زمان
ज़मान	zaman
बेबे	ببه
ईवेंट	رویدادهای
ईवेंट	رویدادها
ईवेंट	حوادث
ईवेंट	اتفاقات
ईवेंट	رویداد
ईवेंट	واقعه
ईवेंट	رخداد
निकोलय	نیکلای
निकोलय	نیکولای
प्लाटून	جوخه
टेनीसन	تنیسون
तुंगुस्का	تونگوسکا
मार्सेलो	مارسلو
मार्सेलो	مارچلو
रोजवुड	رزوود
लड़खड़ाते	وحشیگری
वॉकमैन	واکمن
पिरान्हा	پیرانا
माज़ंदरान	mazandaran
माज़ंदरान	مازندران
इफ़तेरा	بندند
केमिस्ट	شیمیدان
शिरो	شیرو
पिक्स	pix
मैग्नेसाइट	منیزیت
उच्चिष्ट	ماکسیما
सूझोऊ	سوژو
मॉडरेटर	نوترون
अरूप	آروپ
पेट्री	پتری
गोवरिकर	گواریکر
नाउरू	نائورو
वीपीएन	vpn
गारिबाल्दि	گاریبالدی
बस्सी	باسی
ऐन्टिमोनी	آنتیموان
पिनो	پینو
अंधविश्वासी	خرافاتی
पेंक	پنک
सोडरलिंग	سودرلینگ
इंटीग्रल	انتگرال
पैरालिम्पिक्स	پارالمپیک
सेल्युकस	سلوکوس
वॉलफ्रेम	ولفرم
सीएनएस	cns
इण्डियम	ایندیم
कावासाकी	کاوازاکی
चिंटू	تاکس
अंतर्विरोधों	تناقض
अंतर्विरोधों	تناقضات
पोल्का	پولکا
एसएमटीपी	smtp
राहा	raha
बिजनेसमैन	کارآفرین
बिजनेसमैन	کاسب
दन	دن
तकिए	تکیه
फारगो	فارگو
सालमन	سلیمان
सालमन	سولومون
नह	نها
मॉरिटानिया	موریتانی
दाग़िस्तान	داغستان
बर्नार्डो	برناردو
रजाई	لحاف
रोनिन	رونین
फ़ोटोग्राफ़र	photographer
फ़ोटोग्राफ़र	عکاس
फ़ोटोग्राफ़र	عکاس
फ़ोटोग्राफ़र	عکاسان
लुओयांग	لوئویانگ
मेलविल	ملویل
स्लाइडर	لغزنده
स्लाइडर	لغزان
सपीर	ساپیر
हक्स्ले	هاکسلی
अमृतराज	آمریتراج
डबरा	چاله
तिरमिज़	ترمذ
ज़करिया	زکریا
ओल्सन	اولسون
वरबन्स्की	وربینسکی
नीरसता	یکنواختی
फ़िल्टरिंग	پالایش
फ़िल्टरिंग	فیلترینگ
याग्निक	یاگنیک
फ्रे	فری
रन्वार	رنوآر
अल्फ्रेडो	آلفردو
स्ताव्रोपोल	استاوروپول
पीटीआई	pti
बयानबाजी	بلاغت
चख	چشیدن
वफ़ा	وفا
लेरॉय	لیروی
ओक्रुग	چوکوتکا
बीएमसी	bmc
इस्त्री	اتو
बिन्दुपथ	هندسی
आर्वेन	آروین
गलनक्रांतिक	اوتکتیک
बीबीएस	bbs
विद्युतशीलता	گذردهی
सुंदरियों	خوشگلا
सुंदरियों	زیبایی
