और	y
कैबिनेट	armario
कैबिनेट	gabinete
वैन	camionetas
वैन	furgonetas
वैन	camioneta
वैन	van
वैन	furgoneta
सीईओ	ceo
विस्फोटक	explosión
विस्फोटक	estallido
विस्फोटक	explosiva
विस्फोटक	explosivas
विस्फोटक	explosivos
विस्फोटक	explosivo
विस्फोटक	explosivos
विस्फोटक	explosivo
जीवविज्ञान	biología
वृत्तचित्र	documentales
वृत्तचित्र	documental
आपातकालीन	urgencias
आपातकालीन	urgencia
आपातकालीन	emergencias
आपातकालीन	emergencia
सनातन	eterna
सनातन	eterno
सनातन	eternas
सनातन	eternos
तुर्क	turquía
तुर्क	pavo
तुर्क	turco
तुर्क	turca
संकर	híbrida
संकर	híbrido
संकर	híbridos
प्रो	prof
प्रो	pro
बोस्टन	boston
स्तन	tetas
स्तन	pechos
स्तन	senos
स्तन	pechos
स्तन	senos
स्तन	tetas
स्तन	mama
स्तन	pechuga
स्तन	seno
स्तन	pecho
आदिम	primitivo
आदिम	primitivos
आदिम	primitivas
आदिम	primitiva
लिखकर	redacción
लिखकर	escribiendo
लिखकर	escribir
लिखकर	escritura
असमिया	asamés
पेपर	paper
पेपर	ponencia
पेपर	papel
सल्तनत	sultanato
वाटर	agua
सूरी	suri
प्रथाओं	convenios
प्रथाओं	convenciones
नाईट	caballero
नाईट	knight
रॉ	crudos
रॉ	raw
रॉ	crudo
रॉ	cruda
औरत	mujer
यश	yash
चाँद	luna
चाँद	moon
निकासी	aclaramiento
निकासी	desminado
निकासी	evacuación
निकासी	evacuaciones
भूटान	bután
भूटान	bhután
जॉनसन	johnson
त्रिकोण	triángulo
त्रिकोण	triángulos
साइबेरिया	siberia
विकृति	factorial
विकृति	curvatura
विकृति	warp
हिंदुओं	hindúes
सारांश	sinopsis
सारांश	resumen
सारांश	síntesis
सारांश	sumario
नियामक	regulador
नियामक	regulador
नियामक	reglamentación
नियामक	reglamentaria
नियामक	regulación
संवेदनशीलता	sensibilidad
सुगंधित	fragante
दूरस्थ	remota
दूरस्थ	remotas
दूरस्थ	remoto
करेगी	will
करेगी	voluntad
करेगी	testamento
अपराधों	crímenes
अपराधों	delitos
अपराधों	crimenes
अपराधों	delito
अपराधों	delincuencia
अपराधों	crimen
अपराधों	criminalidad
लौकिक	cósmicos
लौकिक	cósmico
लौकिक	cósmica
शिक्षकों	profesores
शिक्षकों	docentes
शिक्षकों	maestras
शिक्षकों	maestros
शिक्षकों	profesorado
चिड़ियाघर	zoológico
चिड़ियाघर	zoo
मेजबान	host
मेजबान	anfitrión
मेजबान	acogida
मेजबान	huésped
सतीश	satish
संतुष्ट	satisfecha
संतुष्ट	satisfechos
संतुष्ट	satisfecho
दूरबीन	binoculares
दूरबीन	prismáticos
बालू	arena
बालू	sand
चार्ज	cargos
चार्ज	cargo
चार्ज	carga
चार्ज	cargada
चार्ज	cobrado
इक्विटी	equidad
लोड	cargar
लोड	carga
सूरत	surat
मणि	mani
उद्धरण	citas
उद्धरण	frases
उद्धरण	cotizaciones
उद्धरण	comillas
उद्धरण	citar
उद्धरण	cita
उद्धरण	cotización
उद्धरण	cotizar
मार्क्सवादी	marxista
नकली	falsificación
नकली	falsificados
नकली	falsificaciones
नकली	falsificado
नकली	falsa
नकली	farsante
नकली	falsos
नकली	falso
पूर्वानुमान	predicciones
पूर्वानुमान	predicción
पूर्वानुमान	previsiones
पूर्वानुमान	pronóstico
पूर्वानुमान	predicción
पूर्वानुमान	previsión
सुदृढ़	robusta
सुदृढ़	robusto
सुदृढ़	robustos
समझे	entienda
समझे	comprenda
समझे	comprender
समझे	entiende
समझे	entender
वक्ता	altavoz
वक्ता	orador
वक्ता	parlante
वक्ता	oradora
वक्ता	altavoces
स्वयंसेवक	voluntarios
स्वयंसेवक	voluntariado
स्वयंसेवक	voluntarias
स्वयंसेवक	voluntario
स्वयंसेवक	voluntario
स्वयंसेवक	voluntariado
स्वयंसेवक	voluntaria
स्वयंसेवक	voluntarios
ईंट	brick
ईंट	ladrillos
ईंट	ladrillo
ईंट	diamantes
दस्तावेज़	documentar
दस्तावेज़	documento
दस्तावेज़	documentación
दस्तावेज़	documentos
दस्तावेज़	doc
पासवर्ड	contraseñas
पासवर्ड	password
पासवर्ड	clave
पासवर्ड	contraseña
पासवर्ड	contraseñas
परिश्रम	diligencia
ड्रैगन	dragones
ड्रैगन	dragón
ड्रैगन	dragon
रोजर	roger
स्कैन	escaneado
स्कैन	escaneo
स्कैन	escanear
स्कैन	escáner
जिक्र	mención
जिक्र	menciona
जिक्र	mencionar
जिक्र	mencione
हान	han
पेट्रोल	gasolina
पेट्रोल	gasolina
इंटरफेस	interfase
इंटरफेस	interface
इंटरफेस	interfaz
इंटरफेस	interprete
इंटरफेस	intérpretes
इंटरफेस	intérprete
इंटरफेस	intercepción
इंटरफेस	interceptar
इंटरफेस	interceptación
इंटरफेस	interferencia
इंटरफेस	intromisión
इंटरफेस	interferencias
इंटरफेस	injerencia
इंटरफेस	injerencias
नायिका	heroe
नायिका	hero
नायिका	héroe
नायिका	heroína
फॉक्स	zorro
फॉक्स	fox
फॉक्स	zorros
हड़ताल	strike
हड़ताल	huelga
यमन	yemení
यमन	yemen
आबाद	poblar
आश्रित	dependientes
आश्रित	dependiente
स्टैनफोर्ड	stanford
चार्ली	charlie
चार्ली	carlos
चार्ली	charly
पेशी	músculo
पेशी	muscular
मीरा	meera
स्टोरी	historia
स्टोरी	story
सिपाही	soldados
सिपाही	soldado
कमांडर	comandante
कमांडर	comendador
फ्लैश	flotante
फ्लैश	flotador
फ्लैश	flotar
फ्लैश	carroza
फ्लैश	flash
फ्लैश	destello
निरन्तर	continuo
निरन्तर	continuas
निरन्तर	continua
दीन	deen
दीन	din
संग	sang
संग	cantó
संग	cantaba
जिमी	jimmy
जिमी	jaime
मुलायम	blanda
मुलायम	suave
मुलायम	soft
मुलायम	blando
मुलायम	suavizar
दही	yogurt
दही	yogur
दही	cuajada
टर्मिनस	terminal
चटर्जी	chatterjee
अमीरात	emirato
अमीरात	emiratos
अमीरात	emiratos
एंटी	anti
सहयोगियों	colegas
सहयोगियों	compañeros
महिमा	glory
महिमा	gloria
शेक्सपियर	shakespeare
अवशोषित	absorber
अवशोषित	absorbe
अवशोषित	absorbida
अवशोषित	absorbidos
अवशोषित	absorbido
दर्शाती	exposiciones
दर्शाती	exhibiciones
मिथुन	gemini
मिथुन	géminis
रूट	rutas
रूट	ruta
रूट	root
रूट	raíz
रामकृष्ण	ramakrishna
आकस्मिक	accidentales
आकस्मिक	accidental
फिलिप्स	philips
समझाने	explicar
समझाने	explique
समझाने	expliquen
समझाने	explica
सार्वभौमिक	universal
सार्वभौमिक	universales
डाक्टर	medico
डाक्टर	médico
डाक्टर	doctora
डाक्टर	doctor
व्यर्थ	vanos
व्यर्थ	vanidoso
व्यर्थ	vano
व्यर्थ	inútiles
व्यर्थ	inútil
व्यर्थ	inservible
व्यर्थ	inutil
महाद्वीपीय	continental
महाद्वीपीय	continentales
इस्तीफा	dimisión
इस्तीफा	resignación
इस्तीफा	renuncia
इस्तीफा	dimisión
इस्तीफा	dimitir
इस्तीफा	renunciar
इस्तीफा	renuncia
गिरा	fall
गिरा	otoño
गिरा	caída
ध्येय	gol
ध्येय	meta
ध्येय	objetivo
ध्येय	portería
ध्येय	causa
ध्येय	cause
ध्येय	causa
