категорія	categoría
смертності	mortalidade
міни	minas
поліцейські	poli
поліцейські	policías
поліцейські	policía
поліцейські	polis
кава	café
механічна	mecánica
механічна	mecánico
сонячне	solar
сонячне	noso
задачу	tarefa
атлантична	atlántico
кенні	kenny
бернар	bernard
повідомити	informe
повідомити	informar
підтверджена	confirmado
моцарта	mozart
біч	beach
біч	praia
добуток	produto
робітник	traballador
робітник	social
робітник	obreiro
робітник	obreiros
робітник	parado
геноцид	xenocidio
виправляти	arranxar
гарантії	garantía
гарантії	garantir
рабство	escravitude
таємний	segredo
таємний	secreto
таємний	secreta
талановитий	con
талановитий	talento
талановитий	talentosa
кельн	perfume
кельн	colonia
швидкостей	de
дружбу	amizade
дружбу	a
шерсть	pelo
шерсть	cabelo
шерсть	la
фолк	folk
хіросіма	hiroshima
тюрми	prisión
тюрми	cadea
тюрми	cárcere
перетворили	resultou
перетворили	volta
перетворили	sentía
автомобілем	coche
автомобілем	auto
автомобілем	carro
дез	dos
функціональні	funcionais
функціональні	funcional
здійсненні	que
адвокатів	avogados
відходи	lixo
відходи	residuos
відходи	perda
відходи	perder
відходи	tempo
перекладати	traduce
обіцяв	prometeron
обіцяв	prometín
обіцяв	prometinlle
обіцяв	prometéronme
обіцяв	prometida
обіцяв	prometíchesme
обіцяв	prometo
обіцяв	prometera
четвер	xoves
копальні	a
копальні	que
копальні	minas
преподобний	reverendo
гілл	outeiro
гілл	hill
гілл	outeiros
гілл	924
ушкодження	ferida
ушкодження	lesión
привілей	privilexio
готувати	cociñar
готувати	cociñeira
готувати	cociñeiro
охоронець	garda
комендант	comandante
гумор	humor
пікассо	picasso
басейни	piscinas
чудова	excelentes
чудова	excelente
чудова	de
робер	robert
квиток	billete
квиток	boleto
квиток	para
квиток	liscar
тютюн	tabaco
заохочення	promoción
заохочення	ascenso
пес	can
руді	rudi
принести	trae
зростати	aumentar
зростати	medra
зростати	crece
зареєстровані	rexistrado
даючи	a
даючи	dar
даючи	un
зникають	desaparecendo
зникають	desaparición
зникають	desaparecer
сиріт	orfos
берегова	costeiras
берегова	costeira
берегова	costa
нігерія	nixeria
нігерія	en
пріоритет	prioridades
пріоритет	as
дружин	mulleres
дружин	as
дружин	esposas
дружин	súas
комерційні	o
комерційні	comercio
комерційні	comercial
комерційні	anuncio
звичайне	normal
звичайне	normais
смертельно	mortal
смертельно	pecados
поділити	dividen
найближчий	máis
боєприпаси	munición
боєприпаси	municións
боєприпаси	cartuchos
боєприпаси	municións
журналістика	xornalismo
річну	anual
дивиться	a
дивиться	mirando
дивиться	mirar
дивиться	buscando
дивиться	vendo
дивиться	a
дивиться	as
дивиться	ver
дивиться	mirando
дивиться	mirar
дивиться	observando
металевий	de
металевий	metal
далеких	distante
далеких	afastado
вивчив	aprendín
вивчив	que
вивчив	aprenderon
вивчив	aprendemos
вивчив	aprendeu
вивчив	descubrimos
клара	clara
варта	ser
варта	a
варта	pena
варта	paga
варта	valor
варта	vale
позначено	a
зрозуміли	que
зрозуміли	comprendín
зрозуміли	entendían
зрозуміли	entendeu
зрозуміли	entendía
тести	exames
тести	probas
тести	tests
зайнятий	moi
зайнятий	ocupado
зайнятий	ocupados
зайнятий	negocios
зайнятий	ocupada
упередження	prexuízos
фундаментальні	fundamental
графіку	gráficos
кент	kent
отож	así
отож	que
отож	entón
отож	tan
сиру	queixo
змінений	edited
змінений	cambiou
змінений	cambiei
змінений	de
закінчено	rematei
закінчено	xa
закінчено	rematado
закінчено	remate
закінчено	acabado
закінчено	rematar
закінчено	rematou
закінчено	remataches
закінчено	por
закінчено	de
сотню	centos
сотню	cento
сотню	300
сотню	de
сотню	cen
сотню	100
жиру	graxa
жиру	gorda
жиру	gordo
жиру	gordos
жиру	o
неділя	domingo
неділя	domingos
неділя	dominical
китайською	os
китайською	chineses
китайською	chinés
китайською	chinesas
китайською	chinesa
бракує	falta
бракує	de
бракує	carecen
чиновники	funcionarios
розділив	dividido
сильніше	máis
сильніше	forte
відтворити	tocar
