और	et
दूरदर्शी	prudente
दूरदर्शी	prudentes
दूरदर्शी	prudent
दूरदर्शी	prudents
शुक्राणु	semence
शुक्राणु	sperme
शुक्राणु	spermatozoïdes
लीवर	levier
लीवर	lever
वज़न	poids
तटस्थ	impartial
तटस्थ	impartiaux
तटस्थ	impartialité
तटस्थ	impartiale
तटस्थ	neutre
तटस्थ	neutres
तटस्थ	neutralité
उन्मुख	orienté
उन्मुख	orientée
अनुकूलित	personnaliser
अनुकूलित	optimisées
अनुकूलित	optimisé
अनुकूलित	optimisés
अनुकूलित	optimisée
अनुकूलित	personnalisé
अनुकूलित	personnalisée
अनुकूलित	personnalisés
अनुकूलित	coutume
भेड़	moutons
भेड़	mouton
भेड़	brebis
भेड़	ovins
रैखिक	linéaires
रैखिक	linéaire
इकाइयाँ	unités
सत्याग्रह	satyagraha
फांसी	potence
फांसी	suspendus
फांसी	pendu
फांसी	pendaison
सक्रियता	activisme
सक्रियता	militantisme
सक्रियता	activité
प्रयोगात्मक	expérimental
प्रयोगात्मक	expérimentale
निवेशक	investisseurs
निवेशक	investisseur
विनियमन	réglementation
विनियमन	règlement
विनियमन	régulation
विनियमन	règlementation
कब्जे	possession
ऐनी	anne
बेला	bella
रॉकेट	roquettes
रॉकेट	fusée
रॉकेट	fusées
रॉकेट	rocket
रॉकेट	roquette
निकालना	extraction
नॉर्वे	norvège
सालाना	annuelle
सालाना	annuels
सालाना	annuel
कलम	stylo
कलम	pen
कलम	plume
कलम	stylos
कलम	greffe
चूर्ण	laitier
चूर्ण	scories
चूर्ण	poudre
चूर्ण	poudres
बॉस	boss
बॉस	patron
बॉस	patronne
टोरंटो	toronto
टोरंटो	montréal
जॉर्जिया	géorgie
जॉर्जिया	georgie
बसें	bus
बसें	autobus
बसें	autocars
कोल	cole
मरे	murray
खुफिया	renseignement
खुफिया	intelligence
अपलोड	téléchargés
अपलोड	téléchargé
अपलोड	téléchargée
नलिका	tube
अजीब	étrange
अजीब	bizarre
अजीब	etrange
अजीब	étrange
अजीब	bizarre
अजीब	strange
अजीब	etrange
अजीब	gênant
अजीब	maladroit
अजीब	embarrassant
बोलियों	soumissions
ओबामा	obama
शॉन	shaun
शॉन	sean
अल्बर्ट	albert
ख़ैबर	khyber
बेगम	begum
आन्तरिक	internes
आन्तरिक	interne
वेगास	vegas
सघन	compact
सघन	compresser
सघन	compactes
सघन	pacte
सघन	compacts
सघन	compacte
सघन	condensé
सघन	dense
सघन	denses
चौदह	fourteen
चौदह	quatorze
प्लाज्मा	plasma
छपाई	imprimé
छपाई	impression
छपाई	imprimer
छपाई	impression
छपाई	imprimer
छपाई	imprimeries
छपाई	imprimerie
सर्दी	rhume
सर्दी	froide
सर्दी	froid
सर्दी	froids
सर्दी	hiver
सर्दी	hivers
गिलगित	gilgit
खेर	kher
घना	dense
घना	denses
मीठा	doux
मीठा	sucré
मीठा	douce
मीठा	sweet
सच्चाई	vérités
सच्चाई	verite
सच्चाई	vérité
व्यवसायों	professions
व्यवसायों	entreprises
आदत	habitude
आदत	habitudes
आदत	habit
आज़ादी	liberté
लड़कों	garçons
पुण्य	vertu
स्विच	interrupteur
स्विच	basculer
स्विच	commutateur
पैन	pan
पैन	casserole
प्राध्यापक	professeur
प्राध्यापक	professeure
वोटों	vote
वोटों	votes
वोटों	voix
ताजा	frais
ताजा	fraiche
ताजा	fraîche
ताजा	fraîcheur
झरने	cascade
झरने	chute
भिक्षु	monk
भिक्षु	moine
नेपोलियन	napoléon
प्रतिभागी	participants
मिलाया	fusionnées
मिलाया	fusionnée
मिलाया	fusionnés
मिलाया	fusionné
बोझ	fardeau
आधिपत्य	hégémonie
अंडरटेकर	fossoyeur
अंडरटेकर	undertaker
पूंछ	queue
पूंछ	filature
पूंछ	tail
मंडी	mandi
मेमोरियल	commémoration
मेमोरियल	memorial
मेमोरियल	mémorial
रीढ़	dorsale
प्रदीप	pradeep
सेवानिवृत्त	retraités
सेवानिवृत्त	retraite
सेवानिवृत्त	retraité
ज्येष्ठ	aîné
क्रूज़	cruz
क्रूज़	croisières
धनात्मक	positive
धनात्मक	positives
धनात्मक	positif
धनात्मक	positifs
तुम्हारी	vôtre
आइस	verglas
आइस	ice
आइस	glace
कमज़ोर	faiblesse
कमज़ोर	faible
कमज़ोर	faibles
कमज़ोर	impuissante
कमज़ोर	impuissant
कमज़ोर	naze
कमज़ोर	boiteux
आयुर्विज्ञान	médecine
आयुर्विज्ञान	médicament
आयुर्विज्ञान	ayurveda
सऊदी	saoudien
अनुमोदन	approbation
अनुमोदन	agrément
अनुमोदन	homologation
मोम	wax
मोम	cire
सूअर	cochons
सूअर	porcins
सूअर	porcs
सूअर	cochon
सूअर	porc
पोत	récipient
पोत	navire
पोत	vaisseau
सौदे	aubaine
मोटाई	épaisseur
मोटाई	épaisseurs
पलायन	escapade
वर्जीनिया	virginie
वर्जीनिया	virginia
दृढ़ता	persévérance
दृढ़ता	persévérer
संतों	saintes
संतों	saints
घूम	filature
बीजगणित	algèbre
मानसून	mousson
हेक्टेयर	hectare
हेक्टेयर	hectares
हेक्टेयर	hectare
केंद्रों	centres
कार्यात्मक	fonctionnels
कार्यात्मक	fonctionnelle
कार्यात्मक	fonctionnel
उत्सर्जित	émises
उत्सर्जित	émise
उत्सर्जित	émis
रचनाएं	créations
रचनाएं	compositions
बुश	brousse
बुश	bush
बुश	buissons
बुश	buisson
सपने	reve
सपने	rêves
सपने	dream
सपने	rêver
सपने	rêve
सपने	reves
सपने	rêve
सपने	dreams
सपने	rêves
आश्चर्यजनक	surprenantes
आश्चर्यजनक	étonnant
आश्चर्यजनक	surprenant
आश्चर्यजनक	surprenants
आश्चर्यजनक	surprenante
बसु	basu
छाती	poitrine
छाती	thoracique
छाती	torse
छाती	coffre
घोड़ों	chevaux
घोड़ों	cheval
वॉल	paroi
वॉल	muraille
वॉल	mur
यम	miam
यम	pluton
हड्डियों	bones
हड्डियों	os
महत्ता	importance
फ्रांसिस	francis
फ्रांसिस	françois
महानगर	métropolitain
महानगर	métropolitaine
महानगर	metropolitan
मैनेजर	gestionnaire
मैनेजर	directeur
मैनेजर	manager
मैनेजर	directrice
मैनेजर	gérant
गौड़	gaud
कार्निवल	carnaval
खिलाडी	joueurs
नक्शे	cartes
पाइप	pipe
पाइप	tuyau
पाइप	tuyauterie
पाइप	pipes
पाइप	tuyaux
त्रिभुज	eagle
त्रिभुज	aigle
त्रिभुज	triangulaire
त्रिभुज	triangle
त्रिभुज	triangles
खलनायक	méchant
खलनायक	scélérat
खलनायक	vilain
खलनायक	méchants
खलनायक	vilains
ईस्टवुड	eastwood
रूम	salles
रूम	chambres
रूम	salle
रूम	chambre
रूम	chambres
मैक्सिको	mexique
जज	magistrat
जज	juger
जज	juge
नरसिंह	narasimha
पुरातन	antique
