και	そして
κορμό	胴体
ακυρώθηκε	キャンセル
ακυρώθηκε	キャンセル
δραματικά	ドラマチック
τροία	トロイ
τροία	イリオス
αμμωνία	アンモニア
αρετή	美徳
σουτ	ショット
αντικαθιστά	差し替え
εντυπώσεις	インプレッション
κλικ	クリック
κλικ	クリック
θρύλο	伝説
προτροπή	プロンプト
προτροπή	cta
επιτυχής	成功
επιτυχής	サクセス
επιτυχής	成功
φρεντ	フレッド
μπραντ	ブラッド
έλεν	エレーヌ
έλεν	ヘレン
κομητείες	カウンティ
χαμ	ハム
χαμ	ハム
διάσωσης	救助
διάσωσης	レスキュー
σιγκαπούρη	シンガポール
δασκάλους	教員
δασκάλους	教師
κολοράντο	コロラド
λαχανικά	野菜
ευτυχία	ハピネス
ευτυχία	幸福
ευτυχία	幸せ
κρεβάτι	ベッド
ξύλινα	木造
ξύλινα	木製
βικτόρια	ビクトリア
βικτόρια	ヴィクトリア
μειονέκτημα	ハンディ
μειονέκτημα	不利益
υποβιβαστεί	降格
υεμένης	イエメン
υεμένης	イエメン
βέλος	矢印
βέλος	アロー
μαγεία	magic
μαγεία	魔法
μαγεία	マジック
μαγεία	ウィッチクラフト
αστυνομικός	cop
σίδνεϊ	シドニー
έβανς	エヴァンス
έβανς	エヴァンズ
έβανς	エバンス
βίκι	ヴィッキー
μήνας	月間
ανεπίσημα	非公式
φυσιολογικά	通常
στάθμη	レベル
απότομα	唐突
δικηγόροι	弁護士
δικηγόροι	弁護士
σπουδαστές	生徒
σπουδαστές	学生
παύση	休止
λετονία	ラトビア
αργίες	祝日
αργίες	休日
εισαγγελέας	検察官
εισαγγελέας	検事
νταβίντ	デイヴィッド
νταβίντ	ダビデ
νταβίντ	デビッド
νταβίντ	デヴィッド
περιστάσεις	状況
περιστάσεις	事情
περιστάσεις	情状
γραφική	グラフ
κάρολ	キャロル
χωρισμένη	離婚
διαφορετικοί	異なる
χένρυ	ヘンリー
κλειστά	閉店
ρύζι	ご飯
ρύζι	ライス
χαβάη	ハワイ
αποζημίωση	補てん
αποζημίωση	補償
αποζημίωση	賠償
αποζημίωση	弁償
αποζημίωση	報酬
πρόσφατο	最近
κόμβος	ノード
κόμβος	ハブ
επιθυμητό	望ましい
πρίγκηπας	プリンス
κωμικός	コミック
κωμικός	コメディアン
κρατήρα	クレーター
καλησπέρα	夕方
μάη	メイ
μάη	五月
χάγη	ハーグ
υποδομές	インフラストラクチャー
σκι	スキー
σκι	スキー
εβδομαδιαία	毎週
εβδομαδιαία	週間
εβδομαδιαία	週刊
εβδομαδιαία	ウィークリー
καθορίζουν	定義
καθορίζουν	define
ρόμα	ロマ
ρόμα	ローマ
μίτσελ	ミッチェル
βανουάτου	バヌアツ
πλούσιος	金持ち
πλούσιος	リッチ
παρακολούθησης	モニタリング
παρακολούθησης	監視
ευημερία	繁栄
φυματίωση	結核
αυστραλός	オーストラリア
ανάσταση	復活
μπαρμπάντος	バルバドス
τρινιντάντ	トリニダード
απασχόληση	雇用
τζόναθαν	ジョナサン
αδελφότητα	友愛
συντηρητικό	保守
βορειοδυτικό	北西
περιορισμός	制限
αψίδα	アーチ
κράμα	合金
πανεπιστημίων	大学
κάμπος	カンポス
τόγκο	トーゴ
μνεία	サイテーション
γάτες	キャッツ
γάτες	ネコ
ριντ	リード
χρήσιμα	役に立つ
γυμναστική	体操
ανάβαση	アセンション
ανάβαση	登山
ανάβαση	クライミング
ανάβαση	登る
λιμένες	ポート
κόμβους	ノット
κόμβους	結び目
κόμβους	ノード
παρθένος	処女
παρθένος	ヴァージン
λίβανο	レバノン
δεξαμενές	戦車
εγκρίνει	承認
οσμή	におい
οσμή	匂い
οσμή	におい
καίσαρ	シーザー
συμπλήρωση	修了
συμπλήρωση	補完
συμπλήρωση	竣工
συμπλήρωση	完成
κλαύδιος	クラウディウス
πρόσληψη	求人
κυβερνήτες	知事
κυβερνήτες	ルーラー
κυβερνήτες	定規
μπιπ	ビープ
επισκέψεις	訪問
θύρα	ゲート
θύρα	港湾
θύρα	ポート
ζημιά	被害
ζημιά	ダメージ
ζημιά	損傷
ζημιά	損害
διόλη	グリコール
γιούρι	ゆり
γιούρι	ユーリ
γιούρι	uri
λίρα	リラ
λίρα	パウンド
λίρα	ポンド
σκοτεινό	ダーク
σκοτεινό	暗い
λεωφορεία	バス
ζερμέν	ジェルメーヌ
πρόσθετα	添加物
πλούτωνα	冥王星
πλούτωνα	プルート
τζέι	ジェイ
τζέι	カケス
αμοιβαία	相互
καταιγίδα	ストーム
λιβάδια	メドウズ
τρίτες	火曜
τόξου	アーク
τόξου	arc
βυθίστηκε	埋没
ενδιαφέρουσα	興味深い
ενδιαφέρουσα	おもしろい
ενδιαφέρουσα	面白い
διαφάνεια	透明
διαφάνεια	透明度
δημιουργοί	作家
δημιουργοί	著者
δημιουργοί	作者
μπουτάν	ブータン
ενθουσιασμό	興奮
ενθουσιασμό	熱意
λοατ	lgbt
γιοχάνες	ヨハネス
ανακατασκευή	再建
ανακατασκευή	再建
νύφη	花嫁
βασανιστήρια	拷問
καλημέρα	モーニング
κάλτσιο	カルチョ
κρατούμενοι	囚人
διερεύνηση	調査
διερεύνηση	捜査
σύνθετο	コンポジット
σύνθετο	複合
σύνθετο	コンプレックス
σύνθετο	錯体
σύνθετο	複雑
μειονότητα	少数
ήπια	軽度
προκήρυξη	布告
όνειρα	ドリーム
όνειρα	dream
βασικού	基本
βασικού	ベーシック
βασικού	basic
σιβηρία	シベリア
απορρόφηση	吸収
μογγολία	モンゴル
διαλύεται	溶かす
διαλύεται	溶ける
τελικοί	ファイナル
φίσερ	フィッシャー
φίσερ	フィッシャー
κέιν	ケーン
ορθογώνιο	四角形
ορθογώνιο	矩形
ορθογώνιο	長方形
ορθογώνιο	長方形
λάος	ラオス
πανοραμική	パノラマ
πανοραμική	パノラマ
φτώχεια	貧困
φτωχή	かわいそう
κύριε	サー
νύμφη	ニンフ
βιογραφίες	伝記
κάμερα	カメラ
βαβυλώνα	バビロン
τραγικό	悲惨
δίκης	公判
δίκης	トライアル
δίκης	審判
δίκης	裁判
ανθρωπότητα	人類
ανθρωπότητα	人類
παπά	司祭
παράγωγο	デリバティブ
παράγωγο	微分
ζυρίχη	チューリッヒ
ζυρίχη	チューリッヒ
λουκ	ルカ
βομβαρδισμό	砲撃
βομβαρδισμό	爆撃
τρένα	電車
τρένα	列車
καπετάνιος	隊長
καπετάνιος	キャプテン
καπετάνιος	スキッパー
κυκλικό	円形
φίλε	男性
φίλε	man
χόφμαν	ホフマン
χόφμαν	ホフマン
οντάριο	オンタリオ
βατικανό	バチカン
χρησιμότητα	効用
χρησιμότητα	ユーティリティー
χρησιμότητα	ユーティリティ
παρουσιάζοντας	提示
παρουσιάζοντας	プレゼン
γουίλσον	ウィルソン
υποψηφίων	候補者
στηβ	スティーブ
στηβ	スティーヴ
πολύτιμα	尊い
πολύτιμα	precious
πολύτιμα	貴重
πράκτορες	エージェント
διαφημίσεις	広告
οπλισμό	軍需
φυσιολογική	普通
φυσιολογική	ノーマル
γουόλτερ	ヴァルター
γουόλτερ	ウォルター
άνετα	快適
άνετα	快適
τζούλια	ジュリア
τζούλια	ユリア
οξφόρδη	オックスフォード
ατλάντα	アトランタ
μον	mon
γνωριμία	知り合い
γνωριμία	知人
λιοντάρια	ライオン
λιοντάρια	ライオンズ
έντυπο	形式
έντυπο	フォーム
μονοπάτια	パス
πακέτα	パッケージ
πακέτα	パケット
πακέτα	パック
συνεχές	連続
πνεύματα	スピリッツ
αντουάν	アントワーヌ
λοίμωξη	伝染病
λοίμωξη	感染
εμίλ	エミル
απόπειρες	未遂
τηλέφωνο	電話機
τηλέφωνο	電話
τηλέφωνο	電話機
επαρκή	足りる
ασυνήθιστο	珍しい
ασυνήθιστο	珍しい
έγκυος	妊娠
κριμαία	クリミア半島
σύμμαχος	アライ
σύμμαχος	アリー
καθίσματα	座席
χαρτοφυλακίου	ポートフォリオ
διανέμεται	分散
διασποράς	クラスタ
άρνολντ	アーノルド
άρνολντ	アルノルト
σπόρους	種子
σπόρους	シード
μπέιζμπολ	ベースボール
μπέιζμπολ	野球
κατέθεσε	証言
επεκτάσεις	拡張
τζιμπουτί	ジブチ
επίτευγμα	功績
επίτευγμα	事績
επίτευγμα	達成
επίτευγμα	実績
πιστεύοντας	信ずる
όψεις	両側
τζούνιορ	ジュニア
φεγγάρι	ムーン
δημιουργική	クリエイティブ
μπενφίκα	ベンフィカ
στεφάνι	フープ
ανοικοδόμηση	再建
μότσαρτ	モーツァルト
εξηγήσεις	解説
αλμπέρτο	アルベルト
πληρωμή	支払う
πληρωμή	支払い
πληρωμή	支払
πληρωμή	決済
πληρωμή	支払い
ξενοφών	クセノポン
υπόσχεση	約束
υπόσχεση	promise
υπόσχεση	誓約
τουβαλού	ツバル
τόνγκα	トンガ
μπροστινό	フロント
μπροστινό	表側
μπροστινό	前面
φόρου	租税
φόρου	税金
βερόνα	ヴェローナ
πάρκερ	パーカー
ενωμένη	ユナイテッド
κινητά	モバイル
λίθιο	リチウム
διάβασε	読み
διάβασε	読み込み
διάβασε	読み取り
διάβασε	読む
ανάρτηση	休止
ανάρτηση	サスペンション
μετράει	カウント
ελπίδες	希望
φάλαγγα	船団
εξερευνητής	エクスプローラー
λισαβόνας	リスボン
αστικές	アーバン
ορατή	可視
συναισθηματική	センチメンタル
πείνα	飢饉
πείνα	飢餓
πείνα	飢え
πείνα	空腹
πιθανότητας	確率
χειρισμό	ハンドリング
χειρισμό	取扱
χειρισμό	取り扱い
χέρμπερτ	ハーバート
σεμινάρια	セミナー
μπόμπι	ボビー
ομάρ	オマール
μπορντό	ボルドー
αυτόνομο	自律
μεθάνιο	メタン
ανάμειξη	ミキシング
απόρριψη	拒絶
απόρριψη	処分
απόρριψη	廃棄
απόρριψη	閉じる
απόρριψη	却下
απόρριψη	破棄
παράδοξο	パラドックス
οχτώ	eight
οχτώ	エイト
κέιμπριτζ	ケンブリッジ
μεταλλικά	メタル
μεταλλικά	金属
εστιατόρια	レストラン
προτείνεται	おすすめ
προτείνεται	推奨
εφαρμόστηκε	応用
σύντροφος	パートナー
σύντροφος	同志
σύντροφος	仲間
σύντροφος	コンパニオン
γονίδια	遺伝子
ακραίες	エクストリーム
συνεχίζονται	継続
μπερνάρ	ベルナール
ραψωδία	ラプソディ
ψυχική	メンタル
ενήλικα	成人
ενήλικα	大人
λογότυπα	ロゴ
λογότυπα	ロゴス
γαμπρός	花婿
γαμπρός	花婿
σομαλία	ソマリア
σεμπάστιαν	セバスティアン
σεμπάστιαν	セバスティアヌス
σεμπάστιαν	セバスチャン
χορηγός	スポンサー
χορηγός	スポンサー
αντιστοιχία	マッチ
αντιστοιχία	一致
ντόπιοι	地元
ντόπιοι	地元民
διέλευση	クロッシング
διέλευση	トランジット
μερίδιο	共有
μερίδιο	シェア
ουγκάντα	ウガンダ
γόνος	スポーン
σχεδιάσει	予定
σχεδιάσει	計画
