que	той
neutral	нейтральна
adopció	усиновлення
adopció	прийняття
comunica	вдасться
comunica	віє
corall	coral
corall	корал
corall	кораловий
explorador	розвідник
explorador	explorer
explorador	дослідник
nominal	номінальна
promogut	рекламні
promogut	підвищили
promogut	рекламний
louvre	лувр
converses	розмови
converses	бесіди
mola	мола
plató	платон
representats	представлено
tensions	заворушення
plataformes	платформи
quàntica	квантова
earth	землею
earth	earth
earth	землі
earth	земля
àlgebra	алгебра
carter	картер
enterrament	поховання
rodrigo	родріго
michigan	michigan
kazakhstan	казахстані
kazakhstan	казахстан
kazakhstan	казахстану
vèrtex	вершиною
vèrtex	вершина
vèrtex	вершину
girar	обертання
girar	обертати
girar	обернути
girar	повернути
miss	міс
diagonal	діагоналі
diagonal	діагональ
degradació	деградація
afectats	задіяні
afectats	ураження
borda	борда
desenvolupant	проведення
desenvolupant	розробку
desenvolupant	розвиваються
tendeix	тенденцію
cantata	кантата
emergència	надзвичайні
emergència	аварійні
emergència	швидка
aplicada	застосування
aplicada	застосовано
aplicada	звернулася
sarah	сара
canya	кане
misteri	mystery
misteri	таємниця
misteri	загадка
misteri	таїнства
notablement	сильно
campbell	кемпбелл
wolf	вовк
aïllament	ізоляція
reforços	підкріплення
estudiat	вчився
estudiat	вивчав
estudiat	вивчила
estudiat	навчався
xah	шах
pur	чисте
pur	чисті
pur	чиста
pur	чистих
marcador	табло
bissau	бісау
herois	heroes
herois	герої
herois	героїв
partícula	частка
partícula	частинки
partícula	частинка
miracle	диво
miracle	чудо
nerviós	нервовий
segment	сегмент
segment	відрізок
violoncel	віолончель
premier	premier
premier	вищому
febre	гарячка
febre	жар
febre	лихоманка
abasta	обкладинки
abasta	охоплює
abasta	обкладинок
tortuga	черепашка
tortuga	черепаха
tortuga	черепашки
tortuga	черепахи
irregulars	неправильні
irregulars	неправильне
pan	пан
pan	випічки
comissions	комітетів
rebutjat	відмовились
rebutjat	відмовилися
rebutjat	відхилено
rebutjat	відхилити
rebutjat	відкинуто
rebutjat	відмовив
rebutjat	відхилено
rebutjat	випускають
virginia	вірджинія
fils	гілки
benito	беніто
confirmat	підтверджено
confirmat	підтвердила
confirmat	підтвердили
confirmat	підтверджена
balls	танці
danses	танці
kosmos	космос
txecoslovàquia	чехословаччини
prefecte	префекта
mississipí	міссісіпі
conjunta	спільна
conjunta	спільне
farina	мука
farina	борошно
larves	личинки
nicaragua	нікарагуа
limitar	обмеженням
atracció	привабливості
atracció	атракціон
atracció	притягнення
detecció	виявлення
salomó	соломон
salomó	соломона
subministrament	постачання
subministrament	надати
presentada	наданий
presentada	надіслано
presentada	подання
vladímir	володимир
vladímir	владимир
vladímir	владімір
borneo	borneo
nus	вузол
inclinació	нахил
inclinació	орбіти
formigó	бетонні
formigó	бетон
cirurgia	хірургія
semblança	схожість
espectador	спостерігач
lenin	леніна
lenin	ленін
fibra	волокна
aficionats	аматори
aficionats	аматорів
bordeus	бордо
ètica	етика
geogràfic	географічні
geogràfic	географічне
mou	пересунути
mou	хід
mou	перемістити
mou	пересування
àrtic	arctic
mirall	дзеркало
essencials	необхідних
essencials	необхідного
essencials	необхідний
vacances	відпустка
vacances	свята
precedents	прикладом
estratègica	стратегічний
estratègica	стратегічного
estratègica	стратегічна
interval	асортимент
interval	діапазон
interval	хребет
interval	інтервал
interval	проміжок
brandenburg	бранденбурзькі
vitamina	вітамін
amenaces	загрози
amenaces	погроз
amenaces	погрози
ideals	ідеали
ideals	ідеалів
ideals	ідеал
preocupació	турботу
preocupació	занепокоєння
rendició	здатися
alcalá	алькала
nomenclatura	номенклатура
humida	мокра
humida	мокрий
lambert	ламберт
reich	рейх
reich	рейху
cannes	канни
recepció	прийом
punk	панк
vestigis	vestiges
aristòtil	арістотель
glucosa	глюкоза
parlava	розмовляли
parlava	говорив
parlava	говорила
parlava	говорили
òxid	оксид
esculls	рифи
entertainment	розваги
entertainment	entertainment
transports	транспорт
transports	пересилання
