है	hai
कालिख	suodžių
सेबेस्तियन	sébastien
अष्टभुज	aštuonkojis
ब्रैडी	bredis
स्क्यापारेल्ली	schiaparelli
लियाम	liam
अध्यारोपण	superpozicija
शेड्यूल	globos
खोलें	atverti
बेल्स	varpai
डैटसन	datsun
टोस्ट	skale
क्यूबिज़्म	kubizmo
एडना	edna
जीनियस	genijus
येल्तसिन	jelcinas
आइएएएफ	iaaf
लाइब्रेरियन	bibliotekininkas
डिटेक्शन	aptikimas
डिटेक्शन	aptikimo
कैरोलीन	karolina
गूंगा	kvailas
डेंटिस्ट	dantistas
कंपाला	kampala
स्तवन	panegirika
आद	aad
प्रोमेथियस	prometėjas
तोकुगावा	tokugava
पिसी	porai
संवर	renovuotas
केडीई	kde
नाको	nako
महोगनी	raudonmedžio
मेहंदी	mehndi
होला	hola
कोर्डोबा	kordobos
टोरिनो	torino
रेडब्रिज	redbridge
पूश्किन	puškinas
बजती	žiedai
शर्मीले	drovus
क्विंसी	quincy
उपाख्यानों	anekdotus
झोली	maišas
झोली	prekės
उरु	urų
माकेमाके	makemake
रिमी	rimi
पहलों	iniciatyvas
पहलों	iniciatyvos
हाइनान	hainanas
छुपाना	slepiasi
विवरणिका	brošiūros
एफटीपी	ftp
चार्ल्सटन	čarlstonas
तमगा	insignia
बिंदास	drąsių
घुलनशीलता	tirpumas
सहे	toleruoti
अचरज	įdomu
फ़ेस्टिवल	festivalis
फ़ेस्टिवल	festivalio
रोमर	romar
तकदीर	išlikimas
बेजा	beja
दारू	alkoholio
दारू	alkoholis
विडाल	vidal
बिल्लियाँ	kačių
बिल्लियाँ	katės
सुअरों	kiaulės
सुअरों	kiaulėms
बायपास	apeiti
चौपायों	galvijai
चौपायों	galvijams
चौपायों	galvijų
समंदर	vandenynas
फ्लास्क	kolba
बुर्जों	bokštas
बुर्जों	bokšte
सन्नाटा	tyla
मूंछ	ūsus
मूंछ	ūsai
रूज	rouge
माइमस	mimas
कारमेल	karamelė
घूंघट	šydas
मैरिज	santuokos
मैरिज	santuoka
स्क्वाड	būrys
वेले	welle
ब्रागा	braga
व्यामोह	labirintų
स्वचलित	swat
काश्मीरी	kašmyrų
रेमी	remis
क्लार्कसन	clarkson
वेस्टवुड	westwood
सन्निपात	šiltinės
क़ब्रिस्तान	nekropolio
बीएसडी	bsd
साइनाइड	cianidas
साइनाइड	cianido
ब्रुश	teptuku
स्पंजी	akyta
मर्ग	pieva
बिकनी	bikini
ड्यूरा	dura
पेनिसिलियम	penicillium
कॉस्ट्यूम	kostiumų
फाउंड्री	liejyklų
रणनीतिकार	strategas
ख़ाबारोव्स्क	chabarovske
फ्लैशबैक	flashback
टीटो	tito
रूह	dvasios
रूह	dvasia
धुँआ	dūmai
धुँआ	dūmų
आशाएं	viltis
आशाएं	viltys
मेइजी	meidži
अजवाइन	salierų
भोगी	materialistinės
चंगा	pasveikti
स्लीव	mova
एलिसिया	alicija
खिलाते	nelaisvėje
खिलाते	uždarasis
बोनसाई	bonsai
कार्ब्युरेटर	karbiuratorius
डेविड्स	dovydui
कैरोलिन	karolina
बरोज़	broz
गेस्टापो	gestapo
सावो	tsavo
रंजकता	pigmentacija
कीवी	kivi
अहो	aho
चेचन्या	čečėnijoje
वैनेसा	vanesa
बैसिलिका	candelaria
नृवंशविज्ञान	etnografija
छत्ता	avilių
सहस्राब्दियों	tūkstantmečius
क्रॉफर्ड	crawford
लुभावने	pastoracinė
लील	lil
रेज़	rez
तरी	tari
सीएसकेए	cska
ह्यूमर	humoro
ह्यूमर	humoras
थैला	maišas
थैला	prekės
इज्ज़त	garbės
इज्ज़त	garbė
ओलम्पस	olimpą
शेरवुड	šervudas
गोटी	gotti
मुसाफ़िर	keliautoja
मुसाफ़िर	keliautojas
घोसला	lizdas
शुंड	straublį
बछड़ों	veršeliai
मसाज	masažo
मसाज	masažas
सियांग	siang
एक्सक्लूसिव	išimtinė
एक्सक्लूसिव	išimtinę
एक्सक्लूसिव	išimtinis
घासभूमि	pievos
डहेलिया	jurginas
आयोनियन	jonijos
कट्टरपंथियों	fundamentalistai
टोटेम	totemas
कीटाणुनाशक	dezinfekavimo
बोगी	boogie
सदभाव	mezga
बर्नस्टीन	bernstein
वालिद	validas
अलफोंसो	alfonso
अहुरा	ahūra
वोज़नियाक	wozniak
बेरिल	berilas
सैंड्रा	sandra
एलीगियरी	alighieri
योहान	johann
पैट्रोल	patruliavimo
डैनियल्स	daniels
हिस्पानिओला	espanjolos
नाचना	šoka
नाचना	šokiai
नाचना	šokis
नाचना	šokti
बोहाई	bohai
अपवृक्कता	nefropatija
सुहार्तो	suharto
मार्लोन	marlon
लेसिंग	lessing
हैजे	choleros
मिका	mika
अहा	aha
वीटा	vita
ईदिपस	edipas
ह्वांग	hwang
प्रिन्सिपिया	principia
जाइल्स	giles
टैको	tako
अनसुना	negirdėtas
समद्विबाहु	lygiašonis
एलिस्सा	elisa
प्रागितिहास	priešistorė
फोंडा	fonda
भ्रूणविज्ञान	embriologija
पलास	palas
बामर	balmerio
वोल्वो	volvo
सिरी	siri
गैलेन	galenas
मैंग्रोव	pelkėtose
चुकची	čiukčių
नॉलेस	knowles
इन्सुलिन	insulino
इन्सुलिन	insulinas
शोभायमान	dekoratyvinių
शोभायमान	dekoratyviniai
प्रीमियरशिप	premiership
ब्लीच	bleach
फुल्की	martine
इबोला	ebolos
अरी	ari
ऊल	ulo
बैकेरल	bekerelis
कलमी	ipomoea
एडुआर्डो	eduardo
तिग्रीन्या	tigrajų
यूकेलिप्टस	eukaliptų
जब्बार	jabbar
गाओ	dainuoti
सैमी	semis
इबेरिया	iberijos
रैपिड्स	rapids
वरीयताएँ	abejingumo
वरीयताएँ	nustatymai
डेमियन	damien
डेमियन	damian
क्लाउस	klaus
पड़ोसन	kaimynas
स्नूप	snoop
कंडीशनर	kondicionierius
लकोटा	lakotų
लाशें	įstaigų
लाशें	organai
लाशें	kūnai
भाटे	povandeninis
भाटे	povandeninių
एसएससी	ssc
महफ़िल	rinkti
हक्का	hakka
वेबकैम	internetinį
गुल्ली	griova
धर्माचार्य	pontifiko
क्लिप्स	klipą
पहिचान	pripažinti
बेमतलब	beprasmis
सिंथेसाइज़र	sintezatorius
निश्चर	invariantas
आमद	autobusų
शर्मीली	drovus
किर्स्टन	kirsten
फ़ंक्शन	funkcija
गनी	gani
बेखबर	nežinoti
भैस	šviežias
भैस	šviežios
भैस	švieži
भैस	šviežia
प्रदायक	tiekėjas
दीये	žibintai
दीये	šviestuvai
दीये	lempoms
वुलस्टोनक्राफ़्ट	wollstonecraft
रिझाने	ekspedicijas
कैरेल	carel
शोचनीय	mįslingas
कासाग्रान्द	casagrande
साल्वे	salve
आद्याक्षर	inicialai
उरगेन्च	urgenčas
शातिर	žiaurus
सैक्सोनी	saksonijos
कैथ	keith
टीसीपी	tcp
तकिये	pagalve
तकिये	pagalvės
तकिये	pagalvė
ग्रिफ़िथ	griffith
सोयुज	soyuz
पीड़ादायक	skauda
बिसाऊ	bisau
कार्डिनल्स	kardinolai
सीटे	sėdynės
सीटे	vietų
चावेज़	chávez
आक़्सू	aksu
तोरा	tora
मारिन	marin
जुलाहे	kuprius
मूर्खों	kvailiai
पैंडोरा	pandora
चेला	chela
अहल	ahl
सैन्यवाद	militarizmą
रंगपुर	rangpuro
अस्पष्टीकृत	nepaaiškinamas
हेंड्रिक	hendrik
आइवर	ivor
रेडिकल	radikalių
स्टेडीयन	stadion
गोधूलि	saulėlydžio
ख्वाहिश	troškimas
ख्वाहिश	noras
पोलार्ड	pollard
डेबोरा	debora
त्वचाशोथ	dermatitas
इंसानियत	žmoniją
इंसानियत	žmonija
हमादान	hamadanas
इंटरपोल	interpolo
एचटीसी	htc
किम्बरली	kimberley
स्टेपल्स	staples
सीजीआई	cgi
प्रॉक्सिमा	proxima
पैरासेल्सस	paracelsas
बुकिट	bukit
सुहाना	malonaus
प्रार्थनाएं	maldos
प्रार्थनाएं	maldas
चाइनाटाउन	chinatown
बेकारी	nedarbas
बेकारी	nedarbo
चैनल्स	kanalais
चैनल्स	kanalai
पुरातत्ववेत्ताओं	archeologas
सबीना	sabina
कीटाणुशोधन	dezinfekavimo
कीटाणुशोधन	dezinfekuoti
बुल्गारियाई	bulgarų
क्लिपर	clipper
पेरेज़	peres
मशीनीकरण	mechanizacijos
और}}	ir}}
याक़ूब	džeikobas
हिरोशी	hiroshi
जुंग	jung
ड्रेसडेन	dresden
त्राजान	trajanas
अण्णा	ana
अण्णा	anna
ओल्गा	olga
नास्त्रेदमस	nostradamas
टीएनटी	tnt
निको	niko
हुन	hun
वार्बलर	pečialinda
शैनन	shannon
अम्लीयता	rūgštingumo
अम्लीयता	rūgštingumas
रानो	rano
एचपीवी	žpv
विज़ार्ड	vedlys
विज़ार्ड	burtininkas
प्रतिज्ञाओं	įsipareigojimai
भगोड़े	bėglys
डेट्रॉयट	detroito
दस्तावेज़ीकरण	dokumentacija
दस्तावेज़ीकरण	dokumentai
दस्तावेज़ीकरण	įrodymai
दस्तावेज़ीकरण	dokumentacijos
दस्तावेज़ीकरण	dokumentus
मेव	meo
फ्रेडेरिक	frédéric
लोभी	šiaudeliai
तारकोल	deguto
एक्रिलिक	akrilo
व्यूअर	žiūrovų
एटीआर	atr
कोए	coe
मिन्स्क	minsko
रेजिना	regina
हुक्का	kaljanas
लाउ	lau
टोफू	tofu
सोचो	manau
डीएसपी	dsp
पेजमेकर	pagemaker
