மற்றும்	và
அமுண்ட்சென்	amundsen
நெஸ்டர்	nestor
ஹேக்கர்	hacker
மறைக்கவும்	giấu
மறைக்கவும்	trốn
மறைக்கவும்	ẩn
உரோசலிண்டு	rosalind
முடக்கப்பட்ட	tắt
ஹோலிஸ்	hollis
மறைக்கப்பட்டது	phone
மறைக்கப்பட்டது	ẩn
வியாஸ்	vyas
அப்ரிடி	afridi
சித்ரால்	chitral
மோலடோவ்	molotov
உலரும்	sấy
மேசி	macy
பர்கெசு	burgess
கைதுகள்	arrests
இதா	lda
இதா	ida
சர்குஜா	surguja
மீட்டெடுப்பு	recovery
கெரென்சுகி	kerensky
சூமான்	schumann
பீப்	beep
பீப்	bíp
பீப்	peep
பீப்	chíp
ஸ்பிரிங்ஃபீல்ட்	springfield
மாலேகான்	malegaon
மனாகுவா	managua
நவரோ	navarro
கிம்மல்	kimmel
மௌரீன்	maureen
திரைச்சீலைகள்	rèm
ரெக்கி	reggie
பிராட்போர்ட்	bradford
ரிஸ்வான்	rizwan
பிரகாசமாகவும்	aro
பொய்கள்	lies
பொய்கள்	nằm
லெர்மன்	lerman
ஹியுன்	hyun
சோகத்தை	buồn
சோகத்தை	sadness
சோகத்தை	sầu
சோலன்	solan
பொலிஞ்சர்	bollinger
லெவண்ட்	levant
கஜகஸ்தான்	kazakhstan
கொடுத்தோம்	tặng
ப்ராம்	prom
சீட்டா	zeta
ஈஸ்ற்மன்	eastman
யோகன்னிசு	iohannis
கைம்பெண்கள்	widows
பர்ரா	barra
ராமேஸ்வரத்தில்	rameswaram
ஷட்டர்	shutter
கொத்திப்	perched
கெக்	kek
பேட்ஸ்மேன்	batsman
கொலோண்டை	kollontai
கமிங்	cuming
போவி	bowie
வேகத்தோடு	xylanh
மேம்	mam
மெர்வ்	merwe
நொய்	noy
ஸ்டிக்லிட்சு	stiglitz
ஷான்சி	shaanxi
பப்போவ்	popov
பல்லுயிர்ப்பரவல்	biodiversity
காஸ்ட்னர்	costner
பேனிஸ்டர்	melomys
வேஸ்ட்	tây
செல்வச்செழிப்பு	bonanza
ராவத்	rawat
ஃபேரர்	farrer
ஹிர்ஸ்ட்	hirst
செர்வுட்	sherwood
சமராசு	samaras
மெலனி	melanie
இனைப்பு	hã
இனைப்பு	bond
வூரி	woori
ஒரோமோ	oromo
லோலா	lola
அக்கிரஹாரம்	agraharam
ஃப்ராங்க்ளின்	franklin
அலோக்	alok
வாசர்	vassar
லாக்கர்	tủ
லாக்கர்	locker
கிலென்ஹால்	gyllenhaal
பர்போசா	barbosa
கிரீன்பீஸ்	greenpeace
பர்ரோசு	burroughs
கும்ரான்	qumran
மார்கோஸ்	marcos
ஃபெரேரா	ferreira
பார்னெட்	barnett
பிளெரோவியம்	flerovi
அரூப்	arup
லீற்றர்	kiệu
அகலங்கள்	widths
குட்மேன்	goodman
ஆன்டிகுவா	antigua
ஜெப்ராய்	geoffroy
ஸ்டெர்ன்ஸ்	stearns
ஈஸ்டன்	easton
சூபிக்	subic
கரியால்	gharial
ஹெலெனா	helena
ஹிடேகி	hideki
லெனோவா	lenovo
கார்ட்டியர்	cartier
மார்லின்	marlin
நொயெல்	noelle
அமிழ்தல்	immersion
முத்தமிட்டு	hôn
முத்தமிட்டு	kiss
டோபியாஸ்	tobias
சியென்னா	sienna
பிரசல்ஸ்	bruxelles
பிரசல்ஸ்	brussels
கில்கிட்	gilgit
ஃபிர்த்	firth
கிரீர்	greer
ஹாலம்	hallam
பிரபஞ்சவியல்	cosmological
சுஷி	sushi
மூழ்கடித்தன	coronel
நஜிப்	najib
டான்சி	dancy
குட்லக்	goodluck
குவாட்ரில்லியன்	quadrillion
ஹைட்ரா	hydra
டுஷான்பே	dushanbe
கில்லர்மோ	guillermo
படுவா	padua
படுவா	padova
அகாப்பெட்டஸ்	agapetus
வல்ட்டூர்னோ	volturno
பகிர்	chia
பகிர்	share
கூன்டர்	günter
ஸ்கூப்	scoop
ஸ்கூப்	múc
தாயாசுடீ	tajacu
கோஃபி	kofi
சாண்டோஸ்	santos
என்றென்றைக்கும்	forever
என்றென்றைக்கும்	mải
நவாசா	navassa
அவெஞ்சர்ஸ்	avengers
நெப்டியூனியம்	neptuni
சர்லீஃப்	sirleaf
பொசுபோரசு	bosphorus
காரெத்	gareth
யாக்கோபுசன்	jakobson
பிரிட்ஜர்	bridger
லோதியன்	lothian
ஐவண்ணக்கிளி	ara
லூகர்	luger
மினாங்கபாவு	minangkabau
மென்மி	lepton
ரோஷ்	rosh
கரேனினா	karenina
குசாக்	cusack
பேக்கரி	bakery
ரத்லம்	ratlam
ஹத	hata
பதிலைப்	tời
ஹேமன்	hayman
அர்சென்	arsène
முர்சி	morsi
சென்குப்தா	sengupta
ழவாகிரி	zawahiri
புல்டாக்	bulldog
வோல்வோ	volvo
ஹெரான்	heron
ஹெரான்	diệc
மேக்புக்	macbook
நியாயமாக	fair
ஸ்திராஸ்பூர்க்	strasbourg
டாட்ஸ்	dodds
ஸ்டேசி	stacey
ஸ்டேசி	stacy
பொடுகு	gàu
ஜோஹான்சன்	johansson
தெய்ன்	thein
அராஸ்	arras
மலிவுச்	perceptions
ஓசுனி	hosni
பிளாப்	đốm
ப்ராடி	brady
ஓமுரா	ōmura
சத்தோசி	satoshi
ராசொய்லினா	rajoelina
யோசி	nghĩ
செல்சியா	chelsea
பொறளை	borella
ரோமெல்	rommel
ஹாப்சன்	hobson
சமாரியன்	samaritan
யூர்ட்	yurt
லம்பார்ட்	lombard
கரகா	caraga
#தென்	#nam
நசுகா	nazca
சைரன்	siren
வஹாப்	wahab
கோமாச்சி	komachi
ஷர்மான்	sharman
பிரிஸ்டினா	pristina
பிசிஐ	pci
வுல்மர்	woolmer
ட்ரெஸ்	tres
சுச்	cúc
சுச்	cuc
பேயை	bae
ஹிக்	hic
சப்பை	pug
சந்தேகங்களும்	linh
டேரில்	daryl
எதிப்பு	moise
கப்புசின்	capuchin
கப்புசின்	cebus
டிக்ஸ்	cu
யுஜினி	eugenie
வாட்டர்கேட்	watergate
பரு	đặc
பரு	mụn
கிரகமாக	kinda
தொப்பை	bụng
லிலியன்	lilian
கிளாடியா	claudia
அழை	gọi
அழை	call
அழை	cẩm
பிங்கம்	bingham
ஏரின்	arin
ஹடூப்	hadoop
அண்ட்சிரனனா	antsiranana
பலாங்கீர்	balangir
நெக்	nek
கலத்ராவா	calatrava
காணக்கூடியது	bien
உறைபொதியாக்கம்	encapsulation
தலத்	talat
ஹாம்ப்டன்	hampton
சாண்டோரோ	santoro
பேட்கேர்ள்	batgirl
மரின்ஸ்கி	mariinsky
டின்டால்	tyndall
#உலகம்	#giới
லென்னி	lenny
பெசிமர்	bessemer
சிங்க்கோ	cinco
ஜாஸ்பர்	jasper
புங்	phùng
பெரேஸ்	perez
குவைன்	quwain
ஹஜ்ரத்	hazrat
வேலண்டைன்	valentine
காரு	garu
ரௌஸ்	raus
தனிப்பட்டதாக	tư
பவர்புக்	powerbook
பெரல்மான்	perelman
சார்ஜர்	sạc
சார்ஜர்	charger
மெட்டாலிக்கா	metallica
கலீலி	khalili
மயூரி	mayuri
ருடோல்ப்	rudolf
சாலியரி	salieri
பஃப்	kéo
நயாகட்	nayagarh
கீரா	keira
நாவே	mysterium
இரஃப்லேசியா	rafflesia
யாமானாக்கா	yamanaka
பப்பியாமெந்தோ	papiamento
பெர்டி	bertie
அயேந்தே	allende
கத்தாரி	qatari
கிளாடியேட்டர்	gladiator
ஸ்பாட்லைட்	spotlight
சயாப்	sayyaf
ஃபெல்டன்	felton
மல்க	malka
கிரெட்ச்மன்	kretschmann
நூலடைவு	bibliography
கன்லிஃப்	cunliffe
#அன்பு	#love
லவுடோக்கா	lautoka
ஸ்வாதி	swati
ஜெர்விஸ்	jervis
ஹ்வா	hwa
ஈருருமை	dimorphism
பாடுங்கள்	ca
பாடுங்கள்	hát
சிறீகாகுளம்	srikakulam
சினாவத்ரா	shinawatra
பெட்டுனியா	petunia
ஈகோ	ego
ராண்டல்	randall
எசன்	essen
ஆக்டோபஸ்	octopus
பேரமீசியம்	paramecium
வெண்டர்	venter
அகநச்சு	endotoxin
புரோட்டன்	broughton
மூட்	mood
அப்சல்	afzal
பிரமாண்டம்	grand
ஹிப்பி	hippie
சூல்ட்சு	schulze
குறிஞ்சா	sylvestre
செரிப்	serif
உறைகிறது	cóng
உருளைப்புழு	nematode
உயிரிவளி	biogas
சிஏ	ký
ஹெம்ஸ்வர்த்	hemsworth
டிஸ்டில்லரி	distillery
ஹேரிங்	haring
குறிப்பிலா	rand
குறிப்பிலா	cuốc
குறிப்பிலா	nét
ஸ்டோர்ம்	strom
சிபிலிசு	syphilis
கமலி	kamali
பிடரிக்கோடன்	sphenodon
கிளான்சி	clancy
ஊன்றுகோல்	nạng
ஏர்ஃகாட்	earhart
ரோஸ்வெல்	roswell
யெகோவா	jehovah
உல்சுடன்கிராஃப்ட்	wollstonecraft
முத்தங்கள்	hôn
பியான்கி	bianchi
கிரிஸ்டன்	kirsten
ஒட்டகச்சிவிங்கி	giraffe
காமர்லிங்	kamerlingh
பெலிண்டா	belinda
யூனிஸ்	younis
முள்ளு	annona
ஃபேபியோ	fabio
பலகம்	tấm
சுனோ	suno
புல்டாணா	buldana
தியெரி	thierry
வூடு	voodoo
எம்மெட்	emmett
கரகரப்பு	soar
வாட்டிய	nướng
ஹோமோசிஸ்டீன்	homocysteine
சுகா	suga
ஃபிட்ஸ்கெரால்ட்	fitzgerald
ஹார்வுட்	harwood
அதிர்ஷ்ட	fortune
அதிர்ஷ்ட	lường
அதிர்ஷ்ட	may
அதிர்ஷ்ட	lucky
பெரிதா	zoom
ராஜ்ஷாஹி	rajshahi
கேந்திராபடா	kendrapara
ஆக்சின்	auxin
கஷ்டமான	mẫn
லாலிபாப்	lollipop
உலி	uli
போசா	bhoja
லாகோஸ்	lagos
டுரான்ட்	durant
சந்தாளி	santali
சைலஸ்	silas
வாஹித்	wahid
கரீம்கஞ்சு	karimganj
பெய்ன்ஸ்	baines
பெலூச்சி	bellucci
தல்மூத்	talmud
அட்கின்சு	adkins
ஓக்ஸ்	oaks
ஓக்ஸ்	sồi
ஸ்கின்னர்	skinner
கவ்லி	cowley
தெதைஸ்	tethys
