категория	kategorya
рисуване	drawing
специфичен	tukoy
специфичен	tiyak
специфичен	partikular
клип	clip
изрично	kalaswaan
ефективност	husay
ефективност	kahusayan
ефективност	bisa
ефективност	birtud
ефективност	pagtatanghal
ефективност	pagganap
мишки	mice
мишки	mouse
мишки	daga
замества	papalitan
индо	indo
агрипа	agripa
тесни	makipot
тесни	paliitin
тесни	makitid
убиец	killer
убиец	mamamatay
монреал	montreal
напояване	patubig
емирства	emirates
доверие	tiwala
доверие	kagitingan
доверие	magtiwala
доверие	pinagkakatiwalaan
доверие	tiwala
доверие	trust
шеф	chef
курорт	resort
традициите	tradisyon
изпълнителни	executive
тонга	tonga
посоки	direksiyon
затворена	nakasara
затворена	sarado
затворена	saradong
глад	kagutuman
глад	istarbasyon
глад	gutom
трек	trek
триъгълник	tatsulok
комикс	komiks
комикс	comic
болен	nagkasakit
болен	maysakit
болен	sick
тютюн	tabako
лукас	lucas
лукас	lukas
царски	regal
линк	link
хълмове	burol
хълмове	hills
изобретател	imbentor
чан	chan
изпрати	magpadala
изпрати	ipadala
изречения	pangungusap
първична	primal
първична	pangunahing
първична	pangunahin
таймс	times
таймс	beses
жлези	glandula
жлези	gland
улицата	kalye
отразяват	ipakita
маркетинг	pamimili
маркетинг	marketing
верона	verona
реклами	ads
реклами	patalastas
реклами	pagpapatalastas
реклами	advertising
разрушени	nawasak
бейкър	baker
нула	sero
нула	zero
кризата	sakuna
кризата	krisis
изписана	pinalabas
органите	organo
органите	organs
забележка	tala
забележка	tandaan
доналд	donald
колекции	collections
султана	sultana
султана	sultan
етика	ethics
цивилни	civilian
цивилни	sibilyan
путин	putin
представено	ipinapakita
представено	iharap
представено	iniharap
представено	isinumite
бит	bit
бит	kinagat
плод	prutas
имението	mansion
имението	manor
доктрина	doktrina
доктрина	doctrine
еволюцията	evolution
еволюцията	ebolusyon
рицар	knight
неправилно	mali
тото	toto
плаща	nagbabayad
оригинален	orihinal
католици	katoliko
твърд	kompanya
твърд	matibay
твърд	solid
твърд	hard
твърд	mahirap
твърд	matibay
развит	binuo
вавилон	babilonya
вавилон	babylon
умрял	namatay
значения	kahulugan
невада	nevada
планети	planets
месопотамия	mesopotamya
молекули	molecules
наляво	natitira
наляво	pakaliwa
наляво	iniwan
наляво	naiwan
наляво	kaliwa
дакота	dakota
радиус	radius
здрави	healthy
здрави	malulusog
здрави	malusog
ориз	palay
ориз	rice
ориз	kanin
ориз	bigas
дванадесет	labindalawang
дванадесет	dose
желязна	bakal
желязна	iron
ястия	pagkain
ястия	pinggan
същността	kakanyahan
дискове	cd
хелзинки	helsinki
анкара	ankara
мирно	mapayapang
мирно	mapayapa
ръсел	russel
ръсел	russell
прогрес	progreso
изпратена	naipadala
изпратена	ipinadala
изпратена	nagpadala
цветни	colored
цветни	kulay
човешко	pantao
човешко	tao
човешко	makatao
човешко	human
процесите	proseso
галерии	galleries
изпълнен	napuno
леля	auntie
леля	tita
леля	tiyahin
леля	tita
леля	tiya
контузия	injury
контузия	pinsala
скок	tumalon
скок	leap
цикъла	siklo
цикъла	cycle
цикъла	ikot
частична	partial
частична	bahagyang
люк	luke
люк	lucas
съпротивление	paglaban
съпротивление	pagtutol
ресторант	restawran
ресторант	kainan
ресторант	restaurant
дева	virgo
дева	deva
андреас	andreas
казан	kazan
слънчеви	maaraw
слънчеви	sunny
слънчеви	solar
лусия	lucia
победителите	winners
въздушно	aerial
въздушно	hangin
въздушно	himpapawid
арагон	aragon
азиатски	asyano
азиатски	asian
умерено	katamtaman
анатомия	anatomiya
истинска	real
стан	stan
журито	hurado
образователни	educational
формиране	formation
агенцията	ahensiya
агенцията	agency
добави	magdagdag
добави	add
добави	idagdag
разработени	binuo
сиво	gray
сиво	abo
сиво	grey
хордови	kordata
условно	conditional
календара	kalendaryo
археолог	archaeologist
сфорца	sforza
тъмна	madilim
тъмна	maitim
тъмна	dilim
костите	bones
костите	buto
пръст	daliri
пръст	finger
пръст	toe
параметър	parameter
единна	unified
астрономия	astronomiya
президентските	presidential
сокол	falcon
изкуствен	artipisyal
изкуствен	artificial
великден	pagkabuhay
великден	easter
неочаквано	biglaan
неочаквано	unexpected
сейшели	seychelles
агенти	agents
организирано	maayos
донякъде	medyo
нормандия	normandia
построено	nakapaloob
построено	binuo
спортно	palakasan
спортно	isports
спортно	sports
остро	matalim
остро	pagkagising
остро	malalang
остро	matinding
стихотворение	tula
стихотворение	tulang
руините	makawala
финландски	pinlandes
дистанция	layo
дистанция	distansya
дистанция	distansiya
клеопатра	cleopatra
пирамида	pyramid
психологията	sikolohiya
магнус	magnus
роналд	ronald
катар	qatar
създателите	gumagawa
създателите	makers
тясна	makipot
тясна	paliitin
тясна	makitid
