மற்றும்	そして
இகோர்	イーゴリ
காலுறை	靴下
கொமோடோ	コモド
வற்றல்	スキニー
தடு	ブロック
பிளாக்வெல்	ブラックウェル
பாராசூட்	パラシュート
பாகிஸ்தானி	パキスタン
வழங்கியதன்	授与
போவா	boa
போவா	ボア
தெரியாதவர்	不明
ராப்பா	ラパ
ஹெமிங்வே	ヘミングウェイ
முடக்கப்பட்டது	無効
கேள்விக்குப்	質問
கேள்விக்குப்	疑問
ரொக்கம்	現金
ட்ரக்	トラック
துணையலகு	論証
திட்டமிடப்படாத	無計画
இனச்சேர்க்கை	交尾
நாபா	ナパ
ஜென்கின்ஸ்	ジェンキンス
ஹொக்கைடோ	北海道
கான்ட்	ガント
டிக்கின்ஸ்	ディケンズ
லேபிள்	ラベル
நன்றியுடன்	感謝
உற்சாக	気分
உற்சாக	フィーリング
அபாயகரமானது	危険
காட்சியமைப்பு	風景
காட்சியமைப்பு	景色
சாயமேற்றல்	染色
பிரீசிட்லி	プリーストリー
டயலாக்	台詞
பிரசியோடைமியம்	プラセオジム
நிராகரிப்பு	拒絶
முதிராத	未熟
ஜெல்	ジェル
ஜெல்	ゲル
குரைக்கும்	吠える
கிளையன்ட்	クライアント
கற்குழம்பு	マグマ
இழுப்பது	ウィズ
ஹிட்டாச்சி	常陸
ஹிட்டாச்சி	日立
கேமிங்	ゲーム
பைத்தியக்காரன்	狂人
பைத்தியக்காரன்	気違い
நவோமி	ナオミ
வரவுகள்	到着
படைப்பிரிவில்	連隊
மல்பெரி	クワ
இரகசியங்கள்	秘密
சாட்விக்	チャドウィック
செர்ஜி	セルゲイ
கட்ஸ்	カッツ
கால்கரி	カルガリー
வால்ஷ்	ウォルシュ
உட்பொதிந்த	組み込み
ஆரோக்கியமற்ற	不健康
ஆடம்பரம்	贅沢
ரிகா	リガ
பீகிள்	ビーグル
சோனார்	ソナー
ஹோர்	ホーア
பவுடர்	粉末
பவுடர்	パウダー
கருத்தோட்டம்	パラダイム
காங்க்	カン
சுரினாம்	スリナム
சூரை	マグロ
சூரை	ツナ
மிதுனம்	ジェミニ
வீச்சுப்	振幅
அருவ	多神教
மேய்ந்த	放牧
ஏலியன்	エイリアン
மேப்பிள்	メープル
மேப்பிள்	カエデ
சிறப்பானவை	注目
அனிலின்	アニリン
அறுகோணம்	六角形
காரியத்தை	情事
காரியத்தை	浮気
மொன்டேகு	モンタギュー
லீப்சிக்	ライプツィヒ
சாதா	無地
சாதா	平野
திமிங்கலம்	クジラ
ஃபெஸ்	フェス
ரீல்	リール
வேன்டும்	イメチェン
ஸ்டோக்ஸ்	ストークス
சந்தோஷமாக	ハッピー
சந்தோஷமாக	幸せ
டேப்லெட்	タブレット
பிடித்தவர்கள்	お気に入り
செர்	シェール
வெல்க	win
வெல்க	勝利
வெல்க	勝ち
வெல்க	勝つ
முன்னேற்பாடு	準備
முன்னேற்பாடு	調製
முன்னேற்பாடு	仕込み
முன்னேற்பாடு	調合
சாக்லெட்	チョコレート
ஒஸ்மான்	オスマン
பேசுங்கள்	喋る
பேசுங்கள்	speak
அளவில்லா	無制限
டவுன்டவுன்	下町
சந்தித்தேன்	met
சார்லோட்	シャルロット
ஹூவர்	フーヴァー
வாவ்	wao
வாவ்	wow
நாக்ஸ்	ノックス
ஸ்கார்ப்பியன்ஸ்	サソリ
ஓமம்	オレガノ
ஹாப்பர்	ホッパー
பமீலா	パメラ
ஜிம்பாப்வே	ジンバブエ
சரிபார்	認証
சரிபார்	検証
சரிபார்	検証
சரிபார்	validate
சரிபார்	精算
சரிபார்	チェック
லாட்ஜ்	ロッジ
சாகுபடிக்கு	栽培
வெயிலின்	ヒート
கோனி	コニー
அத்லோன்	athlon
பிப்	pip
தீர்க்கதரிசனம்	予言
தீர்க்கதரிசனம்	預言
ஸ்தலங்கள்	衝動
பீபீ	ビビ
ஹிரூ	広尾
பிரீஸ்	プレア
கென்னி	ケニー
ஆன்ட்ரூஸ்	アンドリュース
பரேட்டோ	パレート
தவிர்த்தது	スキップ
சோம்பு	アニス
டெக்னிக்	テクニック
டெக்னிக்	技法
சோலி	クロエ
ஜேஸ்	ジャズ
மெக்கெல்லன்	マッケラン
அன்னாசி	パイナップル
குழுவைப்	集団
குழுவைப்	グループ
இடுகையில்	ポスト
இடுகையில்	投稿
புன்	洒落
அசைகள்	音節
தொலைபேசியை	電話機
சிரித்த	笑顔
நகோயா	名古屋
இயல்பிருப்பு	デフォルト
ராக்ஃபெல்லர்	ロックフェラー
ஆக்டேவியா	オクタウィア
ஆக்டேவியா	オクタヴィア
டெமோ	デモ
ஒஸ்வால்ட்	オズワルド
பாரெட்	バレット
ஹயபுசா	はやぶさ
கையாடல்	横領
கிமேஜி	姫路
கிராஃபிக்	グラフィック
நிக்கோசியா	ニコシア
நினைவுகளில்	思い出
ஈரமாக	濡れ
வங்கியாளர்	銀行員
பாரபட்சம்	害する
பாரபட்சம்	偏見
பாரபட்சம்	先入観
கத்தரிக்கோல்	ハサミ
கத்தரிக்கோல்	はさみ
குஞ்சம்	タッセル
மோலினா	モリーナ
அஞ்சலை	郵便
அஞ்சலை	メール
கைட்டின்	キチン
பைபர்	パイパー
காரிக்	キャリック
ஹம்சா	ハムザ
சிலநேரம்	時々
சிலநேரம்	ときどき
மில்வாகி	ミルウォーキー
ஃபுல்டன்	フルトン
சாதாரணம்	シンプル
சாதாரணம்	簡単
சாதாரணம்	単純
சாதாரணம்	普通
சாதாரணம்	ノーマル
மோலி	モリー
வரவேற்பறை	ロビー
சோபி	ソフィー
குளோனிங்	クローニング
எலினா	エレナ
லாசன்	ローソン
நியூரம்பெர்க்	ニュルンベルク
கோமி	コミ
படியுங்கள்	読み
படியுங்கள்	読み込み
படியுங்கள்	読み取り
படியுங்கள்	読む
விகுதிகள்	サフィックス
பதிவகங்கள்	レジスタ
டையால்	グリコール
அஸ்தானா	アスタナ
டாஃப்ட்	タフト
ஆஃப்செட்	オフセット
பெஞ்ச்	ベンチ
படித்தது	読み
படித்தது	読み込み
படித்தது	読み取り
படித்தது	読む
சாறுகள்	エキス
சுமோ	相撲
மூடகம்	マントル
தாராண்மையியம்	自由主義
என்ரிக்	エンリケ
தேடுகிறது	検索
யமஹா	ヤマハ
மனஅழுத்தம்	ストレス
ஹ்சுன்	シュン
மைனஸ்	マイナス
பேட்டிங்	打撃
சுகாதாரத்தை	衛生
பாஸ்தா	パスタ
மெர்லின்	マーリン
நெடுவரிசை	カラム
நெடுவரிசை	カラム
சகோ	bro
புனைப்பெயர்கள்	愛称
புனைப்பெயர்கள்	ニックネーム
வருத்தமும்	後悔
நன்கொடைகளை	募金
நன்கொடைகளை	寄付
கண்ணிமை	まぶた
விளம்பரப்படுத்தல்	広告
ஃபின்	フィン
மாணவராகவும்	oed
நோவாக்	ノヴァク
பெஸ்லான்	ベスラン
முகப்பரு	ニキビ
