और	en
पहलवान	worstelaar
रैंक	rangschikking
रैंक	rang
रैंक	rangschikken
अपूर्ण	onvolmaakte
अपूर्ण	incompleet
अपूर्ण	onvolledige
अपूर्ण	incomplete
अपूर्ण	onvolledig
डेल	dale
डेल	del
डेल	dell
दूरदर्शी	visionair
दूरदर्शी	telescoop
शुक्राणु	sperma
लीवर	hendel
लीवर	hefboom
वज़न	gewicht
तटस्थ	onpartijdig
तटस्थ	onpartijdige
तटस्थ	neutrale
तटस्थ	neutraal
उन्मुख	georiënteerd
उन्मुख	georiënteerde
अनुकूलित	aanpassen
अनुकूलित	geoptimaliseerd
अनुकूलित	geoptimaliseerde
अनुकूलित	aangepaste
अनुकूलित	maatwerk
अनुकूलित	aangepast
भेड़	schapen
भेड़	schaap
रैखिक	lineaire
रैखिक	lineair
इकाइयाँ	units
इकाइयाँ	eenheden
फांसी	galg
फांसी	ophanging
फांसी	rondhangen
फांसी	ophangen
फांसी	hangen
सक्रियता	activisme
सक्रियता	activiteit
प्रयोगात्मक	experimenteel
निवेशक	belegger
निवेशक	investeerder
विनियमन	regelgeving
विनियमन	regulering
विनियमन	verordening
कब्जे	bezetenheid
कब्जे	bezit
ऐनी	anne
बेला	bella
रॉकेट	raket
रॉकेट	rocket
निकालना	extractie
निकालना	winning
नॉर्वे	noorwegen
सालाना	jaarlijks
कलम	pen
कलम	enten
चूर्ण	slak
चूर्ण	slakken
चूर्ण	kruit
चूर्ण	poeder
बॉस	baas
बॉस	boss
टोरंटो	toronto
जॉर्जिया	georgië
जॉर्जिया	georgia
बसें	bussen
कोल	cole
मरे	murray
खुफिया	inlichtingen
खुफिया	inlichtingendienst
खुफिया	intelligentie
अपलोड	geüpload
अपलोड	geupload
अपलोड	uploads
अपलोड	uploaden
अपलोड	upload
नलिका	tube
नलिका	buis
अजीब	raar
अजीब	vreemd
अजीब	strange
अजीब	raar
अजीब	vreemd
अजीब	vreemde
अजीब	onhandig
अजीब	gênant
अजीब	ongemakkelijk
बोलियों	biedingen
ओबामा	obama
शॉन	shaun
शॉन	sean
अल्बर्ट	albert
ख़ैबर	khyber
बेगम	begum
आन्तरिक	intern
आन्तरिक	inwendig
वेगास	vegas
सघन	compact
सघन	compacte
सघन	gecondenseerde
सघन	dichte
चौदह	fourteen
चौदह	veertien
प्लाज्मा	plasma
छपाई	print
छपाई	afdruk
छपाई	afdrukken
छपाई	drukken
छपाई	printen
छपाई	drukwerk
छपाई	afdrukken
छपाई	drukken
छपाई	bedrukken
छपाई	printen
सर्दी	koude
सर्दी	kou
सर्दी	koud
सर्दी	winter
गिलगित	gilgit
घना	dichte
मीठा	lieve
मीठा	sweet
मीठा	zoet
मीठा	lief
सच्चाई	waarheden
सच्चाई	truth
सच्चाई	waarheid
व्यवसायों	beroepen
व्यवसायों	bedrijven
आदत	gewoonte
आज़ादी	freedom
आज़ादी	vrijheid
लड़कों	boys
लड़कों	jongens
पुण्य	deugd
स्विच	schakelaar
स्विच	switch
स्विच	wisselen
स्विच	wissel
पैन	pan
प्राध्यापक	professor
प्राध्यापक	hoogleraar
वोटों	stemmen
वोटों	stemmingen
ताजा	vers
ताजा	fris
ताजा	verse
झरने	waterval
भिक्षु	monnik
भिक्षु	monk
बलूचिस्तान	beloetsjistan
नेपोलियन	napoleon
प्रतिभागी	deelnemers
मिलाया	samengevoegd
मिलाया	samengevoegde
बोझ	lasten
बोझ	last
बोझ	lasten
आधिपत्य	hegemonie
अंडरटेकर	begrafenisondernemer
पूंछ	staart
मंडी	mandi
मेमोरियल	herdenking
मेमोरियल	memorial
मेमोरियल	gedenkteken
रीढ़	ruggengraat
रीढ़	lendenen
सेवानिवृत्त	gepensioneerde
सेवानिवृत्त	gepensioneerd
ज्येष्ठ	oudste
क्रूज़	cruz
क्रूज़	cruises
धनात्मक	positief
धनात्मक	positieve
तुम्हारी	uwe
आइस	ijs
आइस	ice
कमज़ोर	zwak
कमज़ोर	zwakken
कमज़ोर	slap
कमज़ोर	zwakke
कमज़ोर	machteloos
कमज़ोर	impotent
कमज़ोर	stom
कमज़ोर	lamme
आयुर्विज्ञान	medicijnen
आयुर्विज्ञान	geneeskunde
आयुर्विज्ञान	geneesmiddel
आयुर्विज्ञान	ayurveda
सऊदी	saoedi
अनुमोदन	goedkeuring
मोम	was
मोम	wax
सूअर	zwijnen
सूअर	varkens
सूअर	varken
सूअर	zwijn
पोत	vaartuig
सौदे	deals
सौदे	deal
मोटाई	dikte
पलायन	uitje
वर्जीनिया	virginia
दृढ़ता	volharding
दृढ़ता	doorzettingsvermogen
मुगलों	mogols
संतों	heiligen
संतों	saints
बीजगणित	algebra
मानसून	moesson
हेक्टेयर	hectare
हेक्टेयर	hectare
हेक्टेयर	hectaren
केंद्रों	centra
कार्यात्मक	functioneel
कार्यात्मक	functionele
उत्सर्जित	uitgestoten
रचनाएं	creaties
रचनाएं	samenstellingen
रचनाएं	composities
बुश	struik
बुश	bush
बुश	bosje
सपने	droom
सपने	dromen
सपने	dream
सपने	dromen
सपने	dreams
आश्चर्यजनक	verrassende
आश्चर्यजनक	verrassend
बसु	basu
छाती	borst
छाती	borstkas
घोड़ों	paarden
वॉल	prikbord
वॉल	wand
वॉल	muur
यम	yum
यम	pluto
हड्डियों	bones
हड्डियों	botten
हड्डियों	beenderen
महत्ता	belangrijkheid
महत्ता	belang
फ्रांसिस	frans
फ्रांसिस	francis
फ्रांसिस	franciscus
महानगर	metropolitan
मैनेजर	manager
मैनेजर	bedrijfsleider
कार्निवल	kermis
कार्निवल	carnaval
खिलाडी	spelers
नक्शे	kaarten
नक्शे	kaart
पाइप	pipe
पाइप	pijp
पाइप	buizen
पाइप	leidingen
पाइप	pijpen
त्रिभुज	eagle
त्रिभुज	arend
त्रिभुज	adelaar
त्रिभुज	driehoek
खलनायक	schurk
खलनायक	boef
खलनायक	slechterik
खलनायक	schurken
ईस्टवुड	eastwood
रूम	kamers
रूम	kamer
मैक्सिको	mexicaanse
मैक्सिको	mexico
जज	rechter
जज	judge
जज	oordelen
नरसिंह	narasimha
पुरातन	antiek
पुरातन	antieke
व्यवसायिक	beroepsgroep
व्यवसायिक	beroep
अल्फा	alpha
अल्फा	alfa
अल्फा	alfa
डालर	dollar
छद्म	pseudo
निशाना	doel
निशाना	doelwit
ईस्टर	pasen
ऑटोमोबाइल	automobiles
ऑटोमोबाइल	automobiel
राउंड	ronde
राउंड	rondje
राउंड	round
राउंड	rond
बेरी	beri
बेरी	bes
बेरी	berry
बेरी	bessen
नरम	soft
नरम	zachte
नरम	zacht
रोमांटिक	romantische
रोमांटिक	romantisch
रोमांटिक	romanticus
गेंदबाज	bowler
जन्मदिन	verjaardagen
जन्मदिन	verjaardag
जन्मदिन	jarig
काँच	glas
काँच	glazen
सूप	soep
नेट	net
नेट	netto
नेट	netten
जेरिको	jericho
टैगोर	tagore
हॉप	hop
उत्परिवर्तन	mutaties
उत्परिवर्तन	mutatie
ओपेरा	opera
मैट्रिक्स	matrix
जार्ज	joris
जार्ज	george
कौर	kaur
बिल्ली	poes
बिल्ली	kat
क्षुद्रग्रह	asteroïden
क्षुद्रग्रह	asteroïde
आसमान	hemel
आसमान	lucht
आसमान	sky
आसमान	luchten
मिनी	mini
क्रियाएँ	activiteiten
क्रियाएँ	activiteit
क्रियाएँ	werkwoorden
क्रियाएँ	acties
क्रियाएँ	activiteit
वैली	wally
याचिका	petitie
याचिका	verzoekschrift
सुविधाजनक	handig
सुविधाजनक	handige
स्नेह	affectie
स्नेह	genegenheid
फेसबुक	facebook
जैक्सन	jackson
चोर	chor
चोर	dieven
चोर	dief
कॉपी	gekopieerd
कॉपी	kopiëren
कॉपी	kopieer
कॉपी	kopie
कॉपी	kopieën
कॉपी	afschriften
कॉपी	exemplaren
केप	cape
केप	kaap
मौसमी	seizoensgebonden
भेजी	verstuurd
भेजी	verzonden
भेजी	gestuurd
कमेटी	commissie
कमेटी	comité
मौजूदगी	aanwezigheid
दोस्ती	vriendschap
बम्बई	bombay
पंप	pomp
पंप	pompen
दाने	korrels
एयरबस	airbus
सील	verzegelen
सील	zegel
सील	zeehond
सील	verzegeling
आभासी	virtueel
आभासी	virtuele
सलीम	salim
नक्काशी	graveren
नक्काशी	gravure
नक्काशी	snijden
विचलन	afwijking
डबिंग	nasynchronisatie
डेविस	davis
होस्ट	organisator
होस्ट	gastheer
होस्ट	host
होस्ट	gastheren
जलाशय	stroomgebied
जलाशय	bekken
ऋणात्मक	negatieve
ऋणात्मक	negatief
जवान	jonge
जवान	jong
जवान	young
सूफी	sufi
डॉग	hond
डॉग	hondje
टूल	tools
टूल	gereedschap
टूल	gereedschappen
टूल	hulpmiddelen
टैक्सी	taxi
