மற்றும்	그리고
பெயர்ச்சி	대체
பெயர்ச்சி	바꾸기
தற்செயலாக	우연히
சமத்துவம்	중립성
சமத்துவம்	중립
சமத்துவம்	평등
சமத்துவம்	평등주의
நடப்பில்	진행중
நடனங்கள்	댄스
நிபந்தனைகள்	조건
விடு	떠나
விடு	떠나기
விடு	방울
விடு	drop
விடு	떨어뜨리기
விடு	드롭
அலபாமா	앨라배마
அன்ட்ரூ	앤드류
அன்ட்ரூ	앤드루
அன்ட்ரூ	안드레아
ரேகை	경도
பாலைவனத்தில்	사막
லூசியானா	루이지애나
எறிந்து	깁스
எறிந்து	캐스트
எறிந்து	캐스팅
தந்திரம்	속임수
தந்திரம்	트릭
அறிவார்ந்த	지능형
மதிப்பாய்வு	검토
மதிப்பாய்வு	검토하기
மதிப்பாய்வு	검수
மதிப்பாய்வு	리뷰
ஆர்எஸ்எஸ்	rss
நேர்மை	정직
நேர்மை	성실
பொறாமை	질투
பொறாமை	질투
அவுட்லுக்	outlook
அவுட்லுக்	전망
அவுட்லுக்	아웃룩
சூசன்	수잔
காமெடி	코미디
காமெடி	희극
காமெடி	코메디
நையாண்டி	풍자
கமிட்டி	위원회
தீராத	만성적인
தீராத	만성
இப்ராஹிம்	이브라힘
இப்ராஹிம்	아브라함
முத்துக்கள்	진주
ஆமைகள்	거북
ஆமைகள்	거북이
அலெக்சாந்திரியா	알렉산드리아
புள்ளிவிவர	통계학
ஜூலியஸ்	줄리어스
ஈஸ்ட்	효모
பரிணாமம்	에볼루션
பரிணாமம்	진화
பரிணாமம்	진화론
பங்கேற்பு	참가
பங்கேற்பு	참여
பங்கேற்பு	참석하기
பங்கேற்பு	참석
சோலார்	태양광
சோலார்	태양
மேகங்கள்	구름
கேம்ஸ்	게임
நீரோ	nero
பூத	물리적
பூத	물리
நெரிசல்	혼잡
வாய்க்கால்	운하
இறைவனிடம்	주님
கொலராடோ	콜로라도
வளாகங்கள்	캠퍼스
முதலீட்டாளர்	투자가
முதலீட்டாளர்	투자자
உணரிகள்	센서
சோர்வு	피로
சோர்வு	피곤한
எவரெஸ்ட்	에베레스트
திறக்க	오픈
திறக்க	열기
வானியற்பியல்	천체물리학
இடைவெளிகள்	공간
இடைவெளிகள்	공백
இரவும்	밤에
இரவும்	나이트
அத்தியாவசிய	필수
ஏதுமில்லை	없음
முன்னோக்கி	전진
முன்னோக்கி	전달
முன்னோக்கி	앞으로
உணவாகும்	grub
பயன்முறை	모드
பெர்க்சையர்	버크셔
ஜிமெயில்	gmail
கவர்ச்சியான	섹시한
கவர்ச்சியான	섹시
பேழை	카세트
தெருக்கள்	거리
தெருக்கள்	길거리
ஆர்ச்சர்	아처
கீரை	시금치
சன்னி	써니
சன்னி	화창한
சன்னி	맑음
பாதுகாக்கவும்	보호하기
பாதுகாக்கவும்	protect
பாதுகாக்கவும்	보호
மோட்சம்	헌신
பயிற்சியாளர்கள்	코치
பேசுகிறது	말하기
ஈடுபட்டுள்ள	약혼
ஏழ்மை	가난
ஏழ்மை	빈곤
பயங்கர	끔찍한
மேலாளர்கள்	매니저
மீதம்	균형
மீதம்	밸런스
மீதம்	잔액
மீதம்	남음
மீதம்	좌파
மீதம்	왼쪽
பீச்	복숭아
பீச்	복숭아
பீச்	피치
லுட்விக்	루트비히
லுட்விக்	루드비히
நெற்றியில்	이마
பொறுப்பான	책임
பொறுப்பான	책임감
கன்று	종아리
கன்று	송아지
தீவிரவாதம்	테러리즘
தீவிரவாதம்	테러
குறுக்கீடு	인터럽트
குறுக்கீடு	간섭
எள்	참깨
வடிவமைக்க	설정
மனப்பான்மை	태도
எட்ஜ்	엣지
எட்ஜ்	모서리
எட்ஜ்	edge
செய்கிறான்	원인
மாவீரன்	전사
மாவீரன்	워리어
டொமினிக்கன்	도미니카
ஆன்மீகம்	정신적
மெகாடெத்	메가데스
அனைவருமே	everybody
அனைவருமே	다들
உள்நாட்டில்	국소
வியூகம்	전략
மாம்பழம்	망고
கழுதை	당나귀
வயிற்றுப்போக்கு	설사
நம்பிக்கையுடன்	바라며
கிரகம்	행성
கிரகம்	플래닛
தலைக்கு	헤드
தலைக்கு	머리
மாறிவிட்டது	변경되었습니다
மாறிவிட்டது	바꿨다
மாறிவிட்டது	변경됨
மியாமி	마이애미
பொறித்த	튀김
பொறித்த	볶음
நிக்கோலஸ்	니컬러스
நிக்கோலஸ்	니콜라스
நிக்கோலஸ்	니콜라우스
கொரில்லா	고릴라
நானா	nana
மோகம்	열정
தெரிவித்துக்	방문
கால்நடைகள்	가축
ஓட்டோ	오토
நாளைய	내일
சிர்க்கோனியம்	지르코늄
சந்தர்ப்பம்	맥락
சந்தர்ப்பம்	문맥
ஆண்டர்சன்	앤더슨
சிக்னல்	신호
சிக்னல்	신호기
சிக்னல்	시그널
மோடம்	모뎀
கிளென்	글렌
கிளென்	글렌
காபூல்	카불
பேச்சாளர்கள்	스피커
எலிகள்	mice
எலிகள்	생쥐
வைன்	와인
வைன்	포도주
வாடிக்கையாளரின்	클라이언트
பட்டினி	굶주림
பட்டினி	기아
திறக்கும்	오프닝
திறக்கும்	개봉
மருமகன்	조카
கிரகங்கள்	행성
காவி	사프란
தோழன்	짝꿍
தோழன்	메이트
நாட்டியம்	댄스
நாட்டியம்	무용
நிறைவுற்ற	포화
கடனை	채무
கடனை	부채
உபரி	엑스트라
உபரி	잉여
அனுபவ	exp
குட்டிகள்	컵스
குட்டிகள்	강아지
மணமகள்	신부
நிரூபிக்க	증명
சொல்லாட்சி	수사학
ஒலிகள்	소리
ஜோர்டான்	조던
ஜோர்டான்	조르당
பிரபஞ்சம்	우주
பிரபஞ்சம்	은하
பிரபஞ்சம்	갤럭시
சிறுநீரகம்	콩팥
சிறுநீரகம்	신장
மறக்க	잊어
பிளாங்க்	플랑크
நடித்தது	주연
நடித்தது	출연
ரூபி	ruby
ரூபி	루비
அத்தை	이모
அத்தை	숙모
அத்தை	고모
அத்தை	이모
அத்தை	이모가
துரோகம்	배신
துரோகம்	반역죄
துரோகம்	반역
சரியா	오른쪽
பிட்டு	비트
கார்லோ	카를로
ஆரியர்	아리아인
பண்பேற்றம்	변조
