در	கதவு
شکمش	தொப்பை
شکمش	வயிறு
هرب	மூலிகை
اردی	ஹார்டி
تولوئن	தொலுயீன்
اسپرینگر	springer
یارو	பையன்
یارو	ஆள்
حسود	பொறாமை
قساوت	அட்டூழியம்
تاتو	டாட்டூ
قاپ	ftp
قاپ	அபகரித்து
جونده	கொறிணி
ذراع	முழம்
متیلن	methylene
راهبر	வழிகாட்டி
راهبر	கடத்தி
راهبر	நடத்துனர்
مهاباراتا	மகாபாரதம்
لیپتسک	lipetsk
رسانندگی	conductivity
روو	ரோவ்
پروکسیما	புரோக்சிமா
شکیب	ஷாகிப்
فریسیان	பரிசேயர்
اجی	அஜய்
دیلما	டில்மா
گالیپولی	கலிப்பொலி
برنرز	பெர்னெர்ஸ்
گریگ	கிரெய்கு
بازپروری	மறுவாழ்வு
خشکیده	வறண்டு
خشکیده	வறண்ட
خشکیده	உலர்
خشکیده	உலர்ந்த
خشکیده	காய்ந்த
تروپوسفر	troposphere
وزوز	சலசலப்பு
انگوری	திராட்சை
لالا	லாலா
تامکت	டாம்கேட்
خندیدن	சிரி
خندیدن	சிரிக்க
خندیدن	சிரிப்பு
پنانگ	பினாங்கு
بوون	போவன்
گاریبالدی	garibaldi
مرتون	merton
مناس	மானஸ்
دورژاک	டுவோராக்
نانوتکنولوژی	nanotechnology
تایگا	தைகா
باروس	பரோஸ்
درگیریها	இளைஞனை
لاپلند	lapland
تمیزی	சுகாதாரம்
تمیزی	தூய்மை
مصاحبت	தோழமை
تکثرگرایی	மதமாகும்
مالاکا	மலாக்கா
تارت	டார்ட்
نها	நேஹா
نها	nha
فیا	ஃபை
فیا	phi
چادویک	சாட்விக்
آبجوی	பியர்
آبجوی	பீர்
مؤدب	நாகரீகமாக
مؤدب	கண்ணியமாக
فاژ	bacteriophage
شلتون	ஷெல்டன்
روناسیان	rubiaceae
راجش	ராஜேஷ்
مارگریتا	மார்கரிட்டா
سلاسی	செலாசி
آموزشگاهی	scholastic
غافلگیری	ஆச்சரியம்
غافلگیری	ஆச்சர்யம்
پالادیوم	பலேடியம்
خودخواهی	சுயநல
اوولوشن	பரிணாமம்
مارتینی	மார்டினி
انجی	எஞ்சி
منتظرم	காத்துக்
منتظرم	காத்திருக்கிறோம்
منتظرم	காத்திருத்தல்
منتظرم	காத்திருக்கிறேன்
منتظرم	காத்திருக்கிறது
راهها	வழிகள்
گات	gatt
کینین	quinine
پرایم	பிரதம
آناکوندا	அனகோண்டா
زایشگاه	பிரசவம்
برجها	கோபுரங்கள்
سینسیناتی	சின்சினாட்டி
گادولینیم	கடோலினியம்
پرادا	பிராடா
آلدر	alder
استه	este
راولپندی	ராவல்பிண்டி
ویپ	சாட்டை
ویپ	அடித்தல்
ووگ	வோக்
کنیاک	பிராந்தி
تیمبرولوز	டிம்பர்வுல்வ்ஸ்
فکس	தொலைநகல்
دزدها	திருடர்கள்
ژنها	மரபணுக்கள்
ژنها	மரபணு
زالو	அட்டை
وکس	மெழுகு
آبکافت	நீராற்பகுப்பு
پاورپوینت	பவர்பாயிண்ட்
لیکی	லீக்கி
ریکا	ரிகா
انفارکتوس	infarction
گامت	பாலணு
موتورسوار	பைக்கர்
بچ	bach
لاهیری	லஹரி
لئاندر	லியாண்டர்
جغتایی	chagatai
آشوک	அசோக்
خطاست	தவறுகள்
خطاست	பிழைகள்
خطاست	பவுல்
گزارشها	அறிக்கைகள்
دابسون	டாப்சன்
پریانکا	பிரியங்கா
لیمون	எலுமிச்சை
رپرتوار	repertoire
راندال	ராண்டல்
بروکز	ப்ரூக்ஸ்
هاجنز	ஹட்ஜன்ஸ்
ایگناتیوس	இக்னேசியஸ்
نایاک	நாயக்கர்
نایاک	நாயக்
چتیسگر	சத்தீஸ்கர்
بریلیم	பெரிலியம்
اسمیم	ஓசுமியம்
گامهای	படிகள்
گامهای	அடிகள்
نیلگون	அசூர்
چاولا	சாவ்லா
پوز	போஸ்
چینگهای	qinghai
ساماریم	சமாரியம்
آنپلاگد	பிரித்தெடுத்து
بادیگارد	மெய்க்காப்பாளர்
چپگرا	இடதுசாரி
شکافتن	பிரி
شکافتن	ரிப்
شکافتن	rip
ابرت	ebert
تق	நாக்
#بخش	#மாவட்ட
اتودسک	ஆட்டோடெஸ்க்
پهپادها	ட்ரான்ஸ்
شمارشگر	எண்ணி
شمارشگر	கவுண்டர்
وزیدن	வீசுகிறது
مرسیا	விஷயம்
لاکتام	லாக்டம்
ایرشر	ayrshire
تربیم	டெர்பியம்
چیچن	சிச்சென்
گشادی	dilation
پرلمان	பெரல்மான்
اماده	தயாராக
اماده	தயார்
دورگ	துர்க்
ادرین	அட்ரியன்
توچی	துச்சி
کاسب	தொழிலதிபர்
پرخاش	புகாரை
پرخاش	தகராறு
پرخاش	தர்க்கம்
نرودا	நெருடா
پیلوری	பைலோரி
فوویسم	போவியம்
تیتی	டிடி
فلتون	ஃபெல்டன்
راهسازی	ரோலர்
ذائقه	அண்ணம்
برخیز	எழுந்தருளும்
فلاسک	குடுவை
ریشخند	பரிகாசம்
مرواریدی	முத்துக்கள்
امس	ems
جارد	ஜாரெட்
بخونید	பாடு
بخونید	பாடுங்கள்
بخونید	பாட
بخونید	பாடவும்
اسپیدی	வேகமான
رنر	ரெனர்
رهبانی	monastic
رامانوجان	ராமானுஜன்
اکتاویا	ஆக்டேவியா
ولزلی	வெல்லஸ்லி
مودب	நாகரீகமாக
مودب	கண்ணியமாக
سکندر	சிகந்தர்
دلداری	ஆறுதல்
دلداری	வசதி
پرولاکتین	புரோலாக்டின்
ریزال	ரிசால்
حذر	ஜாக்கிரதை
غلغلک	கிச்சு
تانجاوور	தஞ்சாவூர்
شنگن	ஷெங்கன்
آمبانی	அம்பானி
آگست	ஆகஸ்ட்
آگست	ஆகஸ்டு
مارسدن	மார்ஸ்டன்
نامریی	கண்ணுக்குத்
درستکاری	நேர்மை
گدایان	பிச்சைக்காரர்கள்
گالووی	galloway
سیفون	ப்ளஷ்
موراکامی	முரகாமி
والسا	வலேசா
پرلمن	பெர்ல்மேன்
بونزن	பன்சன்
ازادی	விடுதலை
ازادی	சுதந்திரம்
ازادی	சுதந்திர
لتی	லெட்டி
پامپا	பம்பா
اقیانوسها	பெருங்கடல்கள்
بروتون	புரோட்டன்
هیپی	ஹிப்பி
گوبی	gobi
بخورید	சாப்பிட
بخورید	உண்
کروکودیل	முதலை
عداوت	வெறுப்பை
عداوت	வெறுப்பு
واسطی	முல்க்
بریدی	ப்ராடி
کنکوردیا	concordia
سرگشته	அலைந்து
گلدوزی	எம்பிராய்டரி
سالا	சாலா
سماور	படுகை
رومیها	ரோமர்
بادامی	பாதமி
آرپاد	அர்பத்
مسول	பொறுப்புள்ள
مسول	பொறுப்பான
مسول	பொறுப்பு
لیگاز	ligase
زبون	நாக்கு
زبون	நாக்கை
کرگ	கிரெய்க்
بونز	எலும்புகள்
شتی	ஷெட்டி
دایرکت	டைரக்ட்
دایرکت	நேரடி
یادشان	மறக்க
یادشان	மறந்து
آدامسون	ஆடம்சன்
تاکسیدرمی	taxidermy
قیراط	காரட்
پریود	காலத்தில்
پریود	காலம்
شتابدهنده	முடுக்கு
شتابدهنده	முடுக்கி
خزیدن	வலம்வரும்
بابیج	பாபேஜ்
حکیمان	நாகார்ஜூனா
سیامی	சியாமிய
کوویه	cuvier
انکولوژی	புற்றுநோயியல்
کدئین	கோடின்
ودکا	வோட்கா
نایک	நைக்
لیمپوپو	limpopo
پرشده	அடைக்கப்பட்ட
پرشده	நிரப்பப்பட்ட
پرشده	நிரப்பிய
میرم	கலந்துகொள்கிறார்
میرم	செல்கிறார்
میرم	செல்கிறேன்
میرم	செல்கிறது
میرم	போகிறது
هجی	எழுத்து
هجی	எழுத்துப்பிழை
هجی	உச்சரிப்பு
یینگ	யிங்
لینولنیک	லினோலெனிக்
ساووی	savoy
استقلالی	சுதந்திர
هوآ	hua
نسبتهای	விகிதாச்சாரத்தில்
استعدادها	திறமைகள்
استعدادها	திறமைகளை
استعدادها	திறமை
بانجی	பங்கீ
تمپلتون	டெம்பிள்டன்
باریکتر	narrower
اندازۀ	அளவு
لومبارد	லம்பார்ட்
ویجی	விஜய்
بروکلی	ப்ரோக்கோலி
جیو	ஜியோ
مورفین	மார்ஃபீன்
مالا	மாலா
شارما	சர்மா
