மற்றும்	ve
நீர்த்தேக்கம்	rezervuar
பிரிக்கப்பட்ட	ayrılmış
பிரிக்கப்பட்ட	ayrı
பிரிக்கப்பட்ட	ayrıldı
சீனிவாச	srinivasa
ஒபாமா	obama
ஒப்பீட்டு	karşılaştırmalı
வெற்றிகள்	galibiyet
வெற்றிகள்	kazandı
வெற்றிகள்	kazanıyor
வெற்றிகள்	kazanır
வெற்றிகள்	vuruyor
வெற்றிகள்	vurur
வெற்றிகள்	hit
இழுத்து	sürükle
தோள்	omuz
தோள்	omuza
அபு	ebu
அபு	abu
லியோன்	lyon
லியோன்	leone
மிசோரம்	mizoram
சீரமைப்பு	tadilat
சீரமைப்பு	yenileme
சுல்தானகம்	sultanlığı
பேசிக்	temel
எதிர்பார்ப்பு	beklentiler
எதிர்பார்ப்பு	beklenti
எதிர்பார்ப்பு	beklentileri
எதிர்பார்ப்பு	umutlar
உச்சரிப்பு	heceleme
உச்சரிப்பு	yazım
உச்சரிப்பு	telaffuz
பூம்புகார்	güm
பூம்புகார்	bum
பூம்புகார்	boom
பூம்புகார்	bom
போதனை	öğretme
போதனை	öğretmenlik
போதனை	öğretim
கொடிகள்	bayrak
கொடிகள்	bayrakları
கொடிகள்	bayraklar
தீபகற்பம்	yarımadası
கடன்கள்	krediler
கடன்கள்	borçlar
மியான்மர்	myanmar
ராசா	raza
ராசா	rasa
நாய்கள்	köpek
நாய்கள்	köpekler
வருடமும்	yıl
வருடமும்	yılı
வருடமும்	sene
குறைத்தல்	azalma
குறைத்தல்	azaltma
மலரும்	çiçeği
பதவிகள்	görevleri
பதவிகள்	görevler
பதவிகள்	rol
பதவிகள்	rolleri
பதவிகள்	roller
பதவிகள்	pozisyon
பழி	intikam
பழி	intikamı
வளிமண்டலம்	atmosfer
வளிமண்டலம்	atmosferi
வளிமண்டலம்	ortam
நாராயண்	narayan
செவிலியர்	hemşire
மக்கா	mekke
விஜயம்	ziyaret
வசனங்கள்	açıklamalar
ஊக்குவிக்கும்	teşvik
குஞ்சு	hatun
குஞ்சு	piliç
குஞ்சு	civciv
கெய்ரோ	kahire
உறவினர்கள்	kuzenler
உறவினர்கள்	akrabalar
உறவினர்கள்	akrabaları
தார்	katran
புல்லாங்குழல்	flüt
மல்லிகை	yasemin
கண்டேன்	bulunmuş
கண்டேன்	bulundu
கண்டேன்	buldum
லாரி	larry
உரம்	gübre
உரம்	gübre
கூட்டமாக	kalabalık
கூட்டமாக	kalabalıktı
ஹிட்லர்	hitler
முன்னுரை	önsöz
படமாக	fotoğraf
படமாக	resim
படமாக	resmi
ஒற்றையர்	tek
ஒற்றையர்	bekarlar
சத்தம்	ses
சத்தம்	gürültü
சத்தம்	gürültülü
சத்தம்	sesli
இசைக்கலைஞர்	müzisyen
இமயமலை	himalayalar
கலா	kala
கோகோயின்	kokain
ஆக்சிஜன்	oksijen
மூடப்பட்ட	kapalı
மூடப்பட்ட	kapatılmış
மூடப்பட்ட	kapatıldı
மூடப்பட்ட	kapali
மூடப்பட்ட	kapandı
பச்சன்	bachchan
ஆர்க்	ark
ஆர்க்	arc
ஆர்க்	yay
சட்டை	gömlek
சட்டை	tişört
ஹஜ்	haj
ஹஜ்	hac
ஜிம்மி	jimmy
உடைந்து	meteliksiz
உடைந்து	kırıldı
உடைந்து	kırdı
சித்திரம்	sanat
சித்திரம்	art
போதுமானதாக	yeter
இடுப்பு	hip
இடுப்பு	kalça
இடுப்பு	beli
இடுப்பு	belini
இடுப்பு	bel
வெட்டு	kesim
வெட்டு	kestik
வெட்டு	kes
வெட்டு	kırpma
வெட்டு	ekin
உணவகங்கள்	restoranlar
ஒழுங்கற்ற	testere
ஒழுங்கற்ற	jigsaw
ஒழுங்கற்ற	yapboz
ஒழுங்கற்ற	rastgele
ஒழுங்கற்ற	rasgele
சேர்த்தல்	topla
சேர்த்தல்	ödemeli
சேர்த்தல்	ekleme
சேர்த்தல்	eklemek
அமைவு	kurulum
அமைவு	tuzak
அமைவு	kurulumu
அமைவு	ayarlama
மிதிவண்டி	bisiklet
யாதவ்	yadav
யாகம்	falcı
யாகம்	astrolog
காகிதம்	kâğıt
காகிதம்	gazete
காகிதம்	kağıt
தோண்டி	kazmak
தோண்டி	kazı
தோண்டி	kazmaya
தோண்டி	kazma
தோண்டி	kazılmış
பிரகாசம்	aydınlık
பிரகாசம்	parlaklık
லதா	lata
நெ	ney
மிங்	ming
பஸ்	otobüsle
பஸ்	otobüs
வரையறைகள்	özellikler
நோயெதிர்ப்பு	bağışıklık
ஓடு	fayans
ஓடு	karo
ஓடு	kabuğu
ஓடு	shell
ஓடு	kabuk
சீதா	sita
தர்மம்	dharma
ஆழமாக	derinden
ஆழமாக	derine
ஆழமாக	derin
ஆழமாக	deep
ஆழமாக	derinden
கையெழுத்து	imza
கார்கள்	araba
கார்கள்	arabalar
ரிக்டர்	richter
இயக்குகிறது	sağlayan
இயக்குகிறது	oynuyor
இயக்குகிறது	oynamak
அலெக்ஸ்	alex
அருந்ததி	arundhati
புண்	yara
புண்	yarası
புண்	yaran
புண்	ülser
ஆஷா	asha
சுடர்	alev
சுடர்	alevi
ஜின்	jin
ஜின்	cin
இவைகளை	bunlar
இவைகளை	bunları
இவைகளை	şunlar
கொலம்பஸ்	columbus
கொலம்பஸ்	kolomb
இயற்கணித	cebirsel
சுவையான	lezzetli
சுவையான	enfes
சுவையான	leziz
சுவையான	lezzetli
சுவையான	nefis
மேட்	matt
மேட்	mat
மராட்டிய	maratha
நஞ்சு	zehir
நஞ்சு	zehirli
அடுக்குகள்	katman
அடுக்குகள்	kat
டக்ளஸ்	douglas
காங்கோ	kongo
வெளிப்படுத்த	ortaya
கண்டனம்	mahkum
உழவர்	çiftçi
பிரேம்	prem
அடர்	adar
எதிரிகள்	düşman
எதிரிகள்	düşmanlar
ஜெனீவா	cenova
ஜெனீவா	cenevre
அடக்கி	bastırılmış
அடக்கி	dayanılmaz
மாவு	un
வாந்தி	kusma
உதாரணங்கள்	referans
உதாரணங்கள்	örnekleri
உதாரணங்கள்	örnekler
வயிற்றுப்	peptik
சியா	sia
சியா	chia
தமனி	arter
தெளிவாகக்	açıkça
மோதல்கள்	çarpışmalar
மோதல்கள்	anlaşmazlıkları
மோதல்கள்	tartışmalar
மோதல்கள்	anlaşmazlıklar
மோதல்கள்	clash
மோதல்கள்	çarpışma
மணிநேரம்	saatleri
மணிநேரம்	saatlerce
மணிநேரம்	saatler
மணிநேரம்	saatlik
மணிநேரம்	saat
ஆக்சைடுகள்	oksitler
அத்தியாயங்கள்	bölümleri
அத்தியாயங்கள்	bölümler
அத்தியாயங்கள்	bölümleri
அத்தியாயங்கள்	bölümler
ஜேர்மனி	almanya
அறிவும்	bilgi
அறிவும்	ilim
அம்சமாக	şey
கமலா	kamala
கனி	meyve
கனி	meyveler
கனி	meyva
வெப்பமான	sıcak
கையொப்பம்	imza
குரங்குகள்	maymunlar
குரங்குகள்	maymunları
உணவகம்	kafeterya
உணவகம்	restoran
உணவகம்	lokanta
உணவகம்	lokantası
உணவகம்	restaurant
விந்து	sperm
மரபணுக்கள்	genler
மரபணுக்கள்	gen
பரிந்துரைக்கப்பட்ட	önerilen
செங்	seng
செங்	cheng
ஆஸ்துமா	astım
இறுக்கமான	sımsıkı
இறுக்கமான	sıkı
இறுக்கமான	sıkıca
இறுக்கமான	dar
இரை	av
கார்டியன்	muhafız
கார்டியன்	gardiyan
கார்டியன்	koruyucu
அசிட்டிக்	asetik
டேவ்	dave
ஒத்துழைப்பு	işbirliği
மாற்றப்படுகிறது	dönüştürmek
மோசடி	sahtekarlık
மோசடி	sahtekârlık
மோசடி	dolandırıcılık
மோசடி	dolandırıcı
மோசடி	sahtekar
ரிச்சார்ட்	richard
காளை	boğa
காளை	bull
பெரிலியம்	berilyum
பிரியா	priya
எட்வின்	edwin
நன்கொடை	bağışta
நன்கொடை	bağış
நன்கொடை	bağışta
நன்கொடை	bağış
என்னென்ன	ne
டேக்	etiketle
டேக்	tag
டேக்	etiket
குற்றவாளி	mahkum
குற்றவாளி	suçluyum
குற்றவாளி	suçlu
குற்றவாளி	fail
குற்றவாளி	suçlu
குங்குமம்	vermillion
பாலுறவு	seks
பாலுறவு	cinsellik
பாலுறவு	sex
மெயில்	postalar
மெயில்	mail
மெயில்	posta
இல்லாமை	eksik
இல்லாமை	kayıp
அதிர்ச்சி	sok
அதிர்ச்சி	şok
பிடித்துக்	tutun
பிடித்துக்	tut
தலாய்	dalai
செயற்கைக்கோள்கள்	uydular
செயற்கைக்கோள்கள்	uyduları
மாறுபாடு	farkı
மாறுபாடு	farklılık
மாறுபாடு	fark
விற்க	satmak
விற்க	sat
எளிதான	yavaş
எளிதான	kolay
எளிதான	easy
நாசர்	nasır
நாசர்	nasser
பவுண்டு	sterlin
