med	med
catherine	catherine
inger	inger
flod	řece
flod	river
flod	řeka
greta	greta
greta	mařenka
kommunikation	sdělení
kommunikation	komunikační
kommunikation	komunikace
kommunikation	sdělování
kommunikation	sdělení
kommunikation	komunikační
kommunikation	komunikace
äldste	starší
äldste	nejstarší
äldste	starší
gator	ulice
gator	ulic
dramatiska	dramatický
dramatiska	dramatické
dramatiska	dramatická
växa	růst
växa	rostou
sjögren	sjögren
brasiliensis	brasiliensis
craig	craig
budget	rozpočet
budget	rozpočtu
wheeler	wheeler
moçambique	mosambiku
tusentals	tisíce
producerar	produkovat
producerar	vyrábí
producerar	produkuje
studerat	studovala
studerat	studoval
buck	buck
svårare	těžší
dean	deane
dean	děkan
dean	dean
masters	masters
masters	mistři
masters	mistrů
masters	mistry
producerat	vyrobené
producerat	vyrobeno
sända	vysílání
sända	vysílat
sända	pošlete
sända	poslat
sända	pošli
sända	zaslat
sända	odeslat
typiska	typický
typiska	typická
typiska	typické
kiss	pusa
kiss	pusu
kiss	kiss
kiss	polibek
ram	rámec
ram	rámec
ram	rám
ram	rámeček
ram	ram
utformning	návrh
utformning	design
utformning	projektování
utformning	konstrukce
utformning	navrhování
utformning	projektování
falk	falk
falk	falcon
falk	sokol
falk	falcone
tekniken	techniky
tekniken	techniku
tekniken	technika
tekniken	technologii
tekniken	technologie
tekniken	technika
want	chcete
want	chceš
henderson	henderson
vetenskaplig	vědecká
vetenskaplig	vědecké
vetenskaplig	vědecký
avrättades	provedený
avrättades	proveden
avrättades	popraven
avrättades	provedené
funktionen	funkci
funktionen	funkcí
funktionen	funkce
funktionen	rys
funktionen	vlastnost
samtal	rozhovory
samtal	konverzaci
samtal	rozhovor
samtal	konverzace
samtal	volejte
samtal	volání
samtal	zavolat
samtal	volat
samtal	volání
samtal	telefonáty
samtal	hovory
samtal	rozhovory
samtal	konverzace
byttes	změněna
byttes	změněné
byttes	změněno
italia	italia
bryter	přestávky
rwanda	rwandě
rwanda	rwandské
henning	henning
lätta	snadný
lätta	snadné
lätta	jednoduché
lätta	lehké
ding	ding
ding	cink
georgiska	gruzínské
georgiska	gruzie
järnvägsstation	nádraží
järnvägsstation	stanice
omkom	zahynul
detsamma	totéž
detsamma	stejné
detsamma	stejný
detsamma	stejná
celler	buňky
celler	cely
kommittén	výbor
kommittén	výboru
bel	bel
kvällen	večer
kvällen	večerní
figur	postava
uttalas	vyslovuje
uttalas	výrazné
uttalas	výslovnost
blått	blue
blått	modrý
blått	modré
blått	modrá
blått	modře
eugène	eugène
kosovo	kosova
kosovo	kosovu
kosovo	kosovo
utbildad	vzdělaná
utbildad	vzdělaný
utbildad	trénoval
demokrati	demokracie
demokrati	demokracii
martín	martín
införa	představujeme
införa	představit
införa	zavádět
införa	zavést
romeo	romea
romeo	romeo
inhemska	domácí
orsakade	způsobilo
orsakade	způsobil
orsakade	způsobené
storleken	velikost
storleken	velikosti
habitat	stanoviště
habitat	stanoviště
sällsynt	vzácný
sällsynt	vzácné
sällsynt	vzácná
hundar	psy
hundar	psi
hundar	psů
direkta	přímé
direkta	přímý
direkta	direct
direkta	přímá
split	rozdělit
split	split
delad	sdílený
delad	sdílené
delad	rozdělený
delad	rozdělené
delad	rozdělená
delad	rozdělena
delad	rozdělit
delad	split
allmusic	allmusic
isländska	islandském
isländska	islandské
kvarvarande	zbývající
kvarvarande	zbytkové
hawaii	havaj
hawaii	hawaii
johnston	johnston
days	dní
days	dnů
days	dny
mexicana	mexicana
niger	niger
sánchez	sánchez
farfar	dědeček
farfar	děda
farfar	dědečku
farfar	dědeček
farfar	děda
punkter	tečky
punkter	body
punkter	bodů
weber	weber
blanc	blanc
avdelningen	odbor
avdelningen	oddělení
maken	manžela
maken	manžel
maken	manželi
era	éry
era	éra
azur	azur
läste	přečíst
läste	čtěte
läste	číst
toledo	toledo
typiskt	typicky
typiskt	typický
typiskt	typická
typiskt	typické
diamond	diamantový
diamond	diamond
diamond	diamantové
diamond	diamant
moser	moser
fips	fips
rouge	rouge
gädda	pike
kännetecknas	charakterizoval
nödvändigt	nutná
nödvändigt	nezbytná
nödvändigt	nezbytné
nödvändigt	nutné
nödvändigt	nezbytný
mann	mann
roche	roche
konstant	nepřetržitě
konstant	neustále
konstant	konstantní
konstant	stálý
konstant	neustálé
konstant	stálé
konstant	stálá
alpina	alpina
alpina	alpské
palma	palma
salo	salo
montgomery	montgomery
coquimbo	coquimbo
aktivitet	aktivitu
aktivitet	činnost
aktivitet	aktivity
aktivitet	aktivita
forster	forster
emellan	mezi
anmälan	nahlásit
anmälan	zpráva
anmälan	report
anmälan	hlášení
anmälan	nahlášení
anmälan	oznamování
anmälan	upozornění
anmälan	oznámení
charente	charente
nikolaj	nicolai
nikolaj	nicholas
nikolaj	nikolaj
burton	burton
rogers	rogers
tidskrifter	deníky
tidskrifter	časopisy
tidskrifter	časopisy
tidskrifter	periodik
tidskrifter	časopisy
danielsson	danielsson
regementet	regiment
regementet	pluk
bennett	bennett
gratis	volná
gratis	volné
gratis	volný
gratis	free
gratis	zdarma
samoa	samoa
dramatiker	dramatik
kapitel	kapitola
kapitel	hlava
kapitel	kapitol
kapitel	kapitoly
hopkins	hopkins
längden	délka
längden	délky
längden	délku
ridley	ridley
holmberg	holmberg
säljs	prodané
säljs	prodán
säljs	prodal
säljs	prodáno
röra	bordel
röra	nepořádek
röra	nepořádek
armstrong	armstrong
bestämma	rozhodne
bestämma	rozhodnout
försvaret	obrany
försvaret	obrana
försvaret	obhajoba
försvaret	obranu
försvaret	obrana
försvaret	obhajoba
försvaret	obrany
campo	campo
liaoning	liaoning
säkra	bezpečné
säkra	bezpečná
säkra	trezor
säkra	bezpečný
säkra	sejf
säkra	bezpečné
säkra	bezpečná
säkra	zajistit
säkra	zabezpečit
galleri	galerie
galleri	fotogalerie
galleri	galerii
nationalmuseum	nationalmuseum
bildtext	titulek
bildtext	popisek
iaaf	iaaf
kontakter	kontakty
chans	šance
chans	chance
chans	šanci
alexandre	alexandre
galicien	galicie
uppenbart	zjevná
uppenbart	zjevné
uppenbart	zřejmé
uppenbart	zřejmá
uppenbart	zřejmý
uppenbart	zjevné
uppenbart	zřejmá
uppenbart	zřejmé
crawford	crawford
berglund	berglund
kristendomen	křesťanství
earth	zemi
earth	země
earth	zem
anita	anita
kors	kříže
kors	křížem
kors	křížek
kors	kříž
kors	přejít
kors	cross
släppa	uvolnění
släppa	propustit
släppa	uvolnit
släppa	propuštění
offentligt	veřejné
offentligt	veřejně
offentligt	veřejnost
offentligt	veřejný
offentligt	veřejná
offentligt	veřejně
debatten	debata
debatten	diskuse
debatten	rozprava
recensioner	recenze
kärnten	korutany
marcel	marcela
marcel	marcel
mission	mise
mission	poslání
avhandling	dizertaci
avhandling	teze
crystal	crystal
crystal	křišťálové
crystal	krystal
lyon	lyon
oklart	nejasný
oklart	nejasná
oklart	nejasné
theatre	divadla
theatre	divadlo
theatre	divadelní
palm	dlaní
palm	palm
palm	dlaň
webb	webb
webb	web
webb	webu
bang	bang
kanadensiska	kanadský
kanadensiska	kanadská
kanadensiska	kanadské
inspelning	nahrávání
inspelning	zaznamenávání
inspelning	záznam
attack	útok
sky	nebe
sky	obloha
sky	sky
sky	nebeský
carmen	carmen
blood	krvi
blood	krve
blood	blood
blood	krev
tunnelbana	metra
tunnelbana	metrem
tunnelbana	metru
tunnelbana	metro
tunnelbana	metra
tunnelbana	metro
meningen	věta
meningen	trest
meningen	rozsudek
small	malé
small	malý
small	malá
stöder	podporuje
handen	ruka
handen	ruku
zur	zur
uppträder	vystupování
shanghai	šanghaji
bak	bak
bak	zadní
bajo	bajo
stall	zdržet
stall	stáje
stall	stájí
stall	stáj
stall	stabilní
info	info
info	informace
födelse	zrození
födelse	narození
födelse	porod
alsace	alsasku
chico	chico
postnummer	psč
vera	vera
vera	very
vera	vero
vera	věra
föreslår	navrhuje
föreslår	naznačuje
föreslår	navrhnout
föreslår	naznačují
föreslår	navrhuje
dei	dei
clarence	clarence
valais	valais
pole	tyč
pole	pól
pole	polák
pole	sloup
pole	pólu
jura	jura
alberto	alberto
kampanj	propagace
kampanj	povýšení
kampanj	propagaci
kampanj	kampaň
kampanj	kampaně
kampanj	tažení
milan	milan
milan	milán
veckans	týdenní
veckans	týdně
ron	ron
tex	tex
germain	germain
extremadura	extremadura
rioja	rioja
ting	ting
öde	osud
öde	destiny
öde	osudu
öde	osud
identitet	identitu
identitet	totožnost
identitet	identity
identitet	identita
representanter	představitele
representanter	zástupců
representanter	zástupci
representanter	představitelé
kapellet	kaple
hunt	hon
hunt	lov
hunt	hunt
hunt	lovu
hunt	lovit
hughes	hughes
ombyggnad	přepočet
ombyggnad	přeměna
ombyggnad	konverze
räkna	hrabě
räkna	počítat
räkna	počítám
räkna	počítat
räkna	počítání
fan	fanynka
fan	fan
fan	větrák
fan	fanoušek
fan	fanda
fan	kurva
holmes	holmes
holmes	holmese
got	mám
got	dostal
insignis	insignis
munster	munster
växande	rostoucí
växande	pěstování
växande	roste
växande	rostou
nationale	nationale
tjugo	twenty
tjugo	dvacet
tillförordnad	herectví
tillförordnad	hraní
kommentar	komentář
kommentar	komentovat
kommentar	komentáře
kommentar	komentář
åtgärd	akce
åtgärd	akční
åtgärd	akci
åtgärd	opatření
åtgärd	změřit
mueller	mueller
marco	marco
plaza	plaza
metall	kovy
metall	metal
metall	kov
utfört	provedené
utfört	provedena
boende	ubytování
boende	bydlení
boende	obyvatelé
boende	ubytování
björk	björk
björk	birch
reid	reid
café	kavárny
café	kavárna
café	cafe
café	café
café	kavárny
café	kavárna
café	café
älskar	láska
älskar	miluj
älskar	lásky
haut	haut
papper	papíru
papper	papírové
papper	papír
papper	doklady
papper	papíry
janne	janne
berry	bobule
berry	berry
apple	jablko
apple	jablečný
apple	apple
apple	jablka
volcán	volcán
omöjligt	nemožné
hora	šlapka
hora	děvka
läsare	čtenář
läsare	čtenáře
läsare	čtenáři
läsare	čtenářů
läsare	čtenáře
kolla	šek
kolla	kontrola
kolla	zkontrolovat
kolla	zkontrolujte
ilex	ilex
alpin	alpské
socialt	společensky
socialt	sociálně
socialt	společenské
socialt	sociální
socialt	společenský
socialt	společenská
förlängning	prodloužení
förlängning	prodloužení
förlängning	prodloužení
förlängning	rozšíření
digitala	digitální
dags	dob
dags	čas
dags	doba
dags	time
skick	stav
skick	podmínkou
skick	podmínka
noll	nulová
noll	zero
noll	nuly
noll	nula
hudson	hudson
seven	sedm
seven	sedmička
lambert	lambert
saxifraga	lomikámen
startar	začíná
startar	startuje
startar	začíná
startar	začínám
startar	začínáme
startar	start
startar	začátek
startar	začít
startar	spustit
producerad	vyrobené
producerad	vyrobeno
själ	duší
själ	duši
själ	soul
själ	duše
utnämnd	jmenovaný
utnämnd	jmenované
utnämnd	jmenován
guillaume	guillaume
adrien	adrien
oxalis	oxalis
klockväxter	zvonkovité
heta	horko
heta	sexy
heta	hot
heta	horké
kvarn	mill
kvarn	mlýn
fiske	rybolov
fiske	rybářství
fiske	rybolov
fiske	rybolov
fiske	rybolovu
fiske	rybaření
dödade	zabiti
dödade	zabitý
dödade	zabita
dödade	zabit
dödade	zabil
vände	otočila
vände	otočil
sanna	sanna
sanna	pravda
sanna	true
sanna	pravdivé
andrej	andrej
andrej	andreji
andrej	andrej
andrej	andreji
andrej	andrej
andrej	andreji
prinsessa	princess
prinsessa	princezna
prinsessa	princezny
nominerade	nominován
centralt	centralizované
centralt	ústřední
centralt	centrální
centralt	centrála
centralt	centrálně
suffolk	suffolku
price	ceny
price	price
price	cena
price	cenu
orsakar	způsobující
orsakar	způsobuje
orsakar	příčiny
orsakar	způsobuje
felipe	felipe
golf	golfu
golf	golf
socialistiska	socialistické
socialistiska	socialistická
deux	deux
akt	jednat
akt	čin
akt	akt
akt	dějství
sigurd	sigurd
berger	berger
kvalet	kvalifikace
licens	licenci
licens	licence
licens	licence
swan	labutí
swan	labuť
allvar	vážnost
allvar	závažnost
allvar	vážnosti
trädgård	zahrady
trädgård	zahrada
trädgård	zahradní
hemlighet	tajný
hemlighet	tajná
hemlighet	tajemství
hemlighet	tajné
maple	javorový
hasse	hasse
grace	grace
grace	milost
upproret	vzpoura
upproret	povstání
grillo	grillo
nionde	devátý
nionde	devátá
nionde	deváté
adress	adresu
adress	adresa
päls	kožešiny
päls	srst
jobbar	pracující
jobbar	pracovní
pieter	pieter
föräldrarna	rodiče
föräldrarna	rodiči
hotade	vyhrožoval
hotade	vyhrožovali
hotade	ohrožené
hotade	ohrožený
hotade	ohrožená
hotade	ohrožení
rikt	bohaté
rikt	bohatí
rikt	bohatá
rikt	rich
rikt	bohatý
pérez	pérez
maximilian	maximilian
years	léta
years	roků
years	let
years	roky
lågt	nízko
lågt	nízký
lågt	nízké
lågt	nízká
biograf	kino
biograf	kina
effekter	vliv
effekter	náraz
effekter	nárazu
effekter	dopad
effekter	dopady
effekter	efekty
effekter	účinky
effekter	vlivy
medverkan	účast
medverkan	účasti
upprepade	opakované
tung	těžká
tung	těžké
tung	těžký
tung	tung
halva	polovina
halva	půlka
halva	půl
halva	polovinu
halva	napůl
hinder	překážky
hinder	překážek
hinder	překážka
hinder	maření
hinder	překážka
hinder	překážku
hinder	překážky
hinder	bariéry
vård	péče
vård	péči
praktiskt	praktický
praktiskt	praktická
praktiskt	praktické
praktiskt	prakticky
häck	prdel
häck	zadek
häck	zajišťovací
häck	překážky
häck	překážek
häck	zadek
häck	zadeček
greene	greene
saussure	saussure
fiktiva	fiktivní
fiktiva	fiktivní
africana	africana
joel	joel
komiker	komiks
komiker	komiksy
komiker	komik
komiker	komici
brann	spálený
brann	spálené
brann	spálená
brann	spálil
heavy	těžká
heavy	těžké
heavy	těžký
besöker	návštěvu
besöker	navštívit
besöker	návštěva
besöker	navštivte
besöker	návštěva
luther	luther
luther	luthera
affärer	obchod
affärer	obchodní
affärer	podnikání
affärer	byznys
schweiziska	švýcarsko
schweiziska	švýcarský
schweiziska	švýcarská
schweiziska	švýcarské
oswald	oswald
medier	media
medier	média
medier	mediální
gunilla	gunilla
mesa	mesa
gif	gif
bradford	bradford
miami	miami
dotterbolag	dceřiné
dotterbolag	dceřiné
dotterbolag	affiliate
dotterbolag	pobočky
colin	colin
colin	colina
colin	coline
medelhavet	středomoří
medelhavet	středomořské
medelhavet	středozemí
danny	danny
danny	dany
danny	dannyho
longipes	longipes
räknades	počítal
hale	hale
émile	émile
castor	castor
kunskaper	znalosti
kunskaper	poznání
kunskaper	znalost
kunskaper	vědomosti
kunskaper	vědění
pastor	reverend
pastor	pastore
pastor	farář
pastor	pastor
pastor	pastora
peloponnesos	peloponésu
mynt	mince
mynt	mincí
mynt	minci
mynt	mince
affärsman	obchodník
affärsman	podnikatel
sony	sony
evert	evert
känsla	emoce
känsla	pocit
frölunda	frölunda
stipendium	stipendia
stipendium	stipendium
möller	möller
bidragit	přispěli
bidragit	přispěl
bidragit	přispěla
bidragit	přispěly
bidragit	přispělo
blind	slepý
blind	slepé
blind	slepá
virtuella	virtuální
rest	cestoval
rest	cestoval
lämpligt	vhodný
lämpligt	vhodná
lämpligt	vhodné
lämpligt	vhodný
lämpligt	vhodná
lämpligt	vhodné
cancer	rakovina
cancer	rakovinu
cancer	rakoviny
vegas	vegas
introducerade	zavedené
introducerade	zavedena
introducerade	představil
introducerade	zavedená
introducerade	zavedený
negativa	záporné
negativa	negativní
smak	chuť
smak	chuť
smak	příchuť
smak	chuť
främja	propagovat
avsikt	úmysl
avsikt	záměr
avsikt	úmysl
avsikt	záměr
hirsuta	hirsuta
bailey	bailey
capital	kapitál
läget	situaci
läget	situace
oise	oise
marks	marek
marks	marks
marks	značky
geografi	zeměpis
newcastle	newcastle
författarskap	autorství
järnvägar	železnice
järnvägar	železnice
järnvägar	železnic
handla	shop
handla	obchod
handla	prodejna
lyman	lyman
chinensis	chinensis
sträcka	protáhnout
sträcka	natáhnout
édouard	édouard
mona	mono
mona	mona
tenuis	tenuis
genast	okamžitě
genast	ihned
goose	husa
goose	husí
girls	dívky
girls	holčičky
girls	holky
girls	děvčata
våtmark	mokřad
flaggan	vlajka
flaggan	vlajkou
flaggan	příznak
flaggan	vlajku
mind	mysl
miranda	miranda
skotska	skotů
skotska	skot
skotska	skotské
skotska	skotská
laos	laosu
municipio	municipio
lot	šarže
lot	lot
utrymme	kupé
utrymme	úsek
utrymme	vesmír
utrymme	prostor
utrymme	prostoru
utrymme	space
seoul	soulu
seoul	soul
bevara	zachovávat
bevara	zachovat
bevara	uchovat
bevara	zachování
dame	dame
tionde	desáté
tionde	desátý
vida	vida
rykte	reputaci
rykte	reputace
rykte	pověst
rykte	pověsti
luigi	luigi
castillo	castillo
primula	primula
nämner	zmínku
nämner	zmínky
nämner	zmiňuje
nämner	zmínka
nämner	zmínit
faktorer	faktorů
faktorer	faktory
faktorer	činitele
uppfattas	vnímán
förhandlingar	vyjednávání
förhandlingar	jednání
förhandlingar	vyjednávání
förhandlingar	vyjednávání
förhandlingar	jednání
army	armáda
army	armádní
army	armádu
army	vojsko
army	army
flyger	létat
flyger	moucha
flyger	leť
flyger	much
flyger	mouchy
flyger	letí
flyger	létání
flyger	létající
flyger	lítání
illustratör	ilustrátor
glen	glen
reser	cestuje
reser	cestování
reser	cestování
phoenix	fénix
phoenix	phoenixu
phoenix	phoenix
alfabetet	abecedy
talbot	talbot
fans	fanoušci
fans	fanoušky
fans	ventilátory
intressanta	zajímavý
intressanta	zajímavé
intressanta	zajímavá
allvarligt	vážný
allvarligt	závažné
allvarligt	vážné
allvarligt	vážná
allvarligt	vážně
schumacher	schumacher
björneborg	pori
fördraget	smlouvu
