kategória	категория
zúčastnila	присъстваха
zúčastnila	участвали
zúčastnila	участвала
zúčastnila	участваха
synonymá	синоними
princa	княз
princa	принц
princa	принс
princa	принцът
parlamentných	парламентарна
parlamentných	парламентарни
správny	правилно
škótsko	шотландия
priemyselné	промишлен
priemyselné	индустриален
priemyselné	индустриални
priemyselné	промишлени
priemyselné	индустриална
pacientov	пациенти
pacientov	пациентите
jasnosť	яснота
jednoty	съединението
jednoty	обединение
jednoty	единство
živý	живи
živý	жива
živý	жив
manažment	мениджмънт
manažment	управление
príchod	пристигането
príchod	пристигане
príchod	очаквайте
príchod	идва
príchod	идвам
priniesla	доведен
priniesla	доведе
priniesla	доведени
vydať	издаване
nariadenie	наредба
nariadenie	регламент
nariadenie	регулация
nariadenie	регулиране
sklon	наклон
sklon	склон
sklon	наклон
sklon	наклон
záštitou	егидата
ukončenie	довършване
ukončenie	приключване
ukončenie	завършване
ukončenie	прекратяване
verejná	публично
verejná	публични
verejná	публична
verejná	обществено
verejná	публичен
verejná	обществени
príčin	каузи
príčin	причини
príčin	причинява
celosvetovo	световно
celosvetovo	световна
celosvetovo	глобално
zložená	съставен
zložená	съставени
zložená	съставена
zložená	съставено
zložená	композитни
zložená	съставен
zložená	съставна
židovský	еврейски
židovský	еврейско
židovský	евреин
židovský	еврейка
gordon	гордън
magnetické	магнитни
magnetické	магнитен
dusík	азот
ihneď	мигновено
ihneď	моментално
chrudim	хрудим
slovania	славяни
jako	като
jako	like
marse	марс
alternatívne	алтернативно
alternatívne	алтернатива
alternatívne	алтернативно
alternatívne	алтернативен
alternatívne	алтернативни
alternatívne	алтернативна
alternatívne	алтернативно
alternatívne	алтернативна
alternatívne	алтернативен
kamil	камил
odstrániť	премахнете
odstrániť	премахване
odstrániť	махнете
odstrániť	изтриване
odstrániť	изтриете
odstrániť	изтрий
teba	си
teba	ти
teba	ви
ťah	тяга
ťah	преместване
ťah	движение
mol	мол
mol	mol
občianstvo	гражданство
čínska	китайци
čínska	китайска
čínska	китайско
čínska	китайски
čínska	китаец
centrálna	централно
centrálna	централен
centrálna	централа
centrálna	централни
centrálna	централна
xiii	xiii
ľahké	леко
ľahké	лесно
opatrenia	мерките
opatrenia	мерки
silná	мощен
silná	мощно
silná	мощна
silná	силни
silná	силен
silná	силно
silná	силна
atmosféra	атмосфера
možný	възможно
možný	възможен
možný	възможна
možný	възможни
definuje	определя
štatút	статус
štatút	състояние
štatút	положение
štatút	статут
štatút	статут
štatút	устав
štatút	устав
štatút	устава
rangers	рейнджърите
rangers	рейнджъри
rangers	рейнджърс
rangers	рейнджър
prax	стаж
prax	тренировка
prax	практика
prax	опитът
prax	преживяване
prax	опит
prax	изживяване
marco	марко
zálive	залив
zálive	залива
zálive	бей
zálive	залив
zálive	заливът
zálive	bay
lópez	лопес
potter	потър
firiem	фирмите
firiem	фирми
nebezpečenstvo	опасност
nebezpečenstvo	опастност
nebezpečenstvo	опасности
nebezpečenstvo	рискове
nebezpečenstvo	опасност
major	майорът
major	майор
koncepcie	понятие
koncepcie	концепция
koncepcie	зачатие
koncepcie	концепции
koncepcie	понятия
dne	дъното
dne	отдолу
dne	дъно
chuť	вкус
chuť	вкус
chuť	аромат
chuť	жажда
prejsť	пропуск
prejsť	мине
prejsť	пас
prejsť	преминаване
zlé	лоша
zlé	зле
zlé	лошо
zlé	лош
zlé	кофти
chcela	издирван
chcela	търсен
valley	долината
valley	долина
valley	вали
holt	холт
fond	фонд
fond	фондове
útokov	атакува
útokov	атентати
útokov	атаки
útokov	нападения
