את	你
פלדיום	鈀
פרגי	fergie
תהנה	享受
חשיפות	照射
קיילב	caleb
חתרני	顛覆
חתרני	陰險
בוטן	花生
בוטן	花生
לזחול	爬行
לזחול	爬
ראפטור	猛禽
הפתיל	保險絲
בולג	bolg
טוסה	土佐
המפשעה	褲襠
קייהיל	cahill
מרגיעה	撫慰
מרגיעה	舒緩
שאפתן	野心
שאפתן	雄心
שאפתן	雄心勃勃
שאפתן	志向
מרשמים	處方
קרנר	kerner
ריקנות	空虛
מקלפלין	mclaughlin
משתוקק	渴求
משתוקק	渴望
משתוקק	饞
מקפירסון	macpherson
ויינרייט	wainwright
כופתאות	餃子
כופתאות	水餃
הויל	hoyle
תאכלו	吃
תאכלו	吃了
עצלנים	懶惰
עצלנים	懶
שתדלנות	遊說
טאובה	taube
תארי	形容
תארי	描述
חצוף	厚臉皮
חצוף	厚顏無恥
חצוף	粗魯
תכלס	實際上
תכלס	其實
שיאנג	湘
שיאנג	祥
שיאנג	翔
המחבט	蝙蝠
אנתרקס	炭疽
לוקהארט	lockhart
אפרסקים	桃子
בליית	blythe
התוקפנית	侵略者
מנגל	燒烤
מנגל	烤肉
מנגל	燒烤
מנגל	燒烤
רסיס	片段
רסיס	彈片
וייאט	wyatt
וויבר	weaver
התחביב	嗜好
התחביב	愛好
פאדג	軟糖
טטרסטן	韃靼
שידול	招標
שידול	邀約
שידול	拉客
שידול	徵求
בומר	boomer
אגסים	梨
לטחון	磨
לטחון	磨
רומר	roemer
מליק	馬力
מליק	malik
הוסטל	宿舍
הוסטל	客棧
הוסטל	旅店
טראומות	創傷
סחרחורות	眩暈
חצבת	麻疹
כשלון	失敗
נורמליזציה	正常化
ערמות	成堆
סוגדים	崇拜
סוגדים	禮拜
הפנסים	燈籠
נדראסקאר	chandrasekhar
הושט	食道
טעימה	美味
טעימה	美味
טעימה	好吃
מגנוליה	玉蘭
סטרונציום	鍶
וויסקי	威士忌
וויסקי	威士忌
פקידת	前台
פונסה	ponce
סלבין	slevin
סתומים	堵塞
עלובה	跛腳
עלובה	跛
פמברטון	pemberton
קריספין	crispin
גלוטן	麵筋
מקפיא	冷凍
מקפיא	凍
מקפיא	凍結
מקפיא	冷凍庫
מפונקת	變質
טריגונומטריה	trig
צרף	附上
צרף	附加
אגפא	agfa
נוזף	斥責
בריליום	鈹
הרלסון	harrelson
מיזאן	mizan
מטריות	雨傘
להקפיץ	彈跳
להקפיץ	反彈
טחול	脾臟
טחול	脾
קומקום	壺
קומקום	水壺
קומקום	茶壺
נפלם	汽油彈
התפרעות	暴動
התפרעות	暴亂
התפרעות	騷亂
ארטי	artie
קטנטנה	小小
קטנטנה	小
קטנטנה	微小
פטסי	patsy
וטרינרים	老兵
עקשנית	頑固
קרולה	carola
פסוריאזיס	牛皮癬
לינקלייטר	linklater
בצלים	洋蔥
קסאי	開賽
קרועה	撕裂
קונפוציאניזם	儒家
קונפוציאניזם	儒學
ויגמן	wiegmann
מטחנת	磨床
תטא	th
תירה	拍攝
תירה	拍
תירה	射
מוטרדים	困擾
חזייה	胸罩
חזייה	胸圍
חזייה	胸罩
חזייה	胸圍
האקורדיון	手風琴
מעשנת	吸煙
הוללות	荒淫
ללעוס	嚼
ללעוס	咀嚼
ללעוס	嚼
ללעוס	咀嚼
קאטה	kata
מצדיע	敬禮
התחנן	乞求
גרינץ	鬼靈精
הרנן	hernan
זיגמרינגן	sigmaringen
גואנין	guanine
סלניום	硒
המומה	震驚
שימון	潤滑
אבניו	大街
אבניו	大道
דלפינו	delfino
הרחפת	氣墊船
צדפה	蛤蜊
צדפה	蛤
צדפה	牡蠣
צדפה	蠔
האבוק	havok
התכריכים	壽衣
סרבוטניק	srebotnik
הגידים	筋
מוטרדת	困擾
כוסברה	香菜
כוסברה	芫荽
סטורה	stora
קריצה	眨眼
עריקה	遺棄
עריקה	逃兵
עריקה	變節
לנקז	流失
לנקז	排水
טומיי	tomei
מיגרנה	偏頭痛
דוגי	dougie
רנין	renin
קאררס	carreras
אירוטי	色情
אירוטי	情慾
קוסטנזה	costanza
אבטיחים	西瓜
קשקש	癌
הידרולוגיה	水文
טיאן	田
אלוורז	alvarez
אנזו	enzo
הפתולוגיה	病理學
הפתולוגיה	病理
שאנטי	shanti
פגיונות	匕首
בראדוק	braddock
מוסו	musso
אקרופוליס	acropolis
מקרל	鯖魚
מקרל	鯖
מורטנסן	mortensen
בהונות	腳趾
ינשופים	貓頭鷹
פאריד	farid
חשמלאי	電工
רטרואקטיבי	追溯
האפוסטולית	使徒
מגב	拖把
גברתי	夫人
ערומה	裸
ערומה	赤裸
ערומה	裸體
עקל	akl
התאיידות	蒸發
התעלפות	昏倒
להטעין	補給
אנוכיות	自私
אנוכיות	無私
יאכטה	遊艇
ציתות	監聽
ציתות	竊聽
ציתות	偷聽
וולדו	waldo
לניניזם	列寧主義
רפוי	跛
טפטוף	雨絲
טפטוף	毛毛雨
טפטוף	小雨
טפטוף	滴水
טפטוף	點滴
טפטוף	滴
זיגוג	釉
סמשנובה	smashnova
ווסטון	weston
פות	陰道
סטילרס	steelers
טפיר	貘
אלתוסר	althusser
נימפית	charaxes
סיסמא	密碼
העפיפון	風箏
משעממים	無聊
הקשיחות	韌性
מיאגי	宮城
קרלהיינץ	karlheinz
התבונן	觀察
אסלה	馬桶
אסלה	廁所
אסלה	洗手間
אסלה	廁
קטסטרופה	災難
מגנסיה	magnesia
משתק	麻痹
סטול	stahl
חמדן	貪
חמדן	貪錢
חמדן	貪婪
חמדן	貪心
מומנטום	勢頭
אזניים	耳
אזניים	耳朵
חטיב	khatib
משותקת	癱
משותקת	癱瘓
הטחנות	風車
מקדרמוט	mcdermott
פטריארכלית	宗法
שלוק	sip
פיח	煙塵
פיח	煤煙
סיגורני	sigourney
הבליצקריג	閃電戰
דיווה	diva
אלקוט	alcott
טריל	顫音
לחמניות	饅頭
לחמניות	包子
לחמניות	卷
בקעו	孵化
סומי	秀美
קראסטי	krusty
סנורי	snorri
זיגזג	zigzag
מארינס	陸戰隊
מארינס	海軍陸戰隊
קלחת	香爐
באודיטוריום	禮堂
קברדינו	kabardino
סופרנו	soprano
סופרנו	女高音
זרזים	催化劑
אנבל	annabelle
חגבים	蚱蜢
דריפט	漂移
באגסי	bugsy
רולנדו	rolando
קייטנו	caetano
סרדינים	沙丁魚
החצאית	裙
החצאית	裙子
דביקות	黏黏
דביקות	粘
דביקות	粘性
דביקות	黏
אופנוענים	飛車黨
יגבר	增加
יגבר	提高
קופיף	猴
קופיף	猴子
אלגנטיות	優雅
אלגנטיות	高雅
אלגנטיות	優雅
אלגנטיות	高雅
רפונזל	rapunzel
גפרור	匹配
גפרור	比對
גפרור	match
מגוחכות	可笑
ברתה	bertha
סטינגר	毒刺
רוסום	rossum
קרועים	撕裂
מירקו	mirko
פנריר	fenrir
כמותיות	量化
כמותיות	定量
אנטיתזה	映襯
גיאוגרפי	地理
אשך	睪丸
אשך	睪丸
קרשים	木材
קרשים	木板
סייברס	軍刀
עוויתות	抽搐
שחקי	玩
שחקי	彈
שחקי	播放
פארסה	鬧劇
ישבתי	週六
ישבתי	sat
פרנטישק	františek
מטפורמין	metformin
טוטליטרית	極權主義
טוטליטרית	極權
שנחווה	sva
לגרד	刮
אריסטה	arista
קארבר	carver
לחישות	悄悄話
לחישות	悄悄話
לחישות	耳語
לחישות	私語
פאולס	pauls
וידה	vida
אפוי	烘
תפרים	縫針
חתרנות	顛覆
סוהו	soho
שבאל	cheval
לקונט	leconte
ונדיום	釩
מיים	飲水
מיים	水
אנוכית	自私
מברג	螺絲刀
לוחמני	交戰國
דונקי	驢
דונקי	驢子
טירון	新手
טירון	新秀
תריסים	百葉窗
פספס	錯過
פינקני	pinckney
וינוגרדוב	vinogradov
שלוליות	水坑
ביגס	biggs
חיוורת	淡
חיוורת	蒼白
וודהד	woodhead
פרקט	硬木
מושבעת	陪審員
אמבטיות	浴場
גמבטה	gambetta
שממה	荒原
שממה	荒地
שממה	荒野
שממה	野外
רקובה	爛
טיאנה	tiana
התרצה	合理化
טוניס	突尼西亞
נהנתי	享受
בורלנד	borland
מדוכאת	抑鬱
מדוכאת	鬱悶
לקלן	lachlan
דיראס	duras
לורנזו	lorenzo
הגבה	眉
הגבה	眉毛
קומרוב	komarov
מינוף	槓桿
מינוף	籌碼
מינוף	槓桿
סיאמיים	暹羅
קרימוב	karimov
דציבלים	分貝
פיפי	fifi
פיפי	菲菲
פיפי	小便
פיפי	撒尿
פיפי	尿
תיירת	遊客
תיירת	旅遊
עווית	twitch
עווית	抽搐
עווית	痙攣
מזריק	注射
מזריק	注入
אלדהיד	醛
פוקואוקה	福岡
הורנבי	hornby
מעקות	扶手
בוו	bev
בוו	boo
שתוי	醉
שתוי	醉酒
שתוי	喝醉
צנטריפוגלי	離心
גורגיאס	gorgias
ממריץ	刺激
מינדאוגאס	mindaugas
נדן	鞘
תרופודה	theropod
להוקיר	珍惜
להוקיר	珍愛
תדרוך	簡報
העריסה	搖籃
טילמן	tillman
טילמן	tilman
מוגלה	膿
החולשות	弱點
ווילה	willa
אייפוד	ipod
גופטה	gupta
כרובית	花椰菜
כרובית	菜花
מסוכרים	蜜餞
מיניאטורי	微型
מיניאטורי	迷你
מקרומדיה	macromedia
יבואן	進口商
קספרסקי	kaspersky
האייפוד	ipod
זוית	角度
זוית	角
סרסור	皮條客
נוקטורן	nocturne
דבשה	糖蜜
דבשה	糖漿
אוקו	oko
ליקוק	舔
טרוטון	troughton
סריגה	針織
סריגה	編織
סופרגרופ	supergroup
רוקסנה	roxana
מיינארד	maynard
פטריסיו	patricio
אינדרה	indra
וילקוקס	wilcox
חתיך	帥哥
חתיך	英俊
חתיך	帥
בונר	bonner
פנדרצקי	penderecki
סייבל	黑貂
סייבל	貂
קיונג	慶
מוליבדן	鉬
מצאי	找到
מצאי	尋找
חובבן	業餘
שורטי	矮子
מלווי	貸方
מטלורגיה	冶金
טחורים	痔瘡
תעיד	作證
תנוח	休息
שחת	乾草堆
פלקס	flex
פלקס	彈性
רפש	淤泥
רפש	污泥
רפש	黏液
וודהאוס	woodhouse
סוודר	毛衣
מתקין	安裝
לחמנייה	饅頭
לחמנייה	包子
לחמנייה	卷
עפעף	眼皮
נרנסט	nernst
מסתגלת	適應性
רדואן	radwan
קטנוע	機車
אדישה	漠不關心
הסבים	祖父母
בתול	處女
כיילב	caleb
בראוור	brauer
שנונה	機智
פראים	野人
מאוכזבים	失望
לדקלם	背誦
גאלרי	galeries
חמוציות	紅莓
מפשט	簡化
מכבסה	洗衣
מכבסה	洗衣服
מכבסה	洗衣店
המטול	beamer
צרחות	尖叫
קאטר	cutter
מפונק	變質
יהירות	虛榮
יהירות	傲慢
החמצת	錯過
נפוח	腫
נפוח	腫脹
אדווה	漣漪
הפרבולה	拋物線
אפינפרין	腎上腺素
ברפרוף	脫脂
הסינוסים	鼻竇
ליט	litt
שקלאר	sklar
החניכיים	牙齦
לבנדר	淡紫色
הירושי	洋
לוקרן	lokeren
לואץ	泥鰍
יבוש	乾燥劑
סקולארי	scolari
גרגסון	gregson
העגבניות	番茄
העגבניות	西紅柿
העגבניות	蕃茄
מאלאן	馬蘭
הורט	hort
קמעונאי	零售商
ייפ	葉
לוטנט	中尉
אנקי	anke
כלובים	籠子
אלונקה	擔架
ספוגית	拭
השכרה	租金
השכרה	租賃
השכרה	租金
השכרה	房租
השכרה	租
השכרה	租金
שחטיור	shakhtar
אקלסטון	eccleston
נסחפת	漂
נסחפת	飛揚
נסחפת	漂移
נסחפת	漂流
נסחפת	飄
נבוקו	nabucco
מירטל	myrtle
שריקי	ricky
מגורה	喚起
מגורה	惱火
ממוקש	佈雷
ניטריד	氮化
התאהבות	暗戀
התאהבות	痴情
הדליף	洩露
מהודק	緊
תדריך	簡報
גויר	goyer
סידוב	sydow
מתפורר	搖搖欲墜
לאז	laz
לסגוד	崇拜
לסגוד	禮拜
כרוביני	cherubini
ברדיאנים	弧度
פלמרסטון	palmerston
סאבלה	sabella
חלוד	生鏽
דקירות	刺
דקירות	捅
ויטרבו	viterbo
ההפקעה	徵用
גללים	糞便
לוקווד	lockwood
קולורטורה	花腔
תשאלי	問
תשוש	精疲力竭
תשוש	用盡
קליפר	clipper
מיליטריזם	軍國主義
איידה	ida
הפכים	對立面
הפכים	對立
טינג	婷
טינג	汀
היסטרי	歇斯底里
חסכן	節儉
חסכן	節儉
הדיכוטומיה	二分法
פאפי	浮腫
מתאבל	悼念
מתאבל	哀悼
ליפ	嘴唇
ליפ	lip
ליפ	唇
נורם	規範
אפוקסי	環氧樹脂
שאלי	問
אלווי	蘆薈
אסטרדה	estrada
הרצונות	慾望
סטארפייטר	starfighter
קטיעה	斷肢
קטיעה	截肢
ליאנה	liana
אוכמניות	藍莓
אוכמניות	藍莓
שרקרק	merops
אדרלי	adderley
פסיוניים	phasianidae
טרים	treme
קונדום	保險套
מקאליס	mcaleese
בלוף	虛張聲勢
בלוף	崖
מלבין	漂白
מלבין	漂白劑
דנטלי	牙科
דנטלי	牙醫
דנטלי	牙齒
ללקק	舔
עצלנות	懶惰
התדיינות	訴訟
כחוליות	藍藻
רחיצת	洗滌
רחיצת	洗
סטיג	stig
לבדב	lebedev
צליבה	受難
הפקרות	無法無天
דויטשר	deutscher
מחייכת	微笑
זים	zim
דחליל	稻草人
אימאן	iman
ריגוש	興奮
פראייר	吸盤
פוליאסטר	聚酯
שותקת	沈默
שותקת	無聲
גאלאס	gallas
דאסטי	dusty
פרסומאי	公關
לימוזינה	轎車
לימוזינה	轎車
ליטוף	愛撫
קמפינג	露營
קמפינג	野營
יחפה	赤腳
יחפה	赤足
טריאנה	triana
מוצץ	奶嘴
התנזרות	禁慾
מגף	靴
מגף	靴子
לאטור	latour
המשמרים	防腐劑
האינדיבידואליות	個性
והיגרה	harringay
וולק	volk
מוריש	遺贈
הבוסתן	果園
נוצצים	閃亮
ריגושים	興奮
האריסים	佃農
הומלס	無家可歸
חמודות	可愛
צרצרים	蟋蟀
מתולתל	卷毛
הסטואה	stoa
עיישה	aisha
המוטב	受益人
אלאניס	alanis
ווגט	vogt
התאזרחות	入籍
התאזרחות	歸化
מקגרו	mcgraw
פוזה	姿勢
גוגו	gogo
תרמילים	背包
דימוס	deimos
קושנר	kushner
קונגי	粥
התעלף	暈倒
טריסטרם	tristram
פסימי	悲觀
האפוד	馬甲
האפוד	背心
דטלף	detlef
דובסון	dobson
ביזקיט	bizkit
אספוסיטו	esposito
חשכה	黑暗
כריסטה	krista
כריסטה	christa
נפחת	肺氣腫
תיסוג	撤回
תיסוג	收回
מקלכלן	mclachlan
תחבושות	繃帶
קינסקי	kinsky
הנתיחה	驗屍
הנתיחה	解剖
טפו	嘖
הולוגרמה	全息
פופס	pops
פופס	pop
פרבלום	parabellum
קמיע	符
קמיע	護身符
בובייה	bouvier
אינגרם	ingram
רייב	狂歡
בפשמישל	przemysl
זעפרן	番紅花
זעפרן	紅花
סרדיס	sardis
ורגס	vargas
המגף	靴
המגף	靴子
סטרטון	stratton
ראבי	ravi
מצת	打火機
מצת	輕
צמה	辮子
דביקה	黏黏
דביקה	粘
דביקה	粘性
דביקה	黏
מטאפורות	隱喻
נחנק	窒息
נחנק	嗆
מגרד	癢
מגרד	癢
סוכרייה	糖果
סוכרייה	糖
דבני	dabney
רועד	發抖
רועד	搖晃
רועד	顫抖
אגילר	aguilar
המגפיים	靴
המגפיים	靴子
קניאטה	kenyatta
אצטון	丙酮
סרטוגה	saratoga
המדחפים	螺旋槳
אוהרה	harrah
פרוקטור	proctor
פקידה	辦事員
פקידה	書記
פקידה	職員
פקידה	前台
לגווע	滅亡
גלאוקומה	青光眼
מתוקות	甜蜜
מתוקות	甜
מטמורפוזה	蛻變
הירסט	hirst
קלימוב	klimov
אוקאפי	okapi
סאנשיין	陽光
יורקת	吐痰
איווטה	iwata
ליבריס	libris
אליסיום	伊甸園
מרקטור	mercator
דייס	骰子
כיור	水槽
צייתנות	服從
אדיקות	虔誠
סטקטו	staccato
הפתולוג	病理學家
להקניט	挑逗
תזכורות	提醒
חצופה	厚臉皮
חצופה	厚顏無恥
חצופה	粗魯
הויט	hoyt
המפקדת	首席
המפקדת	科長
קריוגנית	低溫
סייפריד	seyfried
בסינדיקציה	辛迪加
מרסייה	mercier
קינדל	kindle
גיליאן	gillian
פזיזות	疹
פזיזות	皮疹
פזיזות	魯莽
אאוס	eos
גרנדין	grandin
מגירה	抽屜
מדולל	稀釋
מדולל	淡化
גלנדייל	glendale
טיפשה	蠢
טיפשה	笨
טיפשה	愚蠢
טיפשה	笨蛋
טיפשה	傻
גזענים	種族歧視
נגעתי	觸及
נגעתי	感動
וולדן	walden
שתפו	共用
שתפו	共享
שתפו	分享
שתפו	share
מתארגנים	調動
מתארגנים	動員
מהולל	光榮
דציבל	分貝
סירים	壺
סירים	鍋
הובסבאום	hobsbawm
הומולוגיים	同源
סחלבים	蘭花
מולכ	mulk
סיטיגרופ	花旗
מיימת	腹水
אלכסנדרינה	alexandrina
סמאש	砸
סמאש	打碎
סמאש	粉碎
לוחש	悄悄話
לוחש	耳語
לוחש	輕聲
לוחש	悄悄話
לוחש	耳語
לוחש	私語
אזימוט	方位角
פלישיה	felicia
דארבי	darby
החניכות	學徒
סוונטה	svante
סלבריטי	名流
סלבריטי	名人
מגושמת	笨拙
מגושמת	笨手笨腳
אסגארד	asgard
אריקסן	eriksen
צסיום	銫
חמודי	可愛
מצליף	鞭
מצליף	鞭子
פרגמטי	務實
שובבה	俏皮
שובבה	淘氣
שובבה	調皮
שובבה	頑皮
יסלאב	省
הגשמיים	世俗
פקטה	fekete
ויירי	vieri
חגב	蚱蜢
חיתולים	尿布
טאקו	taco
אומללים	悲慘
מוסקה	mosca
סקיפ	跳過
פרקטלים	fractals
אלברו	alvaro
זאדה	zadeh
אסוף	收集
פרילנד	freeland
גרינפילד	綠地
מהמם	華麗
מנוכר	疏離
קסטילו	castillo
אניון	陰離子
