година	jaar
хасан	hasan
корисна	bruikbare
корисна	nuttig
преведени	vertaalde
жолти	yellow
богатства	treasures
богатства	riches
здравство	gesondheidsorg
соберат	vergader
соберат	bymekaar
јон	ion
босански	bosnies
ракометна	handbal
сахара	sahara
раѓа	gebore
наводнување	besproeiing
должности	pligte
сфати	verstaan
сфати	realise
хром	chrome
хром	chroom
хром	chroom
лед	ys
електронско	elektronies
електронско	elektroniese
опстанок	oorlewing
демо	demo
демо	demonstrasie
доза	dose
воздушни	aerial
германци	duitsers
намибија	namibia
намибија	namibië
гласа	stemme
бронзен	brons
викенд	naweek
фабрики	fabrieke
емирати	emirates
минимум	minimum
недоволно	onvoldoende
универзален	bekyk
спортист	atleet
ангола	angola
поглавје	hoofstuk
достигнат	bereik
достигнат	bereik
достигнат	reikwydte
стотина	honderd
стотина	honderde
алтернативен	afwissel
алтернативен	alternatiewe
кемал	kemal
видлива	sigbare
видлива	sigbaar
сведочи	getuig
откриваат	vertoon
откриваат	onthul
вратен	teruggestuur
просечен	gemiddelde
просечен	gemiddeld
инка	inca
ротација	rotasie
тенкови	tenks
загрозен	bedreigde
загрозен	gedreig
загрозен	bedreig
човечко	menslik
човечко	mens
опен	ope
опен	oopmaak
опен	oop
публикации	publikasies
теодора	theodora
заболување	siekte
прстени	rings
практики	praktyke
практики	reguleer
младоста	jeug
болки	pyn
академска	akademiese
академска	akademies
практична	praktiese
панама	panama
мастерс	masters
каталонија	katalonië
галиција	galicia
сенка	skadu
сенка	skaduwee
сенка	skadu
сенка	shade
привилегии	voorreg
привилегии	voorregte
подигнат	opgerig
занает	craft
витези	knights
скијање	ski
брест	brest
анастасија	anastasia
оман	oman
диригент	geleier
супстанции	stowwe
гнездо	nes
пфалц	palts
кралско	koninklike
кралско	royal
кралско	imperial
резерват	webbediener
резерват	gereserveer
резерват	reserveer
резерват	bespreek
религиозна	godsdienstige
религиозна	religieuse
религиозна	gelowige
топлината	warmte
вага	weegskaal
вага	libra
фрази	frases
лорен	lorraine
лорен	lauren
лорен	loren
кнежевство	principality
установа	fasiliteit
теологија	teologie
исклучоци	uitsonderings
оператор	operator
утрински	môre
утрински	oggend
утрински	more
неуспешен	onsuksesvol
носејќи	bearing
преовладува	onduidelikheid
наша	ons
наша	ours
грмушки	bush
сегменти	segmente
зајак	haas
зајак	rabbit
доволна	genoeg
наставници	onderwysers
лош	sleg
кал	mud
кал	kal
кал	cale
кал	cal
дан	dunne
дан	dunn
соочи	gesiggie
соочи	gesig
помало	kleiner
урбана	urban
урбана	stedelike
предизвик	challenge
предизвик	uitdaging
малтер	sement
матеј	matthew
матеј	matteus
претседателството	presidensie
ријана	rihanna
пенали	strafskoppe
радиус	radius
незадоволство	ontevredenheid
свештеникот	priest
предизвикувајќи	veroorsaak
празни	leeg
празни	leë
празни	egipte
шефот	chief
шефот	baas
четворица	vier
гледајќи	kyk
пластика	plastiek
пластика	plastiek
јемен	jemen
обоени	painted
обоени	gekleur
обоени	ingekleur
обоени	geverf
обоени	gekleurde
обоени	gekleurde
обоени	kleurlinge
портрети	portraits
австронезиски	austronesiese
алба	alba
глетка	sight
божиќ	kersfees
алгебра	algebra
боби	bobby
ранети	verwond
ранети	slagting
роси	rossi
учествуваше	deelgeneem
покриен	gedek
точна	akkurate
точна	akkuraat
точна	presiese
точна	presies
точна	korrek
подот	vloer
подот	floor
обемот	volume
месопотамија	mesopotamië
должноста	plig
инцидент	voorval
инцидент	insident
работеше	gewerk
вторник	dinsdag
вирус	virus
добиток	beeste
добиток	bees
посредник	mediator
состаноци	meetings
состаноци	vergaderings
сиромаштија	armoede
геолошки	geological
шер	shere
шер	sher
шер	cher
алмати	almati
фокус	fokus
конкретни	spesifiek
конкретни	spesifieke
конкретни	beton
наназад	agteruit
наназад	agteruit
наназад	agtertoe
лејди	dame
лејди	lady
рап	rap
скали	trappe
скали	stair
раководители	bestuurders
ресурсите	hulpbronne
очекувања	expectations
примарна	primêr
примарна	primary
примарна	primêre
примарна	belangrikste
времетраење	duur
времетраење	tydperk
времетраење	tydsduur
лесна	maklik
лесна	maklike
лесна	liggewig
мадагаскар	madagaskar
мадагаскар	madagascar
едрене	edirne
типични	tipiese
типични	typical
пејџ	paige
џордан	jordan
џордан	jordaan
постоечки	bestaande
јапонска	japannese
јапонска	japannees
џузепе	giuseppe
џејсон	jason
извршат	redigeer
вегас	vegas
статистичка	statistiese
големини	groottes
големини	grotes
признат	herken
признат	erkende
признат	herken
признат	erkende
остро	skerp
атракција	aantrekkingskrag
атракција	aantreklikheid
параметар	parameter
експлоатација	uitbuiting
