から	nga
シオン	zion
カノン	canon
怖い	frikësuese
怖い	frikshme
怖い	frikshëm
怖い	frikësuar
ジャマイカ	xhamajka
行進曲	marshim
行進曲	mars
盆地	pellgu
盆地	baseni
奉仕	altruizmi
罰金	gjobitur
罰金	gjoba
罰金	gjobat
軽い	dritë
軽い	drita
軽い	drite
アンコール	encore
アンコール	angkor
フェルト	ndje
フェルト	ndjerë
フェルト	ndjeu
転移	kalimi
転移	tranzicion
転移	tranzicionin
転移	tranzicioni
ストリーム	lumenj
ストリーム	rrymë
ストリーム	stream
ストリーム	rrjedha
馬鹿	idiot
馬鹿	idioti
近所	fqinjët
近所	komshinjtë
近所	fqinjë
近所	lagja
近所	lagjja
近所	lagjia
近所	lagje
近所	komshi
近所	fqinje
近所	fqinj
近所	komshiu
トロフィー	trofe
トロフィー	trofe
奇数	çudi
奇数	odd
援軍	përforcime
援軍	përforcimet
ティーン	teen
ティーン	adoleshente
ラット	rat
ラット	miu
コイ	krap
ペンギン	pinguinët
ペンギン	pinguin
ルクセンブルク	luksemburgut
ルクセンブルク	luksemburgu
ルクセンブルク	luksemburg
クレーン	vinça
シャワー	dush
マヌエル	manuel
彫刻家	skulptori
高野山	koya
ペリー	peri
ペリー	perri
ペリー	perry
ジャガー	jaguar
楽しみ	kënaqësi
楽しみ	përjetim
イヴァン	ivan
キラー	vrasësi
キラー	vrasëse
キラー	vrases
キラー	vrasës
フィルター	filter
フィルター	filtër
フィルター	filtri
フィルター	filtrat
フィルター	filtra
ブダペスト	budapest
ヘクタール	hektarë
ヘクタール	hektar
酒田	sakata
給与	paga
給与	pagë
給与	rrogë
給与	page
給与	rroga
給与	pagat
給与	rrogat
十字架	kryq
十字架	kryqi
十字架	kros
十字架	krosi
アトラクション	tërheqjet
フィレンツェ	firence
クリーン	pastër
クリーン	pastroje
クリーン	pastro
クリーン	paster
こんにちは	përshëndetje
こんにちは	hello
こんにちは	pershendetje
ナース	nurse
ナース	infermiere
ナース	infermierja
アラバマ	alabama
オーロラ	aurora
真空	boshllëk
発現	manifestim
田舎	fshat
キャッチフレーズ	slogan
つばさ	tsubasa
ミッキー	mickey
ミッキー	miki
ミッキー	miki
変態	pervers
変態	metamorfozë
ルーズベルト	roosevelt
火力	armatim
反転	rrokullisur
ナナ	nana
塩基	baza
塩基	bazë
祖国	atdhe
祖国	atdheut
シャフト	bosht
マスト	direk
モーション	lëvizja
モーション	mocion
モーション	lëvizje
モーション	mocioni
運ぶ	mbajnë
運ぶ	mbart
キン肉マン	kinnikuman
パイレーツ	piratë
パイレーツ	piratët
封鎖	bllokadë
鋳造	hedhja
コンサルティング	konsultuar
コンサルティング	këshillimi
マウンテン	malore
マウンテン	malit
マウンテン	mali
マウンテン	mal
リナ	rina
リナ	lina
ストーム	furtuna
ストーム	storm
ストーム	stuhia
ストーム	stuhi
火薬	barut
火薬	baruti
バロック	barok
緊張	nervoze
緊張	nervoz
緊張	tension
緊張	tensioni
緊張	tensionin
イアン	ian
増やす	rritje
増やす	rritë
増やす	shtim
増やす	rrit
たばこ	duhanit
たばこ	duhan
たばこ	duhani
黒沢	kurosawa
哺乳類	gjitarët
哺乳類	gjitarë
ロペス	lópez
ロペス	lopes
ロペス	lopez
名声	fama
名声	famë
名声	famës
名声	fame
クモ	merimangë
クモ	merimanga
クモ	spider
離れる	lere
離れる	lëre
樹脂	resin
コスモ	kozmo
エステ	este
アドバイザー	këshilltar
アドバイザー	këshilltarët
アドバイザー	këshilltari
アドバイザー	këshilltar
原点	origjina
ウィル	will
ウィル	do
ウィル	vullneti
ウィル	vullnet
断片	fragmente
武者	musha
ヨハネス	johannes
利点	avantazhet
利点	avantazhe
利点	avantazhi
利点	avantazh
利点	avantazhin
指針	udhëzimet
ロイ	roy
ロイ	roj
ロイ	roi
おじさん	daja
おじさん	xhaxha
おじさん	axha
レッズ	reds
スワン	mjellmë
スワン	mjellma
沈黙	heshtja
沈黙	heshtje
沈黙	qetësi
ユタ	utah
ケント	kent
ランチ	dreke
ランチ	drekë
コープ	përballen
マヤ	maya
マヤ	maja
道徳	moral
道徳	morali
泣き	qaj
カジノ	kazino
カジノ	kasino
頭痛	koke
太刀	tachi
いちご	luleshtrydhe
いちご	luleshtrydhe
コイル	bobinë
並列	paralel
並列	paralele
並列	paralelisht
キログラム	kilogramë
キログラム	kilogram
給油	furnizohet
ゴミ	mbeturina
ゴミ	plehrat
ゴミ	plehra
事柄	rendesi
事柄	qështje
計算機	llogaritës
計算機	llogaritëse
インク	boje
インク	ngjyrë
インク	boja
ミサ	mesha
ミサ	meshë
ミサ	masiv
ミサ	masive
オバマ	obama
未亡人	veja
未亡人	veja
未亡人	vejusha
未亡人	ve
未亡人	vejushë
タブ	skedat
タブ	skedë
タブ	skeda
タブ	tab
薬学	farmaci
食材	përbërësit
食材	përbërës
暗い	errësirë
暗い	errët
ルース	ruth
ルース	lirë
ルース	liruar
熱い	nxehtë
熱い	nxeht
熱い	hot
熱い	seksi
風呂	banjo
風呂	banja
風呂	banjoja
風呂	banjë
風呂	banjë
風呂	banjo
風呂	dush
輝き	shkëlqim
ベンツ	benz
皇女	princeshat
融資	kredia
融資	kredi
融資	kreditë
融資	kredi
融資	huatë
融資	financimin
融資	financime
融資	financimi
融資	financimet
融資	financim
ピラミッド	piramida
ピラミッド	piramidë
ピラミッド	piramidat
痛み	dhimbje
痛み	dhimbja
プロフェッショナル	profesionalizëm
プロフェッショナル	profesionalizmi
プロフェッショナル	profesioniste
プロフェッショナル	profesionale
プロフェッショナル	profesional
プロフェッショナル	profesionist
プロフェッショナル	profesionistëve
プロフェッショナル	profesionistët
プロフェッショナル	profesionistë
ストックホルム	stockholm
ストックホルム	stokholm
偶数	madje
偶数	edhe
コラボ	bashkëpunimi
コラボ	bashkëpunim
パンツ	pantallona
パンツ	pantallonat
フランコ	franco
フランコ	franko
植木	ueki
エラー	gabimet
エラー	gabime
エラー	gabim
エラー	gabimi
ゆか	yuka
使い方	përdorimi
クリントン	klinton
クリントン	clinton
塚本	tsukamoto
シリンダー	cilindër
シリンダー	cilindra
狩野	xhigoro
アスキー	ascii
ノード	nyje
ノード	nyja
ベラルーシ	bjellorusia
ベラルーシ	bjellorusisht
ドミニカ	domenikane
硫酸	sulfat
マルタ	maltez
マルタ	malta
侍従	chamberlain
ゾウ	elefantë
ゾウ	elefant
ゾウ	elefanti
ゾウ	elefantit
呪文	magjine
サイボーグ	cyborg
エーカー	hektarë
エーカー	hektarë
カザフスタン	kazakistan
ニュートン	njuton
ニュートン	njutoni
群れ	tufë
群れ	dynden
群れ	tufë
群れ	tufa
群れ	tufe
群れ	kope
カイロ	kairo
損害賠償	dëmshpërblim
損害賠償	dëmet
くるみ	kurumi
くるみ	arre
くるみ	arrë
不具合	insekte
不具合	insektet
不具合	insekti
不具合	insekt
不具合	bug
幸雄	yukio
黒澤	kurosawa
英樹	hideki
クーペ	coupe
男の子	djalosh
男の子	djalë
男の子	djal
男の子	djali
男の子	djale
男の子	djemt
男の子	djem
男の子	çuna
男の子	djemë
男の子	djemtë
男の子	djema
おおよそ	afërsisht
おおよそ	afërsisht
おおよそ	përafërsisht
おおよそ	afersisht
おおよそ	përafërt
フィット	përshtat
フィット	fit
面白い	interesant
面白い	interesante
面白い	qesharake
アクセント	theksi
アクセント	theks
クロウ	sorrë
クロウ	sorra
丁寧	ndershem
丁寧	sjellshem
驚異	mrekullitë
驚異	mrekullite
驚異	mrekullive
阿南	anan
派閥	fraksion
未定	mbase
未定	ndoshta
意欲	gadishmëri
意欲	gadishmërinë
意欲	gatishmërinë
きわめて	ekstremisht
きわめて	tejet
きわめて	jashtëzakonisht
きわめて	jashtezakonisht
三日月	gjysmëhëna
子音	bashkëtingëllore
保護者	prindër
保護者	prinderit
保護者	prinder
保護者	prindërit
保護者	prindrit
指輪	unaza
指輪	unazë
指輪	unaze
指輪	ring
指輪	unaza
指輪	unazat
ジャンヌ	jeanne
証明書	certifikata
証明書	çertifikata
証明書	çertifikatat
証明書	certifikatë
証明書	certifikata
証明書	çertifikatë
証明書	çertifikata
五島	goto
末裔	pasardhës
ボウル	tasi
ボウル	tas
ボウル	pjata
競泳	notim
競泳	notin
競泳	not
競泳	noti
クローバー	clover
過半数	shumicës
過半数	shumicë
過半数	shumica
過半数	shumicën
過半数	shumice
経理	kontabilitet
硫黄	squfur
硫黄	squfurit
卸売	shumicë
卸売	shumice
フランチェスコ	francesco
預金	kursimet
預金	kursimeve
預金	kursime
預金	kursimi
預金	depozitave
預金	depozita
預金	depozitë
預金	depozitat
捕食	pre
捕食	grabitqar
ヘルメット	helmetë
ヘルメット	helmeta
ヘルメット	helmeta
雅彦	masahiko
抽象	abstrakt
スルー	nëpër
スルー	përmes
スルー	nëpërmjet
穏やか	butë
フィリップス	philips
フィリップス	phillips
フィリップス	filips
ケニア	kenia
ケニア	keniane
寄生	parazitar
寄生	parazit
資本主義	kapitalizmi
資本主義	kapitalizmit
浸水	vërshuar
浸水	përmbytur
八雲	yakumo
意匠	dizajn
意匠	dizajni
弾道	trajektoren
弾道	balistike
ベット	bette
ベット	bast
ベット	basti
ソープ	sapun
ソープ	sapuni
ユネスコ	unesco
ユネスコ	unesko
ナノ	nano
スチール	steel
スチール	çelik
スチール	celiku
スチール	çeliku
茶色	brown
茶色	kafe
茶色	braun
解像度	rezolutat
解像度	rezolutë
解像度	rezoluta
解像度	rezolute
初舞台	debutuar
ロドリゲス	rodriguez
ラオス	laos
デュオ	dyshja
リビア	libianë
リビア	libian
リビア	libisë
リビア	libiane
リビア	libinë
リビア	libi
リビア	libia
ジェネレーション	gjenerata
ジェネレーション	gjeneratë
ジェネレーション	brez
ジェネレーション	brezi
ランス	lens
支配人	menaxheri
支配人	menaxher
支配人	menaxherin
支配人	menagjer
支配人	menaxhues
クリニック	klinika
クリニック	klinikat
クリニック	klinikë
クリニック	klinika
クリニック	klinik
キッチン	kuzhine
キッチン	kuzhinë
キッチン	kuzhina
レイプ	përdhunim
レイプ	përdhunimi
ベータ	beta
クイン	quinn
没収	konfiskimin
没収	konfiskuar
没収	konfiskoi
没収	konfiskuan
真珠	perla
真珠	perlat
真珠	perla
赤外線	infra
マカオ	makau
スカート	fund
スカート	fundin
スカート	funde
音頭	ondo
醤油	soje
アイン	anh
アイン	ein
マシュー	matthew
マシュー	mateu
チャリティー	bamirësi
チャリティー	bamirësia
チャリティー	lëmoshë
ウェルズ	uells
ウェルズ	puset
ウェルズ	puse
ノリ	nori
ジェファーソン	jefferson
ジェファーソン	xheferson
ウィスコンシン	wisconsin
カタカナ	katakana
隕石	meteoriti
岩石	guret
岩石	gurë
岩石	shkëmbinj
岩石	gurët
買う	blini
買う	blej
投げる	hidh
投げる	hedhe
投げる	hedh
投げる	flak
投げる	hidhe
盗賊	bandit
盗賊	banditi
盗賊	grabitës
盗賊	banditëve
盗賊	banditë
盗賊	banditët
シュトラウス	shtraus
親戚	relative
シモン	simon
シモン	simoni
羽根	penda
羽根	pendë
イルカ	delfini
イルカ	delfina
バーク	leh
バーク	burke
アンサンブル	ansambli
かご	shportë
かご	basket
かご	shporta
かご	koshi
孤児	jetimëve
孤児	jetimë
孤児	jetimët
孤児	bonjakët
孤児	jetim
孤児	jetimi
孤児	jetime
孤児	jetimë
孤児	jetim
ホープ	shpresë
ホープ	shpresa
アームストロング	armstrong
皮肉	ironike
皮肉	sarkazëm
皮肉	ironia
皮肉	ironi
皮肉	ironikisht
テクニカル	teknik
テクニカル	teknike
書記官	nëpunës
蝦夷	ezo
華族	kazoku
拷問	torturë
拷問	tortura
拷問	torturën
拷問	torturuar
拷問	torturës
ルル	lulu
吸血鬼	vampiri
吸血鬼	vampir
吸血鬼	vampire
アクセル	axel
清掃	saktësia
清掃	pastërtisë
清掃	pastrim
清掃	pastrimi
排水	kullimit
ダコタ	dakota
ヘレン	helena
ヘレン	helen
立案	hartimin
立案	hartimit
タック	palosje
プロトタイプ	prototip
プロトタイプ	prototipe
ウリ	uli
天候	moti
天候	mot
却下	rënien
却下	rënia
却下	rënie
却下	refuzuar
シド	sidi
シド	sid
シド	sidi
シド	sid
スローガン	parulla
湿地	ligatinat
湿地	moçalore
バロン	barron
挑発	provokim
バルカン	vulcan
バルカン	ballkanit
バルカン	balkan
バルカン	ballkan
承諾	pëlqimin
承諾	pëlqim
承諾	pranimi
承諾	pranim
承諾	pranimin
添付	bashkangjit
添付	bashkangjitur
添付	bashkëngjitur
ポーズ	përbëjnë
ルック	shikim
ルック	shikoni
ルック	shiko
カルシウム	kalcium
迂回	devijim
克服	kapërcimi
克服	kapërcimin
克服	kapërcehet
克服	kapërcyer
克服	kapërcimin
荒廃	gjëmë
事由	trojet
和歌	waka
フランチャイズ	ekskluzivitetin
ジュリア	julia
ジュリア	xhulia
調停	ndërmjetësimi
調停	ndërmjetësim
調停	ndërmjetësimin
ボウリング	bowling
プリメーラ	primera
コソボ	kosovë
コソボ	kosovo
コソボ	kosova
コソボ	kosovës
ジャッキー	xheki
ジャッキー	jackie
マディソン	madison
おもちゃ	loder
おもちゃ	lodër
おもちゃ	lodrën
おもちゃ	lodra
おもちゃ	lodrave
おもちゃ	lodrat
おもちゃ	lodra
イヴ	ev
イヴ	eve
イヴ	prag
イヴ	iv
ポピュラー	popullor
ポピュラー	popullore
鋼鉄	steel
鋼鉄	çelik
鋼鉄	celiku
鋼鉄	çeliku
ケイト	kate
パンフレット	broshurë
パンフレット	broshurat
パンフレット	broshura
メーター	metri
メーター	metër
メーター	matës
メーター	meter
リンダ	linda
体積	volum
体積	volumin
体積	volumi
体積	vëllimi
体積	volume
組み立て	kuvendi
組み立て	asamble
組み立て	kuvendit
有名人	famshëm
消す	shuajnë
経費	shpenzim
経費	shpenzime
経費	shpenzimet
ホリデー	festa
ホリデー	pushime
ホリデー	pushimet
超過	tepri
超過	tepërt
インテリア	brendshme
インテリア	brendshëm
磯部	isobe
公使	ministre
公使	minister
公使	ministri
公使	ministër
公使	ministrja
公使	ministrat
公使	ministra
キリスト教徒	christian
キリスト教徒	kristiane
キリスト教徒	krishterë
キリスト教徒	kristian
キリスト教徒	krishter
キリスト教徒	kristiani
キリスト教徒	krishterë
リヴァプール	liverpool
カメ	breshka
カメ	breshkat
カメ	breshka
制裁	sanksioneve
制裁	sanksione
制裁	sanksionet
バックアップ	përforcime
バックアップ	backup
バックアップ	përforcimet
バックアップ	mbeshtetje
ステファン	stefani
ステファン	stefan
ステファン	stephan
スーダン	sudan
スーダン	sudanez
細い	hollë
細い	holle
筑紫	tsukushi
エキス	ekstrakte
エキス	ekstrakt
キッズ	femije
キッズ	fëmijë
キッズ	fëmijët
キッズ	femij
改宗	konvertuar
憲章	charter
憲章	karta
由美子	yumiko
バースト	plasi
バースト	plas
警部補	toger
警部補	togeri
警部補	lejtnant
諸侯	zotërinjtë
諸侯	zotër
スキャンダル	skandal
スキャンダル	skandali
トンプソン	thompson
トンプソン	tomson
トンプソン	tomsoni
テラス	tarracë
テラス	terrace
テラス	tarraca
キプロス	qipro
キプロス	qiproja
キプロス	qipriote
キプロス	qipriot
ナイジェリア	nigerian
ナイジェリア	nigeria
ナイジェリア	nigeri
ターナー	turner
調和	harmoni
調和	harmonia
タニア	tania
笑う	qeshje
笑う	qesh
笑う	qeshin
笑う	qeshni
笑う	qesh
アゼルバイジャン	azerbaixhani
サントス	santos
支出	shpenzimet
支出	shpenzimet
マインド	mendjes
マインド	mind
マインド	mëndje
マインド	mendje
マインド	mendja
ベオグラード	beograd
ベオグラード	beogradi
ベオグラード	beogradit
ミゲル	miguel
ミゲル	migel
元老院	senat
元老院	senati
元老院	senatit
銘柄	marke
銘柄	markës
銘柄	marka
銘柄	brend
銘柄	markë
表彰台	podium
見通し	perspektiva
肺炎	pneumoni
三角形	trekëndësh
三角形	trekëndëshi
クジラ	balena
クジラ	balenat
クジラ	balenë
クジラ	balena
クジラ	balen
レーニン	lenini
叫び	bërtiste
叫び	britma
叫び	bërtasin
ヴュルテンベルク	württemberg
ソプラノ	soprano
知人	njohurit
北京市	pekin
アミノ酸	amino
ムード	disponim
ムード	humor
パブリッシング	botimi
パブリッシング	publikimin
パブリッシング	publikimi
日田	hita
薬局	farmaci
薬局	barnatore
薬局	farmaci
ジョヴァンニ	giovanni
ジョヴァンニ	xhovani
カラス	sorrë
カラス	sorra
模倣	imitim
序曲	uverturë
ウォルト	walt
発酵	fermentimi
伯父	daja
伯父	xhaxha
伯父	axha
楽しい	fun
楽しい	qejf
楽しい	argëtim
楽しい	argetim
楽しい	qef
トマト	domate
トマト	domatet
トマト	domate
トマト	domatet
騒音	zhurme
騒音	zhurmë
騒音	zhurma
英明	urti
英明	urtë
府県	prefekturat
流派	shkollat
流派	shkolla
エステル	ester
エステル	estela
ラルフ	ralf
