les	az
salopette	overall
arbat	arbat
województwo	województwo
mdma	mdma
zielinski	zielinski
crampe	görcs
crampe	görcsök
crampe	görcs
sororité	testvériség
bundesbahn	bundesbahn
hyperactif	hiperaktív
stannis	stannis
ncp	asc
siska	siska
pollueurs	szennyezők
moisi	penészes
moisi	penész
nouille	tészta
regrettables	sajnálatos
rafic	rafik
ebers	ebers
journalisation	fakitermelés
cebus	cebus
gratz	gratz
waw	wow
waw	hű
waw	hűha
notifiés	bejelentett
kidnappeurs	emberrabló
kidnappeurs	emberrablók
délirer	dühöngő
tomboy	fiús
herc	herc
insatisfaisant	elégtelen
jairzinho	jairzinho
clinker	klinker
cabillaud	tőkehal
cabillaud	cod
traitez	kezelni
traitez	kezeljük
concertés	összehangolt
cryogéniques	kriogén
aigner	aigner
melodi	melodi
erebor	erebor
télécopie	fax
télécopie	faxon
divorcées	elvált
billa	billa
incubateurs	inkubátor
pongau	pongau
végétalien	vegetáriánus
végétalien	vega
erhardt	erhardt
apaisante	nyugtató
apaisante	megnyugtató
mtm	mtm
mesdemoiselles	hölgyek
mesdemoiselles	hölgyeim
bozen	bozen
bimba	bimba
echanges	cserék
supplié	könyörgött
scintillant	sziporkázó
réviseur	bíráló
pinker	pinker
piazzi	piazzi
erratum	hibajavítás
måns	måns
kary	kary
tylor	tylor
privatisées	privatizált
ourlet	hem
lisier	trágyát
lisier	trágya
scélérat	gazember
scélérat	gazember
theon	theon
lantos	lantos
khalaf	khalaf
prude	prűd
irrecevables	elfogadhatatlan
campeur	táborozó
hyoïde	nyelvcsont
radiodiffuseurs	műsorszolgáltatók
hava	hava
accusez	vádolni
alber	alber
souscrites	jegyzett
windsurf	szörf
elaphus	elaphus
cucaracha	cucaracha
benzylique	benzil
grenland	grenland
ratifications	ratifikációs
romulien	romulán
troisieme	harmadik
troisieme	harmadszor
strat	strat
gabo	gabo
lerch	lerch
rougeurs	bőrpír
trogir	trogir
kevorkian	kevorkian
haïssait	gyűlölt
haïssait	utáltam
haïssait	utálta
enorme	hatalmas
enorme	óriási
cytotoxique	citotoxikus
jms	jms
weh	weh
kolev	kolev
piran	piran
duplicata	másolat
duplicata	ismétlődő
netta	netta
janov	janov
offensés	sértett
suur	suur
wörth	wörth
souriez	mosoly
décrivez	ismertesse
décrivez	leírni
espionnes	kémek
velociraptor	velociraptor
pharmacocinétique	farmakokinetikai
pharmacocinétique	farmakokinetikai
excitante	izgalmas
rastas	raszták
taut	feszes
petőfi	petőfi
zepp	zepp
klopstock	klopstock
squalus	squalus
sensationnelle	szenzációs
sensationnelle	szenzáció
koweïtiens	kuvaiti
fermages	bérleti
fermages	bérli
daad	daad
apb	körözés
apb	körözést
javor	javor
tirano	tirano
tirreni	tirreni
soupire	sóhaj
evenements	események
evenements	esemény
evenements	rendezvények
blowfish	gömbhal
coquine	pikáns
coquine	csintalan
coquine	pajkos
coquine	huncut
bolg	bolg
eer	korszak
kuh	kuh
shuo	suo
peachy	üde
peachy	peachy
godric	godric
viki	viki
hun}}	hun}}
désolés	sajnálom
gagnez	win
gagnez	nyerni
gagnez	győzelem
gagnez	nyerj
reseda	reseda
gonzáles	gonzáles
haruno	haruno
moultrie	moultrie
désavantagés	helyzetű
comburantes	oxidáló
pondeuses	réteg
pondeuses	rétegek
mech	mecha
andong	andong
pfp	pfp
arzt	arzt
mex}}	mex}}
gnc	cng
kőszeg	kőszeg
reprenez	folytatás
mures	mures
hiphop	hiphop
hsl	hsl
bucuresti	bucuresti
déconnectés	kikapcsolták
partagez	részesedése
partagez	megosztás
partagez	részesedés
laci	laci
tremens	tremens
skov	skov
makai	makai
didacticiels	bemutató
eurosceptiques	euroszkeptikus
dávid	dávid
sérologiques	szerológiai
maluku	maluku
wonka	wonka
cordis	cordis
kétamine	ketamin
isco	isco
putin	putyin
roundtable	kerekasztal
inspectés	megvizsgált
garnissage	töltelék
garnissage	kárpit
rochford	rochford
calin	ölelés
calin	ölelés
calin	ölelés
calin	ölel
wuornos	wuornos
mifsud	mifsud
neapolis	neapolis
hristov	hrisztov
karak	karak
dhm	dhm
aujourdhui	ma
hertogenbosch	hertogenbosch
ivanka	ivanka
orthopédiques	ortopéd
orthopédiques	ortopédiai
vectra	vectra
usa}}	usa}}
cincta	cincta
vulcains	vulkániak
deni	deni
lönnrot	lönnrot
slavkov	slavkov
jeppe	jeppe
pmt	lmp
ansonia	ansonia
mobi	mobi
teckel	tacskó
ovarienne	petefészek
arge	arge
béant	tátongó
biehn	biehn
trilobite	trilobiták
lebaron	lebaron
feri	feri
ecouter	figyelsz
séchoirs	szárító
volkan	volkan
concises	tömör
mastiff	masztiff
tanu	tanu
déductif	deduktív
ciprian	ciprian
pev	epi
hater	gyűlölködő
ultrapériphériques	legkülső
pevensie	pevensie
vms	vms
aboyer	kéreg
aboyer	ugat
flysch	flis
créatine	kreatin
mycoplasma	mycoplasma
skf	skf
quicksand	futóhomok
dictent	diktálja
dictent	diktálja
lapp	lapp
northwood	northwood
ecossais	skótok
ecossais	scotch
ecossais	whisky
ecossais	skót
meixner	meixner
mplayer	mplayer
enregistrez	nyilvántartás
enregistrez	regisztrálj
enregistrez	regisztráció
davidov	davidov
murmurer	suttogó
murmurer	suttogó
melandri	melandri
util	util
epouse	menyasszony
epouse	házastársa
epouse	házastárs
epouse	feleségem
epouse	felesége
epouse	feleség
défendeurs	vádlottak
etiquette	etikett
mrd	mrd
fascinants	lenyűgöző
jer	jer
narodowy	narodowy
carrow	carrow
mithril	mithril
encodeur	kódoló
stéarate	sztearát
valser	keringő
valser	keringő
déloyauté	hűtlenség
ullevaal	ullevaal
uruguay}}	uruguay}}
heemskerck	heemskerck
crasseux	mocskos
canio	canio
pecs	pecs
laurus	laurus
weeknd	hétvége
gökçen	gökçen
rôder	leselkedik
briz	briz
étourdissements	szédülést
étourdissements	szédülés
alambiquée	nyakatekert
elevage	tenyésztés
elevage	tenyésztési
elevage	állatállomány
branchées	trendi
branchées	divatos
félicitée	gratulált
graisseux	zsíros
graisseux	dagi
graisseux	zsíros
butanol	butanol
keila	keila
menai	menai
calley	calley
urey	urey
fairway	hajóút
mpg	mpg
mondego	mondego
blumen	blumen
grotowski	grotowski
antipsychotique	antipszichotikus
clignote	villogó
ulcération	fekély
štúr	štúr
mcclaren	mcclaren
lta	mal
irremplaçables	pótolhatatlan
harceleur	zaklató
trimestrielles	negyedéves
répétez	ismétlés
antidémocratique	antidemokratikus
wysocki	wysocki
fnb	fnb
kost	kost
chanceuse	szerencse
chanceuse	szerencsés
essayage	illő
fedotov	fedotov
tartrate	tartarát
msdn	msdn
minuteur	időzítő
fluctué	ingadozott
littlest	legkisebb
pfeifer	pfeifer
pacer	pacer
insultée	megsértett
cosmétologie	kozmetikus
africanum	ciklámen
scandium	szkandium
steinkjer	steinkjer
dégoûtant	bruttó
dégoûtant	gusztustalan
dégoûtant	undorító
corticostéroïdes	kortikoszteroidok
corticostéroïdes	kortikoszteroid
entrejambe	ágyék
wittman	wittman
rouillée	rusty
rouillée	rozsdás
rouillée	rozsdás
gellért	gellért
cancun	cancún
ctu	ctu
auersperg	auersperg
sulli	sulley
arryn	arryn
doutez	kétely
doutez	kétséges
doutez	kétség
doutez	kétségek
lats	lat
lats	lat
hedera	hedera
irréfléchie	meggondolatlan
multilatéralisme	többoldalú
multilatéralisme	multilaterális
equipements	berendezés
equipements	berendezések
equipements	felszerelés
equipements	felszerelések
equipements	felszerelés
edmontosaurus	edmontosaurus
aromatisés	ízesített
silkworm	selyemhernyó
guanaco	guanakó
incriminant	terhelő
whammy	franyó
kersey	kersey
épargnes	megtakarítás
épargnes	megtakarítások
tengri	tengri
slovenije	slovenije
festo	festo
cosmin	cosmin
tomus	tomus
trill	trill
kristo	kristo
xpress	xpress
éternuer	tüsszentés
éternuer	tüsszentés
agnetha	agnetha
cezar	cezar
pensionnés	nyugdíjasok
fisica	fisica
évaluateurs	értékelők
ingrats	hálátlan
mayans	maják
endorphines	endorfin
fouette	ostor
pétunia	petúnia
marijampolė	marijampolė
microbiologiques	mikrobiológiai
bajor	bajor
échangistes	swinger
tog	tog
jüri	jüri
hedvig	hedvig
évaporé	elpárolgott
encombrements	torlódások
placettes	telkek
barla	barla
embrassée	megcsókolta
ahh	ahh
massepain	marcipán
szekszárd	szekszárd
délicieuses	finom
peignoir	köntös
peignoir	köntös
jadran	jadran
hagia	hagia
üsküdar	üsküdar
psys	pszichiáterek
vaporisé	elpárolgott
orda	orda
fairyland	tündérország
embouteillée	üveges
embouteillée	palackozott
clope	cigi
clope	cigaretta
méthotrexate	metotrexát
chiemsee	chiemsee
congelées	fagyasztva
congelées	fagyott
congelées	fagyasztott
creo	creo
lyndsey	lyndsey
kabel	kabel
meldrum	meldrum
harrap	harrap
cech	cech
proportionnées	arányos
boycottage	bojkott
#non	#nem
#non	#nem
paka	paka
tussaud	tussaud
gavril	gavril
pardonnés	megbocsátott
pardonnés	megbocsátott
pratense	pratense
rembourré	párnázott
petraea	petraea
peregrin	peregrin
savoureuses	finom
ritu	ritu
preda	preda
beroun	beroun
narodna	narodna
southfork	southfork
oberth	oberth
affacturage	faktoring
téléchargeant	letöltés
téléchargeant	letöltése
egorov	jegorov
suceur	balek
uia	uia
impeccables	kifogástalan
cuna	cuna
jori	jori
ksi	ksi
kralj	kralj
velebit	velebit
caveman	ősember
sparkasse	sparkasse
swieten	swieten
dnp	dnp
edonkey	edonkey
radiodiffuseur	műsorszolgáltató
lancinante	lüktető
évitables	megelőzhető
évitables	elkerülhető
amenez	hozz
amenez	hozd
scifi	scifi
cornéenne	szaruhártya
galler	galler
naveen	naveen
taussig	taussig
lugoj	lugos
kili	kili
fianchetto	fianchetto
pourvois	fellebbezés
confirmez	megerősítés
confirmez	megerősítése
confirmez	megerősíteni
confirmez	megerősítve
womanizer	nőcsábász
symington	symington
rydz	rydz
kolchak	kolcsak
sideshow	vurstli
asticot	kukac
albu	albu
pédé	buzi
pédé	köcsög
pédé	buzi
pédé	buzi
irréfléchi	meggondolatlan
eggen	eggen
trépidante	mozgalmas
makuta	makuta
fisker	fisker
aethiops	aethiops
blinky	blinky
rotta	rotta
micallef	micallef
envolés	eltűnt
verite	igazság
kuttner	kuttner
chekov	chekov
braisé	párolt
absolon	absolon
défendez	megvédeni
hench	hench
neumark	neumark
trimestriellement	negyedéves
dugong	dugong
scimitar	scimitar
suggérez	javaslom
showgirls	showgirls
kolarov	kolarov
csb	csb
créditeurs	hitelezők
succulent	zamatos
pearly	gyöngyös
yogis	jógik
inimaginables	elképzelhetetlen
remplaçable	cserélhető
gatorade	gatorade
subatomique	szubatomi
bouffé	megette
bouffé	evett
bouffé	ettem
mozo	mozo
brück	brück
lali	lali
prévisibilité	kiszámítható
neuraminidase	neuraminidáz
bodybuilder	testépítő
norrie	norrie
morgul	morgul
surpeuplés	túlzsúfolt
joomla	joomla
hock	hock
maca	maca
hvar	hvar
arundinacea	arundinacea
cloques	hólyagok
migrans	migrans
wigand	wigand
faulk	faulk
olduvai	olduvai
stressante	stresszes
polyakov	poljakov
randomisée	randomizált
grognement	dörmögő
grognement	morgás
grognement	grunt
bigsby	bigsby
ruge	ruge
virés	lőtt
estradiol	ösztradiol
eremita	eremita
thors	thor
sef	sef
ahtisaari	ahtisaari
traîtresse	alattomos
traîtresse	áruló
traîtresse	áruló
spg	gsp
enhancer	fokozó
materiaux	alapanyagok
materiaux	anyagok
ston	ston
palpitant	izgalmas
palpitant	izgalmas
rpdc	kndk
lmr	mri
veinard	szerencse
veinard	szerencsés
eszter	eszter
quatrièmement	negyedszer
quatrièmement	negyedik
enflure	duzzanat
cupcakes	sütik
legis	legis
dox	dox
chiltern	chiltern
schober	schober
orgasmes	orgazmus
orgasmes	orgazmus
choyé	elkényeztetett
gbp	gbp
tabak	tabak
dobby	dobby
tangoute	tangut
dysfonctionnelle	diszfunkcionális
mäkelä	mäkelä
shampooings	sampon
ianoukovitch	janukovics
sukarno	sukarno
ventress	ventress
fouiner	snoop
réplicateur	replikátorok
réplicateur	replikátor
obsoletus	obsoletus
dracul	dracul
brevetées	szabadalmaztatott
épingler	pin
bullseye	telitalálat
lumpy	darabos
lumpy	göröngyös
goldy	goldy
sfi	ifc
nicotinamide	nikotinamid
scatman	scatman
nurburgring	nürburgring
microgrammes	mikrogramm
microgrammes	mikrogramm
paniques	pánik
vago	vago
décentes	tűrhető
oltchim	oltchim
chelios	chelios
bushy	bozontos
pitkin	pitkin
palpitante	izgalmas
bbq	grill
classeurs	táblázatok
scada	cada
suricates	szurikáták
notepad	jegyzettömb
hrazdan	hrazdan
mørk	mørk
gabbro	gabbró
néonatal	újszülött
remué	keverve
rafraîchissements	frissítő
rafraîchissements	frissítő
dvůr	dvůr
superieure	superior
superieure	felsőbbrendű
hihi	hehe
chimaera	chimaera
tousser	köhögés
tousser	köhögés
clémentines	clementine
poussez	push
poussez	nyomja
poussez	nyomd
identificateurs	azonosítók
oldies	öregek
saucy	pikáns
exigibles	fizetendő
sikes	sikes
pardonnée	megbocsátott
pardonnée	megbocsátott
incorporels	immateriális
ders	ders
eft	eft
offensée	sértett
ekranas	ekranas
spearman	spearman
öztürk	öztürk
érections	erekció
décents	tűrhető
acquittées	felmentették
bombshell	bombázó
vika	vika
curseurs	kurzor
voluptueuse	érzéki
bumpy	rázós
polonius	polonius
maorie	maori
skolnick	skolnick
kiir	kiir
calrissian	calrissian
malaka	malaka
canneberges	áfonya
canneberges	áfonya
croquemitaine	mumus
croquemitaine	mumus
dichromate	dikromát
gouter	íze
beobachter	beobachter
stargazer	stargazer
ringwald	ringwald
aromatisées	ízesített
seva	seva
gdl	gdl
emballées	csomagolt
emballées	csomagolva
emballées	csomagolt
emballées	csomagolva
démangeaison	viszketés
samhain	samhain
celestin	celestin
plouc	paraszt
plouc	paraszt
sweety	tündi
mesquine	piti
mesquine	kicsinyes
ghb	ghb
#tout	#minden
randomisés	randomizált
randomisés	randomizált
magasine	magazin
magasine	tár
magasine	újság
adjudications	árverés
rus}}	rus}}
aktiengesellschaft	aktiengesellschaft
christodoulou	christodoulou
mexico}}	mexikó}}
convulsion	görcs
convulsion	görcsös
graisser	zsír
bux	bux
bubalus	bubalus
vasiliev	vasziljev
secuiesc	udvarhely
bilo	bilo
perlite	perlit
parités	paritás
débriefing	eligazítás
leeroy	leeroy
bambins	kisgyermekek
propria	propria
kutter	kutter
securité	biztonsági
securité	biztonság
voeu	kívánom
voeu	kívánság
voeu	bárcsak
voeu	fogadalom
voeu	eskü
witwicky	witwicky
bluffer	blöff
bluffer	blöff
pase	pase
dejà	már
dejà	máris
appliquez	alkalmazni
appliquez	jelentkezz
lausitz	lausitz
paracelsus	paracelsus
oláh	oláh
dobri	dobri
den}}	den}}
muskrat	pézsmapocok
fluorite	fluorit
réconfortant	megnyugtató
ipcc	ipcc
ertms	ertms
lactase	laktáz
aladár	aladár
vlatko	vlatko
pintes	pint
inspirez	belégzés
gáspár	gáspár
btk	btk
piti	piti
écoutilles	nyílások
evénement	esemény
evénement	rendezvény
latinum	latinum
stratifiés	rétegelt
stratifiés	laminált
gluon	gluon
répugnante	visszataszító
répugnante	visszataszító
syne	syne
manami	manami
fifties	ötvenes
clf	clf
zoller	zoller
karni	karni
verme	verme
gélule	kapszula
isoprène	izoprén
otranto	otranto
payez	fizess
payez	fizetni
payez	fizet
payez	fizetés
diggory	diggory
agger	agger
icloud	icloud
expirent	lejár
expirent	lejárat
katagiri	katagiri
confidentiellement	bizalmasan
paks	paks
détruisez	elpusztítani
minuterie	időzítő
rassis	állott
miletić	miletić
rugissant	ordító
lošinj	lošinj
balazs	balazs
kahana	kahana
monolingue	egynyelvű
campylobacter	campylobacter
solveur	megoldó
poza	poza
colobus	kolobusz
stor	stor
tacos	taco
tacos	taco
succes	sikeres
succes	siker
brownies	brownie
brownies	brownie
#pourquoi	#miért
mede	mede
klum	klum
conflagration	tűzvész
gleich	gleich
liquidés	felszámolták
bodine	bodine
polysaccharide	poliszacharid
sciés	fűrészelt
dared	mertem
salmonelles	salmonella
salmonelles	szalmonella
seixal	seixal
moite	nedves
moite	nyirkos
mohair	moher
stunner	kábító
stunner	bombázó
ozarks	ozark
jusuf	jusuf
kubik	kubik
goli	goli
stressée	feszült
stressée	hangsúlyozta
stressée	stresszes
eddowes	eddowes
vrml	vrml
rovinj	rovinj
relaxant	kikapcsolódás
relaxant	pihentető
peligro	peligro
rigidités	merevség
srv	srv
cpv	cpv
coloc	szobatársa
coloc	lakótársa
tordant	fergeteges
tordant	vicces
zenawi	zenawi
platyrhynchos	platyrhynchos
saff	saff
housses	borító
housses	takaró
bohus	bohus
attaquez	támadás
zorin	zorin
frugal	takarékos
kadar	kadar
mkt	mkt
#ccc	#ccc
engelures	fagyás
seacrest	seacrest
compsognathus	compsognathus
tooltip	tooltip
milligramme	milligramm
dévalisé	kirabolták
dévalisé	kirabolta
contreproductif	kontraproduktív
aegon	aegon
lorax	lorax
photocopieuse	másoló
ferencz	ferencz
tapette	buzi
tapette	köcsög
tapette	buzi
tapette	buzi
shabaab	shabaab
stoch	stoch
anzu	anzu
incitatifs	ösztönzés
incitatifs	ösztönző
incitatifs	ösztönzés
stožice	stožice
haccp	haccp
mayoral	polgármesteri
endurcis	edzett
baveux	folyós
marchander	alkudozás
littératie	műveltség
mattis	mattis
dérivants	sodródik
disodique	dinátrium
alginate	alginát
hamam	hamam
antimicrobiens	antimikrobiális
emas	emas
sténo	gyorsírás
hrvatske	hrvatske
matvey	matvej
strato	strato
län	län
merdique	szar
merdique	vacak
merdique	gagyi
pleurez	sírj
cosy	otthonos
cosy	meghitt
cosy	hangulatos
cosy	otthonos
charadriiformes	lilealakúak
développez	terjeszkedni
afghani	afgán
transpire	izzadás
transpire	izzadság
mečiar	mečiar
répéteur	ismétlő
kryptonien	kriptoni
effronté	pimasz
effronté	pimasz
effronté	szemtelen
effronté	szégyentelen
gorj	gorj
hydrater	hidrát
hydrater	hidratált
mitaines	mici
keneally	keneally
kyokushin	kyokushin
fiducies	bízik
supposez	feltételezem
débranché	unplugged
débranché	kikapcsolták
mutua	mutua
vrancea	vrancea
mossy	mohos
saker	kerecsensólyom
décorum	illem
ecart	eltérés
dalma	dalma
chamaecyparis	chamaecyparis
saloons	szalonok
cătălin	cătălin
tweek	tweek
battez	legyőzni
bude	bude
sigler	sigler
hrabal	hrabal
muffins	muffin
muffins	muffin
braguette	cipzár
toujour	mindig
interbancaires	bankközi
tywin	tywin
mkv	mkv
moufles	mici
steuer	steuer
ahem	khm
buttercup	boglárka
étalonné	kalibrált
etage	emelet
etage	padló
mansiysk	manszijszkban
uniwersytet	uniwersytet
persuasif	meggyőző
larbin	lakáj
bodrog	bodrog
surgelé	fagyasztva
surgelé	fagyott
surgelé	fagyasztott
kauri	kauri
aae	htm
chandails	ujjas
chandails	pólók
chandails	inget
lector	lector
défendons	megvédeni
connectez	kapcsolódás
connectez	kapcsolatot
cupcake	sütik
égratignure	karcolás
polonez	polonez
boj	boj
nazarbayev	nazarbajev
exécutoires	végrehajtható
#if	#ha
lbl	lbl
bge	bge
chimio	kemoterápiás
chimio	kemoterápia
chimio	kemoterápia
ethereal	éteri
gaja	gaja
plitvice	plitvicei
scanneur	szkenner
cochonne	piszkos
cochonne	mocskos
cochonne	kosz
transpirer	izzadás
transpirer	izzadság
zlata	zlata
cvi	cvi
pourboires	tipp
pourboires	tanácsok
pourboires	tippek
coeurs	szívek
éternuements	tüsszentés
multiculturelles	multikulturális
présentoirs	kijelzők
wiccan	wicca
brammer	brammer
biere	sör
biere	sört
fières	büszke
mav	mav
gylfi	gylfi
angier	angier
ccnucc	unfccc
murska	murska
hrad	hrad
amidons	keményítő
amidons	keményítő
filés	fonalak
knopp	knopp
eng}}	eng}}
revoluta	cikász
filat	filat
fozzie	topi
ceea	euratom
quantifiables	számszerűsíthető
saigné	vérzett
saigné	elvérzett
fss	fss
comparons	összehasonlítani
comparons	összehasonlítás
comparons	összehasonlítása
déprimés	depressziós
déprimés	nyomott
jermain	jermain
monocytogenes	monocytogenes
uşak	uşak
crashé	lezuhant
dasht	dast
karoly	karoly
delph	delph
keszthely	keszthely
liha	liha
phpbb	phpbb
melly	melly
drava	dráva
labin	labin
wheelie	kerekes
naft	naft
cujo	cujo
charades	activity
crapules	gazemberek
rechte	rechte
baver	nyál
kahr	kahr
inclinables	fekvő
zte	zte
trillions	billió
