dhe	oraz
profesioniste	profesjonalnie
udhë	ścieżka
udhë	utwór
udhë	tor
udhë	toru
rrethore	okrągły
rrethore	okrągłe
tërheqëse	atrakcyjnych
tërheqëse	atrakcyjne
tërheqëse	atrakcyjna
tërheqëse	atrakcyjny
vicente	vicente
boccaccio	boccaccio
automatik	automat
automatik	automatycznie
automatik	automatyczne
automatik	automatyczny
automatik	automatyczna
mecklenburg	mecklenburg
murat	murat
përpunuar	wyszukane
përpunuar	przetwarzane
përpunuar	przetworzonych
përpunuar	przetwarzanie
përpunuar	przetworzone
mirat	najlepsza
mirat	najlepszy
mirat	najlepiej
mirat	best
mirat	najlepsze
protokolli	protokołu
protokolli	protokoły
protokolli	protokół
herbert	herbert
alabama	alabamie
alabama	alabamy
napoleon	napoleon
josep	josep
zgjedhore	wyborczych
zgjedhore	wybory
zgjedhore	wyborów
zbukuruar	urządzone
zbukuruar	odznaczony
doktrina	doktryna
punëtorët	pracowników
punëtorët	pracownicy
punëtorët	robotnicy
listat	listy
listat	wykazy
besueshme	wiarygodne
besueshme	wiarygodny
besueshme	wiarygodna
besueshme	wiarygodne
besueshme	niezawodne
besueshme	rzetelne
besueshme	wiarygodny
besueshme	niezawodny
atdheu	ojczyzna
atdheu	ojczyzny
aspektet	aspektów
aspektet	aspekty
regjimin	reżim
penguar	utrudnione
tito	tito
samoa	samoa
largësi	daleki
largësi	odległy
largësi	dalekie
largësi	odległe
pushim	break
pushim	przerwa
pushim	złamać
pushim	wypoczynek
pushim	odpoczynek
duk	duke
duk	książę
kodin	kodu
kodin	code
kodin	kod
allen	allen
allen	allena
finland	finlandii
finland	finlandia
autoriteteve	władzom
autoriteteve	władze
autoriteteve	organy
renditet	szeregi
zbatimi	realizacji
zbatimi	realizacja
zbatimi	wdrożenie
zbatimi	wykonanie
zbatimi	wdrażanie
vjeshtë	jesień
vjeshtë	jesieni
dinamike	dynamika
dinamike	dynamikę
dinamike	dynamiczne
dinamike	dynamiczny
historianët	historycy
blloqe	bloków
blloqe	klocki
blloqe	bloki
bibla	biblia
bibla	biblię
bibla	biblii
oder	odry
ceremoni	ceremonia
ceremoni	ceremonii
ceremoni	uroczystości
ceremoni	uroczystość
kohërat	razy
kohërat	times
kohërat	czasy
eva	eva
eva	ewa
eva	ewo
eva	evy
eva	evo
eva	ava
lake	jeziora
lake	jezioro
lake	lake
hazard	zagrożenia
hazard	zagrożenie
hazard	ryzyko
zëvendësua	zastąpiony
zëvendësua	zastąpiła
zëvendësua	zastąpił
zëvendësua	zastąpić
zëvendësua	zastąpiona
zëvendësua	zastąpione
monte	monte
ikur	odszedł
pjesëmarrësit	uczestników
pjesëmarrësit	uczestnikom
pjesëmarrësit	uczestnicy
pjesëmarrësit	uczestnicy
piper	pieprz
piper	pepper
piper	papryka
piper	piper
transport	przewóz
transport	transportu
transport	dojazd
transport	transport
transport	przewóz
transport	transportu
transport	transportowe
transport	transport
detyrimet	zobowiązania
detyrimet	obowiązki
umeå	umeå
pushtuese	zajęcie
pushtuese	zawód
anasjelltas	odwrotnie
drite	light
drite	światło
drite	światła
drite	lekka
drite	lekki
tregtarët	przedsiębiorcy
tregtarët	handlarze
tregtarët	handlowców
tregtarët	kupcy
tregtarët	kupców
tregtarët	dealerów
tregtarët	handlarze
tregtarët	dystrybutorzy
tregtarët	pośrednicy
mjekësor	medyczna
mjekësor	medyczny
mjekësor	medyczne
tërheq	rysuje
tërheq	wyciąga
tërheq	ciągnie
bell	dzwonek
bell	dzwon
bell	bell
torres	torres
dëshmitë	referencje
dëshmitë	zeznania
dëshmitë	świadectwa
palermo	palermo
roland	roland
caktohet	przypisana
caktohet	przydzielony
caktohet	przypisano
caktohet	przypisany
caktohet	przypisane
sulmuese	obraźliwe
bachelor	kawaler
plazhi	plaża
përhapjes	rozprzestrzenianiu
trashëgimia	dziedzictwo
trashëgimia	dziedzictwa
trashëgimia	dziedzictwo
trashëgimia	dziedzictwo
trashëgimia	spadek
shtypjen	druk
shtypjen	druku
shtypjen	drukowanie
leipzig	lipsku
tregtia	handlu
tregtia	handel
tregtia	trade
mirënjohje	wdzięczność
mirënjohje	wdzięczności
ndërhyrje	wtargnięcie
ndërhyrje	interwencji
ndërhyrje	interwencje
ndërhyrje	ingerencji
ndërhyrje	zakłócenia
ndërhyrje	interwencja
ndërhyrje	interwencji
ndërhyrje	interwencje
ekonomist	ekonomista
legjendar	legendarny
transmeton	transmisje
transmeton	transmisja
transmeton	nadawanie
transmeton	transmisji
transmeton	nadawanie
transmeton	transmisje
literaturë	literatury
literaturë	literaturze
literaturë	literaturę
literaturë	literatura
hessen	hesji
elena	elena
elena	eleny
hollywood	hollywood
kongres	kongres
kongres	kongresie
kongres	kongresu
kulturave	kultury
kulturave	kultur
romantike	romantyczny
romantike	romantyczne
romantike	romantyczna
ndërprerje	przerwanie
ndërprerje	zaciemnienia
shënimeve	schowek
shënimeve	schowka
rikthimi	powrót
rikthimi	restytucji
rikthimi	nawrotu
rikthimi	nawrót
anne	anne
anne	anna
anne	ania
hidrogjenit	wodór
hidrogjenit	wodoru
iraku	irak
iraku	iraku
dhjetra	dziesiątki
dhjetra	dziesiątki
dhjetra	tuzin
dhjetra	kilkadziesiąt
philippe	philippe
philippe	filip
gjyq	proces
gjyq	próba
gjyq	rozprawa
express	ekspres
express	express
express	ekspresowe
mekanika	mechanika
xhemal	jamal
galeri	galerii
galeri	galeria
edmond	edmond
mexico	meksyk
antikitetit	starożytności
leone	leone
shqiptohet	wymawia
shqiptohet	orkisz
përcaktimi	definicja
përcaktimi	definicji
përcaktimi	definicje
shqetësuar	niespokojny
shqetësuar	zaniepokojony
shqetësuar	zaniepokojony
shqetësuar	martwić
shqetësuar	zaniepokojony
klienti	klienta
klienti	klient
klienti	klientka
hebre	żyd
hebre	żydem
hebre	żydowskie
hebre	żydowska
hebre	żydzi
hebre	żydowski
hebre	żyd
hebre	żyda
periodike	okresowo
periodike	okresowe
periodike	powracający
jura	jura
gri	siwy
gri	gray
gri	szary
gri	szara
gri	szare
gri	siwy
gri	szary
gri	szara
gri	szare
gri	grey
htm	htm
gdhendur	wyrzeźbione
philip	filipa
philip	philip
philip	filip
redir	redir
reduktuar	zmniejszyć
reduktuar	zmniejszenia
reduktuar	zredukować
reduktuar	zmniejszone
reduktuar	skrócony
reduktuar	obniżona
reduktuar	zmniejszona
reduktuar	zmniejszony
organizuan	zorganizowana
organizuan	organizowane
organizuan	zorganizowane
organizuan	zorganizowany
aspekt	aspekty
aspekt	aspekt
shekull	wieku
shekull	wiek
kuti	box
kuti	pole
kuti	pudełko
kuti	skrzynia
kuti	ramka
kuti	skrzynie
kuti	skrzynki
kuti	pudełka
kuti	pudła
vizion	wzrok
vizion	wizji
vizion	wizja
vizion	widzenie
përparim	progress
përparim	postępu
përparim	postępy
përparim	postęp
bashkëkohor	nowoczesny
bashkëkohor	współczesny
bashkëkohor	współczesnej
bashkëkohor	współczesne
bashkëkohor	współczesna
firmosur	podpisany
firmosur	podpisano
firmosur	podpisana
firmosur	podpisane
simbolike	symboliczne
simbolike	symbol
shejh	saleh
radhe	czasu
radhe	czas
agrare	rolnej
bregdetar	przybrzeżnych
bregdetar	przybrzeżne
lirimin	uniewinnienie
dera	drzwi
brigjeve	przybrzeżne
jet	odrzutowiec
jet	jet
buxheti	budżetu
buxheti	budżet
pozitat	stanowiska
pozitat	pozycje
molekulare	molekularnej
eduardo	eduardo
bourgogne	bourgogne
kurt	kurt
kurt	kurta
angel	anioł
angel	aniele
angel	aniołek
angel	angel
italy	włochy
sokoli	sokoli
ambasada	ambasady
ambasada	ambasady
ambasada	ambasadzie
ambasada	ambasada
shpallja	objawienie
shpallja	objawienia
shpallja	rewelacja
elektronet	elektrony
denimi	kara
denimi	kary
nicolas	nicolas
vullnetarë	chętnych
vullnetarë	ochotnicy
vullnetarë	wolontariuszy
vullnetarë	ochotników
epokë	epoka
epokë	era
epokë	ery
aktorë	aktorów
aktorë	aktorzy
teodor	theodore
teodor	teodor
fragmente	fragmenty
organizator	organizatorem
organizator	organizator
organizator	organizatora
xhafer	jafar
veriperëndimore	northwestern
frontin	front
frontin	przodu
frontin	przód
maine	maine
halim	halim
dëm	skrzywdzić
dëm	szkodzić
dëm	zniszczenia
dëm	uszkodzenie
dëm	szkody
dëm	uszkodzenia
ukrainë	ukrainy
ukrainë	ukrainę
ukrainë	ukraina
ukrainë	ukrainie
kënaqësi	przyjemności
kënaqësi	satysfakcji
kënaqësi	zadowolenia
kënaqësi	zadowolenie
kënaqësi	satysfakcję
gonzález	gonzález
mbetura	pozostało
mbetura	pozostały
mbetura	pozostała
alfonso	alfons
alfonso	alfonso
konferencë	konferencje
konferencë	konferencję
konferencë	konferencja
konferencë	konferencji
shpjegohet	wyjaśnił
shpjegohet	wyjaśniono
shpjegohet	wyjaśnione
shpjegohet	wyjaśnia
shpjegohet	tłumaczy
shembujt	przykładów
shembujt	przykłady
vepronte	obsługiwany
vepronte	operował
vepronte	obsługiwane
vepronte	użytkowane
falje	przeprosiny
falje	przebaczenie
falje	wybaczenie
falje	przebaczenia
momente	moments
momente	chwile
momente	chwil
momente	momenty
momente	momentami
drin	drin
gnu	gnu
mati	matti
mati	mati
egnatia	egnatia
mishi	mięsa
mishi	mięso
reformat	reformy
reformat	reform
krijuesit	twórcy
krijuesit	twórców
comté	comté
zbatim	realizacji
zbatim	realizacja
zbatim	wdrożenie
zbatim	wykonanie
zbatim	wdrażanie
faktet	fakty
harmoni	harmonii
harmoni	harmony
harmoni	harmonia
islanda	islandia
islanda	islandii
pablo	pablo
mendjes	umysłu
mendjes	umysł
brinjë	żeber
brinjë	żebra
brinjë	żeberka
brinjë	żebro
brinjë	żebra
ohio	ohio
lexuesi	reader
sllovenia	słowenia
pandërprerë	nieprzerwany
dëmtimi	szkody
dëmtimi	urazy
dëmtimi	uraz
dëmtimi	obrażenia
dëmtimi	uszkodzenie
dëmtimi	zniszczenia
dëmtimi	uszkodzenie
dëmtimi	szkody
dëmtimi	uszkodzenia
andreas	andreas
empordà	empordà
lëkura	skóry
lëkura	skóra
lëkura	skóry
lëkura	skórę
lëkura	skóra
qeramike	ceramiczne
lama	lama
amsterdam	amsterdam
shqiptareve	namiot
liderët	przywódców
liderët	liderów
liderët	przywódcy
liderët	liderzy
seritë	szeregi
seritë	serie
seritë	series
seritë	seria
seritë	serii
seritë	mydła
bisht	ogon
bisht	tail
bisht	ogonie
bisht	kucyk
douglas	douglas
picardie	picardie
shkaktohet	spowodowane
shkaktohet	wywołane
shkaktohet	spowodował
shkaktohet	spowodowało
shkaktohet	spowodowała
che	che
réunion	réunion
aga	aga
franche	franche
mato	mato
datat	randki
datat	terminy
datat	daty
meksikë	meksyk
aleate	allied
aleate	ally
trimat	braves
luani	lwa
luani	lew
pasion	pasję
pasion	pasja
pasion	namiętność
pasion	pasji
pasion	namiętności
mbeturinat	odpady
mbeturinat	odpadów
fatkeqësisht	niestety
promovimin	promocja
promovimin	promowanie
promovimin	awans
promovimin	promocji
promovimin	promocje
bacău	bacău
gjenerata	pokolenie
gjenerata	wytwarzanie
gjenerata	generacja
gjenerata	generowanie
gjenerata	pokolenie
gjenerata	pokolenia
gjenerata	pokoleń
maje	top
maje	szczyt
maje	góra
praktika	praktyce
praktika	trening
praktika	praktyki
praktika	ćwiczenia
praktika	praktyka
praktika	praktyk
praktika	praktyki
organizim	organizacja
organizim	organizacji
organizim	ustawienie
organizim	konfiguracja
ikona	ikony
ikona	ikon
ikona	ikony
ikona	ikona
ikona	ikonę
substanca	substancje
substanca	substancji
substanca	substancja
substanca	substancje
hlist	hlist
nasa	nasa
doganore	celne
doganore	cła
doganore	cło
mirën	meera
argjentinë	argentyna
argjentinë	argentyna
argjentinë	argentyny
biografi	biografia
biografi	życiorys
biografi	biografię
individi	indywidualny
individi	indywidualne
individi	poszczególnych
individi	indywidualnie
himni	hymn
familjar	rodzina
familjar	rodziny
familjar	rodzinne
familjar	rodzinka
familjar	rodzinnie
strehim	schronienie
strehim	schronienia
strehim	schron
strehim	mieszkalnictwa
strehim	schronienie
përjetuar	doświadczony
përjetuar	doświadczonych
kultivimin	uprawy
kultivimin	uprawa
kultivimin	uprawę
kristaq	hudson
imazhet	zdjęcia
imazhet	obrazów
imazhet	obrazy
imazhet	obrazki
humanitare	humanitarna
humanitare	humanitarnej
humanitare	humanitarne
dogjën	spalony
dogjën	spalone
dogjën	spalona
dogjën	spalił
fixhi	fidżi
guru	guru
statistikore	statystyczne
statistikore	statystyczny
përgjegjëse	odpowiedzialny
përgjegjëse	odpowiedzialna
përgjegjëse	odpowiedzialne
kod	kodu
kod	code
kod	kod
trajtohen	leczonych
trajtohen	traktowane
trajtohen	leczony
metodën	metoda
metodën	metody
metodën	sposób
wikipedian	wikipedian
shuar	wymarły
miell	mąka
miell	mąki
formale	formalne
formale	formalny
formale	formalnie
teologjike	teologiczne
hekur	żelazna
hekur	żelazo
hekur	żelaza
hekur	iron
hekur	żelazko
muslimanët	muzułmanie
muslimanët	muzułmanów
organizon	organizuje
organizon	gospodarzy
gabimet	usterki
gabimet	błędy
gabimet	pomyłki
gabimet	błędów
gabimet	błędy
gabimet	błędów
presioni	presja
presioni	ciśnienie
presioni	nacisk
egjiptiane	egipski
egjiptiane	egipcjanie
moon	księżyca
moon	moon
moon	księżycu
moon	księżyc
thjeshte	prosty
thjeshte	prosta
thjeshte	proste
artan	artan
musai	moses
musai	mojżesz
musai	mojżesza
ndërtimet	konstrukcja
ndërtimet	budowa
ndërtimet	budownictwo
ndërtimet	konstrukcje
mall	tęsknoty
mall	tęsknota
mall	towar
mall	towar
mall	towary
helena	helena
helena	heleny
helena	helena
helena	helen
kalorës	rycerz
kalorës	rycerze
kalorës	skoczek
kalorës	knight
kalorës	rycerzy
kalorës	rycerze
pagesë	wypłata
pagesë	zapłata
pagesë	płatności
pagesë	płatność
udhëtoi	podróżował
udhëtoi	podróżował
stuttgart	stuttgart
gezuar	pozdro
gezuar	zdrówko
gezuar	zadowolona
gezuar	szczęśliwi
gezuar	wszystkiego
gezuar	szczęśliwa
gezuar	szczęśliwy
gezuar	zadowolony
varrosur	zakopane
varrosur	pogrzebany
varrosur	pochowany
varrosur	zakopany
josef	jozef
josef	josef
josef	józef
diskutuar	omówione
diskutuar	omówiono
diskutuar	omówić
diskutuar	dyskutować
diskutuar	przedyskutować
stacion	posterunek
stacion	stacji
stacion	stacja
stacion	dworzec
basketbollit	koszykówki
basketbollit	kosza
basketbollit	koszykówka
basketbollit	koszykówkę
lehtësisht	łatwo
mbishkrime	graffiti
omar	omar
omar	omara
sky	niebo
sky	niebie
sky	sky
sky	nieba
dôme	dôme
dal	dal
maurice	maurice
mjedisore	środowiska
mjedisore	środowiskowe
nicht	nicht
kryhen	przeprowadzone
kryhen	prowadzone
kryhen	przeprowadzona
kryhen	przeprowadzony
kryhen	prowadzona
kryhen	popełnił
kryhen	zaangażowana
kryhen	zaangażowany
nëpunës	urzędnicy
nëpunës	urzędnik
shkencorë	naukowy
shkencorë	naukowa
shkencorë	naukowe
mohamed	muhammad
mohamed	mohamed
pasme	tylny
pasme	tyły
pasme	tylne
pasme	tył
pasme	tylna
konkretisht	konkretnie
konkretisht	specjalnie
ndalon	zabrania
ndalon	zakazuje
ndalon	zabrania
ndalon	zakazuje
ndalon	przestanie
ndalon	przestaje
ndalon	zatrzymuje
ndalon	przystanki
fryma	oddech
durch	durch
fondi	fundusz
fondi	fundusze
fondi	funduszu
rikthyer	przywrócić
rikthyer	przywrócenie
platformë	peron
platformë	platformie
platformë	platforma
platformë	platformy
platformë	platform
tonumber	tonumber
shpërtheu	eksplodował
shpërtheu	wybuchł
aleancë	sojusz
aleancë	sojuszu
aleancë	przymierze
muskujt	mięśnie
muskujt	mięśni
ndihet	czuje
dead	martwa
dead	martwe
dead	martwy
dead	dead
personalisht	osobiscie
personalisht	osobiście
kriminale	kryminalne
kriminale	karnego
kriminale	przestępcy
kriminale	przestępca
kriminale	kryminalista
kancelari	kanclerz
estetike	estetycznej
pengesa	niedrożność
pengesa	przeszkoda
pengesa	płotki
pengesa	przeszkód
pengesa	przeszkody
numer	numer
numer	liczba
giotto	giotto
krishterimi	chrześcijaństwo
krishterimi	chrześcijaństwa
biseda	rozmów
biseda	konwersacji
biseda	rozmowy
biseda	rozmowę
biseda	rozmowy
biseda	rozmowa
biseda	konwersacji
biseda	czat
biseda	czatu
raffaello	raffaello
dëshiruar	pożądanego
dëshiruar	pożądany
dëshiruar	pożądane
irakut	irak
irakut	iraku
moshe	mosze
indre	indre
gordon	gordon
gordon	gordona
peng	zakładnik
peng	zakładnika
peng	zakładnikiem
përjashtuar	wykluczone
përjashtuar	wykluczony
përjashtuar	wykluczona
përjashtuar	wyłączone
përjashtuar	zwolnione
përjashtuar	wydalony
përjashtuar	wyrzucony
solomon	salomon
solomon	solomon
solomon	salomona
personalitetit	osobowość
personalitetit	osobowości
analizë	analizy
analizë	analiza
konsiderojnë	rozważ
omega	omega
mbyllet	zamyka
mbyllet	zamknięcie
mbyllet	zamknięcia
mbyllet	zamykanie
mbyllet	zamyka
cellspacing	cellspacing
stafi	personelu
stafi	personel
stafi	pracownicy
stafi	kadra
stafi	kadry
periferi	przedmieścia
periferi	przedmieściach
periferi	peryferiach
periferi	przedmieściach
periferi	przedmieścia
bizantit	bizancjum
instrumente	instrumenty
instrumente	przyrządy
poetët	poetów
lodhur	zmęczeni
lodhur	zmęczona
lodhur	zmęczony
treguan	wskazany
treguan	wskazano
treguan	wskazana
treguan	wskazane
treguan	pokazało
treguan	pokazał
treguan	wykazało
treguan	pokazała
hidhur	gorzka
hidhur	gorzkie
lexohet	czyta
lexohet	odczytuje
eksperimentale	eksperymentalne
supozohet	założono
artificial	sztuczna
artificial	sztuczny
artificial	sztuczne
versionet	wersji
versionet	wersjach
versionet	wersje
këndi	zakręt
këndi	kącik
këndi	róg
këndi	rogu
këndi	kąt
këndi	kąta
shtatori	wrzesień
shtatori	września
token	token
klerit	kler
kansas	kansas
dalja	powstanie
dalja	wystąpienie
dalja	wyjście
dalja	wyjazd
dalja	wyjścia
mrekulli	świetne
mrekulli	świetnie
mrekulli	super
mrekulli	wspaniale
mrekulli	cud
supreme	najwyższa
supreme	najwyższy
janari	styczeń
janari	stycznia
janari	styczniu
përpunimi	przetwarzania
përpunimi	przetwarzanie
përpunimi	przetwórstwo
përpunimi	obróbka
lajmi	aktualności
lajmi	wieści
lajmi	nowości
lajmi	wiadomości
lajmi	news
praktikisht	praktycznie
praktikisht	praktycznie
venecia	wenecji
venecia	wenecja
bruto	brutto
vendime	decyzje
vendime	decyzji
gjenetike	genetyczna
gjenetike	genetyczny
gjenetike	genetyczne
gjenetike	geny
loje	mecz
loje	game
loje	gry
loje	gra
acid	kwasy
acid	kwas
kryengritjet	powstania
rezerva	zastrzeżenia
zyrat	biura
zyrat	urzędy
zyrat	biur
mac	mac
mac	maca
formal	formalne
formal	formalny
formal	formalnie
natyral	naturalne
natyral	naturalny
natyral	naturalnych
natyral	naturalna
jonathan	jonathan
australian	australian
australian	australii
australian	australijski
aka	alias
aka	aka
aktet	aktów
aktet	akty
teknologjike	technologiczny
teknologjike	technologiczne
partizanët	partyzantów
fotografia	fotografie
fotografia	fotografii
fotografia	photography
fotografia	fotografia
fotografia	zdjęcia
korriku	lipca
korriku	lipiec
ndërlikuar	podstępny
vërejtur	zauważył
vërejtur	zauważyłem
vërejtur	zauważyłam
besimtare	wierząc
primitive	pierwotne
primitive	prymitywne
primitive	prymitywny
kualifikueset	kwalifikacje
dale	dale
çelësi	klucz
çelësi	kluczowe
çelësi	klucze
çelësi	klawisz
çelësi	key
dante	dante
ted	ted
due	należne
due	należny
sallën	dancehall
françeskan	franciszkanów
paqësore	pokojowe
paqësore	pokojowych
paqësore	spokojne
paqësore	spokojna
kanadez	kanady
kanadez	kanadyjski
specialist	specjalista
specialist	specjalistyczne
flokët	włosy
flokët	sierść
flokët	włosów
flokët	fryzura
alban	alban
vështirësitë	trudności
interpretimi	wykonanie
interpretimi	skuteczność
interpretimi	występ
interpretimi	wydajność
interpretimi	wydajności
interpretimi	interpretacja
interpretimi	interpretację
interpretimi	interpretacji
interpretimi	interpretacji
interpretimi	interpretacja
skocez	szkocka
skocez	szkocki
vietnami	wietnam
ndaloi	zatrzymany
ndaloi	zatrzymane
ndaloi	przestał
shen	shen
linte	stacjonarny
linte	stacjonarne
piero	piero
miniera	wydobycie
miniera	górnictwa
miniera	kopalnia
miniera	miny
miniera	kopalnia
miniera	kopalni
miniera	kopalnie
forcuar	wzmocniona
forcuar	wzmocnione
forcuar	wzmocnić
forcuar	wzmocnienia
prona	własności
prona	nieruchomości
prona	właściwość
prona	własność
prona	nieruchomość
gani	gani
vere	summer
vere	letnie
vere	letni
vere	lato
vere	wina
vere	wino
perseri	ponownie
perseri	znowu
punëtor	robotnik
punëtor	pracownik
punëtor	pracownika
faraonit	faraon
faraonit	faraona
aksion	działania
aksion	czynność
aksion	działanie
aksion	akcja
prerja	cięcie
prerja	cięcia
finalist	finalistka
faraoni	fir
faraoni	faraon
faraoni	faraona
besimet	przekonania
besimet	wierzenia
zhvendosur	przesiedlonych
kuba	kuba
intervista	wywiad
intervista	wywiady
intervista	przesłuchanie
intervista	rozmowa
intervista	przesłuchania
intervista	wywiady
kong	kongu
kong	kong
synonte	ukierunkowana
synonte	ukierunkowane
synonte	zamierzone
synonte	przeznaczona
synonte	przeznaczony
synonte	przeznaczone
arritje	osiągnięcia
arritje	osiągnięć
arritje	osiągnięcie
arritje	osiągnięcia
arritje	osiąganie
müller	müller
balte	glina
balte	claya
balte	clay
dëbuar	wydalony
dëbuar	wyrzucony
