que	że
hammond	hammond
murray	murray
consolidar	konsolidacja
consolidar	konsolidacji
blog	blog
blog	bloga
blog	blogu
cereals	zboża
cereals	zbóż
cereals	zboża
cereals	zbóż
cereals	płatki
pitjor	najgorsza
pitjor	najgorszy
pitjor	najgorzej
pitjor	najgorsze
traductor	tłumacz
traductor	tłumacza
emirat	emirat
aleksandr	aleksandr
lleuger	nieznaczne
lleuger	lekkie
lleuger	lekki
resident	rezydenta
resident	mieszkaniec
jugat	grało
jugat	grał
jugat	zagrali
bolonya	bolonii
emmagatzematge	składowanie
emmagatzematge	magazyn
emmagatzematge	przechowywanie
emmagatzematge	magazynowanie
militants	ateistów
militants	bojowników
saturn	saturn
uicn	iucn
jiménez	jiménez
funcional	funkcjonalne
funcional	funkcjonalny
verb	czasownik
sport	sport
renom	znana
renom	renomy
temporalment	chwilowo
temporalment	tymczasowo
temporalment	czasowo
assessor	doradca
formatge	cheese
formatge	sera
formatge	ser
formatge	sery
shakespeare	szekspira
shakespeare	shakespeare
shakespeare	szekspir
cridat	zwane
cridat	zwana
cridat	dzwonił
cridat	nazywany
tenerife	teneryfa
quebec	quebec
ciceró	cicero
sencer	całość
sencer	cały
sencer	cała
sencer	całe
citar	przytoczyć
franklin	franklin
franklin	franklina
bombardeig	bombardowanie
ducs	dukes
stuttgart	stuttgart
diccionario	diccionario
classificats	sklasyfikowane
classificats	tajne
classificats	tajna
classificats	tajny
jonathan	jonathan
solista	solista
campus	kampusu
campus	kampus
campus	kampusie
vector	wektor
aixecament	podnoszenie
aixecament	podnoszenia
algorisme	algorytm
algorisme	algorytmu
metre	metr
metre	metr
metre	metrów
metre	licznik
metre	miernik
abraham	abraham
abraham	abrahama
etiqueta	etykieta
etiqueta	etykiety
etiqueta	etykiecie
etiqueta	oznakowanie
poètica	poetyckie
duran	duran
duran	durán
pen	pen
pen	długopis
pen	pióro
hola	witam
hola	cześć
billy	billy
primitiu	prymitywne
primitiu	prymitywny
parents	krewni
parents	krewnych
sigles	akronim
redueix	zmniejsza
socks	skarpety
socks	skarpetki
malalt	chore
malalt	chora
malalt	chory
malalt	chorzy
beethoven	beethoven
beethoven	beethovena
creença	wiara
creença	wierzenia
grant	dotacja
grant	grant
athletic	athletic
avantatges	korzyści
avantatges	zalet
avantatges	zalety
avantatges	zawodowcy
avantatges	plusy
avantatges	profesjonaliści
utah	utah
vari	vario
morter	moździerz
defensors	obrońcy
defensors	obrońców
ross	rossa
ross	ross
molina	molina
cotó	bawełnę
cotó	bawełny
cotó	bawełna
cotó	cotton
emplaçament	umiejscowienia
emplaçament	umieszczenie
emplaçament	umiejscowienie
emplaçament	lokalizacja
emplaçament	położenie
antena	antena
antena	anteny
juntes	tablice
juntes	deski
apple	jabłko
apple	apple
apple	jabłka
crèdits	kredyty
crèdits	kredytów
convocar	zwołać
gerard	gerard
stanley	stanley
stanley	stanleya
seda	jedwabiu
seda	jedwab
creats	utworzona
creats	utworzony
creats	utworzono
creats	stworzył
creats	utworzone
panorama	panorama
connecta	połączenie
bombes	pompy
bombes	bomb
bombes	bomby
faraó	faraon
faraó	faraona
calci	wapnia
sonda	sondy
sonda	sonda
sonda	sondę
dissabte	soboty
dissabte	sobotę
dissabte	sobota
lectors	czytelnicy
lectors	czytniki
lectors	czytelników
academia	academy
academia	akademia
academia	akademii
bec	bec
bec	dziób
adequada	odpowiednia
adequada	adekwatne
aletes	płetwy
hispània	hispania
aguilar	aguilar
estònia	estonii
estònia	estonia
territorials	terytorialnej
territorials	terytorialna
territorials	terytorialne
quelcom	coś
notació	notacji
clark	clarka
clark	clark
nitrogen	azotu
nitrogen	azot
main	główne
main	główna
main	main
main	główny
kelly	kelly
botànica	botaniki
reflexió	odbicie
reflexió	odbicia
reflexió	refleksji
màrtirs	męczenników
cnt	cnt
distàncies	odległości
escenaris	scenariusze
escenaris	scenariuszy
oberts	otwórz
oberts	otwarte
oberts	otwarty
requisits	wymagania
requisits	wymogi
convergència	konwergencji
convergència	konwergencja
convergència	zbieżność
rebuig	odrzucenie
rebuig	odrzucenia
corneli	cornelius
hermann	hermann
dissoldre	rozpuścić
opus	opus
protestes	protesty
modifica	zmodyfikować
regulació	regulacje
regulació	regulacja
regulació	rozporządzenie
regulació	rozporządzenia
regulació	regulamin
simultàniament	jednocześnie
simultàniament	równocześnie
pequín	pekinie
administradors	administratorów
administradors	administratorzy
realisme	realizm
fita	cairn
eixos	osie
eixos	osi
benjamin	benjamin
benjamin	benjamina
convidat	goście
convidat	gość
lincoln	lincoln
lincoln	lincolna
somàlia	somalii
polonesa	polonez
defecte	wada
lleialtat	lojalności
lleialtat	wierność
lleialtat	lojalność
demòcrata	demokratów
demòcrata	demokraci
issn	issn
matèries	materiały
periodistes	dziennikarze
periodistes	dziennikarzy
germain	germain
córdoba	córdoba
instrumental	instrumentalny
armeni	armenii
soroll	hałas
soroll	hałasy
soroll	hałasu
soroll	szum
off	wyłączony
off	off
off	wyłączone
mel	miód
mel	kochanie
mel	skarbie
morgan	morgana
morgan	morgan
consort	małżonka
planificació	planowania
planificació	planowanie
islàndia	islandia
islàndia	islandii
perfecte	idealna
perfecte	idealne
perfecte	idealnie
perfecte	idealny
charlie	charlie
charlie	charliego
retorna	zwraca
retorna	powraca
retorna	zwroty
armat	uzbrojone
armat	uzbrojona
armat	uzbrojeni
armat	uzbrojony
guy	facet
guy	guy
guy	gość
localitzat	zlokalizowane
localitzat	miejscowy
localitzat	miejscowa
localitzat	zlokalizowane
kim	kim
queensland	queensland
documentals	dokumentalne
discs	dyski
considerades	rozpatrywane
considerades	rozważane
considerades	badanym
adquirit	pozyskane
adquirit	zdobyte
adquirit	nabyte
protesta	protest
protesta	protestu
protesta	protesty
noruec	norweskie
noruec	norweskiego
noruec	norweski
rarament	rzadko
modes	tryby
negatiu	negatywne
negatiu	negatywny
meta	meta
extrema	ekstremalnie
extrema	ekstremalne
daurada	dorada
successivament	kolejno
ahmed	ahmed
islàmic	islamskiej
filial	zależnej
míssils	pociski
míssils	rakiety
som	som
fonaments	fundamenty
fonaments	podstawy
glòria	glorii
glòria	gloria
glòria	chwała
glòria	chwały
glòria	glory
bloqueig	zamykanie
bloqueig	blokowanie
bloqueig	zamknij
bloqueig	zablokuj
bloqueig	zamek
portaven	nosił
portaven	nosiła
assolit	osiągnięta
assolit	osiągnięte
assolit	osiągnął
assolit	osiągnięto
assolit	osiągnięty
camperols	wieśniacy
camperols	chłopów
gràfics	grafiki
gràfics	grafika
constants	stałe
constants	stały
constants	stałej
constants	stała
astrònom	astronom
ambiental	środowiska
ambiental	środowiskowe
helena	helena
helena	heleny
respon	odpowiedz
respon	odpowiedź
für	für
pins	pines
pins	sosny
contraforts	ostrogi
eta	eta
recollida	pickup
recollida	odbiór
recollida	zbieranie
recollida	kolekcja
recollida	zbiór
recollida	kolekcji
trastorns	zaburzenia
ghana	ghana
relíquies	relikwie
alex	alexa
alex	alex
lanka	lanka
canadenc	kanady
canadenc	kanadyjski
físics	fizycy
utilitat	przydatność
utilitat	użyteczności
dell	dell
dell	della
estàndards	standardy
estàndards	normy
estàndards	norm
orelles	uszy
restaurat	przywrócone
restaurat	przywrócony
restaurat	przywrócona
positiva	pozytywna
positiva	pozytywne
positiva	dodatni
positiva	pozytywnie
positiva	pozytywny
norman	norman
norman	normana
establint	ustanawianie
establint	ustanawiające
malalts	chore
malalts	chora
malalts	chory
malalts	chorzy
fina	fina
fina	szczupła
fina	cienkie
fina	cienka
fina	chudy
fina	cienki
exposar	ujawnić
càmeres	kamery
càmeres	aparaty
fabra	fabra
trio	trio
iemen	jemenie
divendres	piątek
aproximada	fuzzy
circ	cyrk
circ	cyrku
corpus	ciałko
corpus	corpus
corpus	korpus
islàmica	islamskiej
potent	potężne
potent	potężna
potent	potężny
potent	mocne
barça	barça
creta	kreta
garona	garonne
dramaturg	dramaturg
àrbitre	sędzia
visibles	widoczna
visibles	widoczny
visibles	widoczne
amiga	amiga
conductor	kierowca
conductor	sterownik
conductor	kierowcy
galàxies	galaktyk
galàxies	galaktyki
volcà	wulkanu
volcà	wulkan
ferides	ran
ferides	rany
intèrpret	tłumacz
intèrpret	tłumacza
casc	hełm
casc	kask
divina	bosko
divina	boskie
divina	boska
divina	boski
divina	divina
ltd	ltd
tribú	tribune
determina	określa
practicar	ćwiczyć
combina	łączy
realitzant	wykonywanie
realitzant	wykonywania
aparent	oczywista
aparent	widocznej
suspensió	zawiesina
suspensió	zawieszenie
suspensió	zawiesiny
suspensió	zawieszenia
alsàcia	alzacji
alternatiu	alternatywna
alternatiu	alternatywne
alternatiu	alternatywa
alternatiu	alternatywny
alternatiu	alternatywnie
alternatiu	zastępca
alternatiu	alternatywny
alternatiu	zastępców
alternatiu	alternatywne
alternatiu	alternatywna
governants	linijki
governants	władcy
nevada	nevada
toronto	toronto
escollida	wybrany
escollida	wybrano
escollida	wybrane
escollida	wybrani
escollida	wybrana
bastida	rusztowania
analitzar	analizować
analitzar	przeanalizować
leo	leo
robin	robin
robin	robina
coet	rakietę
coet	rakiety
coet	rakieta
abundants	obfite
accent	akcent
controvèrsia	kontrowersji
controvèrsia	sporu
controvèrsia	spór
alí	ali
fidelitat	wierności
fidelitat	wierność
focus	skupienie
focus	koncentracja
focus	skupić
emperadriu	cesarzowa
blanco	blanco
pura	czysty
pura	czysta
pura	czyste
queen	królowej
queen	królowa
queen	queen
queen	królowo
queen	królową
vermells	czerwoni
vermells	czerwonych
lesió	szkody
lesió	urazy
lesió	uraz
lesió	obrażenia
lesió	uszkodzenie
roland	roland
operador	operator
operador	operatora
simó	szymon
simó	simon
crim	przestępstwo
crim	przestępczość
crim	przestępstwa
crim	zbrodnie
crim	zbrodni
crim	zbrodnia
dionís	dionizos
sans	sans
mite	mit
mite	mity
mer	mer
enzims	enzymów
enzims	enzymy
inspecció	inspekcja
inspecció	kontrola
inspecció	inspekcje
inspecció	inspekcji
barroca	barokowy
productors	producenci
productors	producentów
productors	producentom
càrregues	ładunki
càrregues	obciążenia
zeus	zeusa
zeus	zeus
suárez	suarez
directes	bezpośrednia
directes	bezpośredni
directes	bezpośrednie
directes	direct
frases	zwrotów
frases	wyrażenia
frases	zwroty
frases	wyroki
frases	zdania
estel	star
estel	gwiazdka
estel	gwiazda
estel	gwiezdne
estel	gwiazdy
barbara	barbary
barbara	barbara
barbara	barbaro
cercador	poszukiwacz
cercador	poszukiwacza
requereixen	wymagają
requereixen	wymagać
acceptació	akceptacja
acceptació	przyjęcia
acceptació	akceptację
mari	mari
semicircular	półkolistych
plàstic	plastikowe
plàstic	plastiku
plàstic	plastik
malament	źle
donald	donalda
donald	donald
enfocament	podejście
enfocament	podejścia
expressions	wyrażenia
expressions	wyrażeń
tanzània	tanzanii
extremadura	extremadura
guanyadora	zwycięzca
núvols	chmury
dewey	dewey
telescopi	teleskop
dissenyada	zaprojektowane
dissenyada	zaprojektowana
dissenyada	zaprojektowano
dissenyada	zaprojektowany
dissenyada	zaprojektowanych
pròleg	prologu
zhang	zhang
bros	bracia
bros	bros
dimitir	zrezygnować
conselleria	poradni
útils	przydatna
útils	pomocny
útils	pomocna
útils	pomocne
profundament	głęboko
bengala	bengalu
reconeguts	rozpoznał
reconeguts	uznany
reconeguts	uznawane
reconeguts	uznane
reconeguts	uznana
convencional	konwencjonalne
convencional	konwencjonalnych
consideració	rozważenie
procediments	procedury
procediments	zabiegi
gradualment	stopniowo
pobre	biedny
pobre	biedne
pobre	biedna
fantasia	fantazji
fantasia	fantasy
fantasia	fantazja
fantasia	fantazje
mongòlia	mongolii
prohibició	zakazu
prohibició	zakazy
prohibició	zakaz
adquisició	pozyskanie
adquisició	przejęcie
adquisició	nabywanie
adquisició	nabycie
adquisició	pozyskiwanie
adquisició	nabycia
optar	opt
restaurada	przywrócone
restaurada	przywrócony
restaurada	przywrócona
quins	jakie
quins	co
extra	dodatkowa
extra	ekstra
extra	dodatkowe
extra	dodatkowy
extra	extra
interpretacions	interpretacji
cable	drutu
cable	drut
cable	druty
cable	kabel
cable	kable
afrique	afrique
blasco	blasco
especialitat	specjalność
barres	bary
barres	barów
músculs	mięśnie
músculs	mięśni
lunar	lunar
lunar	księżycowy
mons	mons
lesions	urazy
lesions	obrażenia
dominació	dominacji
abc	abc
educatiu	wykształcenie
educatiu	edukacyjne
educatiu	edukacyjny
educatiu	edukacyjnych
educatiu	edukacja
garrigues	garrigues
automàticament	automatycznie
violinista	skrzypek
radicals	radykałów
johnny	johny
johnny	johnny
capacitats	zdolności
dissenyador	projektant
asteroide	asteroid
beat	beat
beat	pokonać
elena	elena
elena	eleny
roberts	roberts
porc	świnia
porc	świnka
solidaritat	solidarność
solidaritat	solidarności
maçoneria	murarskie
kevin	kevina
kevin	kevin
kevin	kevinem
pluges	rains
pluges	deszcze
innovació	innowacyjność
innovació	innowacja
innovació	innowacje
innovació	innowacji
secretaria	sekretariatu
secretaria	sekretariat
legals	legalnie
legals	prawny
legals	prawne
legals	legalne
barca	barca
ortografia	pisowni
roy	roy
roy	roya
complexes	złożone
complexes	złożona
complexes	złożony
complexes	kompleks
complexes	skomplikowane
nois	boys
nois	chłopcy
nois	chłopaki
nois	faceci
nois	chłopaki
atemptat	zabójstwa
atemptat	zamachu
atemptat	zabójstwo
atemptat	zamach
dictador	dyktatora
wang	wang
disciplines	dyscyplin
prima	kuzyn
prima	kuzynka
prima	kuzynie
anarquista	anarchista
presos	więźniowie
presos	więźniów
preguntes	pytania
preguntes	pytań
nena	nena
domènec	dominik
domènec	dominika
domènec	dominic
teu	twoje
teu	twój
teu	twoja
hessen	hesse
afectat	zaniepokojony
regularment	regularnie
avançat	zaawansowanych
avançat	zaawansowane
avançat	zaawansowana
avançat	zaawansowany
alessandro	alessandro
extens	rozległe
extens	obszerne
neteja	czysto
neteja	chemiczna
neteja	sprzątanie
neteja	czyszczenie
neteja	oczyszczanie
neteja	porządki
supercopa	supercopa
disparar	strzelać
jules	jules
disposats	chętnych
disposats	chętna
disposats	chętny
disposats	chętni
jaime	jaime
afluents	dopływów
causant	zmarłego
causant	zmarły
causant	zmarli
causant	zmarła
supervivents	ocalałych
malik	malik
mora	mora
galàxia	galaktyce
galàxia	galaktyki
galàxia	galaktyka
galàxia	galaxy
complexitat	złożoność
complexitat	złożoności
biografies	biografie
edificacions	budynki
cremar	płonie
cremar	spalić
cremar	spal
culpa	wina
culpa	winy
sodi	sodu
barret	czapka
barret	kapelusz
unión	unión
forestal	leśnictwa
elx	elche
níger	niger
nepal	nepalu
processament	przetwarzania
processament	przetwarzanie
processament	przetwórstwo
processament	obróbka
estimat	kochał
estimat	kochany
giacomo	giacomo
financer	finansowe
financer	financial
financer	finansowy
financer	finansowych
financer	finansowa
soci	partner
soci	partnerka
soci	partnerem
soci	partnera
soci	wspólnik
like	jak
like	like
comparteix	udostępnić
comparteix	udostępnianie
comparteix	udział
sabia	wiedziałem
romanès	rumuński
esparta	sparta
fongs	grzyby
renovar	odnowić
johannes	johannes
economista	ekonomista
rossini	rossini
cantants	śpiewaków
traïció	zdrady
traïció	zdrada
paco	paco
estrictament	ściśle
censura	cenzury
combustió	spalania
combustió	spalanie
koch	koch
comprensió	zrozumienie
comprensió	rozumienie
comprensió	zrozumienia
seqüències	sekwencji
investigar	zbadać
calcula	obliczyć
pantà	bagno
pantà	bagna
pantà	bagna
pantà	bagno
pantà	marsh
carlemany	charlemagne
revelar	ujawnić
fitxers	pliki
fitxers	plików
mit	mit
fortaleses	fortece
serrano	serrano
taxes	opłat
taxes	opłaty
txec	czech
txec	czeski
txec	czeskiej
txec	czeskie
txec	czeska
modernisme	modernizmu
serres	serres
aïllat	odizolowane
necessàriament	koniecznie
rehabilitació	rehabilitację
rehabilitació	rehabilitacji
veient	oglądać
veient	oglądam
veient	oglądanie
veient	ogląda
veient	oglądamy
veient	obserwuje
immigració	imigracji
immigració	imigracja
hab	viv
tracte	umowa
tracte	układ
protestant	protestancki
partidari	kibic
dame	dame
casals	casals
festivals	festiwale
obtenció	kasie
obtenció	kasy
obtenció	pozyskanie
obtenció	uzyskiwanie
obtenció	uzyskania
obtenció	uzyskanie
minor	drobne
jutges	sędziów
jutges	sędziowie
montana	montanie
montana	montana
montana	montany
mercaderies	towarów
mercaderies	towary
mercaderies	towarowy
filip	filip
caritat	dobroczynność
ions	jonów
avís	ostrzeżenia
avís	ostrzeżenie
alice	alicja
alice	alice
melodia	melodia
melodia	melodii
melodia	melody
melodia	melodię
elèctrics	elektryczny
elèctrics	elektryczne
frederick	frederick
frederick	fryderyk
vanguardia	vanguard
hemisferi	półkuli
vera	vera
ruptura	zerwanie
ruptura	rozstanie
ruptura	zerwania
costos	koszty
infraestructures	infrastruktury
infraestructures	infrastrukturę
infraestructures	infrastruktura
infraestructures	infrastruktury
infraestructures	infrastruktura
facebook	facebooku
facebook	facebooka
facebook	facebook
veïna	sąsiad
veïna	sąsiadka
sanç	sancho
decidit	zdecydował
decidit	zdecydowałem
decidit	zdecydowała
normals	normalne
normals	normalnie
normals	normalny
normals	normalna
campana	dzwonek
campana	dzwon
campana	bell
félix	félix
havana	hawanie
teòric	teoretyczne
rec	rec
centenari	centenary
kilòmetres	miles
kilòmetres	kilometrów
kilòmetres	mile
kilòmetres	kilometry
kilòmetres	mil
kilòmetres	kilometry
kilòmetres	kilometrów
artístics	artystyczna
artístics	artystyczne
artístics	artystyczny
secrets	tajemnice
secrets	sekrety
doctoral	doktoranckich
marges	marginesy
steven	stevena
steven	steven
pesta	plagi
pesta	plaga
pesta	zaraza
pesta	zarazy
playstation	playstation
excés	nadmiar
excés	nadwyżka
four	czterech
four	cztery
guanyadors	wygrane
guanyadors	zwycięzców
guanyadors	zwycięzcy
guanyadors	zwycięzcami
fifa	fifa
literàries	literackie
drogues	prochy
drogues	narkotyki
drogues	leki
triangular	trójkątne
wright	wright
tanc	zbiornik
tanc	czołg
tanc	tank
deute	długi
deute	długu
deute	dług
deute	zadłużenie
percepció	postrzeganie
moll	dok
moll	doku
moll	przystań
moll	pier
moll	molo
