மற்றும்	in
மலோன்	malone
அருவருப்பு	fuj
குறிப்பிடு	navesti
குறிப்பிடு	določite
உருளையான	valjaste
பெரில்	beryl
தர்மங்களை	dobrodelnost
உபசாரம்	vljudnost
நிகோ	niko
நிகோ	nico
பெயரற்ற	neimenovani
கிராஃப்ட்	croft
தூய்விப்பாலை	rafineriji
தூய்விப்பாலை	rafinerije
விச	hidrati
பிராண்டு	znamka
ஸ்குவாட்	vod
கிளிஃப்	pečine
கிளிஃப்	cliff
மோதிரங்கள்	prstane
மோதிரங்கள்	prstana
மோதிரங்கள்	prstani
மோதிரங்கள்	obroči
ஒப்பந்ததாரர்கள்	izvajalci
பைப்லைன்	cevovod
பைப்லைன்	plinovod
பேயூ	bayeux
சுபைர்	zubair
செருமன்விங்ஸ்	germanwings
அடேனார்	adenauer
ஏட்ரியம்	atriju
கிண்டலாக	sarkastičen
சைக்கோ	psiho
செரியாமை	prebava
கழிப்பறைகள்	stranišča
கழிப்பறைகள்	kopalnice
ஐசோலியூசின்	izolevcin
அக்வா	aqua
அக்குள்	pazduho
பெர்க்கின்	perkin
பாவி	grešnik
துரோக	izdajalski
கேரஸ்	carus
கட்லர்	cutler
ஏவான்	avon
சந்தேகத்திற்கிடமான	sumljivo
சந்தேகத்திற்கிடமான	sumljive
சந்தேகத்திற்கிடமான	sumljiv
சந்தேகத்திற்கிடமான	sumljiva
கோல்ட்பெர்க்	goldberg
பிராண்டி	brandi
டியுரே	dürer
பிளம்	plum
தானியா	tanja
சலா	salah
கிளெக்	clegg
இறுதியாய்	končno
மஜா	majo
மஜா	maja
சாமான்	prtljaga
சாமான்	prtljago
வாழ்த்துகிறோம்	pripravnik
நிரந்தரம்	trajni
நிரந்தரம்	trajen
நிரந்தரம்	trajna
நிரந்தரம்	trajno
நிரந்தரம்	stalna
கர்ப்பிணிகள்	noseče
கர்ப்பிணிகள்	noseča
அக்கார்டியன்	harmonika
சாசர்	chaucer
லோவல்	lowell
ஈரசிட்டேட்டு	diacetat
மான்டி	monty
ஸ்னைடர்	schneider
பொலின்	boleyn
புதுப்பிக்கவும்	posodobi
புதுப்பிக்கவும்	posodabljanje
புதுப்பிக்கவும்	posodobitev
புதுப்பிக்கவும்	posodabljanje
ஹார்டின்	hardin
லேன்ஸ்	steze
சகோதரர்களே	brate
சகோதரர்களே	bratje
சகோதரர்களே	bratov
சகோதரர்களே	brata
சகோதரர்களே	bros
பரிகாசம்	posmeh
ஃபீல்டர்	fielder
நெவிசு	nevis
போவெல்	bowell
பொருத்தமில்லை	netočni
செம	sema
குடியிருப்பாளர்கள்	stanovalci
குடியிருப்பாளர்கள்	prebivalcev
குடியிருப்பாளர்கள்	prebivalci
வெளியேற்று	izhod
வெளியேற்று	izstop
சதுசேயர்	saduceji
டிட்டோ	tito
பிகோ	pico
மாரீஸ்	maurice
தள்ளிய	zamik
தள்ளிய	odmik
அனி	ani
ராயல்டி	royalty
லூசியானோ	luciano
காந்தோநீசிய	yue
ஒடிஸி	odiseja
ஒடிஸி	odisej
தேர்வுசெய்யப்பட்டது	preveril
தேர்வுசெய்யப்பட்டது	preverjeno
தேர்வுசெய்யப்பட்டது	preverjena
டிப்	omako
கான்னிசரோ	cannizzaro
கலாசுனிக்கோவ்	kalašnikov
குரோக்கர்	crocker
ரிப்	opp
ரிப்	rip
கெண்டல்	kendall
ஜோதிடர்	astrolog
கொன்	conn
ஹைமன்	hyman
ஃபாமா	fama
பிரெல்லி	pirelli
நிரப்பல்	polnilo
இருட்டடிப்பு	izpad
இருட்டடிப்பு	zatemnitev
சந்தனா	santana
பெயர்}}	ime}}
ஒட்டல்	cepljenje
ராக்னர்	ragnar
கற்பை	nedolžnost
தாவு	preskok
தாவு	skok
தாவு	skoči
இலீச்	iljič
விவாதிக்கலாம்	fab
ரேன்	rennesu
ஷேடி	shady
ஷேடி	sumljiv
பீட்டோ	pitot
பென்சோயேட்டு	benzoat
காமி	stripi
காமி	stripov
காமி	stripe
காமி	cami
இறந்தாலும்	umre
கசடு	žlindre
ஆரோக்கியமானது	zdrave
ஆரோக்கியமானது	zdrav
ஆரோக்கியமானது	zdravi
பேரழகு	čudovita
பேரழகு	lepotica
குவாமே	kwame
கவுண்டா	kaunda
விநியோகங்கள்	dobave
விநியோகங்கள்	dobava
டிகிரிகள்	stopinje
டிகிரிகள்	stopinj
சாஷா	saša
சாஷா	sasha
ஓய்வின்றி	nemirna
ஓய்வின்றி	nemirnih
ஓய்வின்றி	nemiren
ஓய்வின்றி	nemirni
தள்ளு	pritisni
தள்ளு	potisni
புத்திசாலிகள்	pametnejši
பிரான்சன்	branson
நியூபோர்ட்	newport
ஃபிலிப்ஸ்	phillips
கேத்	kath
இயூஜின்	eugène
முண்டோ	mundo
வார்த்தையே	beseda
வார்த்தையே	besedo
ஏசர்	acer
கோரன்	goran
புரோஸ்னன்	brosnan
ஊர்வனவும்	plazilci
கைய	prevzem
காரசாரமான	začinjen
பழிவாங்கல்	maščevanje
மக்பெத்	macbeth
பொறுப்புடைமை	odgovornost
உண்மையிலே	res
உண்மையிலே	resnično
உண்மையிலே	zares
ஏஜென்ட்	agentka
ஏஜென்ட்	zastopnik
ஏஜென்ட்	agent
எதையோ	nekaj
தாஸ்குப்தா	dasgupta
சோலிஸ்	solis
போல்ட்ஸ்மான்	boltzmannov
நினோ	nino
ஹானி	haney
ஹெலென்	almirante
ஜென்ஸ்	jans
இவனோவிச்	ivanović
லாக்டேட்டு	laktat
நைத்திரைற்று	nitrit
எர்ட்டில்	ertl
படிக்கிறேன்	študira
படிக்கிறேன்	preučevanje
படிக்கிறேன்	učenje
சந்தேகங்களுக்கு	poizvedbe
எட்மன்டன்	edmonton
தவிர்ப்புத்	izločitev
தவிர்ப்புத்	izključitev
எனாமல்	emajla
அமு	amu
நீரகவழல்	nefritis
ரோவ்	rowe
அவுமியா	haumea
விருப்பமுள்ளவர்கள்	zanima
விருப்பமுள்ளவர்கள்	zainteresirani
விருப்பமுள்ளவர்கள்	zainteresirana
விருப்பமுள்ளவர்கள்	zainteresirane
அகி	aki
உடற்தகுதி	primernost
உடற்தகுதி	fitnes
நியாயமா	pošteno
நியாயமா	pravično
நியாயமா	sejem
அனுமதிக்கவும்	dovoli
பிக்மி	pritlikavi
சால்வை	šal
டிப்டன்	tipton
வாழ்க்கைத்துணை	soprog
வாழ்க்கைத்துணை	soproga
வாழ்க்கைத்துணை	zakonca
வாழ்க்கைத்துணை	zakonec
செய்திமடல்	bilten
கிளயார்	claire
பைக்கர்	motorist
ஹேவுட்	haywood
வாண்டா	wanda
வாண்டா	vanda
ஒருங்கிணைப்புகள்	koordinate
பவர்பாயிண்ட்	powerpoint
உரசல்	trenja
பூச்சிக்கொல்லிகளின்	samomorov
மீகோ	meego
இறுக்கு	zadavil
கர்ணி	karni
விரைவானது	hitrejše
விரைவானது	hitrejši
விரைவானது	hitreje
விரைவானது	hitri
விரைவானது	hiter
விரைவானது	hitra
விரைவானது	hitro
பபிலோனியா	babilonija
ஆசிர்வாதம்	blagoslova
ஆசிர்வாதம்	blagoslov
மிலா	mila
பியூரியஸ்	besni
பியூரியஸ்	besen
பியூரியஸ்	besna
பியூரியஸ்	drzni
அழுத்து	tiska
அழுத்து	pritisni
அழுத்து	tisk
அழுத்து	novinarji
உலர்த்த	gunnar
லோரா	lora
விருந்தோம்பும்	gostoljubni
திடம்	trdna
திடம்	trdni
திடம்	trdne
திடம்	trden
திடம்	trdno
அட்வுட்	atwood
கமிஷனர்	komisar
கமிஷனர்	komisarka
ஷெர்	sher
சிதறம்	entropija
ஒழுக்கமான	dostojno
ஒழுக்கமான	spodoben
ஒழுக்கமான	spodobno
புருவ	obrvi
ஹாம்செயார்	hampshire
டிசிபி	dcb
அட்டையாக	odeja
லெர்னர்	lerner
அவிழ்	razvozlati
பிக்ரம்	bikram
வெஸ்புச்சி	vespucci
அநீதிக்கு	krivica
அநீதிக்கு	krivice
அநீதிக்கு	krivico
குறுக்குவழிகள்	bližnjice
ஹீன்	hein
ஸ்மர்ஃப்ஸ்	smrkci
கொலாஜன்	kolagen
வெறுக்கிறேன்	sovraštvo
வெறுக்கிறேன்	sovražim
ஹைன்ஸ்	hines
வல்காரிஸ்	vulgaris
யாவ்	jao
பிரிஸ்காட்	prescott
கொரெற்றி	goretti
டெனாலி	denali
முத்தமிட	poljubček
முத்தமிட	kiss
முத்தமிட	poljub
ரிட்ஜ்வே	ridgeway
படகோனியா	patagoniji
துருப்பிடித்த	rusty
பிதேலிஸ்	sigmaringen
