את	te
הבעל	férjem
הבעל	férj
נסים	csodák
הבונים	hódok
אפליה	diszkrimináció
אפליה	megkülönböztetés
סקסוניה	szászország
סקסוניה	szász
נוהל	eljárás
לבה	láva
פרויד	freud
כתובים	megírva
כתובים	írásbeli
כתובים	írta
כתובים	írott
פסגת	csúcs
קלן	kölni
מקבילים	párhuzamos
מקבילים	párhuzamosan
גארי	gary
הבטיח	megígérte
הבטיח	ígéret
הבטיח	ígért
הבטיח	megígértem
טאון	városban
טאון	town
טאון	város
זרע	sperma
זרע	spermát
זרע	sperma
זרע	ondó
זרע	vetőmag
זרע	mag
בנט	bennett
בנט	bennet
נהרסו	megsemmisült
נהרסו	elpusztult
נהרסו	elpusztította
פקודה	parancsnokság
פקודה	parancs
פקודה	megrendelés
פקודה	rendelés
פקודה	rend
פקודה	parancs
פקודה	parancsok
פקודה	megrendelések
פקודה	parancs
פקודה	parancsot
שבתאי	szaturnusz
אורוגוואי	uruguay
מוערך	értékes
מוערך	becsült
מוערך	értékelte
מעוניינים	érdeklődő
מעוניינים	érdekel
מעוניינים	érdekelt
מעוניינים	érdekelne
מעוניינים	érdeklődni
קטר	mozdony
שמועות	szóbeszéd
שמועות	pletykák
שמועות	szóbeszéd
שמועות	pletykák
ניב	dialektus
ממשלות	kormányok
חשד	feltételezett
חשד	gyanakvó
חשד	gyanús
חשד	gyanú
השוער	portás
משיכה	vonzalom
לז	les
באף	buff
קדושים	szentek
קדושים	szent
צמוד	szoros
צמוד	szűk
צמוד	szorosan
מעניק	adakozó
מעניק	ad
קם	cam
המחאה	tiltakozás
המחאה	tüntetés
המחאה	csekk
המחאה	csekket
פקיסטן	pakisztán
פקיסטן	pakisztáni
אבק	por
אבק	port
נגישות	elérhető
נגישות	hozzáférhető
נגישות	megközelíthető
נגישות	érhető
נגישות	hozzáférhetőség
השווה	összehasonlítani
השווה	összehasonlítás
השווה	összehasonlítása
ליו	liu
היריב	ellenfél
היריב	ellenfele
משוואות	egyenletek
אריך	erich
הפסיק	leállt
הפסיק	megállt
פיין	payne
פיין	paine
פיין	fenyő
פיין	pine
מיליונים	milliók
מיליונים	millió
גבעה	dombon
גבעה	domb
גבעה	hegy
גבעה	dombra
גבעה	hegyen
גבעה	hill
דיווחים	jelentések
דיווחים	beszámolók
מגמה	trend
מגמה	tendencia
מגמה	magma
להכריז	bejelenteni
ארנולד	arnold
קהיר	kairó
מרגיש	érezd
מרגיש	érzem
מרגיש	érzés
מרגיש	érzem
מרגיש	érezni
מרגיש	érzéssel
סוד	titkai
סוד	titok
סוד	titkok
סוד	titkokat
סוד	titok
סוד	titkos
לורן	lauren
לורן	laurent
לורן	loren
הוק	hook
הוק	kampó
הוק	horog
הוק	horgot
הוק	hawk
הוק	sólyom
הוק	héja
פרנקו	franco
דלת	ajtó
המסגד	mecset
יוז	hughes
מסודר	tisztán
הפיכת	fordulok
חיזוק	megerősítés
מגדלים	tornyok
מגדלים	tenyésztők
ימות	meghal
גד	gad
גד	kóbor
נאות	megfelelő
מיותרת	felesleges
מיותרת	szükségtelen
מאחור	mögötte
מאחור	mögött
עשירים	gazdag
עשירים	gazdagok
עשירים	rich
חמים	meleg
חמים	melegen
חמים	otthonos
חמים	meghitt
חמים	hangulatos
חמים	otthonos
העדר	csorda
סולם	létra
בגרות	lejárat
בגרות	felnőttkor
ניצן	bud
חמושים	felfegyverkezve
חמושים	fegyveres
הצמד	duó
מאלה	mala
סימפסון	simpson
זרימה	flow
זרימה	áramlás
ליווי	kíséret
ליווי	kísérők
ליווי	kísérje
ליווי	kísérő
ליווי	kíséret
מודה	hálás
ריצה	futás
ריצה	fut
ריצה	futó
ריצה	futok
ריצה	futás
קאן	kahn
קאן	kahn
קאן	khan
קאן	kán
קאן	cannes
תוספות	extrák
תוספות	meghosszabbítás
תוספות	kiterjesztés
תוספות	kiterjesztések
לחדור	áthatolni
מסקנות	következtetés
מסקנות	következtetései
מסקנות	következtetések
חתימה	aláírás
חתימה	autogramot
חתימה	aláírás
מנע	megelőzni
מנע	megelőzése
מנע	megelőző
מהומות	zavargások
מהומות	zavargások
מהומות	lázadás
אופייני	jellemző
אופייני	tipikus
אופייני	jellegzetes
מסורתית	hagyományos
מסורתית	tradicionális
לקוחות	ügyfelek
לקוחות	vásárlók
לקוחות	vendégek
לקוחות	vevők
לקוחות	fogyasztók
לקוחות	ügyfelek
לקוחות	kliensek
האופנה	divat
הלקוח	vendég
הלקוח	ügyfél
הלקוח	vevő
הלקוח	vásárlói
הלקוח	vásárló
הלקוח	ügyfél
הלקוח	kliens
פלג	frakció
מקבילה	egyenértékű
מקבילה	megfelelője
מקבילה	párhuzamos
מקבילה	párhuzamosan
מדען	tudós
בארכיון	archivált
סלאם	salaam
סלאם	slam
סלאם	salam
קוטר	átmérője
קוטר	átmérő
קוטר	átmérőjű
לארי	larry
מוצק	tömör
מוצק	szilárd
שוקולד	csokoládét
שוקולד	csokoládé
שוקולד	csoki
שוקולד	csokoládé
במילואים	tartalékok
במילואים	tartalék
השלכות	következmény
השלכות	következménye
השלכות	következmény
השלכות	következmények
השלכות	következményei
יבשה	szárazon
יבשה	száraz
דום	végzet
דום	dom
נכנסים	érkező
נכנסים	beérkező
נכנסים	bejövő
נכנסים	belép
נכנסים	belépni
אילינוי	illinois
צוק	szikla
צוק	cliff
שימושי	hasznos
שימושי	praktikus
שימושי	kéznél
שילה	sheila
מגנטי	mágneses
הצהרת	nyilatkozat
הצהרת	nyilatkozata
הזר	csokor
לייזר	lézer
סקי	síelés
סקי	sí
סקי	síelés
סקי	síelni
ממליץ	ajánlani
ממליץ	ajánlom
ממליץ	ajánlja
ממליץ	ajánljuk
חוה	eva
חוה	éva
חוה	éva
חוה	eve
הרצאה	előadás
וגנר	wagner
הכנס	beszúrása
מפורסמת	híres
מפורסמת	híresség
הקווקז	kaukázusi
מוגדרים	meghatározott
מוגדרים	meghatározva
יפנים	japán
יפנים	japánok
אבדות	veszteségek
אבדות	veszteség
אבדות	veszteségeket
אבדות	áldozatok
גרוס	bruttó
גרוס	tépett
השב	válasz
מחובר	csatolt
מחובר	csatolva
מחובר	kapcsolódott
מחובר	kapcsolt
מחובר	összekapcsolt
מחובר	kapcsolatban
מחובר	interneten
מחובר	online
פסוק	vers
החופש	szabadság
מנוחה	pihenés
מנוחה	többi
מנוחה	pihenő
הבקשה	megkeresés
הבקשה	kérésére
הבקשה	kérésre
הבקשה	kérés
הבקשה	kérelem
בסיסית	alap
בסיסית	alapvető
נוחה	kényelmes
נוחה	kényelmes
נוחה	kényelmes
נושאות	szállítók
נפגעים	áldozatok
הנילוס	nílus
מקיפה	átfogó
הכרחי	szükségesek
הכרחי	szükséges
הכרחי	elengedhetetlen
הכרחי	nélkülözhetetlen
הכרחי	lényeges
הכרחי	alapvető
מגה	mega
נופל	esés
נופל	zuhanás
נופל	zuhan
נופל	elesik
נופל	vízesés
נופל	falls
הסברים	magyarázat
הסברים	magyarázatot
הלן	helen
כתבת	írt
כתבת	irtam
כתבת	írta
כתבת	írtam
כתבת	újságíró
כתבת	riporter
כפרי	rusztikus
כפרי	paraszt
כפרי	vidék
כפרי	vidéki
דיכוי	elnyomás
דיכוי	elnyomás
דיכוי	elnyomott
דיכוי	elnyomás
דיכוי	elnyomó
דיכוי	nyomasztó
לפיד	fáklya
להסתיר	elrejteni
להסתיר	elrejtése
הבחנה	megkülönböztetés
הבחנה	különbséget
הבחנה	igényes
אינדיאנה	indiana
תעלות	csatornák
תעלות	árkok
תעלות	alagutak
תעלות	alagút
טורפים	ragadozók
נדחה	elutasított
נדחה	elutasítva
נדחה	elutasította
נדחה	elutasított
נדחה	elutasítva
נדחה	megtagadva
נדחה	elutasítva
עדין	gyengéd
עדין	szelíd
עדין	kényes
עדין	gyengéd
עדין	pályázati
עדין	pályázat
שכנה	szomszédom
שכנה	szomszéd
שכנה	szomszédom
שכנה	szomszédok
שכנה	szomszéd
ברגר	berger
דויד	david
דויד	dávid
שיתף	közös
שיתף	osztott
שיתף	megosztotta
שיתף	megosztott
שיתף	megosztva
האריה	oroszlán
כיפה	búra
דירות	lakások
דירות	apartman
דירות	lakások
דירות	apartmanok
הטלפון	telefonon
הטלפון	telefon
הטלפון	telefont
ענפים	ágak
ענפים	fiókok
המרה	konverziós
המרה	átalakítás
המרה	átalakítás
נפשית	szellemileg
נפשית	mentálisan
אוהד	ventilátor
אוהד	rajongó
אוהד	fan
אוהד	fanni
רוחני	spirituális
רוחני	szellemi
רוחני	lelki
אנטישמיות	antiszemitizmus
פאנק	punk
פאנק	funk
נשלחה	szállított
נשלחה	benyújtott
נשלחה	elküldött
נשלחה	elküldve
נשלחה	küldött
מלטה	máltai
מלטה	málta
שולח	küld
שולח	küldi
שולח	küldöm
שולח	küld
שולח	küldő
שולח	elküldése
שולח	küldése
שולח	feladó
שולח	küldő
מעניינת	érdekes
נמחק	törölve
נמחק	törölt
נמחק	törölte
שגיאה	tévedés
שגיאה	hiba
לומד	tanulok
לומד	tanul
לומד	tanulás
לומד	tanulok
לומד	tanul
לומד	tanulás
רעננה	frissen
רעננה	friss
קורסים	tanfolyam
קורסים	tanfolyamok
קורסים	órák
קורסים	osztályok
רימון	gránátalma
רימון	gránát
נאט	nat
רפורמות	reformokat
רפורמות	reformok
במקצת	enyhén
במקצת	kissé
במקצת	kevéssé
מופת	remekmű
מופת	mestermű
מופת	példás
מופת	példamutató
מופת	paragon
קיי	kay
קיי	kaye
האבולוציה	evolúció
האבולוציה	fejlődés
ירקות	zöldség
ירקות	növényi
ירקות	zöldség
ירקות	zöldségfélék
ירקות	zöldségek
ירקות	zöldségek
מחלף	alakváltó
למתן	közepes
למתן	mérsékelt
אושרה	megerősített
אושרה	megerősítve
אושרה	megerősítette
אושרה	igazolt
אושרה	engedélyezett
אושרה	jóváhagyott
המגרש	szurok
המגרש	dobás
הנדל	handel
לנדאו	landau
תחמושת	lőszer
תחמושת	lőszerek
תחמושת	lőszert
תחמושת	lőszer
תחמושת	töltény
תחמושת	lőszerek
מסומן	jelölt
מסומן	megjelöltek
מסומן	megjelölt
מסומן	megjelölve
חביב	szerethető
חביב	habib
הכירו	találkozni
הכירו	találkozó
מפגשים	találkozók
מפגשים	ülésein
מפגשים	ülései
מפגשים	ülések
מפגשים	megbeszélések
מפגשים	találkozások
מפגשים	ülések
נטו	háló
נטו	nettó
נטו	net
יציבה	testtartás
יציבה	tartás
יציבה	állandósult
יציבה	egyenletes
יציבה	stabil
יציבה	istálló
פרל	pearl
פרל	gyöngy
פרל	perl
אוטובוס	busz
אוטובוס	autóbusz
אוטובוס	busszal
חושבת	gondolkodás
חושבת	gondolkodik
חושבת	gondolkodom
חושבת	gondolkodó
לוקסמבורג	luxemburgi
לוקסמבורג	luxemburgban
לוקסמבורג	luxemburg
לוקסמבורג	luxembourg
ברנשטיין	bernstein
רגישות	érzékeny
רגישות	érzékenyek
רגישות	kényes
רגישות	érzékenység
רגישות	érzékenység
משרדים	hivatalok
משרדים	irodák
ישבו	ültem
ישבו	ült
השיב	válaszolt
חוברות	röpiratokat
מחזיקה	holding
וורן	warren
עמודי	oszlopok
בלו	kék
בלו	blue
בלו	bellow
בלו	balu
עימות	konfrontáció
עימות	összecsapás
עימות	ütközés
עימות	konfliktusok
עימות	konfliktus
עימות	vita
אסורה	tilos
אסורה	tiltott
אסורה	tilos
אסורה	tiltott
המנון	himnuszt
המנון	himnusz
חץ	nyilak
חץ	íjász
חץ	nyíl
התקציב	költségvetés
העדיף	előnyben
החתונה	esküvő
החתונה	esküvőn
החתונה	esküvőre
מוסרי	morális
מוסרי	erkölcs
מוסרי	erkölcsös
מוסרי	erkölcsi
קייט	kate
קטלוג	katalógus
קטלוג	katalógus
אונס	erőszak
אחידות	egységesség
להרוס	elpusztítani
להפחית	csökken
להפחית	csökkenés
להפחית	csökkentése
להפחית	csökkentik
להפחית	csökkenteni
להפחית	csökkentse
המותג	brand
המותג	márka
התקבלו	kapott
התקבלו	fogadott
התקבלו	beérkezett
קיין	cain
קיין	kane
קיין	caine
סופרמן	superman
לחיצה	kattints
בלגרד	belgrád
שחזר	visszaállítani
שחזר	helyreállítása
שחזר	visszaállítása
נוסע	utas
נוסע	utazó
נוסע	utazók
נוסע	utas
נוסע	alakul
נוסע	megyek
נוסע	megy
סלומון	salomon
אתלטיקו	atletico
אתלטיקו	atlético
מיפוי	feltérképezése
להב	penge
להב	pengét
להשוות	összehasonlítani
להשוות	összehasonlítás
להשוות	összehasonlítása
אליוט	elliott
אליוט	eliot
אליוט	elliot
מחלוקות	viták
הסכום	összeg
הסכום	összeg
דייב	dave
חפר	ásott
המדריך	kalauz
המדריך	útmutató
כיפור	kippur
מנואל	manuel
פאר	par
פאר	parr
הרשאות	jogosultság
הרשאות	engedélyek
הרשאות	jogosultságok
כבדה	heavy
כבדה	súlyos
כבדה	nehéz
וישי	vichy
פיזי	fizikailag
פיזי	fizikai
פיזי	fizikai
סט	szett
סט	set
סט	beállítva
סט	forgatás
מושבה	kolónia
מושבה	telep
דיגיטלית	digitálisan
דיגיטלית	digitális
רייס	reyes
רייס	rizs
רייס	rhys
האינדיאנים	indiánok
האינדיאנים	indiaiak
החתימה	aláírás
השלמה	befejezés
השלמה	befejezése
השלמה	elfogadás
יובנטוס	juventus
תאומים	ikrek
לוויין	műholdas
לוויין	műhold
לצערי	sajnos
לצערי	sajna
טורפדו	torpedó
טורפדו	torpedók
סוגיות	problémák
סוגיות	kérdések
כינור	hegedű
לוקה	luca
לוקה	lucca
לוקה	luka
אייכמן	eichmann
המקבילה	egyenértékű
המקבילה	megfelelője
ענבר	amber
ענבר	borostyán
הרכס	ridge
סירבה	elutasított
סירבה	elutasítva
סירבה	elutasított
מנצחת	győz
מנצחת	nyert
מנצחת	győzelem
מנצחת	nyerő
רונלד	ronald
הדדית	kölcsönös
אנטון	anton
תרמה	adományozott
לויד	lloyd
צופה	megjelenítő
צופה	néző
צופה	figyelő
צופה	megfigyelő
צופה	megfigyelői
צופה	megfigyelők
צופה	nézni
צופה	nézem
צופה	nézi
יומי	yumi
יומי	naponta
יומי	napi
ניתנו	megadott
ניתנו	adva
ניתנו	megadva
ניתנו	adott
רייט	wright
מודלים	modellek
מודלים	modelleket
מירי	miri
תרגומים	fordítás
תרגומים	fordítások
שחיבר	író
שחיבר	szerző
בוחרים	szavazók
בוחרים	szavazó
מצטיין	excel
מצטיין	kiváló
מצטיין	kiemelkedő
מצטיין	kimagasló
ראיין	ryan
רוי	roy
הכנה	előkészületek
הכנה	elkészítése
הכנה	előkészítés
הכנה	felkészülés
הכנה	készítmény
קרום	krum
קרום	membrán
הדעה	vélemény
הדעה	véleményt
הדעה	vélemények
מתרגם	fordító
מתרגם	tolmács
מתרגם	fordít
מתרגם	tolmács
נורא	szörnyű
נורא	szörnyű
נורא	szörnyű
מח	agya
מח	agyat
מח	agyam
מח	agy
מח	csontvelő
אפגניסטן	afganisztán
אפגניסטן	afganisztáni
מתקפה	sértő
מתקפה	támadó
סעיד	said
סעיד	mondta
סעיד	sayid
שווא	hamis
העיכול	emésztési
העיכול	emésztőrendszeri
מרשים	lenyűgöző
דרוש	szükséges
מנהיגות	vezetői
מנהיגות	vezetés
אלכסנדרוביץ	alekszandrovics
מעבד	feldolgozás
מעבד	feldolgozó
מעבד	cpu
נכסים	tulajdonság
נכסים	tulajdonságai
נכסים	ingatlanok
נכסים	tulajdonságok
נכסים	eszközök
נכסים	vagyon
מסורות	hagyományok
מסורות	hagyomány
החליפה	öltöny
נמסר	szállított
נמסר	leszállított
כוונת	látnivalók
כוונת	szándék
כוונת	szándéka
כוונת	hatálya
כוונת	hatály
עיירות	városok
אסטרטגיה	stratégia
אסטרטגיה	stratégiát
סטודנט	hallgató
סטודנט	tanítvány
סטודנט	diák
סטודנט	tanuló
סקרלט	scarlet
סקרלט	scarlett
שמעתי	hallott
שמעתי	hallottam
ברגמן	bergman
מחייבת	kötés
מחייבת	kötelező
משקאות	ital
משקאות	italok
משקאות	italok
משקאות	italt
משקאות	iszik
